time,cpu,FSB,L2miss
2,1,24861160,
4,0,,110910
6,0,2086864,
8,0,,343492
8,1,,302716
10,0,12128700,
12,0,,117250
14,1,2398404,
16,1,,765118
18,1,280786,
18,0,287872,
20,1,,6077
20,0,,45914
22,1,20953448,
24,1,,20167
26,1,1694526,
28,1,,246021
30,0,11933336,
32,0,,66231
34,0,3170780,
36,1,,788552
38,0,1529380,
40,1,,2983
40,0,,88469
42,0,20998230,
44,1,,47889
46,0,843884,
48,1,,295014
50,0,11552986,
52,1,,5599
52,0,,88942
54,1,3180014,
56,0,,684523
58,1,1352830,
60,1,,52769
62,1,21008394,
64,1,,64231
66,0,2094976,
68,0,,331322
70,1,11967970,
72,0,,127866
74,0,2151276,
76,1,,681403
78,1,249762,
80,1,,5952
80,0,,64837
82,1,20690794,
84,1,,65045
86,0,1732348,
88,1,,288175
90,0,12140882,
92,0,,27790
94,0,2881560,
94,1,2915862,
96,1,,740303
98,1,1422314,
98,0,1426630,
100,0,,84581
102,1,20935158,
104,1,,6584
104,0,,48460
106,1,756622,
108,1,,296529
110,1,11665082,
112,1,,73740
114,0,2893350,
116,0,,821010
118,1,1511458,
118,0,1511636,
120,1,,3705
120,0,,63096
122,1,20845124,
124,0,,23129
126,1,1995126,
128,0,,315831
128,1,,331755
130,0,12634226,
132,1,,18439
134,0,1805674,
136,0,,713960
138,1,253606,
140,1,,7987
140,0,,41923
142,0,20979464,
142,1,20997466,
144,0,,45734
146,1,1779524,
148,1,,313670
150,1,12467930,
152,1,,61678
154,0,2570608,
156,1,,712671
158,0,1614702,
160,1,,2633
160,0,,91253
162,0,21048458,
162,1,21076626,
164,0,,51870
166,0,814332,
168,0,,289112
168,1,,296595
170,0,12365914,
172,0,,67988
174,1,2639618,
174,0,2649322,
176,1,,919115
178,0,1400360,
180,1,,22324
182,0,19515544,
182,1,19542512,
184,1,,169363
184,0,,49964
186,0,2000130,
188,0,,350323
190,0,12740740,
192,0,,106918
194,1,1470676,
194,0,1481970,
196,1,,782874
198,1,292938,
198,0,295970,
200,1,,4220
200,0,,53509
202,0,17283952,
202,1,17319116,
204,0,,305247
206,0,1861920,
208,0,,338652
210,0,12850278,
212,1,,18373
214,0,2528234,
216,1,,865147
218,1,1434364,
220,1,,80678
222,0,15204952,
222,1,15218380,
224,0,,245452
226,1,829906,
228,1,,318064
228,0,,279870
230,1,12456060,
232,0,,12041
234,1,2365400,
236,1,,682873
238,0,1501490,
238,1,1502038,
240,0,,2850
240,1,,58707
242,1,13135358,
242,0,13146562,
244,0,,289861
244,1,,484747
246,0,2171899,
248,1,,343852
250,1,13069076,
252,0,,23744
254,0,1167706,
256,1,,773307
