 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43536756 31025612 151 4035 0 0 0 0 52 -0 3 -0 0  829 2789  796  3  6 91
 0 0 0 43651440 31074604 123 3489 0 0 0 0 0 0  0  0  0  891 2409  325  0  6 94
 0 0 0 43651212 31074212 106 3196 0 0 0 0 0 0  0  0  0  756 2133  320  0  6 94
 0 0 0 43651456 31074352 204 6146 0 0 0 0 0 0  0  0  0  799 3240  452  0  6 94
 0 0 0 43651008 31074144 98 3020 0 0 0 0 0  0  2  0  0  750 2009  368  0  6 94
 0 0 0 43650944 31074092 106 3125 0 0 0 0 0 0  0  0  0  732 2091  331  0  6 94
 0 0 0 43650944 31074080 208 6147 0 0 0 0 0 0  0  0  0  793 3148  460  0  6 94
 0 0 0 43651184 31074240 204 6146 0 0 0 0 0 0  0  0  0  769 3324  449  0  6 94
 0 0 0 43650976 31074144 98 3026 0 0 0 0 0  0  0  0  0  785 1991  310  0  6 94
 0 0 0 43650908 31074064 204 6139 0 0 0 0 0 0  0  0  0  788 3293  463  0  6 94
 0 0 0 43650872 31074032 106 3126 0 0 0 0 0 0  2  0  0  749 2105  420  0  6 94
 0 0 0 43650928 31074084 98 3027 0 0 0 0 0  0  0  0  0  889 2007  328  0  6 94
 0 0 0 43650856 31074012 106 3121 0 0 0 0 0 0  0  0  0  815 2068  324  0  6 94
 0 0 0 43651100 31074160 208 6146 0 0 0 0 0 0  0  0  0  785 3287  449  0  6 94
 0 0 0 43650832 31073988 204 6145 0 0 0 0 0 0  0  0  0  797 3179  459  0  6 94
 0 0 0 43650896 31074052 204 6147 0 0 0 0 0 0  0  0  0  831 3347  450  0  6 94
 0 0 0 43650904 31074056 98 3025 0 0 0 0 0  0  2  0  0  774 1948  347  0  6 94
 0 0 0 43650932 31073976 106 3121 0 0 0 0 0 0  0  0  0  800 2038  322  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43650852 31074004 102 3020 0 0 0 0 0 0  0  0  0  875 1948  327  0  6 94
 0 0 0 43650696 31073864 106 3127 0 0 0 0 0 0  0  0  0  733 2097  327  0  6 94
 0 0 0 43650756 31073916 98 3027 0 0 0 0 0  0  0  0  0  819 2020  335  0  6 94
 0 0 0 43650756 31073912 204 6139 0 0 0 0 0 0  0  0  0  746 3201  447  0  6 94
 0 0 0 43650680 31073844 106 3126 0 0 0 0 0 0  2  0  0  815 2075  375  0  6 94
 0 0 0 43650632 31073792 98 3026 0 0 0 0 0  0  0  0  0  750 2049  325  0  6 94
 0 0 0 43650664 31073820 204 6141 0 0 0 0 0 0  0  0  0  805 3150  444  0  6 94
 0 0 0 43650612 31073812 109 3127 0 0 0 0 0 0  0  0  0  774 2107  316  0  6 94
 0 0 0 43650836 31073876 98 3025 0 0 0 0 0  0  0  0  0  752 2013  307  0  6 94
 0 0 0 43650640 31073792 204 6138 0 0 0 0 0 0  0  0  0  757 3141  449  0  6 94
 0 0 0 43650624 31073780 106 3127 0 0 0 0 0 0  2  0  0  800 2155  380  0  6 94
 0 0 0 43650584 31073740 204 6146 0 0 0 0 0 0  0  0  0  789 3155  455  0  6 94
 0 0 0 43650616 31073772 98 3020 0 0 0 0 0  0  0  0  0  708 2138  346  0  6 94
 0 0 0 43650596 31073780 110 3129 0 0 0 0 0 0  0  0  0  702 2074  320  0  6 94
 0 0 0 43650728 31073776 204 6143 0 0 0 0 0 0  0  0  0  812 3210  450  0  6 94
 0 0 0 43650564 31073720 98 3020 0 0 0 0 0  0  0  0  0  761 1968  327  0  6 94
 0 0 0 43650540 31073700 204 6151 0 0 0 0 0 0  2  0  0  778 3400  536  0  6 94
 0 0 0 43650604 31073756 106 3120 0 0 0 0 0 0  0  0  0  874 2068  331  0  6 94
 0 0 0 43650516 31073684 204 6149 0 0 0 0 0 0  0  0  0  745 3259  472  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43650792 31073880 102 3025 0 0 0 0 0 0  0  0  0  731 1897  317  0  6 94
 0 0 0 43650548 31073704 106 3120 0 0 0 0 0 0  0  0  0  734 2147  325  0  6 94
 0 0 0 43650460 31073616 98 3021 0 0 0 0 0  0  0  0  0  722 2012  335  0  6 94
 0 0 0 43650688 31073736 299 9183 0 0 0 0 0 0  2  0  0  817 4353  658  0  6 94
 0 0 0 43650760 31073764 115 3174 0 0 0 0 0 0  0  0  0  874 2156  321  0  6 94
 0 0 0 43650308 31073468 109 3127 0 0 0 0 0 0  0  0  0  689 2012  327  0  6 94
 0 0 0 43650420 31073576 98 3024 0 0 0 0 0  0  0  0  0  727 1956  323  0  6 94
 0 0 0 43650432 31073480 106 3124 0 0 0 0 0 0  0  0  0  775 2054  321  0  6 94
 0 0 0 43650180 31073336 98 3021 0 0 0 0 0  0  0  0  0  788 1944  319  0  6 94
 0 0 0 43649988 31073144 204 6151 0 0 0 0 0 0  2  0  0  823 3303  496  0  6 94
 0 0 0 43649828 31072988 106 3123 0 0 0 0 0 0  0  0  0  846 2022  348  0  6 94
 0 0 0 43649748 31072904 98 3022 0 0 0 0 0  0  0  0  0  736 2065  320  0  6 94
 0 0 0 43649712 31072896 148 4437 0 0 0 0 0 0  0  0  0  763 2554  394  0  6 94
 0 0 0 43649628 31072796 165 4834 0 0 0 0 0 0  0  0  0  770 2720  386  0  6 94
 0 0 0 43649692 31072848 98 3022 0 0 0 0 0  0  0  0  0  748 1984  312  0  6 94
 0 0 0 43649656 31072812 106 3125 0 0 0 0 0 0  2  0  0  819 2114  352  0  6 94
 0 0 0 43649844 31072896 204 6150 0 0 0 0 0 0  0  0  0  755 3225  464  0  6 94
 0 0 0 43649632 31072788 98 3021 0 0 0 0 0  0  0  0  0  713 2104  325  0  6 94
 0 0 0 43649664 31072844 109 3125 0 0 0 0 0 0  0  0  0  726 1935  333  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43649608 31072768 98 3027 0 0 0 0 0  0  0  0  0  808 2023  328  0  6 94
 0 0 0 43649672 31072828 106 3122 0 0 0 0 0 0  0  0  0  741 2029  333  0  6 94
 0 0 0 43649884 31072888 204 6147 0 0 0 0 0 0  2  0  0  745 3353  554  0  6 94
 0 0 0 43649752 31072760 210 6212 0 0 0 0 0 0  0  0  0  927 3266  456  0  5 95
 0 0 0 43649580 31072736 109 3193 0 0 0 0 0 0  0  0  0  776 2157  375  0  6 94
 0 0 0 43444436 30867128 394 8617 0 0 0 0 0 0  9  0  0  873 13035 555  6  7 88
 0 0 0 43248736 30672652 101 3122 0 0 0 0 0 0  0  0  0  735 2083  335  6  6 87
 0 0 0 43248696 30672612 93 3020 0 0 0 0 0  0  0  0  0  807 1982  320  6  6 87
 0 0 0 43248920 30673420 101 3127 0 0 0 0 0 0  5  0  0  882 2045  380  6  6 87
 0 0 0 43248704 30673296 194 6145 0 0 0 0 0 0  0  0  0  854 3214  461  6  6 87
 0 0 0 43248704 30673296 93 3019 0 0 0 0 0  0  0  0  0  849 2022  320  6  6 87
 0 0 0 43248648 30673304 104 3128 0 0 0 0 0 0  0  0  0  857 2053  352  6  6 87
 0 0 0 43248676 30673288 153 5197 0 0 0 0 0 0  0  0  0  794 2824  406  6  6 87
