 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8347424 5197440 7 230 0  0  0  0  0  0  0  0  0  374  183   97  1  0 98
 0 0 0 7604260 4440720 146 4084 0 0 0 0  0  1  0  0  0  467 2653  293  1  9 90
 0 0 0 7603872 4440512 147 3771 0 0 0 0  0  0  0  0  0  396 2290  260  1  9 91
 0 0 0 7603868 4440508 140 3747 0 0 0 0  0  0  0  0  0  391 2258  248  1  9 91
 0 0 0 7604192 4440664 139 3761 0 0 0 0  0  0  0  0  0  390 2268  254  1  9 91
 0 0 0 7604244 4440664 144 3823 0 0 0 0  0  0  0  0  0  398 2324  299  1  9 91
 0 0 0 7604080 4440620 143 3823 0 0 0 0  0  0  0  0  0  399 2366  319  1  9 90
 0 0 0 7604264 4440752 142 3778 0 0 0 0  0  3  0  0  0  454 2341  381  1  9 90
 0 0 0 7604052 4440552 146 3734 0 0 0 0  0  0  0  0  0  385 2253  257  1  9 91
 0 0 0 7603848 4440468 140 3735 0 0 0 0  0  0  0  0  0  390 2244  253  1  9 91
 0 0 0 7604256 4440700 139 3767 0 0 0 0  0  0  0  0  0  394 2293  274  1  9 90
 0 0 0 7604504 4440784 139 3763 0 0 0 0  0  0  0  0  0  392 2288  280  1  9 90
 0 0 0 7604632 4441076 140 3780 0 0 0 0  0  0  0  0  0  411 2337  316  1  9 91
 0 0 0 7605200 4441584 139 3733 0 0 0 0  0  2  0  0  0  413 2266  298  1  9 90
 0 0 0 7607776 4443544 165 3752 0 0 0 0  0  0  0  0  0  382 2294  258  1  9 91
 0 0 0 7607712 4443476 159 3735 0 0 0 0  0  0  0  0  0  383 2236  254  1  9 90
 0 0 0 7607488 4443400 160 3809 0 0 0 0  0  0  0  0  0  384 2419  298  1  9 91
 0 0 0 7607800 4443548 159 3749 0 0 0 0  0  0  0  0  0  384 2286  256  1  9 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7607872 4443568 158 3738 0 0 0 0  0  0  0  0  0  380 2260  249  1  9 90
 0 0 0 7607452 4443612 158 3737 0 0 0 0  0  2  0  0  0  401 2291  287  1  9 91
 0 0 0 7607448 4443868 165 3741 0 0 0 0  0  0  0  0  0  386 2301  253  1  9 91
 0 0 0 7607908 4444104 158 3729 0 0 0 0  0  0  0  0  0  386 2265  247  1  9 90
 0 0 0 7607656 4443912 158 3747 0 0 0 0  0  0  0  0  0  380 2306  252  1  9 90
 0 0 0 7607448 4443856 158 3734 0 0 0 0  0  0  0  0  0  391 2304  247  1  9 91
 0 0 0 7607648 4443948 158 3735 0 0 0 0  0  0  0  0  0  388 2272  250  1  9 91
 0 0 0 7607652 4443928 158 3742 0 0 0 0  0  2  0  0  0  416 2308  289  1  9 90
 0 0 0 7607444 4443872 166 3737 0 0 0 0  0  0  0  0  0  383 2322  252  1  9 91
 0 0 0 7607444 4443852 158 3749 0 0 0 0  0  0  0  0  0  390 2270  248  1  9 90
 0 0 0 7607912 4444060 158 3731 0 0 0 0  0  0  0  0  0  383 2279  249  1  9 91
 0 0 0 7607652 4443908 159 3752 0 0 0 0  0  0  0  0  0  391 2235  253  1  9 91
 0 0 0 7607420 4443844 158 3742 0 0 0 0  0  0  0  0  0  372 2236  247  1  9 91
 0 0 0 7607736 4444012 158 3750 0 0 0 0  0  2  0  0  0  411 2231  289  1  9 90
