time,cpu,FSB,L2miss
2,0,24823556,
4,0,,8540
4,1,,122379
6,0,1701882,
8,0,,269882
10,0,11357512,
12,0,,77669
14,0,3240426,
16,1,,864251
18,1,1283064,
20,1,,56053
22,0,20887676,
24,0,,61193
26,0,2375924,
28,1,,260921
28,0,,370645
30,0,11860354,
32,0,,109483
34,0,3136474,
36,0,,753220
38,1,285182,
38,0,284164,
40,0,,34695
42,1,20283416,
44,0,,49615
46,1,2287582,
48,1,,315396
50,0,11992178,
52,0,,47155
54,0,2998238,
56,0,,770542
58,0,1439002,
60,0,,45713
62,0,20888494,
64,0,,57279
66,0,1654098,
68,0,,285440
70,0,11024622,
72,0,,62214
74,1,2963562,
74,0,2991138,
76,0,,693644
78,1,1376514,
80,1,,60249
82,0,20584830,
84,1,,9061
84,0,,63777
86,0,2403658,
88,0,,343123
90,0,11927526,
92,0,,105502
94,0,3036060,
96,0,,687880
98,0,286108,
100,0,,34813
102,0,20095934,
104,0,,31578
106,1,2293552,
108,0,,343544
108,1,,273833
110,1,11890954,
112,1,,102873
114,0,3020978,
116,0,,768000
118,1,1413795,
120,0,,74994
122,0,20696594,
124,0,,54701
126,0,1618990,
128,0,,363572
130,1,11171310,
132,0,,81224
134,0,2876860,
136,0,,770090
138,0,1292106,
138,1,1298890,
140,1,,59041
142,1,21146780,
144,0,,7528
144,1,,59176
146,1,2428436,
148,0,,350280
148,1,,294858
150,1,12011358,
152,1,,40434
154,1,2955208,
156,1,,709957
158,0,328696,
160,0,,28347
162,0,20278880,
164,1,,9094
166,1,2421864,
168,0,,349136
170,1,12189100,
172,1,,94537
174,1,2854888,
176,1,,761087
178,0,1392698,
180,0,,74323
182,0,20812712,
184,0,,50792
186,1,1579692,
188,0,,227191
188,1,,355981
190,1,11321378,
192,0,,79223
194,0,2765210,
196,0,,742958
198,0,1304324,
200,0,,56055
202,0,20867136,
204,0,,31801
206,1,2441080,
208,1,,404046
210,1,12296062,
212,1,,41646
214,0,2798546,
214,1,2804178,
216,0,,751462
218,1,375046,
220,0,,64903
222,0,20529316,
224,1,,55886
226,0,2287028,
228,1,,353412
228,0,,276302
230,0,12209828,
232,0,,99128
234,0,2774390,
236,1,,850661
238,1,1509770,
240,1,,76167
242,1,20821658,
244,0,,14514
246,0,1602818,
248,0,,268590
248,1,,322158
250,0,11611924,
252,0,,35566
254,1,2594002,
254,0,2598474,
256,0,,711039
258,1,1280794,
260,0,,37818
262,0,21265054,
262,1,21275074,
264,0,,60173
266,1,2320735,
268,0,,361007
268,1,,279182
270,0,12399344,
272,0,,115293
274,0,2652022,
276,0,,757684
278,0,419552,
280,0,,35986
282,0,19595372,
282,1,19620458,
284,0,,87086
286,0,2385820,
288,0,,331296
290,0,12572340,
292,0,,35625
294,1,2515878,
296,1,,820690
298,0,1485820,
298,1,1484182,
300,0,,3187
302,0,40150666,
304,0,,1224642
306,1,23759490,
306,0,23773634,
308,1,,3882392
308,0,,3903130
310,1,179935630,
310,0,180471738,
312,0,,3975220
312,1,,4958720
314,0,139126688,
316,0,,3430294
318,0,240293640,
320,1,,4237495
322,1,219084268,
322,0,219198218,
324,1,,6369716
326,0,198101916,
328,0,,4293440
328,1,,4376808
330,0,183128863,
332,0,,4636285
334,0,247532190,
334,1,270278064,
336,1,,4563114
336,0,,5723665
338,0,182235487,
340,0,,5788769
342,1,170974040,
344,1,,4843194
346,0,208697156,
348,0,,6283807
348,1,,4823693
350,1,223502704,
352,0,,4802667
352,1,,4365247
354,1,138917708,
356,0,,3583848
358,1,116281776,
360,1,,1046775
360,0,,2942630
362,0,56814960,
364,1,,431738
366,1,38447650,
366,0,38452282,
368,1,,603140
370,0,16431330,
370,1,16443016,
372,0,,703491
374,1,24246540,
376,1,,2113178
378,0,102107392,
378,1,102121206,
380,1,,1441462
380,0,,1160083
382,0,52363254,
384,1,,79101
386,0,62374316,
386,1,62384158,
388,0,,98087
388,1,,3527899
390,1,57325387,
392,1,,2345304
394,1,61769056,
394,0,61782248,
396,1,,97053
396,0,,2562569
398,0,67933704,
400,1,,1467456
400,0,,2796168
402,1,90584282,
402,0,90582920,
404,1,,139699
406,0,64609930,
408,1,,739604
410,1,64273578,
410,0,64274064,
412,1,,1364591
412,0,,1911566
414,0,92983460,
416,0,,1777635
416,1,,994299
418,0,74905718,
420,1,,2174613
420,0,,3054483
422,0,114452326,
424,1,,709188
424,0,,4323006
426,0,64285786,
426,1,64338056,
428,1,,1895580
428,0,,1758320
430,0,103381322,
430,1,103411426,
432,1,,3199873
434,0,75039646,
434,1,75043607,
436,1,,1265568
436,0,,1670341
438,1,89214218,
438,0,89229630,
440,1,,974734
440,0,,2859510
442,1,98030403,
442,0,98022282,
444,1,,1092523
444,0,,1843598
