 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7463508 4349220 42 681 0 0  0  0  1  1 -0  0  0  498  430  195  6  1 92
 0 0 0 7420668 4280916 154 2529 0 0 0 0  0  0  0  0  0  636 2092  253  0  4 96
 0 0 0 7420756 4280856 133 2168 0 0 0 0  0  2  0  0  0  602 1673  298  0  4 96
 0 0 0 7420500 4280756 132 2166 0 0 0 0  0 21  0  0  0  553 1669  258  0  4 96
 0 0 0 7420456 4280748 132 2168 0 0 0 0  0  0  0  0  0  558 1672  252  0  4 96
 0 0 0 7420752 4280888 136 2166 0 0 0 0  0  0  0  0  0  699 1674  261  0  4 96
 0 0 0 7420488 4280864 140 2172 0 0 0 0  0  0  0  0  0  564 1682  253  0  4 96
 0 0 0 7420652 4281004 144 2170 0 0 0 0  0  0  0  0  0  562 1671  273  0  4 96
 0 0 0 7420704 4280856 78 1184 0 0 0  0  0  2  0  0  0  575 1232  254  0  2 97
 0 0 0 7420704 4280852 54 982 0 0  0  0  0 16  0  0  0  471 1078  206  0  1 98
 0 0 0 7420612 4280808 132 2170 0 0 0 0  0  0  0  0  0  561 1762  299  0  4 96
 0 0 0 7420612 4280888 132 2166 0 0 0 0  0  0  0  0  0  554 1670  260  0  4 96
 0 0 0 7420704 4280928 142 2170 0 0 0 0  0  0  0  0  0  514 1675  252  0  4 96
 0 0 0 7420624 4280936 144 2168 0 0 0 0  0  0  0  0  0  569 1670  256  0  4 96
 0 0 0 7420712 4280880 133 2168 0 0 0 0  0  2  0  0  0  594 1674  299  0  4 96
 0 0 0 7420700 4280848 132 2168 0 0 0 0  0 18  0  0  0  546 1674  257  0  4 96
 0 0 0 7420656 4280848 132 2167 0 0 0 0  0  0  0  0  0  572 1687  258  0  4 96
 0 0 0 7420700 4280884 15 98 0  0  0  0  0  0  0  0  0  433  718  173  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7420632 4280860 126 2074 0 0 0 0  0  0  0  0  0  574 1607  252  0  3 97
 0 0 0 7420556 4280756 145 2170 0 0 0 0  0  0  0  0  0  560 1671  269  0  4 96
 0 0 0 7420556 4280812 133 2167 0 0 0 0  0  2  0  0  0  584 1671  302  0  4 96
 0 0 0 7420628 4280820 132 2167 0 0 0 0  0 19  0  0  0  572 1678  261  0  4 96
 0 0 0 7420672 4280820 132 2167 0 0 0 0  0  0  0  0  0  556 1670  254  0  4 96
 0 0 0 7420500 4280736 138 2172 0 0 0 0  0  0  0  0  0  547 1678  255  0  4 96
 0 0 0 7420440 4280784 143 2170 0 0 0 0  0  0  0  0  0  545 1676  250  0  4 96
 0 0 0 7420584 4280852 85 1188 0 0 0  0  0  0  0  0  0  502 1250  208  0  3 97
 0 0 0 7420584 4280736 54 983 0 0  0  0  0  2  0  0  0  537 1064  262  0  1 99
 0 0 0 7420396 4280696 132 2167 0 0 0 0  0 17  0  0  0  552 1674  256  0  4 96
 0 0 0 7420548 4280756 132 2168 0 0 0 0  0  0  0  0  0  567 1673  257  0  3 96
 0 0 0 7420584 4280764 132 2165 0 0 0 0  0  0  0  0  0  571 1669  264  0  4 96
 0 0 0 7420516 4280844 142 2173 0 0 0 0  0  0  0  0  0  568 1684  256  0  4 96
 0 0 0 7420304 4280736 144 2173 0 0 0 0  0  0  0  0  0  579 1671  271  0  4 96
 0 0 0 7420560 4280716 133 2167 0 0 0 0  0  2  0  0  0  604 1674  296  0  4 96
 0 0 0 7420516 4280720 132 2170 0 0 0 0  0 15  0  0  0  581 1674  257  0  4 96
 0 0 0 7420560 4280708 12 98 0  0  0  0  0  0  0  0  0  439  827  211  0  1 99
 0 0 0 7420472 4280704 120 2073 0 0 0 0  0  0  0  0  0  528 1576  252  0  3 97
 0 0 0 7420560 4280780 142 2172 0 0 0 0  0  0  0  0  0  539 1674  251  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7420480 4280752 144 2174 0 0 0 0  0  0  0  0  0  559 1671  253  0  4 96
 0 0 0 7420464 4280656 133 2173 0 0 0 0  0  2  0  0  0  573 1672  291  0  4 96
 0 0 0 7420560 4280708 132 2173 0 0 0 0  0 20  0  0  0  543 1672  254  0  4 96
 0 0 0 7420480 4280684 131 2173 0 0 0 0  0  0  0  0  0  558 1670  249  0  4 96
 0 0 0 7420500 4280736 138 2177 0 0 0 0  0  0  0  0  0  569 1679  261  0  4 96
 0 0 0 7420536 4280816 95 1192 0 0 0  0  0  0  0  0  0  501 1278  214  0  3 97
 0 0 0 7420468 4280616 54 986 0 0  0  0  0  0  0  0  0  521 1046  227  0  1 99
 0 0 0 7420288 4280632 133 2175 0 0 0 0  0  2  0  0  0  603 1672  311  0  4 96
 0 0 0 7420540 4280688 132 2171 0 0 0 0  0 15  0  0  0  563 1671  258  0  4 96
 0 0 0 7420536 4280684 132 2171 0 0 0 0  0  0  0  0  0  572 1680  260  0  4 96
 0 0 0 7420240 4280560 135 2173 0 0 0 0  0  0  0  0  0  566 1671  262  0  4 96
 0 0 0 7420536 4280796 138 2177 0 0 0 0  0  0  0  0  0  548 1677  256  0  4 96
 0 0 0 7420280 4280760 144 2177 0 0 0 0  0  0  0  0  0  564 1671  255  0  4 96
 0 0 0 7420240 4280560 132 2171 0 0 0 0  0  2  0  0  0  632 1672  294  0  4 96
 0 0 0 7420520 4280668 12 98 0  0  0  0  0 15  0  0  0  436  748  176  0  1 99
 0 0 0 7420540 4280688 120 2075 0 0 0 0  0  0  0  0  0  555 1576  248  0  2 97
 0 0 0 7420256 4280616 132 2176 0 0 0 0  0  0  0  0  0  569 1674  260  0  4 96
 0 0 0 7420208 4280604 142 2183 0 0 0 0  0  0  0  0  0  555 1684  256  0  4 96
 0 0 0 7420348 4280592 144 2179 0 0 0 0  0  0  0  0  0  572 1673  274  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7420248 4280564 133 2170 0 0 0 0  0  2  0  0  0  566 1668  291  0  4 96
 0 0 0 7420208 4280520 132 2178 0 0 0 0  0 19  0  0  0  551 1674  254  0  4 96
 0 0 0 7420504 4280652 132 2172 0 0 0 0  0  0  0  0  0  529 1758  292  0  4 96
 0 0 0 7420248 4280596 86 1206 0 0 0  0  0  0  0  0  0  518 1281  218  0  3 97
