 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10216352 7106020 122 1167 0 0 0 0 86 4 -0  0  0  598 1461  428  7  2 91
 0 0 0 10261852 7121452 150 2513 0 0 0 0 0  0  0  0  0  684 2080  294  0  4 96
 1 0 0 10261512 7121164 131 2181 0 0 0 0 0  0  0  0  0  580 1742  310  0  3 96
 0 0 0 10261340 7121020 129 2147 0 0 0 0 0 15  0  0  0  614 1769  356  0  4 96
 0 0 0 10261304 7121016 141 2152 0 0 0 0 0  0  0  0  0  557 1674  256  0  3 96
 0 0 0 10261136 7120860 129 2144 0 0 0 0 0  0  0  0  0  558 1695  268  0  3 96
 0 0 0 10261284 7120936 129 2148 0 0 0 0 0  0  0  0  0  570 1693  269  0  4 96
 0 0 0 10260876 7120832 140 2152 0 0 0 0 0  0  0  0  0  554 1673  276  0  3 96
 0 0 0 10260956 7120752 76 1176 0 0 0 0  0  0  0  0  0  506 1266  215  0  3 97
 0 0 0 10261236 7120912 52 977 0 0 0  0  0  2  0  0  0  520 1050  252  0  1 99
 0 0 0 10261220 7120848 141 2154 0 0 0 0 0  0  0  0  0  561 1674  260  0  3 96
 0 0 0 10260964 7120752 129 2149 0 0 0 0 0  0  0  0  0  576 1674  264  0  3 96
 0 0 0 10260912 7120744 129 2151 0 0 0 0 0  0  0  0  0  559 1671  257  0  4 96
 0 0 0 10261208 7120924 140 2155 0 0 0 0 0  0  0  0  0  550 1673  256  0  4 96
 0 0 0 10260952 7120740 129 2149 0 0 0 0 0  0  0  0  0  582 1687  268  0  3 96
 0 0 0 10260904 7120700 136 2153 0 0 0 0 0  2  0  0  0  622 1673  299  0  4 96
 0 0 0 10261164 7120808 130 2147 0 0 0 0 0  0  0  0  0  570 1671  256  0  3 96
 0 0 0 10260900 7120688 37 518 0 0 0  0  0  0  0  0  0  459  936  192  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10261132 7120808 92 1632 0 0 0 0  0  0  0  0  0  535 1402  246  0  2 98
 0 0 0 10260768 7120564 140 2157 0 0 0 0 0  0  0  0  0  541 1675  268  0  3 96
 0 0 0 10261132 7120760 129 2146 0 0 0 0 0  0  0  0  0  543 1673  264  0  3 96
 0 0 0 10260876 7120712 129 2153 0 0 0 0 0  2  0  0  0  603 1679  302  0  4 96
 0 0 0 10260832 7120728 141 2158 0 0 0 0 0  0  0  0  0  556 1675  256  0  3 96
 0 0 0 10261092 7120720 129 2157 0 0 0 0 0  0  0  0  0  540 1682  263  0  3 96
 0 0 0 10261004 7120664 139 2152 0 0 0 0 0  0  0  0  0  563 1681  265  0  4 96
 0 0 0 10260924 7120592 130 2152 0 0 0 0 0  0  0  0  0  548 1672  252  0  3 96
 0 0 0 10260988 7120600 12 98 0 0  0  0  0  0  0  0  0  427  709  175  0  0 100
 0 0 0 10260988 7120644 117 2057 0 0 0 0 0  2  0  0  0  584 1698  337  0  3 97
 0 0 0 10260860 7120564 141 2162 0 0 0 0 0  0  0  0  0  563 1672  258  0  4 96
 0 0 0 10260892 7120540 129 2156 0 0 0 0 0  0  0  0  0  576 1677  266  0  4 96
 0 0 0 10260860 7120524 129 2152 0 0 0 0 0  0  0  0  0  556 1690  264  0  4 96
 0 0 0 10260436 7120312 140 2163 0 0 0 0 0  0  0  0  0  554 1674  274  0  3 96
 0 0 0 10260804 7120416 129 2155 0 0 0 0 0  0  0  0  0  562 1671  259  0  3 96
 0 0 0 10260548 7120320 136 2159 0 0 0 0 0  2  0  0  0  617 1672  300  0  4 96
 0 0 0 10260448 7120236 77 1176 0 0 0 0  0  0  0  0  0  496 1284  222  0  3 97
 0 0 0 10260684 7120296 52 976 0 0 0  0  0  0  0  0  0  497 1053  219  0  1 99
 0 0 0 10260620 7120272 129 2154 0 0 0 0 0  0  0  0  0  556 1677  256  0  3 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10260300 7120096 140 2157 0 0 0 0 0  0  0  0  0  566 1672  256  0  4 96
 0 0 0 10260260 7120040 129 2156 0 0 0 0 0  0  0  0  0  559 1672  263  0  3 96
 0 0 0 10260524 7120188 129 2156 0 0 0 0 0  3  0  0  0  601 1680  318  0  4 96
 0 0 0 10260228 7120128 141 2160 0 0 0 0 0  0  0  0  0  580 1676  258  0  3 96
 0 0 0 10260160 7119952 129 2160 0 0 0 0 0  0  0  0  0  566 1694  271  0  3 96
 0 0 0 10260388 7119988 140 2162 0 0 0 0 0  0  0  0  0  589 1698  268  0  4 96
 0 0 0 10260060 7119820 43 690 0 0 0  0  0  0  0  0  0  478  997  214  0  2 98
 0 0 0 10260312 7119908 85 1467 0 0 0 0  0  0  0  0  0  543 1325  241  0  2 98
 0 0 0 10259980 7119832 129 2156 0 0 0 0 0  2  0  0  0  597 1679  301  0  4 96
 0 0 0 10260124 7119760 141 2159 0 0 0 0 0  0  0  0  0  564 1674  257  0  3 96
 0 0 0 10259868 7119616 129 2160 0 0 0 0 0  0  0  0  0  575 1680  264  0  4 96
 0 0 0 10259824 7119644 129 2164 0 0 0 0 0  0  0  0  0  565 1681  256  0  4 96
 0 0 0 10260124 7119844 140 2162 0 0 0 0 0  0  0  0  0  538 1677  256  0  4 96
 0 0 0 10259944 7119572 129 2155 0 0 0 0 0  0  0  0  0  571 1674  262  0  3 96
 0 0 0 10259856 7119536 141 2169 0 0 0 0 0  2  0  0  0  601 1764  341  0  4 96
 0 0 0 10259924 7119512 12 98 0 0  0  0  0  0  0  0  0  413  715  169  0  1 99
 0 0 0 10259792 7119392 117 2062 0 0 0 0 0  0  0  0  0  564 1621  273  0  3 97
 0 0 0 10259504 7119320 129 2166 0 0 0 0 0  0  0  0  0  565 1696  269  0  4 96
 0 0 0 10259484 7119116 140 2162 0 0 0 0 0  0  0  0  0  566 1671  272  0  3 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10259600 7119188 128 2158 0 0 0 0 0  0  0  0  0  561 1671  268  0  4 96
 0 0 0 10259252 7119012 136 2169 0 0 0 0 0  2  0  0  0  577 1680  302  0  4 96
 0 0 0 10259472 7119072 130 2165 0 0 0 0 0  0  0  0  0  573 1676  257  0  3 96
 0 0 0 10259112 7118860 129 2160 0 0 0 0 0  0  0  0  0  572 1676  269  0  3 96
 0 0 0 10258964 7118760 96 1283 0 0 0 0  0  0  0  0  0  520 1376  220  0  3 97
 0 0 0 10212584 7071384 173 3208 0 0 0 0 0 68  0  0  0 1813 8811 1332 15  6 79
 0 0 0 10170036 7029088 177 3723 0 0 0 0 0 613 0  0  0 1657 8588 1343 15 11 74
 0 0 0 10147972 7006700 129 2179 0 0 0 0 0 15  0  0  0 1109 1708  338 25  4 71
 0 0 0 10147820 7006300 142 2175 0 0 0 0 0  0  0  0  0  762 1706  257 25  3 71
 0 0 0 10147996 7006168 129 2162 0 0 0 0 0  0  0  0  0  764 1695  260 25  4 71
 0 0 0 10147604 7006000 134 2164 0 0 0 0 0  0  0  0  0  777 1725  261 25  4 71
 0 0 0 10147360 7005884 130 2163 0 0 0 0 0  0  0  0  0  789 1693  271 25  4 71
 0 0 0 10147720 7006044 129 2162 0 0 0 0 0  0  0  0  0  752 1695  255 25  4 71
 0 0 0 10147220 7005564 74 1034 0 0 0 0  0  2  0  0  0  657 1154  248 25  2 73
 0 0 0 10147364 7005468 67 1150 0 0 0 0  0  0  0  0  0  635 1194  210 25  2 73
 0 0 0 10146912 7005184 129 2158 0 0 0 0 0  0  0  0  0  743 1706  256 25  4 71
 0 0 0 10147084 7005264 129 2166 0 0 0 0 0  0  0  0  0  756 1692  255 25  4 71
 0 0 0 10147040 7005248 140 2165 0 0 0 0 0  0  0  0  0  751 1695  261 25  3 71
 0 0 0 10146912 7005056 129 2164 0 0 0 0 0  0  0  0  0  752 1676  264 25  4 71
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10146812 7004904 141 2167 0 0 0 0 0  3  0  0  0  896 1787  340 25  4 71
 0 0 0 10146684 7004816 130 2164 0 0 0 0 0  0  0  0  0  747 1707  251 25  4 71
 0 0 0 10146560 7004752 129 2161 0 0 0 0 0  0  0  0  0  895 1684  257 25  4 71
 0 0 0 10146712 7004844 17 100 0 0 0  0  0  0  0  0  0  528  746  177 25  1 74
 0 0 0 10146648 7004696 123 2065 0 0 0 0 0  0  0  0  0  766 1626  274 25  3 72
 0 0 0 10146488 7004708 129 2163 0 0 0 0 0  0  0  0  0  752 1704  264 25  4 71
 0 0 0 10146700 7004832 129 2162 0 0 0 0 0  2  0  0  0  815 1715  298 25  4 71
 0 0 0 10146520 7005032 190 3534 0 0 0 0 0  0  0  0  0  713 1744  261 25  4 71
 0 0 0 10146480 7004916 129 2166 0 0 0 0 0  0  0  0  0  674 1683  257 25  4 71
 0 0 0 10146760 7005024 140 2169 0 0 0 0 0  0  0  0  0  692 1683  253 25  4 71
 0 0 0 10146504 7004920 130 2163 0 0 0 0 0  0  0  0  0  697 1691  256 25  3 71
 0 0 0 10146460 7004872 77 1182 0 0 0 0  0  0  0  0  0  575 1280  222 25  3 72
 0 0 0 10146676 7005112 53 995 0 0 0  0  0  2  0  0  0  589 1054  256 25  1 74
 0 0 0 10146552 7004900 142 2169 0 0 0 0 0  0  0  0  0  677 1678  252 25  3 71
 0 0 0 10146296 7004804 129 2164 0 0 0 0 0  0  0  0  0  694 1678  258 25  4 71
 0 0 0 10146248 7004844 129 2162 0 0 0 0 0  0  0  0  0  705 1691  253 25  4 71
 0 0 0 10146424 7004848 140 2163 0 0 0 0 0  0  0  0  0  695 1676  266 25  4 71
 0 0 0 10146228 7004720 129 2166 0 0 0 0 0  0  0  0  0  692 1694  272 25  3 71
 0 0 0 10146232 7004732 142 2170 0 0 0 0 0  3  0  0  0  801 1677  309 25  4 71
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10146524 7004776 130 2163 0 0 0 0 0  0  0  0  0  680 1690  253 25  4 71
 0 0 0 10146264 7004680 43 724 0 0 0  0  0  0  0  0  0  483 1023  196 25  2 73
 0 0 0 10146524 7004852 86 1439 0 0 0 0  0  0  0  0  0  578 1314  225 25  2 73
 1 0 0 10146224 7004632 140 2165 0 0 0 0 0  0  0  0  0  689 1683  252 25  3 71
 0 0 0 10146524 7004732 131 2164 0 0 0 0 0  0  0  0  0  683 1683  260 25  3 71
 1 0 0 10146136 7004552 136 2169 0 0 0 0 0  2  0  0  0  729 1771  343 25  4 71
 0 0 0 10146068 7004480 135 2167 0 0 0 0 0  0  0  0  0  689 1686  259 25  3 71
 1 0 0 10146368 7004572 129 2158 0 0 0 0 0  0  0  0  0  979 1695  269 25  4 71
 0 0 0 10146372 7004636 141 2238 0 0 0 0 0  0  0  0  0  741 1762  274 25  4 71
 0 0 0 10146236 7004504 128 2167 0 0 0 0 0  0  0  0  0  724 1689  274 25  4 71
 0 0 0 10146440 7004612 12 98 0 0  0  0  0  0  0  0  0  409  715  171 25  0 75
 0 0 0 10146436 7004748 117 2067 0 0 0 0 0  3  0  0  0  779 1621  307 25  3 71
 0 0 0 10146324 7004544 142 2167 0 0 0 0 0  0  0  0  0  683 1684  252 25  3 71
 0 0 0 10146312 7004516 130 2163 0 0 0 0 0  0  0  0  0  672 1686  261 25  4 71
 0 0 0 10146384 7004480 138 2167 0 0 0 0 0  0  0  0  0  680 1690  249 25  4 71
