 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8363556 5213308 7 232 0  0  0  0  0  0  0  0  0  374  183   97  1  0 98
 0 0 0 7627196 4463268 155 3999 0 0 0 0  0  0  0  0  0  430 2572  244  1  9 90
 0 0 0 7626764 4463012 12 100 0 0  0  0  0  0  0  0  0  371  791   93  0  2 98
 0 0 0 7626724 4462980 130 3530 0 0 0 0  0  2  0  0  0  391 2077  274  1  7 93
 0 0 0 7626756 4463064 36 695 0 0  0  0  0  0  0  0  0  381 1052  116  0  4 96
 0 0 0 7626720 4463024 114 2937 0 0 0 0  0  0  0  0  0  378 1855  219  1  5 94
 0 0 0 7626964 4463160 64 1351 0 0 0  0  0  0  0  0  0  368 1311  142  0  5 94
 0 0 0 7626936 4463088 78 2275 0 0 0  0  0  0  0  0  0  374 1585  190  0  3 96
 0 0 0 7626492 4462948 63 1348 0 0 0  0  0  0  0  0  0  371 1396  147  0  7 93
 0 0 0 7626936 4463076 78 2299 0 0 0  0  0  2  0  0  0  403 1511  233  0  2 98
 0 0 0 7626488 4462948 145 3631 0 0 0 0  0  0  0  0  0  379 2217  243  1  9 91
 0 0 0 7626936 4463160 0  0  0  0  0  0  0  0  0  0  0  367  718   93  0  0 100
 0 0 0 7626940 4463184 147 3645 0 0 0 0  0  0  0  0  0  378 2186  241  1  9 91
 0 0 0 7626936 4463076 0  0  0  0  0  0  0  0  0  0  0  371  727   92  0  0 100
 0 0 0 7626492 4462932 141 3643 0 0 0 0  0  0  0  0  0  381 2233  244  1  9 91
 0 0 0 7626936 4463076 0  0  0  0  0  0  0  2  0  0  0  383  690  127  0  0 100
 0 0 0 7626488 4462940 144 3623 0 0 0 0  0  0  0  0  0  382 2238  244  1  9 91
 0 0 0 7626936 4463164 0  0  0  0  0  0  0  0  0  0  0  372  695   94  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7626904 4463136 148 3636 0 0 0 0  0  0  0  0  0  374 2246  283  1  9 91
 0 0 0 7626912 4463064 0  1  0  0  0  0  0  0  0  0  0  371  688   89  0  0 100
 0 0 0 7626468 4462912 142 3629 0 0 0 0  0  0  0  0  0  393 2200  248  1  9 91
 0 0 0 7626912 4463052 0  0  0  0  0  0  0  2  0  0  0  395  669  128  0  0 100
 0 0 0 7626464 4462912 142 3624 0 0 0 0  0  0  0  0  0  386 2196  242  1  9 91
 0 0 0 7626912 4463164 0  0  0  0  0  0  0  0  0  0  0  374  702   94  0  0 100
 0 0 0 7626772 4463076 149 3637 0 0 0 0  0  0  0  0  0  383 2186  244  1  9 91
 0 0 0 7626912 4463052 0  0  0  0  0  0  0  0  0  0  0  364  708   86  0  0 100
 0 0 0 7626468 4462912 142 3634 0 0 0 0  0  0  0  0  0  388 2212  243  1  9 91
 0 0 0 7626912 4463052 0  0  0  0  0  0  0  4  0  0  0  415  686  158  0  0 100
 0 0 0 7626468 4462920 142 3641 0 0 0 0  0  0  0  0  0  385 2225  241  1  9 91
 0 0 0 7626912 4463180 0  0  0  0  0  0  0  0  0  0  0  378  720   93  0  0 100
 0 0 0 7626544 4462996 151 3712 0 0 0 0  0  0  0  0  0  381 2220  247  1  9 91
 0 0 0 7626888 4463040 12 99 0  0  0  0  0  0  0  0  0  364  802   89  0  1 99
 0 0 0 7626648 4462940 129 3537 0 0 0 0  0  0  0  0  0  384 2163  241  1  8 92
 0 0 0 7626684 4462972 12 99 0  0  0  0  0  3  0  0  0  439  822  132  0  3 97
 0 0 0 7626648 4462972 130 3546 0 0 0 0  0  0  0  0  0  386 2111  243  1  6 93
 0 0 0 7626680 4463120 73 1351 0 0 0  0  0  0  0  0  0  375 1334  146  0  4 95
 0 0 0 7626848 4463028 78 2289 0 0 0  0  0  0  0  0  0  375 1605  185  0  4 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7626648 4462940 63 1353 0 0 0  0  0  0  0  0  0  379 1386  142  0  6 94
 0 0 0 7626888 4463028 78 2290 0 0 0  0  0  0  0  0  0  380 1601  194  0  3 97
 0 0 0 7626444 4462888 89 2130 0 0 0  0  0  2  0  0  0  435 1660  218  0  8 92
 0 0 0 7626888 4463080 53 1517 0 0 0  0  0  0  0  0  0  383 1275  158  0  1 99
 0 0 0 7626668 4463116 152 3645 0 0 0 0  0  0  0  0  0  385 2247  243  1  9 91
 0 0 0 7626864 4463016 0  1  0  0  0  0  0  0  0  0  0  347  796  121  0  0 100
 0 0 0 7626624 4462916 142 3649 0 0 0 0  0  0  0  0  0  386 2150  242  1  9 91
 0 0 0 7626864 4463004 0  0  0  0  0  0  0  0  0  0  0  367  707   93  0  0 100
 0 0 0 7626420 4462860 142 3647 0 0 0 0  0  3  0  0  0  419 2178  291  1  9 91
