Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
2504 25 29 24 17 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2512 25 31 24 17 19 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
2520 29 29 24 17 19 3150 7500 5250 7425 5400 7575 5250 7875 5175 54h
2528 27 31 24 17 19 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
2536 26 32 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2544 28 32 23 17 19 3150 7575 5250 7500 5325 7575 5325 7875 5250 54h
2552 26 30 23 17 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2560 25 30 23 17 19 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
2568 25 30 23 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2576 26 29 23 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2584 25 29 23 16 19 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
2592 25 29 23 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2600 25 29 23 16 19 3150 7575 5250 7425 5400 7575 5325 7950 5175 54h
