66.45,0,25,29,25,18,20,12.398,0.29832,11,0,3150,7500,5175,7425,5325,7500,5250,7875,5250
44.73,5,26,29,25,18,20,1.0518,1.3182,0,0,3150,7500,5250,7425,5400,7500,5250,7875,5250
44.88,10,26,29,25,18,20,8.2125,0.58212,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
43.11,15,29,30,24,18,20,0.28899,3.9997,350,0,3150,7575,5250,7350,5400,7575,5250,7875,5175
60.75,20,26,29,24,18,20,10.162,0.1322,0,0,3150,7500,5250,7425,5325,7575,5250,7875,5250
43.11,25,26,30,24,18,20,1.009,1.6691,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
42.24,30,28,31,24,18,20,7.4846,0.3664,0,0,3150,7575,5250,7425,5325,7575,5250,7875,5175
51.06,35,26,30,24,18,20,1.4232,4.0634,0,0,3150,7575,5250,7350,5400,7575,5250,7875,5250
50.04,40,26,30,24,18,20,10.733,0.96572,0,0,3150,7575,5250,7350,5400,7575,5250,7875,5250
41.91,45,29,31,24,18,20,0.9601,1.785,153.5,0,3150,7500,5250,7425,5325,7500,5250,7950,5250
42.12,50,26,30,24,18,20,6.795,0.17885,0,0,3150,7500,5250,7350,5325,7575,5250,7875,5175
59.31,55,26,30,24,18,20,1.1673,4.3735,0,0,3150,7575,5250,7350,5325,7575,5250,7875,5250
42.06,60,28,32,24,18,20,10.559,0.59196,0,0,3150,7575,5250,7350,5325,7575,5175,7875,5175
41.97,65,26,30,25,18,20,1.0172,1.671,0,0,3150,7500,5250,7425,5325,7500,5250,7875,5250
42.06,70,27,30,25,18,20,7.5875,0.48755,0,0,3150,7500,5250,7350,5325,7500,5250,7875,5175
59.94,75,29,33,25,18,20,0.85942,3.721,165,0,3150,7500,5250,7425,5325,7575,5250,7875,5250
42.12,80,26,30,25,18,20,10.195,0.37933,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5175
42.15,85,27,30,25,18,20,1.027,1.6009,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5250
42.21,90,31,31,25,18,20,7.467,0.38059,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5175
59.52,95,27,30,25,18,20,0.69861,4.3399,0,0,3150,7500,5250,7425,5325,7575,5250,7875,5250
42,100,27,30,25,18,20,10.727,0.41788,0,0,3150,7575,5250,7350,5400,7500,5250,7875,5250
41.97,105,31,32,25,18,20,0.89872,1.8284,178,0,3150,7500,5250,7425,5325,7575,5250,7875,5250
42.15,110,27,30,25,18,20,6.817,0.18768,0,0,3150,7575,5250,7425,5400,7500,5250,7875,5250
59.52,115,27,30,25,18,20,1.1988,3.7726,0,0,3150,7500,5250,7425,5325,7575,5250,7875,5175
42.06,120,29,33,25,18,20,21.046,0.66726,0,0,3150,7575,5250,7425,5400,7500,5250,7875,5250
41.97,125,27,30,25,18,20,1.0506,1.5955,0,0,3150,7500,5250,7350,5325,7575,5250,7875,5250
42.03,130,27,30,25,18,20,7.5909,0.49712,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5250
60.45,135,27,33,25,18,20,0.16372,4.0518,787,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
42.06,140,27,30,25,18,20,20.275,0.23919,0,0,3150,7500,5250,7425,5400,7575,5250,7875,5250
42.18,145,28,30,25,18,20,1.0234,1.8013,0,0,3150,7575,5250,7425,5325,7575,5250,7875,5250
42.12,150,27,33,25,18,20,7.4517,0.37909,0,0,3150,7575,5250,7425,5400,7500,5250,7875,5175
59.55,155,27,30,25,18,20,1.4625,3.8836,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5175
41.97,160,27,31,25,18,20,20.911,0.8783,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
42.09,165,29,31,25,18,20,0.89546,1.2272,247,0,3150,7500,5250,7425,5400,7575,5250,7875,5250
42.09,170,27,30,25,18,20,6.8677,0.19675,0,0,3150,7575,5250,7350,5400,7500,5250,7875,5250
