timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    1.923, 0.03253,   33.23,   5.863,   4.398
40,1,    2.608, 0.05512,   34.85,   6.252,   4.689
40,2,    1.029, 0.02462,   29.35,   5.067,     3.8
40,3,    0.862, 0.01856,    32.6,    5.58,   4.185
45,0,    2.408,  0.0412,   33.73,   6.029,   4.522
45,1,    3.342, 0.07201,   35.48,   6.481,   4.861
45,2,    1.431, 0.03435,    30.1,   5.261,   3.946
45,3,    1.076, 0.02317,    33.1,     5.7,   4.275
50,0,    2.908, 0.05051,   34.48,   6.239,   4.679
50,1,    4.124, 0.09252,    36.1,   6.719,    5.04
50,2,    1.831, 0.04408,   30.98,   5.475,   4.106
50,3,    1.289, 0.02775,   33.73,    5.84,    4.38
55,0,    3.363, 0.05984,   34.73,   6.358,   4.768
55,1,    4.678,  0.1055,   36.35,   6.856,   5.142
55,2,    2.438, 0.05832,   31.48,   5.662,   4.246
55,3,    1.502, 0.03233,    34.1,   5.939,   4.454
60,0,    3.628, 0.06497,   34.98,   6.445,   4.833
60,1,    5.232,  0.1184,    36.6,   6.992,   5.244
60,2,    3.265, 0.07691,   31.85,   5.865,   4.399
60,3,    1.714, 0.03691,   34.35,   6.017,   4.513
65,0,    3.892,  0.0701,   35.23,   6.531,   4.898
65,1,    5.786,  0.1313,   36.85,   7.128,   5.346
65,2,    4.293, 0.09988,    32.1,   6.082,   4.562
65,3,    1.715, 0.03698,   34.48,   6.038,   4.528
70,0,    4.157, 0.07523,    35.6,   6.639,   4.979
70,1,    6.552,  0.1488,   37.23,   7.321,   5.491
70,2,    5.111,  0.1184,   32.35,   6.263,   4.697
70,3,    1.715, 0.03706,    34.6,   6.059,   4.544
75,0,      4.6, 0.08374,   35.98,   6.776,   5.082
75,1,    7.342,  0.1672,    37.6,   7.518,   5.639
75,2,    5.744,   0.132,   32.48,   6.392,   4.794
75,3,    1.716, 0.03716,   34.73,    6.08,    4.56
80,0,     5.08, 0.09291,   36.23,     6.9,   5.175
80,1,    8.103,  0.1847,   37.85,    7.69,   5.767
80,2,    6.377,  0.1457,   32.73,   6.541,   4.906
80,3,    1.717, 0.03728,   34.85,   6.101,   4.576
85,0,    5.526,  0.1018,   36.48,   7.017,   5.263
85,1,    8.909,  0.2023,    38.1,   7.869,   5.901
85,2,     7.01,  0.1593,   32.98,   6.691,   5.018
85,3,    1.718,  0.0374,   34.98,   6.122,   4.591
90,0,    5.955,  0.1104,    36.6,   7.111,   5.333
90,1,    9.521,  0.2157,   38.35,   8.014,   6.011
90,2,    7.642,  0.1729,   33.23,    6.84,    5.13
90,3,    1.915,   0.042,   35.23,   6.197,   4.648
95,0,    6.384,  0.1189,   36.85,   7.226,   5.419
95,1,    10.13,   0.229,    38.6,    8.16,    6.12
95,2,    8.267,  0.1866,   33.35,   6.967,   5.225
95,3,    2.112, 0.04662,   35.35,   6.251,   4.689
100,0,    6.813,  0.1274,   36.98,   7.319,   5.489
100,1,    10.75,  0.2423,   38.85,   8.306,    6.23
100,2,    8.868,  0.2005,   33.48,   7.091,   5.318
100,3,    2.309, 0.05124,   35.48,   6.306,   4.729
105,0,    7.243,  0.1359,    37.1,   7.413,    5.56
105,1,    11.36,  0.2557,    39.1,   8.452,   6.339
105,2,    9.469,  0.2148,    33.6,   7.214,    5.41
105,3,    2.506, 0.05588,    35.6,    6.36,    4.77
110,0,    7.672,  0.1444,    37.1,   7.486,   5.615
110,1,    11.97,  0.2691,   39.23,   8.577,   6.433
110,2,    10.07,  0.2291,   33.73,   7.337,   5.503
110,3,    2.703, 0.06052,   35.73,   6.415,   4.811
115,0,    7.997,  0.1513,   37.35,   7.583,   5.687
115,1,    12.69,  0.2839,   39.35,    8.72,    6.54
115,2,    10.67,  0.2434,   33.85,   7.461,   5.596
115,3,      2.9, 0.06516,   35.85,   6.469,   4.852
120,0,    8.407,  0.1611,    37.6,   7.695,   5.771
120,1,    13.26,  0.2957,   39.48,   8.838,   6.629
120,2,    11.27,  0.2576,   33.98,   7.584,   5.688
120,3,    3.097,  0.0698,   35.98,   6.524,   4.893
125,0,    8.823,  0.1708,    37.6,   7.766,   5.824
125,1,    13.64,  0.3035,   39.48,   8.903,   6.677
125,2,    12.05,  0.2762,   34.23,   7.758,   5.819
125,3,    3.294, 0.07445,    36.1,   6.578,   4.934
130,0,    9.239,  0.1805,    37.6,   7.837,   5.877
130,1,    14.02,  0.3114,   39.48,   8.967,   6.725
130,2,    13.05,  0.2991,   34.35,    7.95,   5.962
130,3,    3.296, 0.07462,   36.23,   6.599,   4.949
