time,offcore_req,l2_cache_miss,offcore_req_scaled,l2_cache_miss_scaled,Temp0,Temp1,Temp2,Ambient_Temp0,Temp3,Ambient_Temp1,Ambient_Temp2,Planar_Temp,Temp4,Temp5,Temp6,FAN_MOD_1A_RPM,FAN_MOD_2A_RPM,FAN_MOD_3A_RPM,FAN_MOD_4A_RPM,FAN_MOD_5A_RPM,FAN_MOD_6A_RPM,FAN_MOD_1B_RPM,FAN_MOD_2B_RPM,FAN_MOD_3B_RPM,FAN_MOD_4B_RPM,FAN_MOD_5B_RPM,FAN_MOD_6B_RPM,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_kbytes,disk_write_kbytes
220,15479515,10359185,0.15479515,0.10359185,58,57,37,29,35,26,14,38,27,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1515,1135.2,851.4,42.57,42.57,0,0
230,27620582,19435351,0.27620582,0.19435351,57,58,37,29,35,26,14,38,28,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1325,1109.6,832.2,41.61,41.61,0,21.9
240,22846151,16843637,0.22846151,0.16843637,58,57,37,29,35,26,14,38,27,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1421,1113.6,835.2,41.76,41.76,0,0
250,14192146,10045551,0.14192146,0.10045551,58,57,37,29,35,26,14,38,27,30,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1450,1114.4,835.8,41.79,41.79,0,0
260,9226874,6272933,0.09226874,0.06272933,53,60,37,29,35,26,14,38,28,30,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1381,1103.2,827.4,41.37,41.37,0,23
270,5015958,3764427,0.05015958,0.03764427,53,60,37,29,35,26,14,38,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1371,1111.2,833.4,41.67,41.67,0,0
280,17673401,13271387,0.17673401,0.13271387,53,60,37,29,35,26,14,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1371,1095.2,821.4,41.07,41.07,0,0
290,30251749,20706932,0.30251749,0.20706932,53,61,37,29,35,26,14,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1806,1098.4,823.8,41.19,41.19,0,24.2
300,2507071,1802817,0.02507071,0.01802817,57,60,37,29,35,26,14,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1182,1105.6,829.2,41.46,41.46,0,0
310,64520495,43111852,0.64520495,0.43111852,50,60,37,29,35,26,14,38,28,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1702,1099.2,824.4,41.22,41.22,0,0
320,1322673888,695669059,13.22673888,6.95669059,57,53,37,29,35,26,14,38,28,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1704,1291.2,968.4,48.42,48.42,0,60.6
330,1675535030,1008080511,16.7553503,10.08080511,57,53,37,29,35,26,14,38,28,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1762,1290.4,967.8,48.39,48.39,0,0
340,1720636443,1189258160,17.20636443,11.8925816,58,53,38,29,35,26,14,38,27,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1688,1295.2,971.4,48.57,48.57,0,0
350,1728659089,1178981205,17.28659089,11.78981205,58,52,38,29,35,26,14,38,27,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1703,1363.2,1022.4,51.12,51.12,0,97.3
360,1757483911,1183870181,17.57483911,11.83870181,54,53,38,29,35,26,14,38,27,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1648,1364.8,1023.6,51.18,51.18,0,0
370,1710015241,1111647059,17.10015241,11.11647059,58,52,38,29,35,26,14,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1652,1304,978,48.9,48.9,0,0
380,1612876919,1031648850,16.12876919,10.3164885,58,52,38,29,35,26,14,38,27,33,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1686,1305.6,979.2,48.96,48.96,0,28.5
390,1665685205,1073128557,16.65685205,10.73128557,54,52,38,29,36,26,14,38,27,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1774,1322.4,991.8,49.59,49.59,0,0
400,1526119949,969565039,15.26119949,9.69565039,58,49,38,29,36,26,14,38,27,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1648,1304.8,978.6,48.93,48.93,0,0
410,1515473658,1032778693,15.15473658,10.32778693,58,52,38,29,36,26,14,38,27,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1657,1304.8,978.6,48.93,48.93,0,32.9
420,1521197833,1021613270,15.21197833,10.2161327,57,52,38,29,36,26,14,38,28,34,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1898,1322.4,991.8,49.59,49.59,0,0
430,1474960189,958132711,14.74960189,9.58132711,58,52,38,29,36,26,14,38,27,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1639,1299.2,974.4,48.72,48.72,0,0
440,1446369608,929780224,14.46369608,9.29780224,58,50,38,29,36,26,14,38,27,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1773,1346.4,1009.8,50.49,50.49,0,29.4
450,8914950,5678483,0.0891495,0.05678483,57,49,38,29,36,26,14,38,27,35,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1665,1351.2,1013.4,50.67,50.67,0,0
460,7901212,5090694,0.07901212,0.05090694,57,49,38,29,36,26,14,38,27,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1777,1344.8,1008.6,50.43,50.43,0,0
470,1752648671,1201954451,17.52648671,12.01954451,58,47,38,29,36,26,14,38,27,36,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1759,1404,1053,52.65,52.65,0,30.5
480,1501383663,995427200,15.01383663,9.954272,57,49,38,29,36,26,15,38,27,36,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1809,1334.4,1000.8,50.04,50.04,0,0
490,1443279299,900902418,14.43279299,9.00902418,58,49,38,29,36,26,15,38,27,36,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1657,1284.8,963.6,48.18,48.18,0,0
500,1604927752,944632459,16.04927752,9.44632459,58,49,38,29,36,26,15,38,27,36,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1707,1268.8,951.6,47.58,47.58,0,44.8
510,1689393104,1141678165,16.89393104,11.41678165,58,47,38,29,36,26,15,38,27,37,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1735,1278.4,958.8,47.94,47.94,0,0
520,1472087417,980115009,14.72087417,9.80115009,53,49,38,29,36,27,15,38,27,37,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1645,1285.6,964.2,48.21,48.21,0,0
530,1340566110,840769826,13.4056611,8.40769826,57,48,38,29,36,26,15,38,27,37,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1754,1300.8,975.6,48.78,48.78,0,32.3
540,1309167313,819579107,13.09167313,8.19579107,57,48,38,29,36,27,15,38,27,37,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1786,1289.6,967.2,48.36,48.36,0,0
550,17017771,11330393,0.17017771,0.11330393,58,48,38,29,36,26,15,38,27,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1741,1336.8,1002.6,50.13,50.13,0,0
560,1400785269,886112068,14.00785269,8.86112068,58,48,38,29,36,27,15,38,27,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1658,1290.4,967.8,48.39,48.39,0,32.5
570,1057743502,544684808,10.57743502,5.44684808,54,48,38,29,36,27,15,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1728,1296,972,48.6,48.6,0,0
580,36686936,25886035,0.36686936,0.25886035,54,54,38,29,36,27,15,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1537,1296,972,48.6,48.6,0,0
590,1122670689,676819456,11.22670689,6.76819456,57,48,38,29,36,27,16,38,28,37,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1606,1320,990,49.5,49.5,19.2,134.3
600,1184164092,708540186,11.84164092,7.08540186,53,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1680,1306.4,979.8,48.99,48.99,0,0
610,1437121240,1083680592,14.3712124,10.83680592,53,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1766,1296,972,48.6,48.6,0,0
620,1419805480,1068704887,14.1980548,10.68704887,56,49,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1600,1298.4,973.8,48.69,48.69,0,48.5
630,1452286722,1066995180,14.52286722,10.6699518,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1609,1306.4,979.8,48.99,48.99,0,0
640,1412398832,960865172,14.12398832,9.60865172,57,49,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1629,1486.4,1114.8,55.74,55.74,0,0
650,1252122399,830225617,12.52122399,8.30225617,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1710,1299.2,974.4,48.72,48.72,0,39
660,1169141408,842961407,11.69141408,8.42961407,53,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1614,1307.2,980.4,49.02,49.02,0,0
670,1217883176,916195998,12.17883176,9.16195998,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1678,1409.6,1057.2,52.86,52.86,0,0
680,1233516186,894633023,12.33516186,8.94633023,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1610,1297.6,973.2,48.66,48.66,0,34.7
690,1230901883,856095427,12.30901883,8.56095427,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1642,1300.8,975.6,48.78,48.78,0,0
700,24963587,16263575,0.24963587,0.16263575,57,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1645,1342.4,1006.8,50.34,50.34,0,0
710,1306923346,908308066,13.06923346,9.08308066,57,47,38,29,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1701,1292.8,969.6,48.48,48.48,0,35
720,15229425,11411059,0.15229425,0.11411059,57,48,38,29,36,27,16,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1411.2,1058.4,52.92,52.92,0,0
730,1209294439,804042983,12.09294439,8.04042983,56,48,38,29,36,27,16,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1819,1346.4,1009.8,50.49,50.49,0,0
740,1282520828,885379465,12.82520828,8.85379465,57,49,38,29,36,27,16,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1718,1346.4,1009.8,50.49,50.49,0,35.2
750,1197674845,879791710,11.97674845,8.7979171,54,49,38,29,36,27,17,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1427.2,1070.4,53.52,53.52,0,0
760,1158316811,776364421,11.58316811,7.76364421,57,48,38,29,36,27,17,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1765,1412,1059,52.95,52.95,0,0
770,1419740653,1041804221,14.19740653,10.41804221,54,47,38,30,36,27,17,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1754,1127.2,845.4,42.27,42.27,0,35.6
780,1110466141,686469229,11.10466141,6.86469229,57,46,38,30,36,27,17,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1604,1256,942,47.1,47.1,0,0
790,53188707,34175592,0.53188707,0.34175592,57,50,38,29,36,27,17,38,28,38,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1588,1263.2,947.4,47.37,47.37,0,0
800,13138152,8570451,0.13138152,0.08570451,53,54,38,30,36,27,17,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1392,1279.2,959.4,47.97,47.97,0,137.3
810,9058353,5854019,0.09058353,0.05854019,53,55,38,29,36,27,17,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1387,1332.8,999.6,49.98,49.98,0,0
820,4993336,3423295,0.04993336,0.03423295,57,52,38,30,36,27,17,38,28,36,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1397,1328,996,49.8,49.8,0,0
830,9151559,6737887,0.09151559,0.06737887,57,51,38,30,36,27,17,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1517,1400.8,1050.6,52.53,52.53,0,64.2
840,10142150,7197826,0.1014215,0.07197826,53,55,38,30,36,27,17,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1391,1333.6,1000.2,50.01,50.01,0,0
850,13281111,8928331,0.13281111,0.08928331,57,52,38,30,36,27,17,38,28,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1389,1314.4,985.8,49.29,49.29,0,0
860,3969597,2783736,0.03969597,0.02783736,57,55,38,30,36,28,17,38,28,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1421,1316.8,987.6,49.38,49.38,0,35.6
870,13028695,9384427,0.13028695,0.09384427,57,56,38,30,36,27,17,38,28,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1395,1284.8,963.6,48.18,48.18,0,0
880,8853269,5864948,0.08853269,0.05864948,52,56,38,30,36,27,17,38,28,34,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1390,1279.2,959.4,47.97,47.97,0,0
890,12955196,9025505,0.12955196,0.09025505,56,56,38,30,36,28,17,38,28,34,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1309,1358.4,1018.8,50.94,50.94,0,35.9
900,9980882,7363553,0.09980882,0.07363553,52,57,38,30,36,27,17,38,28,34,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1387,1305.6,979.2,48.96,48.96,0,0
910,16560102,13063495,0.16560102,0.13063495,57,53,38,30,36,28,17,38,28,34,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1497,1383.2,1037.4,51.87,51.87,0,0
920,16209822,10786328,0.16209822,0.10786328,57,53,38,30,36,27,17,39,28,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1491,1472,1104,55.2,55.2,0,36.2
930,10510984,8017720,0.10510984,0.0801772,57,53,38,30,36,27,17,39,28,34,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1387,1319.2,989.4,49.47,49.47,0,0
940,15966898,10165301,0.15966898,0.10165301,56,53,38,30,36,28,17,39,28,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1507,1280,960,48,48,0,0
950,5887372,4624554,0.05887372,0.04624554,57,57,38,30,36,28,17,39,28,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1393,1264.8,948.6,47.43,47.43,0,106.8
960,8420589,6222330,0.08420589,0.0622233,52,57,38,30,36,28,17,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1383,1285.6,964.2,48.21,48.21,0,0
970,18045626,12616647,0.18045626,0.12616647,56,56,38,30,36,28,17,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1537,1386.4,1039.8,51.99,51.99,0,0
980,10369613,7199932,0.10369613,0.07199932,57,55,38,30,36,28,17,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1408,1280,960,48,48,0,50.1
990,13034329,10768054,0.13034329,0.10768054,57,55,38,30,36,28,17,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1382,1284.8,963.6,48.18,48.18,0,0
1000,10451531,7503638,0.10451531,0.07503638,53,57,38,30,36,28,17,39,28,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1489,1296,972,48.6,48.6,0,0
1010,17449848,11262254,0.17449848,0.11262254,53,57,38,30,36,28,17,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1536,1280.8,960.6,48.03,48.03,0,42.6
1020,8057402,6098937,0.08057402,0.06098937,52,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1395,1315.2,986.4,49.32,49.32,0,0
1030,7999895,5460024,0.07999895,0.05460024,52,57,38,30,36,28,17,39,29,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1487,1386.4,1039.8,51.99,51.99,0,0
1040,11131760,9000829,0.1113176,0.09000829,56,54,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1412,1291.2,968.4,48.42,48.42,0,42.3
1050,8353403,6393819,0.08353403,0.06393819,52,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1488,1289.6,967.2,48.36,48.36,0,0
1060,15710634,10367543,0.15710634,0.10367543,56,54,38,30,36,28,17,39,29,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1504,1389.6,1042.2,52.11,52.11,0,0
1070,6891117,5225319,0.06891117,0.05225319,57,54,38,30,36,28,17,39,28,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1347,1295.2,971.4,48.57,48.57,0,37.3
1080,6785385,4967108,0.06785385,0.04967108,56,57,38,30,36,28,17,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1370,1294.4,970.8,48.54,48.54,0,0
1090,8895220,6029416,0.0889522,0.06029416,57,55,38,30,36,28,17,39,28,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1380,1513.6,1135.2,56.76,56.76,0,0
1100,12953767,10280275,0.12953767,0.10280275,56,54,38,30,36,28,17,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1403,1295.2,971.4,48.57,48.57,0,37.7
1110,15445145,11784192,0.15445145,0.11784192,52,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1490,1295.2,971.4,48.57,48.57,0,0
1120,15957112,12692105,0.15957112,0.12692105,52,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1505,1296.8,972.6,48.63,48.63,0,0
1130,10064284,6773458,0.10064284,0.06773458,51,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1538,1295.2,971.4,48.57,48.57,0,38.3
1140,7961746,5765239,0.07961746,0.05765239,51,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1401,1294.4,970.8,48.54,48.54,0,0
1150,22428334,15797528,0.22428334,0.15797528,51,58,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1532,1291.2,968.4,48.42,48.42,0,0
1160,17849484,12637450,0.17849484,0.1263745,56,57,38,30,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1536,1289.6,967.2,48.36,48.36,0,38.5
1170,19625353,14009812,0.19625353,0.14009812,53,58,38,30,36,28,17,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1538,1297.6,973.2,48.66,48.66,0,0
1180,12749315,8441680,0.12749315,0.0844168,55,58,38,31,36,28,17,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1514,1292.8,969.6,48.48,48.48,0,0
1190,16655690,12389625,0.1665569,0.12389625,56,55,38,31,36,28,17,39,29,32,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1403,1304,978,48.9,48.9,0,38.9
1200,8895433,6114230,0.08895433,0.0611423,55,57,38,31,36,28,17,39,29,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1547,1288,966,48.3,48.3,0,0
1210,10358001,8405699,0.10358001,0.08405699,56,58,38,31,36,28,17,39,29,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1380,1269.6,952.2,47.61,47.61,0,0
1220,21102557,15525253,0.21102557,0.15525253,51,58,38,31,36,28,17,39,30,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1540,1278.4,958.8,47.94,47.94,0,45.1
1230,7319554,5330780,0.07319554,0.0533078,52,59,38,31,36,28,17,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1522,1086.4,814.8,40.74,40.74,0,0
1240,11203889,9110244,0.11203889,0.09110244,52,58,38,31,36,28,17,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1382,1204,903,45.15,45.15,0,0
1250,19346266,14700121,0.19346266,0.14700121,51,58,38,31,36,28,17,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1544,1100,825,41.25,41.25,0,39.8
1260,17905226,13018947,0.17905226,0.13018947,51,59,38,31,36,28,16,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1533,1189.6,892.2,44.61,44.61,0,0
1270,10993481,7055284,0.10993481,0.07055284,51,59,38,31,36,28,16,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1386,1101.6,826.2,41.31,41.31,0,0
