 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10323536 7275776 66 1528 0 0 0 0 25  2  7  0  0  428 1028  195  6  4 90
 0 0 0 10241764 7097640 180 4279 0 0 0 0 0  0  0  0  0  460 2708  265  1 10 89
 0 0 0 10241752 7097444 139 3619 0 0 0 0 0  0  0  0  0  392 2080  257  1  7 92
 0 0 0 10241384 7097296 153 3763 0 0 0 0 0  4  0  0  0  429 2299  334  1  8 91
 0 0 0 10241372 7097288 170 3923 0 0 0 0 0  0  0  0  0  413 2333  263  1 10 89
 0 0 0 10241824 7097480 137 3680 0 0 0 0 0  0  0  0  0  559 2119  267  1  7 92
 0 0 0 10241380 7097292 153 3766 0 0 0 0 0  0  0  0  0  388 2211  259  1  8 91
 0 0 0 10241356 7097316 172 3932 0 0 0 0 0  0  0  0  0  392 2313  261  1 10 89
 0 0 0 10241848 7097520 156 3759 0 0 0 0 0  0  0  0  0  403 2254  261  1 10 89
 0 0 0 10241500 7097276 136 3612 0 0 0 0 0  3  0  0  0  442 2053  316  1  6 94
 0 0 0 10241256 7097180 170 3925 0 0 0 0 0  0  0  0  0  408 2314  261  1 10 90
 0 0 0 10241456 7097272 153 3775 0 0 0 0 0  0  0  0  0  397 2257  261  1 10 89
 0 0 0 10241432 7097220 136 3622 0 0 0 0 0  0  0  0  0  395 2081  252  1  6 93
 0 0 0 10241228 7097196 172 3923 0 0 0 0 0  0  0  0  0  416 2301  262  1  9 90
 0 0 0 10241472 7097296 156 3764 0 0 0 0 0  0  0  0  0  389 2256  264  1 10 89
 0 0 0 10241424 7097200 136 3624 0 0 0 0 0  2  0  0  0  408 2109  291  1  6 93
 0 0 0 10241192 7097120 170 3920 0 0 0 0 0  0  0  0  0  415 2313  259  1  9 90
 0 0 0 10241348 7097208 153 3781 0 0 0 0 0  0  0  0  0  400 2269  264  1 10 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10241496 7097248 135 3612 0 0 0 0 0  0  0  0  0  388 2123  256  1  7 93
 0 0 0 10241188 7097156 158 3823 0 0 0 0 0  0  0  0  0  408 2276  258  1  9 91
 0 0 0 10241336 7097216 170 3866 0 0 0 0 0  0  0  0  0  408 2287  262  1 10 89
 0 0 0 10241600 7097272 136 3615 0 0 0 0 0  2  0  0  0  423 2079  291  1  7 92
 0 0 0 10241192 7097116 153 3776 0 0 0 0 0  0  0  0  0  400 2207  256  1  8 91
 0 0 0 10241184 7097108 170 3915 0 0 0 0 0  0  0  0  0  416 2315  267  1 10 89
 0 0 0 10241608 7097288 136 3614 0 0 0 0 0  0  0  0  0  404 2100  252  1  7 92
 0 0 0 10241372 7097196 158 3777 0 0 0 0 0  0  0  0  0  409 2210  260  1  9 91
 0 0 0 10241148 7097116 158 3766 0 0 0 0 0  0  0  0  0  396 2204  259  1  8 91
 0 0 0 10241644 7097316 153 3783 0 0 0 0 0  2  0  0  0  437 2304  337  1  9 91
 0 0 0 10241356 7097136 153 3764 0 0 0 0 0  0  0  0  0  413 2225  258  1  8 91
 0 0 0 10241148 7097080 153 3780 0 0 0 0 0  0  0  0  0  408 2207  261  1  9 91
 0 0 0 10241292 7097164 153 3772 0 0 0 0 0  0  0  0  0  402 2233  256  1  9 91
 0 0 0 10241352 7097172 158 3786 0 0 0 0 0  0  0  0  0  407 2227  257  1  9 91
 0 0 0 10241148 7097112 158 3787 0 0 0 0 0  0  0  0  0  408 2207  263  1  8 91
 0 0 0 10241244 7097144 153 3778 0 0 0 0 0  2  0  0  0  461 2247  296  1  9 91
 0 0 0 10241340 7097120 153 3779 0 0 0 0 0  0  0  0  0  394 2252  255  1  8 91
 0 0 0 10241112 7097056 153 3781 0 0 0 0 0  0  0  0  0  390 2216  261  1  8 91
 0 0 0 10241324 7097148 153 3787 0 0 0 0 0  0  0  0  0  406 2273  260  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10241304 7097132 158 3795 0 0 0 0 0  0  0  0  0  410 2254  255  1  9 91
 0 0 0 10241100 7097064 157 3774 0 0 0 0 0  0  0  0  0  410 2225  262  1  8 91
 0 0 0 10241412 7097184 153 3778 0 0 0 0 0  2  0  0  0  438 2267  291  1  9 91
 0 0 0 10241304 7097084 153 3765 0 0 0 0 0  0  0  0  0  391 2269  257  1  9 91
 0 0 0 10241100 7097032 153 3777 0 0 0 0 0  0  0  0  0  416 2214  262  1  8 91
 0 0 0 10241344 7097160 153 3782 0 0 0 0 0  0  0  0  0  415 2276  255  1  9 91
 0 0 0 10241264 7097092 159 3773 0 0 0 0 0  0  0  0  0  411 2276  257  1  9 91
 0 0 0 10241048 7097008 157 3772 0 0 0 0 0  0  0  0  0  400 2223  260  1  9 91
 0 0 0 10241360 7097132 153 3784 0 0 0 0 0  2  0  0  0  427 2288  294  1  8 91
 0 0 0 10241252 7097032 153 3777 0 0 0 0 0  0  0  0  0  416 2208  254  1  9 91
 0 0 0 10241028 7096968 153 3790 0 0 0 0 0  0  0  0  0  405 2197  263  1  8 91
 0 0 0 10241172 7097044 153 3780 0 0 0 0 0  0  0  0  0  402 2204  256  1  9 91
 0 0 0 10241476 7097204 161 3791 0 0 0 0 0  0  0  0  0  402 2205  261  1  9 91
 0 0 0 10240960 7096912 155 3788 0 0 0 0 0  0  0  0  0  394 2203  262  1  9 91
 0 0 0 10240940 7096872 153 3796 0 0 0 0 0  2  0  0  0  422 2303  340  1  9 91
 0 0 0 10241320 7097024 153 3795 0 0 0 0 0  0  0  0  0  386 2215  257  1  9 91
 0 0 0 10240944 7096876 153 3789 0 0 0 0 0  0  0  0  0  401 2211  265  1  9 91
 0 0 0 10240916 7096848 153 3788 0 0 0 0 0  0  0  0  0  409 2224  257  1  8 91
 0 0 0 10241284 7097032 160 3796 0 0 0 0 0  0  0  0  0  410 2218  255  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10241100 7096892 154 3791 0 0 0 0 0  0  0  0  0  412 2213  261  1  9 91
 0 0 0 10240896 7096828 153 3800 0 0 0 0 0  2  0  0  0  433 2217  296  1  8 91
 0 0 0 10240976 7096908 153 3783 0 0 0 0 0  0  0  0  0  412 2236  256  1  9 91
 0 0 0 10241076 7096860 153 3792 0 0 0 0 0  0  0  0  0  398 2216  262  1  9 91
 0 0 0 10240872 7096804 167 4014 0 0 0 0 0  0  0  0  0  414 2339  262  1  9 91
 0 0 0 10204268 7059672 319 5870 0 0 0 0 0 25  0  0  0 1847 6326  609 19 12 69
 0 0 0 9977476 6832484 165 3809 0 0 0 0  0 426 0  0  0 10811 2889 1542 6 17 77
 0 0 0 9103376 5964596 220 4153 0 0 0 0  0 39  0  0  0  555 2517  318 22 13 65
 0 0 0 8987184 5843884 165 3793 0 0 0 0  0  0  0  0  0  413 2265  262 26  9 65
 0 0 0 8987380 5843976 164 3782 0 0 0 0  0  0  0  0  0  409 2214  268 26  9 65
 0 0 0 8987588 5844072 165 3792 0 0 0 0  0  0  0  0  0  414 2264  262 26  9 65
 0 0 0 8987340 5844132 205 3824 0 0 0 0  0  0  0  0  0  427 2249  260 26  9 65
 0 0 0 8987136 5844104 165 3780 0 0 0 0  0  0  0  0  0  404 2201  264 26  9 65
 0 0 0 8987060 5844028 165 3794 0 0 0 0  0  3  0  0  0  484 2195  314 26  9 65
 0 0 0 8987232 5844096 165 3790 0 0 0 0  0  0  0  0  0  393 2211  261 26  9 65
 0 0 0 8987296 5844140 165 3797 0 0 0 0  0  0  0  0  0  412 2204  265 26  9 65
 0 0 0 8987188 5843956 165 3802 0 0 0 0  0  0  0  0  0  407 2223  263 26  9 65
 0 0 0 8986984 5844016 177 3791 0 0 0 0  0  0  0  0  0  435 2207  263 26  9 65
 0 0 0 8986980 5843952 165 3796 0 0 0 0  0  0  0  0  0  405 2208  263 26  9 65
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8987260 5844076 165 3796 0 0 0 0  0  2  0  0  0  537 2315  341 26  9 65
 0 0 0 8983844 5840608 164 3789 0 0 0 0  0  0  0  0  0  439 2215  262 26  9 65
 0 0 0 8982800 5839764 165 3802 0 0 0 0  0  0  0  0  0  594 2210  266 26  9 65
 0 0 0 8982792 5839760 165 3798 0 0 0 0  0  0  0  0  0  437 2230  263 26  9 65
 0 0 0 8982788 5839820 176 3790 0 0 0 0  0  0  0  0  0  440 2227  263 26  9 65
 0 0 0 8982888 5839828 165 3794 0 0 0 0  0  0  0  0  0  414 2216  259 26  9 65
 0 0 0 8982976 5839756 165 3796 0 0 0 0  0  2  0  0  0  475 2247  295 26  9 65
 0 0 0 8982768 5839736 165 3803 0 0 0 0  0  0  0  0  0  418 2251  262 26  9 65
 0 0 0 8982768 5839732 165 3787 0 0 0 0  0  0  0  0  0  417 2215  269 26  9 65
 0 0 0 8982764 5839728 165 3792 0 0 0 0  0  0  0  0  0  432 2250  260 26  9 65
 0 0 0 8983076 5839940 176 3798 0 0 0 0  0  0  0  0  0  444 2260  263 26  9 65
 0 0 0 8982972 5839740 165 3791 0 0 0 0  0  0  0  0  0  439 2226  265 26  9 65
 0 0 0 8982768 5839736 165 3803 0 0 0 0  0  2  0  0  0  502 2257  299 26  9 65
 0 0 0 8982768 5839732 165 3791 0 0 0 0  0  0  0  0  0  427 2267  261 26  9 65
 0 0 0 8983028 5839884 165 3795 0 0 0 0  0  0  0  0  0  416 2233  267 26  9 65
 0 0 0 8983072 5839812 165 3795 0 0 0 0  0  0  0  0  0  429 2261  261 26  9 65
 0 0 0 8983004 5839916 176 3807 0 0 0 0  0  0  0  0  0  405 2278  256 26  9 65
 0 0 0 8982768 5839732 165 3799 0 0 0 0  0  0  0  0  0  444 2236  262 26  9 65
 0 0 0 8982736 5839712 165 3786 0 0 0 0  0  2  0  0  0  465 2266  300 26  9 65
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8983160 5839900 165 3799 0 0 0 0  0  0  0  0  0  411 2203  264 26  9 65
 0 0 0 8982932 5839700 165 3802 0 0 0 0  0  0  0  0  0  431 2198  269 26  9 65
 0 0 0 8982728 5839696 120 2965 0 0 0 0  0  0  0  0  0  417 1898  221 26  9 66
 0 0 0 8982728 5839732 216 4629 0 0 0 0  0  0  0  0  0  425 2512  296 26 10 64
 0 0 0 8982968 5839820 165 3793 0 0 0 0  0  0  0  0  0  419 2213  262 26  9 65
 0 0 0 8983176 5839928 165 3797 0 0 0 0  0  2  0  0  0  450 2303  343 26  9 65
 0 0 0 8982916 5839684 165 3789 0 0 0 0  0  0  0  0  0  418 2223  258 26  9 65
 0 0 0 8982688 5839652 165 3794 0 0 0 0  0  0  0  0  0  593 2212  268 26  9 65
 0 0 0 8982668 5839636 165 3801 0 0 0 0  0  0  0  0  0  403 2220  263 26  9 65
 0 0 0 8982772 5839776 170 3787 0 0 0 0  0  0  0  0  0  439 2218  262 26  9 65
 0 0 0 8982856 5839636 189 3971 0 0 0 0  0  0  0  0  0  418 2265  258 24 11 65
 0 0 0 9754640 6611564 113 2762 0 0 0 0  0  2  0  0  0  473 1843  260 26  9 66
 0 0 0 9754640 6611560 216 4819 0 0 0 0  0  0  0  0  0  445 2619  309 26 10 64
 0 0 0 9753820 6610704 164 3797 0 0 0 0  0  0  0  0  0  437 2224  266 26  9 65
 0 0 0 9750556 6607396 170 3793 0 0 0 0  0  0  0  0  0  431 2244  260 26  9 65
 0 0 0 9750392 6607156 170 3795 0 0 0 0  0  0  0  0  0  411 2250  258 26  9 65
 0 0 0 9750160 6607092 136 3493 0 0 0 0  0  0  0  0  0  430 2093  254 26  9 65
 0 0 0 9750092 6607024 193 4105 0 0 0 0  0  4  0  0  0  574 2379  351 26 10 64
 0 0 0 9750044 6606976 164 3799 0 0 0 0  0  0  0  0  0  434 2261  263 26 10 64
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9750288 6607100 165 3794 0 0 0 0  0  0  0  0  0  444 2248  274 26 10 64
 0 0 0 9750536 6607208 170 3796 0 0 0 0  0  0  0  0  0  413 2267  266 26 10 65
 0 0 0 9750556 6607244 170 3794 0 0 0 0  0  0  0  0  0  441 2263  261 26 10 65
 0 0 0 9750232 6606976 77 1663 0 0 0  0  0  0  0  0  0  424 1482  173 25  8 66
 0 0 0 9750260 6606996 109 2371 0 0 0 0  0  2  0  0  0  480 1595  242 25  5 69
 0 0 0 9750020 6606952 182 4334 0 0 0 0  0  0  0  0  0  418 2387  285 26 10 64
 0 0 0 9749972 6606900 168 3941 0 0 0 0  0  0  0  0  0  416 2253  275 26 10 64
 0 0 0 9749968 6606908 195 4284 0 0 0 0  0  0  0  0  0  410 2402  283 26 10 64
 0 0 0 9749968 6606904 168 3798 0 0 0 0  0  0  0  0  0  417 2244  265 26 10 64
 0 0 0 9755200 6614864 196 3964 0 0 0 0  0  0  0  0  0  404 2281  266 25 11 64
 0 0 0 9754312 6611088 169 3952 0 0 0 0  0  2  0  0  0  485 2386  358 26 10 64
 0 0 0 9754308 6611028 109 2380 0 0 0 0  0  0  0  0  0  417 1632  203 25  5 69
 0 0 0 9754068 6610988 190 4558 0 0 0 0  0  0  0  0  0  919 2497  309 26 10 64
 0 0 0 9754064 6610992 196 4290 0 0 0 0  0  0  0  0  0  441 2437  281 26 10 64
 0 0 0 9754048 6610984 168 3791 0 0 0 0  0  0  0  0  0  438 2254  265 26 10 64
 0 0 0 9754500 6611196 165 3801 0 0 0 0  0  0  0  0  0  408 2242  268 26 10 64
 0 0 0 9753384 6610204 172 3959 0 0 0 0  0  2  0  0  0  495 2335  309 26 10 64
 0 0 0 9750136 6606868 106 2358 0 0 0 0  0  0  0  0  0  418 1632  196 25  5 69
 0 0 0 9749896 6606828 182 4322 0 0 0 0  0  0  0  0  0  451 2421  297 26 10 64
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9749896 6606832 189 4407 0 0 0 0  0  0  0  0  0  440 2461  288 26 10 64
 0 0 0 9749892 6606844 212 3939 0 0 0 0  0  0  0  0  0  407 2322  264 26 10 64
 0 0 0 9749892 6606848 165 3789 0 0 0 0  0  0  0  0  0  431 2244  268 26 10 64
 0 0 0 9750108 6606956 165 3798 0 0 0 0  0  2  0  0  0  485 2271  302 26 10 64
 0 0 0 9750420 6607100 165 3790 0 0 0 0  0  0  0  0  0  431 2284  260 26 10 64
 0 0 0 9750076 6606928 166 3842 0 0 0 0  0  0  0  0  0  405 2269  270 26 10 64
 0 0 0 9750340 6606916 117 2495 0 0 0 0  0  0  0  0  0  431 1700  208 26  5 69
 0 0 0 9750084 6606848 182 3657 0 0 0 0  0  0  0  0  0  428 2124  254 26  7 68
 0 0 0 9749872 6606832 165 3789 0 0 0 0  0  0  0  0  0  429 2195  265 26 10 65
 0 0 0 9749868 6606824 182 3939 0 0 0 0  0  2  0  0  0  519 2299  304 26 10 64
 0 0 0 9750112 6606948 165 3792 0 0 0 0  0  0  0  0  0  427 2222  261 26 10 64
 0 0 0 9750332 6607072 165 3797 0 0 0 0  0  0  0  0  0  429 2218  265 26 10 64
 0 0 0 9750076 6606852 147 3628 0 0 0 0  0  0  0  0  0  401 2076  259 26  7 67
 0 0 0 9749872 6606948 204 3819 0 0 0 0  0  0  0  0  0  416 2210  271 26 10 64
 0 0 0 9749872 6606824 165 3787 0 0 0 0  0  0  0  0  0  425 2206  266 26 10 64
 0 0 0 9749872 6606824 165 3793 0 0 0 0  0  2  0  0  0  496 2313  355 26 10 64
 0 0 0 9749868 6606824 182 3951 0 0 0 0  0  0  0  0  0  420 2292  266 26 10 64
 0 0 0 9749868 6606824 165 3785 0 0 0 0  0  0  0  0  0  750 2245  283 26 10 64
 0 0 0 9749960 6606952 170 3789 0 0 0 0  0  0  0  0  0  433 2237  260 26 10 64
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9750092 6607064 199 3819 0 0 0 0  0  0  0  0  0  434 2259  264 26 10 64
 0 0 0 9750288 6607016 165 3800 0 0 0 0  0  0  0  0  0  405 2244  267 26 10 64
 0 0 0 9750048 6606804 148 3642 0 0 0 0  0  2  0  0  0  492 2078  301 26  7 67
 0 0 0 9597832 6485096 188 4046 0 0 0 0  0  0  0  0  0  426 2310  264 22 13 65
 0 0 0 8985884 5842808 182 3947 0 0 0 0  0  0  0  0  0  440 2315  271 26 10 64
 0 0 0 8986100 5842960 169 3799 0 0 0 0  0  0  0  0  0  417 2286  264 26 10 64
 0 0 0 8986384 5843184 183 3664 0 0 0 0  0  0  0  0  0  447 2131  258 26  7 67
 0 0 0 8986092 5842848 164 3807 0 0 0 0  0  0  0  0  0  435 2229  260 26  9 65
 0 0 0 8985840 5842796 165 3799 0 0 0 0  0  2  0  0  0  551 2253  302 26  9 65
 0 0 0 8985808 5842764 165 3804 0 0 0 0  0  0  0  0  0  425 2263  264 26  9 65
 0 0 0 8986056 5842904 165 3796 0 0 0 0  0  0  0  0  0  446 2238  268 26  9 65
 0 0 0 8986000 5842808 164 3797 0 0 0 0  0  0  0  0  0  442 2268  263 26  9 65
 0 0 0 8985788 5842796 176 3816 0 0 0 0  0  0  0  0  0  437 2269  260 26  9 65
