timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    7.509,  0.3517,    44.1,    8.66,   6.495
40,1,    4.316,  0.7862,   44.48,   8.263,   6.197
40,2,    7.512,  0.1668,   40.23,   7.984,   5.988
40,3,    7.359,  0.1543,   42.23,    8.29,   6.217
45,0,    9.571,  0.4482,    44.1,    9.02,   6.765
45,1,    5.599,       1,   44.35,   8.491,   6.369
45,2,    9.546,  0.2119,    40.1,    8.31,   6.232
45,3,    9.349,  0.1962,    42.1,   8.607,   6.456
50,0,    11.57,  0.5416,    44.1,   9.368,   7.026
50,1,      6.7,   1.227,   44.35,   8.713,   6.535
50,2,    11.48,  0.2548,    40.1,   8.639,    6.48
50,3,    11.23,  0.2362,    42.1,   8.929,   6.696
55,0,    13.54,  0.6334,   43.98,   9.692,   7.269
55,1,    7.864,   1.446,   44.35,   8.943,   6.707
55,2,    13.38,  0.2969,    40.1,   8.963,   6.722
55,3,    13.09,  0.2755,    42.1,   9.244,   6.933
60,0,    15.48,  0.7232,   43.85,   10.01,   7.506
60,1,    9.095,   1.656,   44.35,   9.184,   6.888
60,2,    15.24,  0.3381,    40.1,   9.279,   6.959
60,3,     14.9,   0.314,    42.1,   9.552,   7.164
65,0,    17.39,  0.8115,   43.73,   10.32,    7.74
65,1,    10.39,   1.857,   44.35,   9.433,   7.075
65,2,    17.06,  0.3786,    40.1,    9.59,   7.193
65,3,    16.67,  0.3517,    42.1,   9.854,   7.391
70,0,    19.29,  0.8992,   43.73,   10.65,   7.989
70,1,    11.68,   2.055,   44.23,    9.66,   7.245
70,2,    18.87,  0.4188,    40.1,   9.898,   7.424
70,3,    18.44,  0.3892,    42.1,   10.15,   7.616
75,0,     21.2,  0.9873,   43.73,   10.99,   8.239
75,1,    12.83,   2.271,    44.1,   9.867,     7.4
75,2,    20.68,  0.4591,    40.1,   10.21,   7.655
75,3,     20.2,  0.4266,    42.1,   10.45,   7.841
80,0,    23.14,   1.076,   43.73,   11.32,   8.492
80,1,     13.9,   2.489,    44.1,   10.08,   7.561
80,2,    22.51,  0.4998,    40.1,   10.52,   7.889
80,3,    21.98,  0.4645,    42.1,   10.76,   8.068
85,0,    25.09,   1.167,   43.73,   11.66,   8.747
85,1,     14.9,   2.705,    44.1,   10.29,   7.714
85,2,    24.36,   0.541,    40.1,   10.83,   8.126
85,3,    23.79,  0.5028,    42.1,   11.06,   8.298
90,0,    27.06,   1.258,   43.73,   12.01,   9.005
90,1,    15.88,   2.921,    44.1,   10.48,   7.863
90,2,    26.23,  0.5827,    40.1,   11.15,   8.365
90,3,    25.61,  0.5416,    42.1,   11.37,   8.531
95,0,    29.03,   1.349,   43.73,   12.35,   9.263
95,1,    16.84,   3.136,    44.1,   10.68,    8.01
95,2,    28.11,  0.6245,    40.1,   11.47,   8.604
95,3,    27.43,  0.5804,    42.1,   11.69,   8.764
100,0,    30.96,   1.438,   43.73,   12.69,   9.515
100,1,    17.73,   3.342,    44.1,   10.86,   8.147
100,2,    29.95,  0.6653,    40.1,   11.79,    8.84
100,3,    29.23,  0.6183,    42.1,   11.99,   8.993
105,0,    32.91,   1.529,   43.73,   13.03,   9.771
105,1,    18.57,   3.556,    44.1,   11.04,   8.278
105,2,    31.84,  0.7069,    40.1,   12.11,    9.08
105,3,    31.06,  0.6571,    42.1,    12.3,   9.227
110,0,    34.89,   1.621,    43.6,   13.35,   10.01
110,1,    19.34,   3.781,    44.1,    11.2,   8.403
110,2,    33.74,  0.7491,    40.1,   12.43,   9.324
110,3,    32.91,  0.6963,    42.1,   12.62,   9.463
115,0,    36.87,   1.713,   43.48,   13.68,   10.26
115,1,    20.05,   4.018,    44.1,   11.36,   8.521
115,2,    35.65,  0.7914,    40.1,   12.76,   9.567
115,3,    34.77,  0.7357,    42.1,   12.93,     9.7
120,0,    38.84,   1.805,   43.35,      14,    10.5
120,1,    20.71,    4.27,    44.1,   11.51,   8.635
120,2,    37.54,  0.8336,    40.1,   13.08,    9.81
120,3,    36.61,   0.775,    42.1,   13.25,   9.936
125,0,    40.82,   1.897,   43.23,   14.32,   10.74
125,1,    21.32,   4.536,    44.1,   11.66,   8.745
125,2,    39.44,  0.8758,    40.1,    13.4,   10.05
125,3,    38.45,  0.8143,    42.1,   13.56,   10.17
130,0,     42.8,    1.99,    43.1,   14.65,   10.99
130,1,     21.9,   4.813,    44.1,    11.8,   8.852
130,2,    41.35,  0.9183,    40.1,   13.73,    10.3
130,3,    40.31,  0.8538,    42.1,   13.88,   10.41
135,0,    44.82,   2.084,    43.1,      15,   11.25
135,1,    22.43,   5.101,    44.1,   11.94,   8.954
135,2,    43.29,  0.9613,    40.1,   14.06,   10.54
135,3,    42.19,  0.8939,    42.1,    14.2,   10.65
140,0,    46.89,   2.181,    43.1,   15.36,   11.52
140,1,    22.97,    5.41,    44.1,   12.08,    9.06
140,2,    45.28,   1.006,    40.1,    14.4,    10.8
140,3,    44.12,  0.9354,    42.1,   14.53,   10.89
145,0,    48.97,   2.277,    43.1,   15.72,   11.79
145,1,    23.51,   5.722,    44.1,   12.22,   9.166
145,2,    47.26,    1.05,    40.1,   14.74,   11.05
145,3,    46.05,  0.9768,    42.1,   14.85,   11.14
150,0,    51.04,   2.374,    43.1,   16.09,   12.06
150,1,    24.05,   6.036,    44.1,   12.36,   9.273
150,2,    49.24,   1.095,    40.1,   15.07,    11.3
150,3,    47.97,   1.018,    42.1,   15.18,   11.39
155,0,    53.11,    2.47,    43.1,   16.45,   12.34
155,1,    24.59,   6.352,    44.1,   12.51,    9.38
155,2,    51.22,   1.139,    40.1,   15.41,   11.56
155,3,    49.89,   1.059,    42.1,   15.51,   11.63
160,0,    55.19,   2.567,   43.23,   16.83,   12.62
160,1,    25.14,   6.668,    44.1,   12.65,   9.488
160,2,     53.2,   1.183,    40.1,   15.75,   11.81
160,3,    51.81,     1.1,    42.1,   15.84,   11.88
165,0,    57.26,   2.663,   43.23,   17.19,   12.89
165,1,    25.68,   6.986,    44.1,   12.79,   9.595
165,2,    55.18,   1.228,    40.1,   16.08,   12.06
165,3,    53.73,   1.142,    42.1,   16.16,   12.12
170,0,    59.33,    2.76,   43.23,   17.55,   13.16
170,1,    26.22,   7.304,    44.1,   12.94,   9.703
170,2,    57.15,   1.272,    40.1,   16.42,   12.32
170,3,    55.65,   1.183,    42.1,   16.49,   12.37
175,0,     61.4,   2.856,   43.23,   17.91,   13.43
175,1,    26.76,   7.623,    44.1,   13.08,    9.81
175,2,    59.12,   1.316,    40.1,   16.76,   12.57
175,3,    57.56,   1.224,    42.1,   16.81,   12.61
180,0,    63.47,   2.952,   43.23,   18.27,   13.71
180,1,    27.29,   7.943,    44.1,   13.22,   9.917
180,2,     61.1,    1.36,    40.1,   17.09,   12.82
180,3,    59.48,   1.265,    42.1,   17.14,   12.86
185,0,    65.53,   3.049,   43.23,   18.63,   13.98
185,1,    27.83,   8.264,    44.1,   13.37,   10.02
185,2,    63.07,   1.404,    40.1,   17.43,   13.07
185,3,     61.4,   1.306,    42.1,   17.47,    13.1
190,0,     67.6,   3.145,   43.23,      19,   14.25
190,1,    28.36,   8.585,    44.1,   13.51,   10.13
190,2,    65.04,   1.449,    40.1,   17.77,   13.32
190,3,    63.31,   1.347,    42.1,   17.79,   13.34
195,0,    69.67,   3.241,   43.35,   19.38,   14.53
195,1,    28.89,   8.907,    44.1,   13.65,   10.24
195,2,    67.01,   1.493,    40.1,    18.1,   13.58
195,3,    65.22,   1.388,    42.1,   18.12,   13.59
200,0,    71.74,   3.337,   43.23,   19.72,   14.79
200,1,    29.42,   9.228,    44.1,   13.79,   10.34
200,2,    68.98,   1.537,    40.1,   18.44,   13.83
