 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8367528 5216172 7 226 0  0  0  0  0  0  0  0  0  374  179   97  1  0 98
 0 0 0 7631396 4467616 155 4004 0 0 0 0  0  0  0  0  0  446 2581  247  1  9 90
 0 0 0 7631252 4467500 12 100 0 0  0  0  0  0  0  0  0  370  759   94  0  2 98
 0 0 0 7631216 4467472 130 3526 0 0 0 0  0  0  0  0  0  387 2084  242  1  7 92
 0 0 0 7631248 4467536 30 488 0 0  0  0  0  2  0  0  0  414  972  154  0  4 96
 0 0 0 7631456 4467696 115 3147 0 0 0 0  0  0  0  0  0  386 1887  221  1  5 94
 0 0 0 7631212 4467596 69 1352 0 0 0  0  0  0  0  0  0  376 1391  183  0  5 94
 0 0 0 7631428 4467580 78 2274 0 0 0  0  0  0  0  0  0  375 1573  191  0  3 96
 0 0 0 7630984 4467440 63 1348 0 0 0  0  0  0  0  0  0  370 1350  148  0  7 93
 0 0 0 7631428 4467568 78 2297 0 0 0  0  0  0  0  0  0  376 1509  191  0  2 98
 0 0 0 7631216 4467548 144 3629 0 0 0 0  0  4  0  0  0  433 2171  311  1  9 91
 0 0 0 7631412 4467640 0  0  0  0  0  0  0  0  0  0  0  368  674   93  0  0 100
 0 0 0 7631172 4467548 148 3646 0 0 0 0  0  0  0  0  0  396 2213  244  1  9 91
 0 0 0 7631412 4467552 0  0  0  0  0  0  0  0  0  0  0  367  708   90  0  0 100
 0 0 0 7630968 4467408 141 3637 0 0 0 0  0  0  0  0  0  384 2181  248  1  9 91
 0 0 0 7631412 4467552 0  0  0  0  0  0  0  0  0  0  0  366  657   90  0  0 100
 0 0 0 7631272 4467560 143 3627 0 0 0 0  0  3  0  0  0  443 2161  292  1  9 91
 0 0 0 7631412 4467656 0  0  0  0  0  0  0  0  0  0  0  341  655   83  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7631172 4467528 149 3630 0 0 0 0  0  0  0  0  0  378 2157  240  1  9 91
 0 0 0 7631376 4467528 0  1  0  0  0  0  0  0  0  0  0  367  665   86  0  0 100
 0 0 0 7630932 4467376 142 3627 0 0 0 0  0  0  0  0  0  383 2168  248  1  9 91
 0 0 0 7631376 4467516 0  0  0  0  0  0  0  0  0  0  0  369  672   89  0  0 100
 0 0 0 7631032 4467484 142 3627 0 0 0 0  0  2  0  0  0  409 2171  276  1  9 91
 0 0 0 7631376 4467656 0  0  0  0  0  0  0  0  0  0  0  370  664   96  0  0 100
 0 0 0 7631336 4467596 151 3640 0 0 0 0  0  0  0  0  0  384 2183  243  1  9 91
 0 0 0 7631376 4467516 0  0  0  0  0  0  0  0  0  0  0  373  678   90  0  0 100
 0 0 0 7630932 4467376 142 3631 0 0 0 0  0  0  0  0  0  386 2167  247  1  9 91
 0 0 0 7631376 4467516 0  0  0  0  0  0  0  0  0  0  0  371  686   90  0  0 100
 0 0 0 7630928 4467392 142 3644 0 0 0 0  0  2  0  0  0  417 2202  281  1  9 91
 0 0 0 7631376 4467656 0  0  0  0  0  0  0  0  0  0  0  370  671   91  0  0 100
 0 0 0 7631344 4467564 151 3642 0 0 0 0  0  0  0  0  0  390 2296  283  1  9 91
 0 0 0 7631352 4467504 12 99 0  0  0  0  0  0  0  0  0  379  763   90  0  1 99
 0 0 0 7631112 4467404 130 3540 0 0 0 0  0  0  0  0  0  391 2122  248  1  8 91
 0 0 0 7631148 4467436 12 99 0  0  0  0  0  0  0  0  0  378  822   91  0  2 97
 0 0 0 7631112 4467436 129 3542 0 0 0 0  0  2  0  0  0  391 2080  274  1  6 93
 0 0 0 7631144 4467572 74 1352 0 0 0  0  0  0  0  0  0  376 1272  145  0  4 96
 0 0 0 7631328 4467512 78 2290 0 0 0  0  0  0  0  0  0  387 1630  193  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7631112 4467404 63 1353 0 0 0  0  0  0  0  0  0  378 1316  148  0  6 94
 0 0 0 7631352 4467492 78 2290 0 0 0  0  0  0  0  0  0  383 1522  193  0  3 97
 0 0 0 7630908 4467352 67 1447 0 0 0  0  0  0  0  0  0  386 1378  149  0  7 92
 0 0 0 7631352 4467524 74 2199 0 0 0  0  0  2  0  0  0  408 1439  225  0  1 98
 0 0 0 7631080 4467548 152 3648 0 0 0 0  0  0  0  0  0  381 2159  243  1  9 91
 0 0 0 7631328 4467480 0  1  0  0  0  0  0  0  0  0  0  365  664   88  0  0 100
 0 0 0 7631036 4467328 141 3645 0 0 0 0  0  0  0  0  0  384 2165  243  1  9 91
 0 0 0 7631276 4467416 0  0  0  0  0  0  0  0  0  0  0  364  669   93  0  0 100
 0 0 0 7630832 4467272 142 3645 0 0 0 0  0  0  0  0  0  386 2165  237  1  9 91
 0 0 0 7631276 4467448 0  0  0  0  0  0  0  2  0  0  0  407  675  123  0  0 100
 0 0 0 7631040 4467432 152 3649 0 0 0 0  0  0  0  0  0  396 2162  249  1  9 91
 0 0 0 7631276 4467416 0  0  0  0  0  0  0  0  0  0  0  383  689   88  0  0 100
 0 0 0 7631036 4467328 141 3647 0 0 0 0  0  0  0  0  0  388 2184  240  1  9 91
 0 0 0 7631276 4467416 0  0  0  0  0  0  0  0  0  0  0  373  670   89  0  0 100
 0 0 0 7630832 4467276 141 3642 0 0 0 0  0  0  0  0  0  394 2188  239  1  9 91
 0 0 0 7631276 4467448 0  0  0  0  0  0  0  3  0  0  0  403  704  141  0  0 100
 0 0 0 7631016 4467400 151 3648 0 0 0 0  0  0  0  0  0  383 2175  247  1  9 91
 0 0 0 7631252 4467416 0  0  0  0  0  0  0  0  0  0  0  359  788  130  0  0 100
 0 0 0 7631012 4467308 142 3654 0 0 0 0  0  0  0  0  0  386 2198  242  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7631252 4467392 0  0  0  0  0  0  0  0  0  0  0  369  685   96  0  0 100
 0 0 0 7630808 4467248 141 3640 0 0 0 0  0  0  0  0  0  383 2190  250  1  9 91
 0 0 0 7631252 4467424 0  0  0  0  0  0  0  4  0  0  0  433  720  162  0  0 100
 0 0 0 7631048 4467408 146 3649 0 0 0 0  0  0  0  0  0  390 2176  248  1  9 91
 0 0 0 7631252 4467444 3 87  0  0  0  0  0  0  0  0  0  378  762   95  0  0 100
 0 0 0 7469384 4435888 347 6362 0 0 0 0  0  0  0  0  0  415 7065  260 22 13 65
 0 0 0 6927156 4414956 12 146 0 0  0  0  0  0  0  0  0  388  905   89 25  1 74
 0 0 0 6926904 4414908 141 3545 0 0 0 0  0  0  0  0  0  421 2098  239 26  9 66
 0 0 0 6926780 4414876 15 100 0 0  0  0  0 19  0  0  0 1155  765  335 24  3 72
 0 0 0 6926880 4415200 141 3554 0 0 0 0  0  0  0  0  0  412 2063  252 26  7 67
 0 0 0 6926912 4415276 14 99 0  0  0  0  0  0  0  0  0  374  802   84 25  3 72
 0 0 0 6926880 4415140 144 3547 0 0 0 0  0  0  0  0  0  406 2038  240 26  6 68
 0 0 0 6927168 4415276 63 1354 0 0 0  0  0  0  0  0  0  368 1263  151 25  4 70
 0 0 0 6927176 4415284 89 2289 0 0 0  0  0  0  0  0  0  386 1592  190 25  5 70
 0 0 0 6926880 4415140 67 1354 0 0 0  0  0  2  0  0  0  433 1359  180 25  6 69
 0 0 0 6927120 4415168 89 2300 0 0 0  0  0  0  0  0  0  551 1547  191 25  4 71
 0 0 0 6926676 4415132 69 1354 0 0 0  0  0  0  0  0  0  391 1352  139 25  7 68
 0 0 0 6927120 4415104 89 2291 0 0 0  0  0  0  0  0  0  408 1534  192 26  3 72
 0 0 0 6926648 4415024 78 1755 0 0 0  0  0  0  0  0  0  396 1506  163 25  8 67
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6927096 4415080 75 1894 0 0 0  0  0  0  0  0  0  404 1360  169 25  1 73
 0 0 0 6926872 4415148 155 3649 0 0 0 0  0  4  0  0  0  627 2202  312 26  9 65
 0 0 0 6927072 4415156 0  0  0  0  0  0  0  0  0  0  0  338  681   82 25  0 75
 0 0 0 6926832 4415096 159 3647 0 0 0 0  0  0  0  0  0  399 2289  293 26  9 65
 0 0 0 6927072 4415020 0  1  0  0  0  0  0  0  0  0  0  330  746   76 25  0 75
 0 0 0 6926628 4414912 153 3657 0 0 0 0  0  0  0  0  0  392 2196  248 26  9 65
 0 0 0 6927072 4414968 0  0  0  0  0  0  0  0  0  0  0  383  716   84 25  0 75
 0 0 0 6926624 4414912 153 3642 0 0 0 0  0  4  0  0  0  721 2201  311 26  9 65
 0 0 0 6927072 4415056 0  0  0  0  0  0  0  0  0  0  0  371  679  112 25  0 75
 0 0 0 6926828 4415072 159 3643 0 0 0 0  0  0  0  0  0  401 2233  247 26  9 65
 0 0 0 6927072 4414968 0  0  0  0  0  0  0  0  0  0  0  370  676   82 25  0 75
 0 0 0 6926832 4414924 152 3648 0 0 0 0  0  0  0  0  0  425 2150  242 26  9 65
 0 0 0 6927072 4414968 0  0  0  0  0  0  0  0  0  0  0  382  659   88 25  0 75
 0 0 0 6926508 4414776 154 3661 0 0 0 0  0  3  0  0  0  539 2206  297 26  9 65
 0 0 0 6926920 4414892 0  1  0  0  0  0  0  0  0  0  0  381  655   86 25  0 75
 0 0 0 6926476 4414776 160 3656 0 0 0 0  0  0  0  0  0  441 2170  241 26  9 65
 0 0 0 6926920 4414784 0  0  0  0  0  0  0  0  0  0  0  377  667   80 25  0 75
 0 0 0 6926716 4414844 152 3651 0 0 0 0  0  0  0  0  0  428 2175  251 26  9 65
 0 0 0 6926920 4414784 0  0  0  0  0  0  0  0  0  0  0  378  676   85 25  0 75
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6926680 4414756 152 3651 0 0 0 0  0  2  0  0  0  481 2178  286 26  9 65
 0 0 0 6926920 4414924 0  0  0  0  0  0  0  0  0  0  0  541  671   90 25  0 75
 0 0 0 6926448 4414724 163 3663 0 0 0 0  0  0  0  0  0  397 2232  245 26  9 65
 0 0 0 6926792 4414676 0  0  0  0  0  0  0  0  0  0  0  353  687   81 25  0 75
 0 0 0 6926344 4414620 152 3644 0 0 0 0  0  0  0  0  0  390 2160  243 26  9 65
 0 0 0 6926772 4414664 0  1  0  0  0  0  0  0  0  0  0  334  697   78 25  0 75
 0 0 0 6926568 4414776 152 3647 0 0 0 0  0  4  0  0  0  554 2198  314 26 10 65
 0 0 0 6926768 4414820 0  1  0  0  0  0  0  0  0  0  0  382  676   85 25  0 75
 0 0 0 6926632 4414764 163 3654 0 0 0 0  0  0  0  0  0  427 2291  292 26  9 65
 0 0 0 6926768 4414652 11 99 0  0  0  0  0  0  0  0  0  391  764   88 25  1 74
 0 0 0 6926528 4414608 141 3554 0 0 0 0  0  0  0  0  0  429 2155  260 26  9 66
 0 0 0 6926564 4414624 12 100 0 0  0  0  0  0  0  0  0  366  851   94 25  2 73
 0 0 0 6926528 4414620 140 3554 0 0 0 0  0  3  0  0  0  539 2118  304 26  8 67
 0 0 0 6926560 4414760 18 101 0 0  0  0  0  0  0  0  0  350  777   84 25  3 72
 0 0 0 6926528 4414584 145 3550 0 0 0 0  0  0  0  0  0  393 2043  243 26  6 68
 0 0 0 6926560 4414620 38 879 0 0  0  0  0  0  0  0  0  369 1075  122 25  4 71
 0 0 0 6926844 4414740 115 2771 0 0 0 0  0  0  0  0  0  388 1752  208 26  5 69
 0 0 0 6926780 4414728 63 1354 0 0 0  0  0  0  0  0  0  372 1284  143 25  5 70
 0 0 0 6926744 4414640 89 2299 0 0 0  0  0  2  0  0  0  424 1574  233 25  4 70
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6926300 4414652 74 1356 0 0 0  0  0  0  0  0  0  391 1345  136 25  6 68
 0 0 0 6926744 4414608 90 2328 0 0 0  0  0  0  0  0  0  401 1550  192 25  3 71
 0 0 0 6926300 4414552 64 1394 0 0 0  0  0  0  0  0  0  380 1373  142 25  8 67
 0 0 0 6926744 4414608 89 2287 0 0 0  0  0  0  0  0  0  395 1497  199 25  2 73
 0 0 0 6926524 4414660 118 3071 0 0 0 0  0  0  0  0  0  398 1970  215 26  9 66
 0 0 0 6926744 4414640 35 585 0 0  0  0  0  2  0  0  0  496  925  153 25  1 74
 0 0 0 6926720 4414756 163 3648 0 0 0 0  0  0  0  0  0  563 2172  243 26  9 65
 0 0 0 6926744 4414608 0  0  0  0  0  0  0  0  0  0  0  362  746   85 25  0 75
 0 0 0 6926300 4414552 153 3657 0 0 0 0  0  0  0  0  0  412 2197  243 26  9 65
 0 0 0 6926724 4414596 0  1  0  0  0  0  0  0  0  0  0  378  701   97 25  0 75
 0 0 0 6926276 4414536 152 3653 0 0 0 0  0  0  0  0  0  412 2206  240 26  9 65
 0 0 0 6926720 4414616 0  1  0  0  0  0  0  2  0  0  0  413  725  128 25  0 75
 0 0 0 6926392 4414776 190 3668 0 0 0 0  0  0  0  0  0  421 2183  248 26  9 65
 0 0 0 6926720 4414604 0  0  0  0  0  0  0  0  0  0  0  385  808  127 25  0 75
 0 0 0 6926480 4414560 153 3655 0 0 0 0  0  0  0  0  0  414 2205  238 26  9 65
 0 0 0 6926720 4414604 0  0  0  0  0  0  0  0  0  0  0  360  733   94 25  0 75
 0 0 0 6926276 4414552 153 3649 0 0 0 0  0  0  0  0  0  408 2214  246 26  9 65
 0 0 0 6926720 4414636 0  0  0  0  0  0  0  2  0  0  0  485  732  128 25  0 75
 0 0 0 6926272 4414572 188 3673 0 0 0 0  0  0  0  0  0  388 2176  240 26  9 65
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6926720 4414604 0  0  0  0  0  0  0  0  0  0  0  351  664   84 25  0 75
 0 0 0 6926520 4414684 153 3653 0 0 0 0  0  0  0  0  0  405 2154  242 26  9 65
 0 0 0 6926700 4414592 0  1  0  0  0  0  0  0  0  0  0  387  658   93 25  0 75
 0 0 0 6926456 4414540 153 3648 0 0 0 0  0  0  0  0  0  425 2200  243 26  9 65
 0 0 0 6926696 4414612 0  0  0  0  0  0  0  2  0  0  0  485  670  125 25  0 75
 0 0 0 6926252 4414536 161 3657 0 0 0 0  0  0  0  0  0  407 2161  246 26  9 65
 0 0 0 6926696 4414600 0  0  0  0  0  0  0  0  0  0  0  381  671   87 25  0 75
 0 0 0 6926248 4414524 154 3648 0 0 0 0  0  0  0  0  0  404 2167  244 26  9 65
 0 0 0 6926696 4414580 0  0  0  0  0  0  0  0  0  0  0  378  694   90 25  0 75
 0 0 0 6926496 4414660 153 3644 0 0 0 0  0  0  0  0  0  423 2175  243 26  9 65
 0 0 0 6926696 4414612 0  0  0  0  0  0  0  3  0  0  0  510  716  135 25  0 75
 0 0 0 6926456 4414600 158 3659 0 0 0 0  0  0  0  0  0  727 2169  247 26  9 65
 0 0 0 6926492 4414676 14 99 0  0  0  0  0  0  0  0  0  371  774   83 25  1 73
 0 0 0 6926436 4414528 145 3548 0 0 0 0  0  0  0  0  0  404 2105  239 26  8 66
 0 0 0 6926464 4414556 12 99 0  0  0  0  0  0  0  0  0  364  792   90 25  3 72
 0 0 0 6926432 4414516 141 3549 0 0 0 0  0  0  0  0  0  412 2086  241 26  7 68
 0 0 0 6926464 4414564 40 840 0 0  0  0  0  2  0  0  0  426 1146  161 25  4 71
 0 0 0 6926560 4414652 117 2815 0 0 0 0  0  0  0  0  0  392 1782  213 26  6 69
 0 0 0 6926460 4414644 68 1358 0 0 0  0  0  0  0  0  0  393 1414  191 25  5 70
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6926624 4414508 90 2290 0 0 0  0  0  0  0  0  0  376 1602  185 25  4 70
 0 0 0 6926180 4414456 63 1354 0 0 0  0  0  0  0  0  0  365 1338  144 25  6 68
 0 0 0 6926624 4414508 90 2300 0 0 0  0  0  0  0  0  0  372 1564  185 26  3 72
 0 0 0 6926180 4414460 70 1449 0 0 0  0  0  3  0  0  0  503 1419  192 25  8 67
 0 0 0 6926624 4414572 86 2205 0 0 0  0  0  0  0  0  0  398 1471  188 25  2 73
 0 0 0 6926380 4414636 137 3489 0 0 0 0  0  0  0  0  0  381 2091  231 26  9 65
 0 0 0 6926604 4414496 21 157 0 0  0  0  0  0  0  0  0  376  734   90 25  0 75
 0 0 0 6926604 4414560 153 3650 0 0 0 0  0  0  0  0  0  400 2170  246 26  9 65
 0 0 0 6926600 4414484 0  0  0  0  0  0  0  0  0  0  0  376  665   88 25  0 75
 0 0 0 6926156 4414340 154 3696 0 0 0 0  0  2  0  0  0  527 2442  283 26  9 65
 0 0 0 6926600 4412108 0 22  0  0  0  0  0  0  0  0  0  366  682   90 25  0 75
 0 0 0 6926152 4412040 160 3651 0 0 0 0  0  0  0  0  0  414 2173  237 26  9 65
 0 0 0 6926600 4412020 0  0  0  0  0  0  0  0  0  0  0  383  679   84 25  0 75
 0 0 0 6926400 4412116 153 3650 0 0 0 0  0  0  0  0  0  428 2173  250 26  9 65
 0 0 0 6926600 4412020 0  0  0  0  0  0  0  0  0  0  0  380  684   84 25  0 75
 0 0 0 6926360 4411980 153 3649 0 0 0 0  0  3  0  0  0  739 2188  290 26  9 65
 0 0 0 6926600 4412124 0  0  0  0  0  0  0  0  0  0  0  520  669   94 25  0 75
 0 0 0 6926136 4412004 161 3654 0 0 0 0  0  0  0  0  0  410 2192  244 26  9 65
 0 0 0 6926576 4412008 0  0  0  0  0  0  0  0  0  0  0  368  699   85 25  0 75
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 6926128 4411940 153 3654 0 0 0 0  0  0  0  0  0  399 2181  248 26  9 65
 0 0 0 6926576 4411996 0  0  0  0  0  0  0  0  0  0  0  359  702   83 25  0 75
