Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 17.400 37.800 25.800 36 28.800 36 19.800 34.800 9960 10200 10380 9600 10860 10680
5 18 37.800 25.800 36 28.800 36 19.800 34.800 9960 10200 10380 9600 10860 10680
10 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10200 10380 9600 10860 10680
15 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10200 10380 9600 10860 10680
20 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10680
25 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10680
30 18 37.800 25.800 36 29.400 37.200 19.800 34.800 9960 10200 10380 9600 10860 10680
35 18 37.800 25.800 36 29.400 37.200 19.800 34.800 9960 10200 10380 9600 10860 10680
40 18 37.800 25.800 36 29.400 37.200 19.800 34.800 9960 10260 10380 9600 10920 10680
45 18 37.800 25.800 36 29.400 37.200 19.800 34.800 9960 10260 10380 9600 10920 10680
50 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10740
55 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10740
60 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10200 10380 9600 10860 10680
65 18 37.800 25.800 36 29.400 36 19.800 34.800 9960 10200 10380 9600 10860 10680
70 18 38.400 25.800 36 29.400 36 19.800 34.800 9900 10260 10440 9600 10860 10740
75 18 38.400 25.800 36 29.400 36 19.800 34.800 9900 10260 10440 9600 10860 10740
80 18 38.400 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10680
85 18 38.400 25.800 36 29.400 36 19.800 34.800 9960 10260 10380 9600 10860 10680
90 18 38.400 25.800 36 29.400 36 19.800 36 10020 10200 10380 9600 10860 10740
95 18 38.400 25.800 36 29.400 36 19.800 36 10020 10200 10380 9600 10860 10740
100 18 38.400 25.800 36 29.400 37.200 19.800 36 9960 10200 10380 9600 10860 10680
105 18 38.400 25.800 36 29.400 37.200 19.800 36 9960 10200 10380 9600 10860 10680
110 18 38.400 25.800 36.600 29.400 36 19.800 36 9960 10200 10380 9600 10860 10680
115 18 38.400 25.800 36.600 29.400 36 19.800 36 9960 10200 10380 9600 10860 10680
