time,cpu,FSB,L2miss
2.004,0,24315084,
4.004,1,,9797
4.004,0,,96838
6.004,0,1047994,
8.004,0,,296270
10.004,0,11231028,
12.004,1,,18637
14.004,0,4743671,
14.004,1,4764082,
16.004,0,,730283
16.004,1,,585596
18.004,0,1335898,
20.004,1,,55527
22.004,1,20645710,
24.004,1,,6814
26.004,1,1986802,
28.004,0,,260419
30.004,1,11727998,
32.004,1,,12039
34.004,1,2992096,
34.005,0,3018620,
36.004,1,,706948
38.004,1,338004,
40.004,1,,38950
42.004,1,20217680,
44.004,1,,55750
46.004,1,1914634,
48.004,0,,318052
50.004,1,12007608,
52.004,0,,47927
54.004,0,3008852,
56.004,1,,702272
58.004,0,1432100,
60.004,1,,5992
62.004,0,20709902,
64.004,0,,92055
66.004,0,900926,
68.004,1,,325405
70.004,0,11698330,
72.004,1,,14322
74.004,0,2964287,
76.004,0,,650657
78.004,0,1381122,
78.004,1,1387922,
80.004,0,,53613
82.004,1,20745544,
84.004,0,,61065
86.004,0,1993608,
88.004,0,,371445
90.004,0,12100162,
92.004,0,,120663
94.004,0,2729726,
96.004,0,,698119
98.004,0,265218,
100.004,0,,49156
102.004,0,20276978,
102.004,1,20284706,
104.004,0,,52923
106.004,0,2521946,
108.004,0,,273459
110.004,0,11955924,
112.004,0,,61620
114.004,1,2861632,
116.004,1,,676935
118.004,1,1445010,
120.004,0,,8354
120.004,1,,77129
122.004,0,20705266,
124.004,1,,8289
124.004,0,,95953
126.004,0,1398756,
128.004,0,,231779
130.004,0,11679092,
132.004,0,,59031
134.004,1,2784660,
134.005,0,2810252,
136.004,1,,878088
138.004,0,1366574,
140.004,1,,6591
140.004,0,,55789
142.004,0,20711026,
142.004,1,20724658,
144.004,1,,7970
144.004,0,,67980
146.004,0,1978984,
148.004,0,,286618
150.004,0,12235636,
152.004,0,,103463
154.004,0,2641396,
156.004,1,,724752
158.004,1,303756,
158.004,0,306218,
160.004,0,,47130
162.004,0,20254916,
162.004,1,20263712,
164.004,0,,7362
164.004,1,,59055
166.004,0,1946796,
166.004,1,1947698,
168.004,0,,312180
168.004,1,,304597
170.004,1,12294348,
172.004,1,,21298
174.004,1,2707736,
176.004,0,,733626
176.004,1,,745968
178.004,1,1478758,
178.004,0,1484942,
180.004,1,,4308
182.004,1,20782490,
184.004,0,,96574
186.004,1,861878,
188.004,1,,228301
190.004,0,12001004,
192.004,0,,52994
194.004,1,2667771,
196.004,1,,695696
198.004,1,1337922,
198.004,0,1345342,
200.004,0,,12617
200.004,1,,54279
202.004,1,20649210,
202.004,0,20656273,
204.004,1,,6368
206.004,0,2046142,
208.004,0,,418264
210.004,0,12435960,
212.004,0,,106435
214.004,0,2420562,
216.004,1,,738243
218.004,1,314096,
218.004,0,320326,
220.004,0,,63052
222.004,1,18351822,
222.005,0,18394740,
224.004,0,,141537
226.004,0,2458712,
228.004,0,,314053
230.004,1,12506784,
232.004,1,,20492
234.004,1,2644438,
234.005,0,2672540,
236.004,0,,681032
236.004,1,,792468
238.004,0,1372800,
238.004,1,1376236,
240.004,0,,76095
242.004,0,16655250,
242.004,1,16687036,
244.004,1,,276579
246.004,1,957636,
248.004,0,,276763
248.006,1,,319174
250.004,0,12001360,
252.004,1,,11700
254.004,1,2489042,
256.004,1,,738540
258.004,0,1354116,
258.004,1,1364668,
260.004,1,,50356
262.004,1,14833137,
262.004,0,14859762,
264.004,0,,382610
266.004,0,2044014,
268.004,0,,391931
268.004,1,,268450
270.004,1,12695832,
272.004,0,,31109
274.004,1,2203092,
276.004,1,,706273
278.004,0,298580,
280.004,0,,44574
282.004,1,12817734,
282.005,0,12855930,
284.004,1,,381221
286.004,1,1925170,
288.004,1,,362248
290.004,1,12736720,
292.004,1,,70158
294.004,0,2278352,
294.004,1,2303392,
296.004,1,,679290
298.004,1,1413770,
298.004,0,1417970,
300.004,1,,4889
300.004,0,,80403
302.004,1,33199552,
304.004,1,,680977
306.004,0,18637601,
308.004,0,,4371415
310.004,0,139262128,
310.014,1,140218218,
312.004,1,,4196143
312.004,0,,3962644
314.004,0,167633956,
316.004,0,,3121775
318.004,0,181984220,
318.335,1,213663932,
320.004,0,,3856508
320.004,1,,3402069
322.004,0,140855652,
324.004,0,,4116915
326.004,0,176710128,
328.004,0,,3240452
330.004,1,194328563,
332.004,0,,4210639
332.006,1,,4231223
334.004,1,134466878,
336.004,0,,4887707
338.004,0,164311498,
340.004,0,,5069163
342.004,0,133447270,
344.004,0,,4216725
346.004,1,150626755,
348.004,0,,4207388
348.005,1,,2950120
350.004,0,122945497,
352.004,0,,3194968
354.004,1,117908534,
354.004,0,117922210,
356.004,0,,4900687
356.005,1,,6157938
358.004,1,128133310,
360.004,1,,2123950
360.004,0,,2158148
362.004,0,52199186,
364.004,0,,2188133
366.004,1,66430354,
368.004,1,,3145736
368.005,0,,641202
370.004,0,80750248,
372.004,0,,736416
374.004,0,17392430,
376.004,0,,1361979
378.004,1,30204646,
380.004,1,,1323563
382.004,1,21053928,
384.004,1,,1742851
386.004,0,23472266,
386.004,1,23475978,
388.004,1,,1308264
390.004,0,40046042,
392.004,1,,1105930
394.004,0,16721214,
396.004,0,,348582
396.007,1,,1435901
398.004,1,35213754,
400.004,1,,5430110
402.004,1,149620986,
402.005,0,149674534,
404.004,0,,905210
406.004,1,158516118,
406.004,0,158539024,
408.004,1,,112088
408.004,0,,7886856
410.004,0,117214168,
412.004,0,,1958403
412.004,1,,2377607
414.004,1,35856541,
416.005,1,,1382853
416.006,0,,1572654
418.004,0,99634296,
420.004,0,,614956
420.004,1,,1295497
422.004,1,129172641,
424.004,0,,1109241
424.004,1,,3043481
426.004,0,90737298,
426.004,1,90726882,
428.004,1,,2137990
430.004,1,89800770,
432.004,0,,1399385
434.004,1,37129490,
434.004,0,37137000,
436.004,1,,2639423
436.006,0,,304701
438.004,0,48690456,
440.004,1,,1381327
440.004,0,,1615022
442.004,1,67028580,
442.004,0,67040025,
444.004,1,,2064023
444.005,0,,1803771
446.004,1,38276428,
448.004,0,,217901
450.004,0,44324462,
452.004,0,,2228335
452.004,1,,1934865
454.004,0,50768848,
456.004,0,,2028560
458.004,1,55985226,
458.004,0,55979038,
460.004,0,,1838095
462.004,1,95222110,
464.004,0,,2336358
464.004,1,,1004527
466.004,1,54905564,
468.004,0,,2002430
470.004,1,58168876,
472.004,1,,1704475
472.004,0,,2603580
474.004,0,65882714,
474.004,1,65914246,
476.004,1,,954054
476.009,0,,2350424
478.004,0,62248968,
480.004,0,,3388043
482.004,1,60551616,
482.004,0,60561004,
484.004,0,,2727570
486.004,0,71683536,
488.004,0,,1141142
490.004,1,61085140,
492.004,1,,2397466
494.004,1,71794228,
494.004,0,71807114,
496.004,0,,1578580
496.005,1,,1401963
498.004,1,69726056,
500.004,1,,1041985
502.004,0,6805326,
504.004,0,,417364
506.004,0,21048140,
508.004,1,,182182
510.004,0,124396404,
512.004,0,,4263406
514.004,1,153508654,
514.004,0,153515678,
516.004,0,,4590425
518.004,0,147567548,
520.004,1,,4784799
520.015,0,,6087631
522.004,1,177876800,
524.004,0,,5054017
526.004,1,178919226,
526.004,0,178930186,
528.004,0,,4911589
530.004,0,143297400,
532.004,0,,4486792
534.004,0,97523350,
536.004,0,,3290439
538.004,0,102669132,
540.004,0,,3212672
542.004,0,123566274,
544.004,0,,3459530
546.004,0,164089736,
548.004,0,,3628709
550.004,0,122383536,
552.004,1,,2476217
554.004,0,13231406,
554.004,1,13231386,
556.004,0,,299141
558.004,1,29820552,
558.004,0,29865734,
560.004,0,,403893
560.004,1,,1503035
562.004,0,18030662,
562.004,1,18027450,
564.004,1,,1869140
564.004,0,,102770
566.004,0,38165516,
568.004,0,,1015729
570.004,0,6235128,
572.004,0,,1481873
574.004,0,25868064,
576.004,1,,147297
578.004,1,6373818,
578.004,0,6409122,
580.004,0,,1669051
582.004,1,12180222,
584.004,0,,2249191
586.004,1,32754820,
586.004,0,32763304,
588.004,0,,351653
590.004,0,9693402,
590.004,1,9701503,
592.004,0,,418563
592.011,1,,539281
594.004,1,15809618,
596.004,0,,13292
596.004,1,,1573741
598.004,1,16197604,
598.02,0,16330486,
600.004,1,,975980
602.004,1,9531500,
604.004,1,,837147
606.004,0,13967211,
608.004,1,,209055
610.004,1,2414554,
612.004,0,,263153
614.004,0,26324079,
616.004,0,,70015
618.004,1,6848360,
620.004,0,,702931
622.004,0,5454810,
624.004,0,,110654
626.004,1,11200482,
628.004,1,,731257
630.004,1,4681545,
632.004,1,,873323
634.004,1,28646512,
636.004,1,,21076
638.004,1,1696574,
640.004,0,,717094
642.004,0,2413016,
644.004,0,,109818
646.004,1,15047222,
648.004,0,,1062300
650.004,0,14263794,
652.004,0,,471236
652.006,1,,101522
654.004,0,23819282,
656.004,0,,271065
658.004,1,12665262,
660.004,0,,588833
662.004,0,20451727,
664.004,1,,95892
666.004,0,17102854,
668.004,1,,596359
670.004,0,3574512,
672.004,1,,72161
674.004,0,28761530,
674.004,1,28769534,
676.004,1,,1348226
678.004,0,6651868,
680.004,1,,487214
682.004,1,15478800,
684.004,1,,60323
686.004,1,4197777,
688.004,0,,915753
690.004,1,11798764,
692.004,1,,1127696
694.004,1,20115264,
696.004,0,,274466
696.004,1,,1310248
698.004,0,3909038,
698.004,1,3909928,
700.004,0,,336630
702.004,1,17206900,
704.004,1,,65506
704.004,0,,1070798
706.004,0,4899548,
706.006,1,4936286,
708.004,0,,592413
710.004,1,6223606,
712.004,1,,682138
714.004,0,14978850,
716.004,0,,1136941
718.004,1,7101294,
718.004,0,7097000,
720.004,0,,686659
722.004,1,31821934,
724.004,1,,93176
726.004,1,5024914,
726.004,0,5029759,
728.004,0,,1169647
730.004,1,5295177,
732.004,0,,86422
734.004,1,16122352,
734.005,0,16166877,
736.004,0,,653741
738.004,0,11003142,
740.004,0,,659986
742.004,0,31725088,
744.004,1,,276949
746.004,1,12918870,
748.004,1,,723846
748.005,0,,412631
750.004,1,20754156,
752.004,1,,124413
752.004,0,,530729
754.004,1,12394584,
756.004,0,,1014184
758.004,1,4261414,
758.004,0,4263118,
760.004,0,,1033722
762.004,0,23968474,
764.004,1,,103907
766.004,1,1848824,
768.004,0,,327075
770.004,1,16245858,
772.004,1,,224161
774.004,1,11397899,
776.004,0,,668913
778.004,1,14161998,
780.004,0,,187979
782.004,0,37978256,
784.004,1,,1162909
786.004,1,10704708,
788.004,1,,897858
788.006,0,,302436
790.004,1,18461436,
792.004,1,,1482078
794.004,1,6072716,
794.006,0,6135068,
796.004,1,,1327269
798.004,0,7158458,
798.004,1,7178192,
800.004,1,,1494795
802.004,1,14303556,
804.004,0,,484345
806.004,0,11352796,
806.004,1,11349088,
808.004,1,,154340
808.005,0,,126674
