Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,18.600,39,27,37.200,30,37.800,21,37.200,9960,10200,10380,9600,10920,10740
5,18.600,39,27,37.200,30,37.800,21,37.200,9960,10200,10380,9600,10920,10740
10,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10440,9600,10920,10740
15,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10440,9600,10920,10740
20,18.600,39,27,37.200,30.600,37.200,21,37.200,10020,10260,10440,9660,10920,10740
25,18.600,39,27,37.200,30.600,37.200,21,37.200,10020,10260,10440,9660,10920,10740
30,18.600,39,27,37.200,30,37.800,21,37.200,10020,10200,10440,9660,10920,10740
35,18.600,39,27,37.200,30,37.800,21,37.200,10020,10200,10440,9660,10920,10740
40,18.600,39,27,37.200,30.600,37.800,21,37.200,10020,10260,10440,9660,10860,10680
45,18.600,39,27,37.200,30.600,37.800,21,37.200,10020,10260,10440,9660,10860,10680
50,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10440,9660,10860,10740
55,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10440,9660,10860,10740
60,18.600,39,27,37.200,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
65,19.200,39,27,37.200,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
70,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10380,9660,10920,10740
75,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10380,9660,10920,10740
80,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10380,9600,10920,10740
85,18.600,39,27,37.200,30,37.800,21,37.200,10020,10260,10380,9600,10920,10740
90,18.600,39,27,37.200,30.600,37.800,21,37.200,10080,10260,10440,9660,10920,10740
95,18.600,39,27,37.200,30.600,37.800,21,37.200,10080,10260,10440,9660,10920,10740
100,18.600,39,27,37.200,30,37.800,21,37.200,9960,10260,10440,9660,10920,10740
105,18.600,39,27,37.200,30,37.800,21,37.200,9960,10260,10440,9660,10920,10740
110,18.600,39,27,37.200,30,37.800,21,37.200,10080,10200,10440,9660,10860,10740
115,18.600,39,27,37.200,30,37.800,21,37.200,10080,10200,10440,9660,10860,10740
120,18.600,39,27,37.200,30,37.800,21,37.200,9960,10260,10380,9660,10920,10800
125,18.600,39,27,37.200,30,37.800,21,37.200,9960,10260,10380,9660,10920,10800
130,18.600,39,27,37.200,30.600,37.800,21,37.200,10020,10200,10380,9660,10920,10740
