Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.00000000	206.90	115.000	1.656	0.20	0.000	148.41	11.872	207.20	115.20	1.750	206.70	114.800	1.655	98.0	100.0	0.0	60.0	210.000
0.00005787	207.00	115.100	1.654	0.50	0.000	149.03	11.922	207.20	115.20	1.754	206.80	114.800	1.654	98.0	100.0	0.0	60.0	210.000
0.00011574	207.00	115.200	1.654	0.80	0.000	150.25	12.019	207.20	115.20	1.750	206.70	114.900	1.653	98.0	100.0	0.0	60.0	210.000
0.00017361	207.10	115.100	1.654	1.10	0.000	149.29	11.943	207.20	115.20	1.749	206.80	114.900	1.653	98.0	100.0	0.0	60.0	209.700
0.00023148	207.10	115.300	1.653	1.40	0.000	149.34	11.947	207.20	115.30	1.748	206.70	114.900	1.652	98.0	100.0	0.0	60.0	210.300
0.00028935	207.20	115.100	1.657	1.60	0.000	149.38	11.950	207.20	115.30	1.746	206.70	114.900	1.652	96.0	100.0	0.0	60.0	214.600
0.00034722	207.40	115.100	1.655	1.90	0.000	149.43	11.954	207.40	115.30	1.761	206.80	114.900	1.654	96.0	100.0	0.0	60.0	214.000
0.00040509	206.80	115.200	1.656	2.20	0.000	149.45	11.956	207.40	115.20	1.751	206.80	114.900	1.653	98.0	100.0	0.0	60.0	210.000
0.00046296	206.90	115.100	1.733	2.50	0.000	149.44	11.955	207.40	115.20	1.750	206.80	114.900	1.653	98.0	100.0	0.0	60.0	210.000
0.00052083	206.90	115.100	1.656	2.80	0.000	149.41	11.953	207.30	115.20	1.745	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00057870	206.90	115.100	1.655	3.10	0.000	149.43	11.954	207.30	115.20	1.751	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00063657	207.00	115.300	1.655	3.40	0.000	149.70	11.976	207.20	115.30	1.750	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00069444	207.10	115.200	1.655	3.70	0.000	149.46	11.957	207.40	115.30	1.758	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.300
0.00075231	207.20	115.100	1.656	4.00	0.000	149.48	11.958	207.30	115.20	1.753	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.300
0.00081019	207.20	115.200	1.655	4.20	0.000	149.49	11.959	207.30	115.20	1.752	206.90	114.800	1.654	98.0	100.0	0.0	60.0	211.200
0.00086806	207.30	115.100	1.654	4.50	0.000	149.49	11.959	207.30	115.20	1.752	206.80	114.800	1.654	96.0	100.0	0.0	59.9	214.900
0.00092593	207.10	115.100	1.655	4.80	0.000	149.67	11.973	207.30	115.20	1.759	206.80	114.900	1.654	97.0	100.0	0.0	60.0	212.600
0.00098380	206.80	115.200	1.667	5.10	0.000	149.51	11.960	207.20	115.20	1.752	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00104167	206.90	115.200	1.690	5.40	0.000	149.49	11.959	207.30	115.20	1.690	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.300
0.00109954	206.90	115.100	1.656	5.70	0.000	149.49	11.958	207.30	115.30	1.746	206.90	114.900	1.653	98.0	100.0	0.0	60.0	210.300
0.00115741	207.00	115.000	1.659	6.00	0.000	149.50	11.959	207.40	115.30	1.750	206.90	114.900	1.652	98.0	100.0	0.0	60.0	210.300
0.00121528	207.00	115.100	1.656	6.30	0.000	149.50	11.959	207.30	115.20	1.749	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00127315	207.00	115.000	1.657	6.60	0.000	149.63	11.970	207.30	115.30	1.747	206.80	114.900	1.653	98.0	100.0	0.0	60.0	210.300
0.00133102	207.10	115.000	1.658	6.80	0.000	149.63	11.970	207.30	115.20	1.749	206.80	114.800	1.654	98.0	100.0	0.0	60.0	210.300
0.00138889	207.20	115.000	1.654	7.10	0.000	149.51	11.961	207.20	115.30	1.748	206.90	114.900	1.653	97.0	100.0	0.0	60.0	212.600
0.00144676	207.30	115.100	1.657	7.40	0.000	149.52	11.961	207.30	115.20	1.750	206.70	114.900	1.653	96.0	100.0	0.0	60.0	215.100
0.00150463	207.00	115.200	1.655	7.70	0.000	149.52	11.961	207.30	115.20	1.757	206.80	114.900	1.653	98.0	100.0	0.0	60.0	211.200
0.00156250	206.80	115.100	1.726	8.00	0.000	149.63	11.970	207.30	115.30	1.751	206.80	115.000	1.652	98.0	100.0	0.0	59.9	209.700
0.00162037	206.80	115.100	1.673	8.30	0.000	149.50	11.960	207.30	115.30	1.726	206.80	114.900	1.653	98.0	100.0	0.0	60.0	210.000
0.00167824	206.90	115.200	1.654	8.60	0.000	149.61	11.968	207.30	115.30	1.749	206.80	114.900	1.653	98.0	100.0	0.0	60.0	210.300
0.00173611	207.10	115.200	1.655	8.90	0.000	149.52	11.961	207.30	115.20	1.752	206.80	114.900	1.654	98.0	100.0	0.0	60.0	210.300
0.00179398	207.20	115.200	1.654	9.20	0.000	149.52	11.961	207.40	115.20	1.754	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00185185	207.20	115.100	1.655	9.40	0.000	149.53	11.962	207.30	115.20	1.751	206.90	115.000	1.654	98.0	100.0	0.0	60.0	210.000
0.00190972	207.30	115.100	1.656	9.70	0.000	149.53	11.962	207.40	115.20	1.750	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00196759	207.30	115.200	1.655	10.00	0.000	149.53	11.962	207.30	115.30	1.751	206.90	114.900	1.653	97.0	100.0	0.0	60.0	213.700
0.00202546	207.40	115.200	1.654	10.30	0.000	149.54	11.962	207.40	115.30	1.757	206.90	114.900	1.654	96.0	100.0	0.0	60.0	215.100
0.00208333	207.00	115.200	1.657	10.60	0.000	149.54	11.963	207.40	115.20	1.753	207.00	114.900	1.654	98.0	100.0	0.0	60.0	210.900
0.00214120	207.00	115.100	1.701	10.90	0.000	149.54	11.963	207.50	115.20	1.752	207.00	114.900	1.654	98.0	100.0	0.0	59.9	210.300
0.00219907	207.00	115.100	1.654	11.20	0.000	149.53	11.962	207.50	115.30	1.708	207.00	114.900	1.654	98.0	100.0	0.0	60.0	210.000
0.00225694	207.00	115.100	1.656	11.50	0.000	149.54	11.962	207.40	115.20	1.750	206.90	114.900	1.654	98.0	100.0	0.0	60.0	210.000
