 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6545852 7583528 117 1224 27 0 0 0 13 2  0  0  0  554 1038  269  9  2 89
 0 0 0 6734772 7771548 150 2114 0 0 0 0  0  0  0  0  0  543 1850  270  0  3 97
 0 0 0 6734500 7771436 148 1827 0 0 0 0  0  0  0  0  0  489 1519  271  0  3 97
 0 0 0 6734468 7771400 148 1826 0 0 0 0  0  0  0  0  0  503 1485  268  0  3 97
 0 0 0 6734752 7771544 149 1827 0 1 1 0  0  0  0  0  0  499 1501  277  0  3 97
 0 0 0 6734468 7771408 148 1824 0 0 0 0  0  0  0  0  0  486 1486  271  0  3 97
 0 0 0 6734752 7771540 148 1825 0 0 0 0  0  0  0  0  0  495 1498  271  0  3 97
 0 0 0 6734496 7771424 148 1827 0 0 0 0  0  0  0  0  0  494 1490  272  0  3 97
 0 0 0 6734752 7771540 148 1824 0 0 0 0  0  0  0  0  0  498 1500  272  0  3 97
 0 0 0 6734476 7771420 119 1378 0 1 1 0  0  1  0  0  0  494 1291  247  0  3 97
 0 0 0 6734728 7771516 30 449 0 0  0  0  0  0  0  0  0  436  735  214  0  0 100
 0 0 0 6734444 7771368 148 1827 0 0 0 0  0  2  0  0  0  494 1527  273  0  3 97
 0 0 0 6734728 7771512 148 1825 0 0 0 0  0  0  0  0  0  496 1497  274  0  3 97
 0 0 0 6734444 7771376 148 1826 0 0 0 0  0  0  0  0  0  500 1488  271  0  3 97
 0 0 0 6734728 7771508 148 1826 0 0 0 0  0  0  0  0  0  493 1503  269  0  3 97
 0 0 0 6734472 7771400 148 1825 0 0 0 0  0  1  0  0  0  511 1548  302  0  3 97
 0 0 0 6734728 7771504 148 1824 0 1 1 0  0  0  0  0  0  497 1500  276  0  3 97
 0 0 0 6734476 7771396 148 1827 0 0 0 0  0  0  0  0  0  498 1490  270  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6734444 7771364 148 1825 0 0 0 0  0  0  0  0  0  497 1498  269  0  3 97
 0 0 0 6734728 7771504 91 1009 0 0 0  0  0  0  0  0  0  450 1122  231  0  3 97
 0 0 0 6734704 7771492 57 816 0 0  0  0  0  0  0  0  0  462  908  227  0  1 99
 0 0 0 6734420 7771336 148 1827 0 0 0 0  0  1  0  0  0  514 1486  267  0  3 97
 0 0 0 6734704 7771472 148 1825 0 1 1 0  0  0  0  0  0  508 1498  275  0  3 97
 0 0 0 6734448 7771364 148 1825 0 0 0 0  0  0  0  0  0  499 1485  270  0  3 97
 0 0 0 6734704 7771472 148 1827 0 0 0 0  0  0  0  0  0  494 1501  269  0  3 97
 0 0 0 6734452 7771360 148 1826 0 0 0 0  0  0  0  0  0  502 1488  271  0  3 97
 0 0 0 6734420 7771324 148 1826 0 0 0 0  0  0  0  0  0  503 1502  270  0  3 97
 0 0 0 6734704 7771464 148 1826 0 0 0 0  0  1  0  0  0  505 1488  270  0  3 97
 0 0 0 6734420 7771328 148 1824 0 1 1 0  0  0  0  0  0  499 1509  278  0  3 97
 0 0 0 6734704 7771460 91 1009 0 0 0  0  0  0  0  0  0  456 1124  228  0  2 98
 0 0 0 6734704 7771456 58 816 0 0  0  0  0  0  0  0  0  460  906  227  0  1 99
 0 0 0 6734448 7771348 148 1826 0 0 0 0  0  0  0  0  0  495 1489  273  0  3 97
 0 0 0 6734680 7771444 148 1826 0 0 0 0  0  0  0  0  0  497 1502  269  0  3 97
 0 0 0 6734428 7771324 148 1824 0 0 0 0  0  1  0  0  0  503 1486  264  0  3 97
 0 0 0 6734396 7771296 149 1827 0 1 1 0  0  1  0  0  0  506 1500  273  0  3 97
 0 0 0 6734680 7771428 148 1826 0 0 0 0  0  0  0  0  0  490 1487  270  0  3 97
 0 0 0 6734396 7771292 148 1827 0 0 0 0  0  0  0  0  0  504 1505  269  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6734680 7771428 148 1824 0 0 0 0  0  0  0  0  0  490 1486  274  0  3 97
 0 0 0 6734424 7771320 148 1825 0 0 0 0  0  0  0  0  0  490 1500  270  0  3 97
 0 0 0 6734680 7771428 91 1009 0 1 1  0  0  1  0  0  0  470 1167  255  0  2 98
 0 0 0 6734680 7771424 58 817 0 0  0  0  0  1  0  0  0  461  924  224  0  1 99
 0 0 0 6734424 7771304 148 1826 0 0 0 0  0  0  0  0  0  495 1488  268  0  3 97
 0 0 0 6734392 7771276 148 1826 0 0 0 0  0  0  0  0  0  494 1499  264  0  3 97
 0 0 0 6734652 7771400 148 1825 0 0 0 0  0  0  0  0  0  495 1488  266  0  3 97
 0 0 0 6734368 7771252 148 1824 0 0 0 0  0  0  0  0  0  493 1500  265  0  3 97
 0 0 0 6734652 7771384 149 1828 0 0 0 0  0  0  0  0  0  519 1490  268  0  3 97
 0 0 0 6734396 7771272 149 1826 0 1 1 0  0  0  0  0  0  503 1500  271  0  3 97
 0 0 0 6734652 7771380 148 1824 0 0 0 0  0  0  0  0  0  493 1484  269  0  3 97
 0 0 0 6734400 7771272 148 1825 0 0 0 0  0  0  0  0  0  495 1501  269  0  3 97
 0 0 0 6734652 7771376 91 1009 0 0 0  0  0  0  0  0  0  460 1090  231  0  2 98
 0 0 0 6734368 7771232 58 818 0 0  0  0  0  0  0  0  0  433  940  227  0  1 99
 0 0 0 6734652 7771376 148 1825 0 0 0 0  0  0  0  0  0  515 1485  268  0  3 97
