time,cpu,FSB,L2miss
2,0,25027368,
4,0,,77936
6,0,3646326,
8,1,,652111
8,0,,843812
10,0,320764,
10,1,268754,
12,0,,776011
12,1,,607811
14,0,2721886,
14,1,2711518,
16,0,,313305
16,1,,344253
18,1,12742118,
20,0,,5850
20,1,,61148
22,0,10467168,
24,0,,530874
26,0,3866668,
28,0,,661911
28,1,,815260
30,1,1681650,
32,0,,722591
34,0,2092470,
36,1,,132312
38,1,19298544,
40,0,,5206
40,1,,29954
42,1,11539364,
44,1,,360118
46,0,8734127,
48,0,,390619
48,1,,623382
50,0,1254790,
50,1,1222134,
52,0,,318154
54,0,12621110,
56,0,,77785
58,0,19050230,
60,0,,106020
62,0,21332798,
62,1,21369514,
64,0,,81700
66,1,10034870,
68,0,,490889
70,0,215952,
72,1,,305688
72,0,,332715
74,1,11476672,
76,0,,127403
78,1,18824084,
80,0,,6753
80,1,,56823
82,1,21321016,
84,1,,9854
84,0,,62641
86,1,3337982,
88,1,,784901
88,0,,686779
90,1,2030640,
92,0,,551027
94,1,8069142,
96,0,,259995
98,1,12719556,
100,1,,24256
102,1,9323622,
104,1,,428383
106,0,3246890,
108,1,,772494
110,1,1213058,
112,0,,691172
114,0,1424368,
116,1,,120032
118,1,19735028,
120,1,,78319
122,1,10646878,
122,0,10675772,
124,1,,532321
126,1,4981662,
128,0,,757291
130,1,311815,
130,0,303506,
132,0,,662356
134,1,715034,
134,0,718494,
136,0,,71353
138,0,19208742,
140,1,,5746
142,0,17771012,
142,1,17806184,
144,1,,256729
146,1,9872500,
148,1,,527524
150,1,1702190,
152,1,,445997
154,0,13163049,
156,0,,91322
158,1,19012908,
158,0,19016208,
160,1,,5029
162,0,20391234,
164,0,,20132
166,0,2798652,
168,0,,660879
168,1,,809980
170,0,1315910,
170,1,1261349,
172,1,,345901
174,0,12190874,
176,0,,211323
176,1,,191521
178,0,16441808,
180,1,,101987
182,0,20516318,
184,1,,76625
186,0,3585673,
188,1,,702168
188,0,,794418
190,1,333766,
190,0,333226,
192,0,,635012
192,1,,758826
194,0,2565636,
196,0,,334609
198,1,12729082,
200,1,,5226
200,0,,55991
202,0,10469478,
204,0,,489119
206,0,4010624,
208,1,,770716
208,0,,705096
210,0,1744486,
212,1,,783987
212,0,,812052
214,1,1541598,
214,0,1542946,
216,0,,162140
218,0,19379832,
220,0,,20870
222,1,11241180,
224,1,,541646
226,0,8563914,
226,1,8583770,
228,1,,641729
230,1,1211346,
232,1,,340711
232,0,,324019
234,1,12730206,
236,0,,76178
238,0,19272894,
240,0,,89254
242,0,21405494,
244,0,,82947
246,0,10171308,
248,0,,549274
248,1,,453435
250,0,243646,
252,0,,330362
254,1,11365200,
256,1,,128308
258,1,19117412,
260,0,,51085
262,0,21246432,
262,1,21261242,
264,1,,14184
266,0,3287416,
266,1,3261062,
268,0,,763140
270,0,2005784,
272,0,,517924
274,1,9038528,
276,0,,372121
278,0,12763422,
280,1,,31220
282,0,9317972,
284,0,,464919
286,1,3226052,
288,1,,709260
288,0,,762963
290,0,1238098,
290,1,1291670,
292,0,,761814
294,0,1487846,
294,1,1492026,
296,1,,405205
298,1,12861134,
300,1,,85919
302,1,33480482,
302,0,33505960,
304,1,,796002
304,0,,1498890
306,1,37614054,
306,0,37573228,
308,0,,733630
310,0,260276,
312,1,,555044
312,0,,774466
314,0,3456746,
316,0,,174969
318,1,13618500,
320,0,,4910
320,1,,69467
322,1,10745552,
324,0,,506201
326,0,3679814,
328,1,,754507
330,0,10094278,
332,0,,1739345
332,1,,718235
334,0,9387158,
336,0,,337567
336,1,,212760
338,1,16418040,
340,0,,4891
342,0,22995616,
344,1,,35823
346,1,2931982,
346,0,2895658,
348,0,,783443
350,0,1320386,
352,1,,377023
354,1,12645000,
356,1,,115177
356,0,,61132
358,0,20621554,
360,1,,111355
362,0,23652788,
362,1,23658600,
364,0,,80727
366,1,11176028,
366,0,11145498,
368,0,,537981
368,1,,482249
370,0,273210,
372,0,,344515
372,1,,317014
374,1,13130870,
376,0,,45608
378,0,20427750,
380,0,,63205
382,1,16011236,
382,0,16022540,
384,0,,279689
386,0,8592468,
386,1,8612134,
388,0,,567433
390,0,1916708,
392,0,,763324
394,1,2272440,
396,1,,114413
398,0,21030232,
400,0,,28270
402,0,10530074,
404,0,,205559
406,0,4057350,
406,1,4085056,
408,0,,504628
408,1,,903325
410,0,1320870,
412,1,,777576
414,1,1480256,
416,0,,41999
418,1,21507514,
420,0,,51242
422,0,11479626,
422,1,11453465,
424,0,,517316
426,1,4100296,
426,0,4055539,
428,1,,968758
430,0,376590,
432,0,,564312
434,0,888784,
436,0,,192930
438,1,14847754,
440,0,,21736
442,1,11103846,
442,0,11125704,
444,0,,520889
446,1,4019536,
446,0,3989008,
448,0,,769659
450,0,2076376,
452,0,,491942
454,1,5668572,
456,0,,296190
458,0,13389344,
460,0,,25148
462,1,10019047,
464,0,,522876
466,1,3175790,
466,0,2978662,
468,0,,765251
470,0,1280587,
472,0,,422758
474,1,11045388,
476,1,,127808
478,1,18813722,
480,1,,98752
482,0,23058862,
482,1,23055774,
484,0,,27171
486,1,2864548,
488,1,,615657
488,0,,805350
490,0,276596,
492,1,,349998
492,0,,259262
494,1,11669686,
496,0,,45940
498,0,21174272,
500,0,,52300
502,1,22842334,
504,0,,31578
506,1,2646120,
506,0,2676256,
508,0,,720770
510,0,2521054,
512,0,,299424
512,1,,349481
514,0,14826622,
516,1,,55970
516,0,,107568
518,0,21735412,
520,0,,10937
522,0,18262578,
522,1,18281274,
524,1,,282605
526,1,9600092,
528,0,,625683
530,1,1301178,
532,1,,264643
532,0,,385133
534,0,14062834,
536,0,,116826
536,1,,28499
538,0,22288932,
540,0,,53393
542,0,12145524,
