 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8373984 5222464 6 215 0  0  0  0  0  0  0  0  0  373  169   95  1  0 98
 0 0 0 7640032 4476156 155 4006 0 0 0 0  0  0  0  0  0  448 2598  244  1  9 91
 0 0 0 7639644 4475908 12 100 0 0  0  0  0  0  0  0  0  371  798   91  0  2 98
 0 0 0 7639608 4475920 130 3525 0 0 0 0  0  2  0  0  0  417 2068  286  1  7 93
 0 0 0 7639640 4476092 48 854 0 0  0  0  0  0  0  0  0  375 1109  127  0  4 96
 0 0 0 7639604 4475916 104 2783 0 0 0 0  0  0  0  0  0  374 1809  205  1  5 95
 0 0 0 7639848 4476040 63 1352 0 0 0  0  0  0  0  0  0  371 1302  141  0  6 94
 0 0 0 7639820 4475992 78 2274 0 0 0  0  0  0  0  0  0  387 1587  199  0  3 96
 0 0 0 7639376 4475852 63 1348 0 0 0  0  0  0  0  0  0  386 1393  146  0  7 93
 0 0 0 7639820 4476012 78 2297 0 0 0  0  0  2  0  0  0  416 1479  247  0  2 98
 0 0 0 7639372 4475936 147 3587 0 0 0 0  0  0  0  0  0  386 2118  249  1  9 91
 0 0 0 7639820 4475980 6 45  0  0  0  0  0  0  0  0  0  372  702   93  0  0 100
 0 0 0 7639788 4476032 142 3647 0 0 0 0  0  0  0  0  0  392 2162  245  1  9 91
 0 0 0 7639820 4475980 0  0  0  0  0  0  0  0  0  0  0  383  666   93  0  0 100
 0 0 0 7639580 4475892 142 3639 0 0 0 0  0  0  0  0  0  386 2161  241  1  9 91
 0 0 0 7639820 4476012 0  0  0  0  0  0  0  4  0  0  0  418  659  161  0  0 100
 0 0 0 7639356 4475876 152 3628 0 0 0 0  0  0  0  0  0  373 2176  243  1  9 91
 0 0 0 7639800 4475960 0  0  0  0  0  0  0  0  0  0  0  370  775  134  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7639600 4475936 141 3630 0 0 0 0  0  0  0  0  0  392 2164  242  1  9 91
 0 0 0 7639776 4475948 0  1  0  0  0  0  0  0  0  0  0  364  682   92  0  0 100
 0 0 0 7639536 4475848 141 3627 0 0 0 0  0  0  0  0  0  392 2196  246  1  9 91
 0 0 0 7639776 4475968 0  0  0  0  0  0  0  3  0  0  0  411  668  142  0  0 100
 0 0 0 7639332 4475816 151 3628 0 0 0 0  0  0  0  0  0  381 2191  243  1  9 91
 0 0 0 7639776 4475936 0  0  0  0  0  0  0  0  0  0  0  368  704   94  0  0 100
 0 0 0 7639552 4475908 142 3640 0 0 0 0  0  0  0  0  0  382 2187  238  1  9 91
 0 0 0 7639776 4475936 0  0  0  0  0  0  0  0  0  0  0  359  709   83  0  0 100
 0 0 0 7639536 4475848 141 3629 0 0 0 0  0  0  0  0  0  391 2208  244  1  9 91
 0 0 0 7639756 4475948 0  0  0  0  0  0  0  4  0  0  0  420  682  163  0  0 100
 0 0 0 7639300 4475772 150 3641 0 0 0 0  0  0  0  0  0  382 2220  249  1  9 91
 0 0 0 7639744 4475924 2 70  0  0  0  0  0  0  0  0  0  371  750   92  0  0 100
 0 0 0 7639528 4475904 142 3637 0 0 0 0  0  0  0  0  0  374 2186  244  1  9 91
 0 0 0 7639720 4475892 12 99 0  0  0  0  0  0  0  0  0  370  796   96  0  1 99
 0 0 0 7639480 4475792 130 3539 0 0 0 0  0  0  0  0  0  390 2159  246  1  8 92
 0 0 0 7639516 4475844 15 100 0 0  0  0  0  2  0  0  0  396  810  128  0  3 97
 0 0 0 7639480 4475856 130 3549 0 0 0 0  0  0  0  0  0  533 2094  246  1  6 93
 0 0 0 7639512 4475928 69 1349 0 0 0  0  0  0  0  0  0  382 1294  142  0  4 95
 0 0 0 7639692 4475900 78 2291 0 0 0  0  0  0  0  0  0  367 1566  194  0  4 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7639480 4475792 63 1355 0 0 0  0  0  0  0  0  0  383 1305  147  0  6 94
 0 0 0 7639720 4475880 78 2286 0 0 0  0  0  0  0  0  0  383 1516  213  0  3 97
 0 0 0 7639276 4475744 81 1813 0 0 0  0  0  4  0  0  0  427 1512  239  0  8 92
 0 0 0 7639720 4475944 63 1837 0 0 0  0  0  0  0  0  0  376 1322  170  0  1 98
 0 0 0 7639516 4475948 147 3641 0 0 0 0  0  0  0  0  0  375 2258  286  1  9 91
 0 0 0 7639696 4475868 0  1  0  0  0  0  0  0  0  0  0  354  664   87  0  0 100
 0 0 0 7639456 4475768 142 3651 0 0 0 0  0  0  0  0  0  385 2179  250  1  9 91
 0 0 0 7639696 4475856 0  0  0  0  0  0  0  0  0  0  0  368  684   94  0  0 100
 0 0 0 7639252 4475712 143 3649 0 0 0 0  0  3  0  0  0  426 2164  298  1  9 91
 0 0 0 7639696 4475944 0  0  0  0  0  0  0  0  0  0  0  368  689   93  0  0 100
 0 0 0 7639540 4475924 148 3647 0 0 0 0  0  0  0  0  0  390 2191  246  1  9 91
 0 0 0 7639696 4475856 0  0  0  0  0  0  0  0  0  0  0  378  694   97  0  0 100
 0 0 0 7639628 4475876 142 3649 0 0 0 0  0  0  0  0  0  402 2189  246  1  9 91
 0 0 0 7639696 4475856 0  0  0  0  0  0  0  0  0  0  0  364  696   84  0  0 100
 0 0 0 7639248 4475716 142 3644 0 0 0 0  0  3  0  0  0  453 2173  290  1  9 91
 0 0 0 7639692 4475956 0  0  0  0  0  0  0  0  0  0  0  380  712   92  0  0 100
 0 0 0 7639512 4475884 149 3643 0 0 0 0  0  0  0  0  0  395 2202  244  1  9 91
 0 0 0 7639668 4475840 0  0  0  0  0  0  0  0  0  0  0  377  685   93  0  0 100
 0 0 0 7639636 4475844 141 3647 0 0 0 0  0  0  0  0  0  389 2208  249  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7639668 4475828 0  0  0  0  0  0  0  0  0  0  0  367  718   88  0  0 100
 0 0 0 7639224 4475704 142 3642 0 0 0 0  0  2  0  0  0  454 2149  284  1  9 91
 0 0 0 7639668 4475968 0  0  0  0  0  0  0  0  0  0  0  368  717   96  0  0 100
 0 0 0 7639220 4475704 151 3647 0 0 0 0  0  0  0  0  0  383 2147  242  1  9 91
 0 0 0 7639668 4475828 15 162 0 0  0  0  0  0  0  0  0  367  738   93  0  0 100
 0 0 0 7608112 4443708 316 6115 0 0 0 0  0  0  0  0  0  417 6957  264 24 11 65
 0 0 0 7496904 4331404 12 110 0 0  0  0  0  0  0  0  0  360 1165   89 25  2 73
 0 0 0 7462668 4297432 141 3548 0 0 0 0  0  4  0  0  0  777 2080  314 26  9 66
 0 0 0 7455328 4290244 18 107 0 0  0  0  0  0  0  0  0  356 1391   89 25  3 72
 0 0 0 7424960 4259740 145 3556 0 0 0 0  0  0  0  0  0  413 2591  291 26  7 67
 0 0 0 7420080 4254848 20 347 0 0  0  0  0  0  0  0  0  393  968  109 25  4 71
 0 0 0 7417588 4252356 133 3298 0 0 0 0  0  0  0  0  0  421 2002  224 26  6 68
 0 0 0 7411476 4246240 63 1354 0 0 0  0  0  0  0  0  0  360 1412  135 25  5 70
 0 0 0 7411688 4246360 89 2290 0 0 0  0  0  3  0  0  0  511 1569  242 26  5 70
 0 0 0 7410460 4245232 74 1355 0 0 0  0  0  0  0  0  0  373 1340  142 25  6 69
 0 0 0 7409636 4244204 89 2297 0 0 0  0  0  0  0  0  0  409 1577  187 25  4 71
 0 0 0 7409192 4244148 63 1354 0 0 0  0  0  0  0  0  0  402 1346  147 25  7 68
 0 0 0 7409636 4244204 89 2290 0 0 0  0  0  0  0  0  0  408 1522  193 25  3 72
 0 0 0 7409192 4244148 78 1821 0 0 0  0  0  0  0  0  0  408 1546  160 25  8 67
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7409636 4244236 74 1831 0 0 0  0  0  2  0  0  0  435 1325  205 25  2 73
 0 0 0 7409172 4244236 128 3014 0 0 0 0  0  0  0  0  0  413 1988  214 26  9 65
 0 0 0 7409612 4244192 35 636 0 0  0  0  0  0  0  0  0  370  967  115 25  1 74
 0 0 0 7409480 4244280 152 3644 0 0 0 0  0  0  0  0  0  416 2185  238 26  9 65
 0 0 0 7409612 4244180 0  0  0  0  0  0  0  0  0  0  0  333  732   81 25  0 75
 0 0 0 7409376 4244216 152 3653 0 0 0 0  0  0  0  0  0  385 2228  243 26 10 65
 0 0 0 7409612 4244212 0  0  0  0  0  0  0  4  0  0  0  461  650  158 25  0 75
 0 0 0 7409372 4244216 163 3650 0 0 0 0  0  0  0  0  0  546 2155  246 26 10 65
 0 0 0 7409612 4244180 0  0  0  0  0  0  0  0  0  0  0  374  655   82 25  0 75
 0 0 0 7409168 4244124 152 3647 0 0 0 0  0  0  0  0  0  413 2183  250 26 10 65
 0 0 0 7409612 4244180 0  0  0  0  0  0  0  0  0  0  0  350  667   89 25  0 75
 0 0 0 7409164 4244124 152 3656 0 0 0 0  0  0  0  0  0  401 2171  241 26  9 65
 0 0 0 7409612 4244212 0  0  0  0  0  0  0  4  0  0  0  490  664  160 25  0 75
 0 0 0 7409348 4244380 190 3669 0 0 0 0  0  0  0  0  0  390 2184  246 26  9 65
 0 0 0 7409588 4244176 0  1  0  0  0  0  0  0  0  0  0  351  767  125 25  0 75
 0 0 0 7409536 4244284 153 3651 0 0 0 0  0  0  0  0  0  411 2167  247 26  9 65
 0 0 0 7409588 4244176 0  0  0  0  0  0  0  0  0  0  0  364  677   85 25  0 75
 0 0 0 7409348 4244132 153 3650 0 0 0 0  0  0  0  0  0  414 2193  248 26 10 65
 0 0 0 7409588 4244208 0  0  0  0  0  0  0  2  0  0  0  416  673  127 25  0 75
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7409144 4244144 188 3667 0 0 0 0  0  0  0  0  0  386 2181  251 26  9 65
 0 0 0 7409588 4244176 0  0  0  0  0  0  0  0  0  0  0  352  691   84 25  0 75
 0 0 0 7409144 4244124 153 3653 0 0 0 0  0  0  0  0  0  393 2169  244 26  9 65
 0 0 0 7409588 4244176 0  0  0  0  0  0  0  0  0  0  0  350  697   90 25  0 75
 0 0 0 7409316 4244244 153 3642 0 0 0 0  0  0  0  0  0  401 2184  246 26 10 65
 0 0 0 7409568 4244196 0  1  0  0  0  0  0  2  0  0  0  419  674  117 25  0 75
 0 0 0 7409588 4244320 165 3654 0 0 0 0  0  0  0  0  0  412 2208  243 26  9 65
 0 0 0 7409564 4244172 0  1  0  0  0  0  0  0  0  0  0  380  706   80 25  0 75
 0 0 0 7409324 4244112 154 3655 0 0 0 0  0  0  0  0  0  427 2199  245 26  9 65
 0 0 0 7409564 4244152 0  0  0  0  0  0  0  0  0  0  0  372  712   89 25  0 75
 0 0 0 7409120 4244096 153 3649 0 0 0 0  0  0  0  0  0  406 2163  250 26 10 65
 0 0 0 7409564 4244184 0  0  0  0  0  0  0  2  0  0  0  424  658  125 25  0 75
 0 0 0 7409116 4244108 161 3656 0 0 0 0  0  0  0  0  0  716 2167  248 26 10 65
 0 0 0 7409564 4244172 0  0  0  0  0  0  0  0  0  0  0  378  667   77 25  0 75
 0 0 0 7409408 4244236 154 3652 0 0 0 0  0  0  0  0  0  410 2173  247 26  9 65
 0 0 0 7409564 4244152 12 99 0  0  0  0  0  0  0  0  0  379  736   83 25  1 74
 0 0 0 7409324 4244108 141 3550 0 0 0 0  0  0  0  0  0  398 2113  241 26  9 66
 0 0 0 7409340 4244152 15 101 0 0  0  0  0  2  0  0  0  413  773  126 25  2 73
 0 0 0 7409300 4244152 141 3556 0 0 0 0  0  0  0  0  0  388 2085  239 26  8 67
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7407288 4242176 14 99 0  0  0  0  0  0  0  0  0  345  913  126 25  3 72
 0 0 0 7407252 4242036 145 3543 0 0 0 0  0  0  0  0  0  389 2046  239 26  7 68
 0 0 0 7407284 4242068 45 1086 0 0 0  0  0  0  0  0  0  346 1184  129 25  4 70
 0 0 0 7407496 4242176 108 2561 0 0 0 0  0  0  0  0  0  399 1728  201 26  6 69
 0 0 0 7407496 4242172 68 1357 0 0 0  0  0  2  0  0  0  442 1285  177 25  5 69
 0 0 0 7407356 4242188 90 2299 0 0 0  0  0  0  0  0  0  389 1585  193 25  4 70
 0 0 0 7407252 4242128 69 1358 0 0 0  0  0  0  0  0  0  371 1352  144 25  6 68
 0 0 0 7407492 4242080 90 2291 0 0 0  0  0  0  0  0  0  380 1564  202 26  3 71
 0 0 0 7407048 4242028 63 1354 0 0 0  0  0  0  0  0  0  357 1387  137 25  7 67
 0 0 0 7407472 4242068 90 2302 0 0 0  0  0  0  0  0  0  406 1551  185 26  3 72
 0 0 0 7407024 4242020 80 1738 0 0 0  0  0  2  0  0  0  451 1504  198 25  8 66
 0 0 0 7407468 4242124 76 1915 0 0 0  0  0  0  0  0  0  375 1421  178 25  2 73
 0 0 0 7407020 4242088 123 3006 0 0 0 0  0  0  0  0  0  423 1990  218 26  9 65
 0 0 0 7407468 4242056 35 642 0 0  0  0  0  0  0  0  0  357  936  109 25  1 74
 0 0 0 7407268 4242132 153 3651 0 0 0 0  0  0  0  0  0  419 2226  246 26 10 65
 0 0 0 7407468 4242056 0  0  0  0  0  0  0  0  0  0  0  354  750   88 25  0 75
