Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	24	27	23	16	18	3150	7575	5250	7500	5325	7500	5325	7950	5250
5	26	30	23	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
10	24	27	22	16	18	3150	7575	5250	7500	5400	7575	5325	7875	5325
15	26	29	22	16	18	3150	7575	5250	7575	5325	7575	5325	7950	5250
20	25	29	22	16	18	3150	7575	5250	7500	5325	7500	5250	7950	5250
25	24	27	22	16	18	3225	7575	5250	7575	5400	7575	5250	7950	5250
30	26	29	22	16	18	3150	7500	5250	7575	5325	7575	5250	7875	5250
35	25	28	22	16	18	3150	7500	5250	7575	5325	7575	5250	7875	5250
40	25	28	22	16	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
45	27	29	22	16	18	3150	7575	5250	7575	5325	7500	5325	7950	5250
50	25	29	22	16	18	3150	7575	5250	7500	5325	7500	5250	7950	5250
55	25	28	22	16	18	3225	7575	5250	7575	5400	7575	5250	7950	5250
60	27	29	22	16	18	3150	7575	5250	7575	5325	7575	5325	7875	5250
65	25	28	22	16	18	3150	7500	5250	7575	5400	7575	5250	7950	5250
70	25	28	22	16	18	3150	7575	5250	7500	5400	7500	5250	7950	5250
75	27	29	23	16	18	3150	7575	5250	7575	5325	7575	5325	7950	5250
80	25	28	23	16	18	3150	7500	5250	7575	5325	7575	5250	7950	5250
85	25	28	23	16	18	3150	7575	5250	7575	5400	7575	5325	7950	5250
90	27	29	23	16	18	3150	7575	5250	7575	5325	7500	5250	7875	5250
95	25	29	23	16	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
100	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
105	29	29	23	16	18	3150	7575	5175	7500	5400	7500	5250	7950	5250
110	26	28	23	16	18	3150	7500	5250	7575	5400	7575	5325	7875	5250
115	25	28	23	16	18	3150	7575	5250	7575	5325	7500	5250	7950	5250
120	27	29	23	16	18	3150	7575	5250	7500	5400	7500	5325	7950	5250
125	26	28	23	16	18	3150	7575	5250	7500	5325	7500	5250	7950	5250
130	25	28	23	16	18	3150	7500	5250	7575	5325	7575	5250	7875	5250
135	28	31	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
140	25	28	23	16	18	3150	7500	5250	7575	5325	7575	5250	7950	5250
145	25	28	23	16	18	3150	7500	5250	7575	5325	7575	5325	7950	5250
150	28	31	23	16	18	3150	7575	5250	7500	5325	7500	5250	7950	5250
155	25	28	23	16	18	3225	7500	5250	7575	5325	7575	5250	7875	5250
160	25	28	23	16	18	3225	7575	5250	7575	5400	7575	5250	7950	5250
165	28	30	23	16	18	3150	7500	5250	7575	5325	7575	5250	7875	5250
170	25	28	23	16	18	3225	7500	5250	7500	5325	7500	5325	7950	5250
175	25	28	23	16	18	3225	7500	5250	7575	5400	7575	5250	7950	5250
180	27	31	23	16	18	3150	7500	5250	7575	5325	7575	5250	7875	5250
185	25	28	23	16	18	3150	7500	5250	7500	5325	7500	5250	7950	5250
190	25	28	23	16	18	3150	7500	5250	7500	5400	7500	5250	7875	5250
195	29	30	23	16	18	3225	7500	5250	7575	5325	7500	5250	7875	5250
200	25	27	23	16	18	3150	7500	5250	7500	5325	7500	5250	7875	5250
205	26	27	23	16	18	3150	7500	5250	7575	5400	7575	5250	7875	5250
210	28	31	23	16	18	3225	7500	5250	7575	5325	7575	5250	7875	5250
215	25	27	23	16	18	3150	7500	5250	7575	5325	7575	5250	7950	5250
220	25	27	23	17	18	3150	7500	5250	7500	5325	7575	5250	7875	5250
225	29	30	23	16	18	3150	7500	5250	7575	5400	7575	5250	7950	5250
230	25	27	23	16	18	3150	7425	5250	7575	5325	7575	5250	7950	5250
235	26	28	23	17	18	3150	7500	5250	7500	5325	7500	5250	7875	5250
240	30	33	23	17	18	3150	7500	5250	7575	5325	7575	5250	7950	5250
245	27	29	23	17	19	3150	7500	5250	7575	5325	7575	5250	7875	5250
250	27	30	23	17	19	3150	7500	5250	7500	5400	7500	5250	7950	5250
255	31	32	23	17	19	3225	7500	5250	7500	5325	7500	5250	7950	5250
260	28	34	23	17	19	3150	7500	5250	7575	5325	7575	5250	7950	5250
265	29	35	23	17	19	3150	7425	5250	7500	5325	7500	5250	7875	5250
270	31	36	23	17	19	3150	7500	5250	7575	5325	7575	5250	7875	5250
275	28	35	23	17	19	3150	7500	5250	7500	5325	7500	5250	7875	5250
280	31	33	23	17	19	3225	7500	5250	7575	5400	7575	5250	7875	5250
285	31	34	23	17	19	3150	7500	5250	7575	5325	7575	5325	7875	5250
290	27	36	23	17	19	3150	7425	5250	7500	5325	7500	5325	7950	5250
295	28	33	23	17	20	3225	7500	5250	7500	5325	7500	5250	7875	5250
300	29	32	23	17	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
305	29	34	23	17	19	3150	7575	5250	7500	5325	7500	5250	7950	5250
310	31	36	23	17	19	3150	7500	5250	7500	5325	7500	5325	7875	5250
315	31	36	24	17	19	3225	7500	5250	7575	5325	7500	5250	7950	5250
320	31	37	24	17	20	3150	7425	5250	7575	5325	7575	5250	7875	5250
325	35	37	24	17	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
330	32	38	24	17	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
335	32	38	24	17	20	3150	7500	5250	7500	5325	7500	5250	7875	5175
340	35	38	24	18	20	3150	7500	5250	7500	5325	7575	5250	7875	5250
345	34	39	24	18	20	3150	7500	5175	7575	5400	7575	5250	7875	5250
350	36	38	24	18	20	3225	7500	5250	7575	5325	7575	5250	7875	5250
355	36	37	24	18	20	3150	7500	5175	7575	5325	7575	5325	7875	5175
360	38	34	24	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
365	35	36	24	18	20	3150	7500	5325	7575	5400	7575	5250	7950	5250
370	33	38	24	18	20	3150	7425	5250	7575	5325	7575	5250	7875	5175
375	31	38	24	18	20	3150	7500	5250	7500	5325	7575	5250	7875	5250
380	35	39	25	18	20	3225	7500	5175	7575	5325	7575	5250	7875	5175
385	35	34	25	18	20	3225	7425	5250	7575	5325	7575	5250	7950	5175
390	35	34	25	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
395	35	38	25	18	20	3225	7500	5250	7500	5325	7575	5250	7875	5250
400	35	34	25	18	20	3150	7500	5250	7500	5325	7575	5250	7875	5250
405	35	34	25	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
410	33	37	25	18	20	3150	7425	5250	7575	5400	7575	5250	7950	5250
415	35	34	25	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
420	35	35	25	18	20	3150	7500	5250	7500	5325	7575	5250	7875	5250
425	36	36	25	18	20	3150	7425	5250	7575	5400	7575	5250	7950	5250
430	32	37	25	18	20	3150	7500	5250	7575	5325	7575	5325	7875	5250
435	33	37	25	18	20	3150	7500	5250	7575	5400	7575	5250	7950	5175
440	34	37	25	18	20	3150	7500	5250	7575	5400	7575	5250	7875	5250
445	35	34	26	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
450	36	37	26	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
455	35	34	26	18	20	3225	7500	5250	7575	5400	7575	5250	7875	5250
460	33	37	26	18	20	3150	7500	5325	7575	5325	7575	5325	7950	5250
465	34	37	26	18	20	3150	7425	5250	7500	5325	7575	5325	7875	5250
470	35	34	26	18	20	3150	7425	5250	7575	5325	7500	5250	7950	5250
475	33	35	26	18	20	3150	7425	5250	7575	5325	7575	5250	7875	5250
480	36	36	26	18	20	3150	7425	5250	7500	5325	7500	5250	7875	5250
485	35	33	26	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
490	35	37	26	18	20	3150	7500	5250	7575	5400	7575	5250	7950	5325
495	36	38	26	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
500	40	35	26	18	20	3225	7500	5250	7500	5325	7500	5250	7875	5250
505	40	36	26	18	20	3225	7500	5325	7575	5400	7575	5250	7875	5250
510	39	34	26	18	20	3150	7500	5325	7575	5325	7575	5250	7875	5250
515	36	40	26	18	20	3150	7425	5250	7500	5325	7500	5250	7950	5175
520	36	36	26	18	20	3150	7500	5250	7575	5325	7500	5250	7875	5250
525	35	34	26	18	20	3150	7500	5250	7575	5325	7575	5325	7875	5175
530	33	37	26	18	20	3150	7500	5250	7575	5400	7575	5250	7875	5250
535	36	36	26	18	20	3150	7500	5250	7575	5325	7575	5325	7875	5250
540	36	34	26	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
545	36	34	26	18	20	3150	7425	5250	7575	5325	7575	5250	7950	5250
550	36	36	26	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
555	36	33	26	18	20	3150	7425	5325	7500	5325	7500	5325	7950	5175
560	36	35	26	18	20	3150	7425	5250	7575	5325	7575	5250	7950	5250
565	36	35	26	18	20	3150	7500	5250	7575	5400	7575	5250	7875	5250
570	36	33	26	18	20	3150	7500	5250	7575	5325	7575	5325	7950	5250
575	38	36	27	19	20	3150	7425	5250	7575	5325	7575	5250	7950	5250
580	33	36	27	19	20	3150	7500	5250	7500	5325	7500	5325	7950	5250
585	35	34	27	18	20	3150	7425	5250	7500	5325	7575	5250	7950	5250
590	36	38	27	18	20	3150	7425	5250	7500	5325	7575	5250	7875	5250
595	32	37	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
600	35	34	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5325
605	35	37	27	18	20	3225	7425	5250	7500	5325	7575	5250	7875	5250
610	34	35	27	18	20	3225	7500	5250	7500	5325	7650	5250	7875	5250
615	32	37	27	18	20	3150	7425	5250	7500	5325	7575	5250	7950	5250
620	34	39	27	18	20	3225	7500	5250	7500	5325	7500	5250	7950	5250
625	34	34	27	18	20	3225	7500	5250	7500	5325	7575	5250	7875	5250
630	35	35	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
635	35	36	27	18	20	3150	7500	5325	7575	5325	7575	5250	7950	5325
640	35	34	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
645	37	41	27	18	20	3150	7500	5250	7500	5325	7575	5250	7950	5250
650	39	39	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
655	38	35	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
660	38	39	27	18	20	3225	7500	5250	7500	5325	7500	5250	7875	5250
665	40	34	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
670	36	42	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5325
675	34	38	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
680	32	38	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
685	35	35	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
690	35	38	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
695	32	38	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
700	33	38	27	18	21	3150	7575	5250	7650	5400	7650	5250	7950	5250
705	33	39	27	18	21	3150	7500	5250	7575	5400	7575	5250	7875	5250
710	34	35	27	18	21	3150	7500	5250	7500	5325	7575	5250	7950	5250
715	35	39	27	18	20	3225	7500	5250	7575	5325	7575	5250	7950	5250
720	32	38	27	18	20	3150	7500	5250	7500	5325	7575	5250	7950	5250
725	31	38	27	18	20	3150	7500	5250	7575	5325	7650	5325	7950	5250
730	34	38	27	18	20	3225	7500	5250	7500	5400	7575	5250	7875	5250
735	35	42	27	18	20	3225	7500	5250	7575	5325	7575	5250	7875	5250
740	40	36	27	18	21	3150	7500	5250	7575	5325	7650	5250	7950	5250
745	38	39	27	18	20	3150	7500	5250	7575	5325	7650	5250	7950	5250
750	34	39	27	18	21	3150	7500	5250	7575	5400	7575	5250	7875	5250
755	39	36	27	18	20	3225	7500	5250	7575	5400	7650	5325	7950	5325
760	35	37	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
765	35	34	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
770	36	35	27	18	20	3150	7500	5250	7575	5400	7500	5250	7875	5250
775	36	35	27	18	20	3150	7500	5250	7575	5325	7575	5250	7875	5250
780	36	34	27	18	20	3150	7500	5250	7500	5325	7575	5250	7875	5250
785	36	38	27	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5250
790	35	34	27	18	20	3150	7500	5250	7575	5325	7500	5250	7950	5325
795	32	37	27	18	20	3225	7500	5250	7575	5325	7575	5250	7875	5250
800	35	37	27	18	20	3225	7500	5250	7575	5325	7575	5250	7875	5250
805	35	34	27	18	20	3150	7500	5250	7575	5325	7575	5250	7950	5250
