time,cpu,FSB,L2miss
2,1,23104004,
4,1,,22920
6,0,1264276,
8,0,,305678
10,1,10325174,
12,1,,40606
14,0,3329792,
16,1,,600595
18,1,873170,
18,0,874738,
20,0,,44009
20,1,,40120
22,1,18057224,
24,1,,47597
26,1,2013844,
28,0,,305501
30,1,11094276,
30,0,11099638,
32,1,,7294
32,0,,117755
34,0,3795976,
36,1,,570800
38,0,296154,
40,1,,41515
42,0,18046384,
44,0,,18942
46,1,1306272,
48,1,,221837
50,0,9857138,
52,0,,73949
54,1,5286976,
56,1,,544420
58,1,1481894,
58,0,1482968,
60,0,,128773
62,0,18882414,
64,0,,23497
66,1,1215342,
68,0,,233324
70,0,10372502,
72,0,,38880
74,0,4555656,
74,1,4571720,
76,0,,565218
78,0,313128,
80,1,,32243
82,0,18313404,
84,0,,56533
86,0,2489924,
88,0,,198049
90,0,10966664,
92,1,,70364
94,0,4938536,
96,0,,532818
98,0,341296,
100,1,,52976
102,1,17808680,
104,0,,11999
106,0,1298580,
108,1,,343946
110,0,9978458,
112,0,,61441
114,1,5658504,
114,0,5666416,
116,1,,505455
118,1,1483012,
120,0,,83896
122,0,19096204,
124,0,,25974
126,0,1232602,
128,1,,293370
128,0,,251331
130,0,10271632,
132,0,,54155
134,1,4630840,
136,0,,547978
138,0,845856,
140,1,,45840
140,0,,36862
142,1,18664432,
142,0,18676992,
144,1,,32962
146,0,2405145,
148,1,,291595
150,0,11086264,
152,0,,99753
154,1,4156805,
156,0,,473687
158,0,177482,
160,1,,58493
162,1,18311076,
164,0,,6414
166,0,1234220,
168,0,,258831
170,1,9945888,
172,0,,62973
174,1,4878904,
176,1,,584185
176,0,,660640
178,0,1428266,
180,1,,31625
182,1,18618924,
182,0,18635652,
184,0,,16474
186,1,1188586,
186,0,1204486,
188,0,,257321
190,1,10457592,
192,0,,48456
194,0,3004716,
196,1,,654646
198,0,198432,
200,0,,29807
202,1,18673624,
204,1,,53169
206,1,2382012,
208,1,,273955
210,1,11092674,
212,0,,32300
212,1,,111186
214,1,3393122,
216,0,,589677
218,0,274998,
218,1,276514,
220,0,,47244
222,0,18270018,
224,0,,9965
226,1,1203480,
226,0,1207250,
228,0,,250473
230,0,10079436,
232,1,,36839
234,1,4936196,
236,1,,610893
236,0,,632594
238,1,1398622,
238,0,1393844,
240,1,,31446
242,0,19053910,
244,1,,16206
246,0,1217988,
248,0,,299490
250,0,10323941,
252,0,,53429
254,0,4605266,
256,0,,560688
258,0,815828,
260,1,,33050
262,1,18852478,
262,0,18856002,
264,1,,8279
266,1,2465133,
268,1,,326496
268,0,,255662
270,0,11114684,
272,0,,87471
274,0,4905636,
276,1,,573806
278,0,262570,
280,0,,53660
282,0,18243027,
284,0,,14273
286,0,1134076,
288,0,,241606
290,0,9843782,
292,0,,79548
294,0,6402582,
296,0,,557096
298,1,1448496,
298,0,1448948,
300,0,,135621
302,0,42509344,
304,0,,105337
306,1,36310142,
308,1,,3430534
308,0,,4747538
310,1,83867352,
312,1,,785298
312,0,,972709
314,0,108579802,
316,1,,1513583
316,0,,1470861
318,0,93548882,
318,1,93578218,
320,0,,439253
322,1,20722578,
324,1,,500658
326,1,17385062,
326,0,17542310,
328,0,,2912120
328,1,,2807568
330,1,17106032,
330,0,17205858,
332,0,,99636
332,1,,1102547
334,1,85118012,
334,0,85201398,
336,1,,2875929
336,0,,6376895
338,1,90529054,
338,0,90534334,
340,1,,6343103
342,0,195273290,
344,0,,2010518
344,1,,15040846
346,1,189140228,
348,1,,14667840
348,0,,79567
350,1,115774708,
352,1,,8987425
354,1,100632736,
356,1,,8248727
356,0,,2231394
358,1,65644490,
360,1,,5864177
362,0,97662374,
364,1,,1741860
366,0,93857914,
366,1,93856304,
368,0,,55363
370,1,106044103,
370,0,106161360,
372,0,,6720679
374,1,45388379,
374,0,45392996,
376,0,,1660430
378,1,49234018,
380,1,,3809583
382,0,45672264,
382,1,45661382,
384,1,,697916
386,0,22705368,
388,1,,102437
390,0,18332258,
392,0,,90228
394,0,6641574,
396,0,,554406
396,1,,456108
398,0,44467422,
400,0,,1973909
402,0,46317978,
402,1,46343138,
404,0,,845865
406,1,2842714,
408,1,,3117843
408,0,,214377
410,1,244222246,
410,0,244057124,
412,0,,122233
414,1,235283408,
416,0,,6893590
416,1,,18402534
418,0,249385336,
420,1,,25491484
422,1,276363612,
422,0,276403766,
424,1,,7142303
424,0,,10204546
426,1,314441100,
426,0,314411604,
428,1,,17269
428,0,,13082965
430,1,248210512,
432,1,,22045427
434,0,268467033,
434,1,268468878,
436,1,,22538716
436,0,,424198
438,1,282588256,
440,1,,23215993
442,1,276094252,
442,0,276138462,
444,1,,12218936
446,0,281736394,
446,1,281734378,
448,0,,137048
450,1,294091932,
452,0,,25094968
454,0,314854698,
454,1,314887147,
456,1,,26951910
458,1,330032965,
458,0,330044309,
460,0,,3044982
460,1,,24634767
462,1,323134448,
464,0,,3081216
466,1,319567154,
468,0,,27210427
470,1,319410332,
472,1,,4969395
472,0,,18527570
474,1,279582522,
474,0,279533496,
476,1,,172397
476,0,,27814282
478,0,400653984,
478,1,401689400,
480,1,,27652341
482,0,223754752,
484,1,,23961492
484,0,,314725
486,1,237449128,
486,0,237358949,
488,0,,53945
488,1,,24932843
490,1,236269678,
490,0,236460208,
492,1,,14825870
494,0,230661878,
496,1,,23521079
498,0,239263799,
500,0,,18060176
502,0,229654552,
502,1,229749984,
504,0,,754685
506,1,230960474,
506,0,230958009,
508,1,,133102
508,0,,23727483
510,0,220499094,
510,1,220779494,
512,1,,11033251
514,1,225062316,
514,0,225188614,
516,1,,36166
516,0,,23878300
518,0,232419336,
520,1,,22131475
520,0,,1898855
522,0,228067718,
522,1,228153364,
524,0,,154517
526,1,234641814,
526,0,234665436,
528,1,,62597
528,0,,23619672
530,1,227411816,
530,0,227495942,
532,0,,12976069
534,1,228480277,
534,0,228485883,
536,1,,170758
536,0,,23955409
538,1,231272870,
538,0,231330298,
540,1,,17423344
542,0,225370798,
544,0,,50722
544,1,,24058982
546,1,231640728,
546,0,231772430,
548,1,,1943273
548,0,,22238404
550,0,225945984,
552,0,,19185170
554,1,234636416,
556,0,,31075
556,1,,24243779
558,1,232176512,
560,1,,10558402
560,0,,13671606
562,0,225637678,
564,1,,164572
564,0,,24228192
566,0,233237336,
568,1,,24247214
570,1,225346858,
570,0,225430738,
572,0,,4344606
572,1,,18979672
574,0,228375338,
576,1,,23971587
578,1,219306018,
578,0,219325406,
580,1,,8808000
582,0,220634694,
584,1,,22270447
586,0,215550978,
588,0,,18865437
590,1,198527140,
590,0,198540826,
592,1,,231465
592,0,,22135017
594,0,210222168,
596,1,,21485118
598,1,197430322,
600,1,,16501571
600,0,,5405446
602,1,188531686,
602,0,188530592,
604,1,,11114
604,0,,20814795
606,0,192447318,
606,1,192785846,
608,1,,1603669
608,0,,18463909
610,1,172601282,
612,1,,94721
614,1,180872748,
616,0,,33736
616,1,,18439501
618,1,187846416,
620,1,,11869154
622,1,161093296,
624,0,,17528717
626,1,153654786,
626,0,153757526,
628,0,,12226433
630,1,145950608,
632,1,,16965211
634,0,155514480,
634,1,155511164,
636,1,,2075831
636,0,,14902881
638,1,145575070,
638,0,145566420,
640,0,,16943391
642,1,154210750,
642,0,154215574,
644,1,,14439
644,0,,16944169
646,1,287261388,
646,0,287307868,
648,1,,33785169
648,0,,10488878
650,0,342094016,
652,1,,192001
652,0,,22772179
654,1,236253762,
654,0,236255436,
656,1,,16035846
658,1,214977288,
660,0,,159142
662,1,243609208,
664,1,,16041188
664,0,,8947432
666,1,317954968,
666,0,317948482,
668,1,,5817772
670,0,288110513,
672,1,,62320
672,0,,22843857
674,0,275410476,
674,1,275468164,
676,1,,1658547
676,0,,20273854
678,0,279115862,
680,0,,21736679
680,1,,76818
682,0,230893552,
684,0,,204092
684,1,,27719381
686,0,417105794,
686,1,417001350,
688,0,,1474686
688,1,,18986529
690,1,193885552,
690,0,194045362,
692,1,,69029
692,0,,20500993
694,0,203333362,
696,1,,8308907
698,0,206504388,
698,1,206502946,
700,0,,18713437
700,1,,2127359
702,1,215817356,
704,0,,21950
706,0,207202277,
706,1,207204384,
708,1,,21878773
708,0,,332569
710,0,216029046,
712,0,,15208564
714,0,211363930,
714,1,211650058,
716,1,,10670818
718,1,217849070,
720,0,,22080350
722,0,223867006,
724,1,,175556
724,0,,22475154
726,0,219816164,
728,1,,322048
728,0,,22423666
730,1,222389478,
730,0,222263616,
732,1,,56824
732,0,,22607920
734,1,215379443,
734,0,215381172,
736,1,,833797
736,0,,22225242
738,0,216561380,
738,1,216608623,
740,1,,48325
740,0,,22621407
742,0,223399738,
744,1,,19559814
746,1,224798651,
748,1,,23137871
748,0,,101047
750,1,233168724,
750,0,233050604,
752,1,,69947
752,0,,23189958
754,1,222326300,
754,0,222300126,
756,0,,22464719
756,1,,876494
758,0,218047658,
760,0,,21289364
762,0,215786514,
762,1,216157491,
764,1,,472118
764,0,,22153923
766,1,202089278,
766,0,202086662,
768,1,,94979
768,0,,21194495
770,1,215129162,
772,1,,117959
772,0,,20237597
774,1,198816784,
776,0,,6471865
778,1,193576242,
780,0,,15560817
782,0,195988715,
784,1,,8080512
786,0,200651228,
786,1,200649908,
788,0,,36596
790,0,199626878,
792,1,,19646239
794,0,187425199,
794,1,187424462,
796,1,,18428493
798,0,199022698,
800,1,,55832
802,0,190515204,
802,1,190549052,
804,1,,4780236
806,0,170042640,
806,1,170040056,
808,0,,146444
808,1,,20404960
810,0,186281788,
812,0,,15679636
814,1,192431174,
816,0,,18322925
818,1,197211828,
820,1,,19312112
822,0,156848104,
822,1,156847464,
824,1,,6591937
826,1,153841894,
828,1,,18226246
830,1,164556610,
830,0,164579091,
832,0,,15956078
834,1,147368048,
834,0,147382590,
836,0,,16321608
838,0,157931909,
840,0,,13270933
842,1,133832494,
842,0,133831488,
844,0,,9757044
846,1,133577118,
846,0,133590808,
848,0,,15485998
848,1,,56087
850,1,138646958,
852,1,,896115
852,0,,15183689
854,0,132356428,
