 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8569332 5416172 5 157 0  0  0  0  0  0  0  0  0  371  140   94  1  0 99
 0 0 0 7715664 4551924 155 4007 0 0 0 0  0  3  0  0  0  472 2585  304  1  9 90
 0 0 0 7715280 4551728 150 3623 0 0 0 0  0  0  0  0  0  382 2171  244  1  9 91
 0 0 0 7715496 4551824 142 3636 0 0 0 0  0  0  0  0  0  379 2267  285  1  9 91
 0 0 0 7715720 4551852 12 99 0  0  0  0  0  0  0  0  0  371  758   90  0  0 100
 0 0 0 7715480 4551764 129 3529 0 0 0 0  0  0  0  0  0  392 2165  246  1  9 91
 0 0 0 7715276 4551716 142 3644 0 0 0 0  0  0  0  0  0  385 2191  248  1  9 91
 0 0 0 7715492 4551832 131 3355 0 0 0 0  0  2  0  0  0  413 2100  275  1  9 91
 0 0 0 7715696 4551936 13 276 0 0  0  0  0  0  0  0  0  372  847  103  0  0 100
 0 0 0 7715556 4551836 149 3647 0 0 0 0  0  0  0  0  0  382 2150  242  1  9 91
 0 0 0 7715252 4551700 142 3646 0 0 0 0  0  0  0  0  0  389 2160  240  1  9 91
 0 0 0 7715248 4551700 115 2962 0 0 0 0  0  0  0  0  0  375 1898  211  0  8 91
 0 0 0 7715696 4551844 27 664 0 0  0  0  0  0  0  0  0  365  918  116  0  1 99
 0 0 0 7715660 4551880 142 3630 0 0 0 0  0  2  0  0  0  409 2159  281  1  9 91
 1 0 0 7715252 4551724 150 3630 0 0 0 0  0  0  0  0  0  384 2181  247  1  9 91
 0 0 0 7715248 4551700 103 2559 0 0 0 0  0  0  0  0  0  383 1776  194  1  8 92
 0 0 0 7715696 4551844 38 1066 0 0 0  0  0  0  0  0  0  372 1069  134  0  1 99
 0 0 0 7715564 4551872 142 3636 0 0 0 0  0  0  0  0  0  384 2172  244  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7715456 4551756 141 3629 0 0 0 0  0  0  0  0  0  381 2172  237  1  9 91
 0 0 0 7715212 4551680 91 2100 0 0 0  0  0  2  0  0  0  406 1648  213  0  8 92
 0 0 0 7715656 4551856 53 1545 0 0 0  0  0  0  0  0  0  378 1261  155  0  1 99
 0 0 0 7715456 4551796 147 3643 0 0 0 0  0  0  0  0  0  376 2171  236  1  9 91
 0 0 0 7715416 4551716 142 3635 0 0 0 0  0  0  0  0  0  375 2206  240  1  9 91
 0 0 0 7715212 4551664 71 1530 0 0 0  0  0  0  0  0  0  378 1468  159  0  8 92
 0 0 0 7715656 4551804 71 2114 0 0 0  0  0  0  0  0  0  371 1434  176  0  1 98
 0 0 0 7715416 4551788 142 3640 0 0 0 0  0  2  0  0  0  441 2214  281  1  9 90
 0 0 0 7715416 4551756 151 3644 0 0 0 0  0  0  0  0  0  390 2221  249  1  9 91
 0 0 0 7715212 4551664 63 1352 0 0 0  0  0  0  0  0  0  378 1450  183  0  7 93
 0 0 0 7715656 4551804 78 2293 0 0 0  0  0  0  0  0  0  365 1548  185  0  2 98
 0 0 0 7715524 4551812 142 3646 0 0 0 0  0  0  0  0  0  379 2219  244  1  9 91
 0 0 0 7715388 4551700 142 3652 0 0 0 0  0  0  0  0  0  384 2183  245  1  9 91
 0 0 0 7715184 4551652 66 1349 0 0 0  0  0  2  0  0  0  399 1406  179  0  7 93
 0 0 0 7715628 4551828 79 2301 0 0 0  0  0  0  0  0  0  371 1536  191  0  2 98
 0 0 0 7715360 4551776 147 3641 0 0 0 0  0  0  0  0  0  380 2153  230  1  9 91
 0 0 0 7715632 4551820 141 3650 0 0 0 0  0  0  0  0  0  385 2160  240  1  9 91
 0 0 0 7715184 4551636 63 1349 0 0 0  0  0  0  0  0  0  384 1322  145  0  7 93
 0 0 0 7715628 4551776 78 2294 0 0 0  0  0  0  0  0  0  372 1514  188  0  2 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7715180 4551660 141 3639 0 0 0 0  0  2  0  0  0  413 2197  289  1  9 91
 0 0 0 7715488 4551804 151 3653 0 0 0 0  0  0  0  0  0  384 2210  250  1  9 91
 0 0 0 7715184 4551636 63 1354 0 0 0  0  0  0  0  0  0  372 1342  146  0  6 93
 0 0 0 7715628 4551776 78 2290 0 0 0  0  0  0  0  0  0  374 1553  187  0  2 97
 0 0 0 7715180 4551632 141 3652 0 0 0 0  0  0  0  0  0  379 2215  240  1  9 91
 0 0 0 7715608 4551796 142 3648 0 0 0 0  0  0  0  0  0  374 2188  232  1  9 91
 0 0 0 7715160 4551616 66 1355 0 0 0  0  0  2  0  0  0  412 1375  191  0  6 93
 0 0 0 7715604 4551804 78 2291 0 0 0  0  0  0  0  0  0  371 1579  191  0  2 97
 0 0 0 7715156 4551624 147 3647 0 0 0 0  0  0  0  0  0  379 2181  239  1  9 91
 0 0 0 7715616 4551828 141 3644 0 0 0 0  0  0  0  0  0  383 2230  246  1  9 91
 0 0 0 7715352 4551652 63 1354 0 0 0  0  0  0  0  0  0  369 1380  144  0  6 94
 0 0 0 7715584 4551732 78 2291 0 0 0  0  0  0  0  0  0  369 1550  186  0  3 97
 0 0 0 7715140 4551608 142 3652 0 0 0 0  0  2  0  0  0  408 2229  281  1  9 90
 0 0 0 7715452 4551776 150 3648 0 0 0 0  0  0  0  0  0  379 2244  247  1  9 91
 0 0 0 7715344 4551644 63 1351 0 0 0  0  0  0  0  0  0  373 1424  182  0  6 94
