time,cpu,FSB,L2miss
2,1,25197690,
4,1,,5304
4,0,,88140
6,0,2171562,
8,0,,337958
10,1,11077272,
12,1,,40250
14,1,2590476,
16,0,,795994
18,1,1387898,
20,0,,4875
20,1,,53712
22,1,20991710,
24,1,,57634
26,0,2041458,
28,0,,235223
30,0,11988407,
30,1,12012616,
32,1,,83416
34,0,3049344,
34,1,3074290,
36,0,,775325
38,0,1990270,
40,0,,35154
42,1,20065832,
44,0,,24785
46,1,1523066,
48,1,,313437
48,0,,313563
50,0,12003004,
52,0,,64630
54,0,2875596,
56,0,,722951
58,1,1412924,
58,0,1413572,
60,1,,4867
60,0,,63217
62,0,21367238,
64,1,,4446
64,0,,81522
66,0,2044436,
66,1,2054918,
68,0,,262415
70,1,11246310,
70,0,11267368,
72,0,,36916
74,0,1840652,
76,0,,710009
78,1,1445502,
78,0,1446888,
80,1,,2839
80,0,,62466
82,0,21113328,
84,1,,5091
86,1,2150282,
86,0,2150384,
88,0,,314690
90,0,12256792,
92,0,,42336
94,0,2775918,
96,0,,842191
98,0,1361320,
100,0,,31095
102,0,20067948,
104,0,,5087
104,1,,28856
106,1,1529762,
108,0,,241448
110,1,12173564,
110,0,12192072,
112,0,,15394
112,1,,71808
114,1,2721922,
116,0,,644004
118,1,1492704,
120,0,,59794
122,0,21255508,
124,0,,9092
124,1,,83397
126,0,2056714,
128,1,,421372
130,0,11613826,
132,0,,24083
134,0,1547047,
136,0,,786961
138,1,1379334,
140,1,,3917
140,0,,54855
142,1,20048672,
144,0,,50601
146,1,2144850,
148,1,,395088
150,1,12566566,
152,1,,101262
154,1,2507814,
154,0,2533584,
156,0,,691636
158,0,1953510,
160,0,,33663
162,1,17789492,
162,0,17800008,
164,0,,138764
166,0,1536552,
168,1,,332705
170,1,12537242,
172,0,,23478
174,0,2483716,
176,0,,729432
178,0,1458006,
180,0,,4501
180,1,,68243
182,1,18307838,
184,0,,204762
186,1,2099708,
188,0,,351984
188,1,,335482
190,1,11643610,
190,0,11681670,
192,0,,25972
194,1,1398572,
196,0,,800527
198,0,1437156,
198,1,1441144,
200,0,,4116
200,1,,64249
202,0,16452966,
202,1,16467024,
204,0,,273458
206,0,2116536,
208,0,,329085
208,1,,317890
210,0,12871280,
212,0,,112157
214,1,2343174,
216,1,,850003
218,0,1439674,
218,1,1438884,
220,1,,20300
222,1,12901878,
224,0,,376361
226,1,1473234,
228,0,,328242
228,1,,310624
230,1,12762024,
230,0,12795108,
232,1,,64989
234,0,2342188,
234,1,2365400,
236,0,,830540
238,1,1479648,
240,1,,36064
242,0,11907420,
244,0,,596738
246,0,2113838,
248,0,,330759
248,1,,263153
250,0,12923074,
252,0,,28760
254,1,1117006,
256,0,,761777
258,1,1408984,
258,0,1407344,
260,1,,3281
260,0,,58635
262,1,10474022,
264,1,,522792
266,0,2070400,
268,0,,134429
268,1,,211189
270,1,16462460,
270,0,16482694,
272,0,,115308
274,1,2079012,
276,0,,730641
276,1,,842795
278,0,1921000,
278,1,1921846,
280,1,,24720
282,1,9391602,
284,0,,529898
286,0,1570202,
288,0,,81600
290,1,18422102,
292,1,,75490
294,0,1362926,
294,1,1366098,
296,1,,702147
298,0,1443368,
298,1,1447772,
300,0,,8129
302,1,33719054,
304,0,,811142
306,1,2628160,
306,0,3081380,
308,0,,4595390
308,1,,3694437
310,1,185363762,
310,0,185669770,
312,1,,5102829
314,1,184318708,
316,1,,4309624
316,0,,5100116
318,1,199213452,
320,1,,4946508
320,0,,4796031
322,0,172629272,
324,0,,4988279
326,1,207707939,
326,0,207716712,
328,0,,4560498
330,0,189856418,
330,1,205120174,
332,0,,6674099
334,0,160450458,
334,1,160476116,
336,1,,5642623
338,1,144587954,
340,1,,5620671
342,0,150168574,
342,1,150268025,
344,1,,3654930
346,0,206324164,
348,1,,6103468
348,0,,5580528
350,0,150269020,
352,1,,5490624
352,0,,3709139
354,0,214637160,
356,0,,5602183
358,0,236720582,
360,1,,5687246
362,0,232584040,
364,1,,5444893
366,1,209397576,
366,0,209416536,
368,0,,3914329
370,1,240639776,
370,0,276562932,
372,1,,6896116
374,0,217272714,
376,1,,8500046
376,0,,15386754
378,1,315845902,
378,0,315843090,
380,0,,10236811
380,1,,14315653
382,0,347534158,
384,1,,11264635
386,0,438460362,
388,0,,16161894
390,0,437507984,
392,0,,13848097
394,0,443191106,
396,0,,11834542
398,0,431877700,
400,0,,16271081
402,0,375506844,
404,1,,607688
406,0,431699076,
406,1,431712952,
408,0,,20180292
410,0,402917210,
412,1,,12800396
414,0,325278096,
416,0,,17095867
418,0,318625446,
420,0,,15695840
422,0,339220106,
424,0,,10227388
426,1,375143672,
428,1,,17645044
428,0,,13000955
430,1,348497738,
432,0,,1353547
434,1,306078312,
434,0,306061424,
436,0,,15188639
438,0,272412786,
440,1,,18375641
442,1,226848728,
442,0,227157222,
444,1,,14848319
446,1,227175050,
448,1,,18156880
450,1,223649492,
452,1,,12379517
454,1,203601526,
456,0,,292902
458,1,215459360,
460,0,,33546
460,1,,7777861
462,0,82877160,
464,1,,1072009
466,0,43947848,
466,1,44313155,
468,1,,1774665
470,1,47863312,
472,1,,2883680
474,1,34426024,
476,1,,1678658
476,0,,103433
478,1,112593500,
478,0,112570384,
480,1,,81842
480,0,,4955614
482,0,60814590,
482,1,60851751,
484,1,,11442941
486,1,230901162,
488,1,,18628503
490,1,231779002,
492,1,,6509917
492,0,,11973161
494,1,220132912,
496,1,,18375732
496,0,,115757
498,0,242523596,
500,0,,17648530
502,1,206307770,
504,0,,14543908
504,1,,382440
506,1,217883734,
508,0,,17351587
510,0,188188644,
510,1,188244280,
512,0,,6557694
514,1,162329350,
516,1,,12888170
518,0,133982152,
518,1,133994112,
520,1,,48439
520,0,,2405768
522,1,110334508,
522,0,110329580,
524,1,,321867
526,1,238247269,
528,1,,18018379
530,1,211652941,
530,0,211915420,
532,0,,7581890
534,1,221908827,
536,0,,17494806
538,0,204263118,
540,0,,11976210
542,0,197507940,
544,1,,14822767
546,0,176826016,
548,1,,12138078
550,1,49316052,
552,0,,3104325
552,1,,5001829
554,0,217659480,
556,1,,87517
556,0,,18748830
558,0,237016072,
558,1,237100351,
560,1,,14153985
562,0,227945918,
562,1,227943110,
564,1,,18539592
566,1,246011588,
568,0,,17795208
570,1,202355060,
572,1,,835341
574,1,225338833,
576,0,,13642029
578,0,189413840,
580,1,,6345146
582,1,142861128,
584,0,,30748
584,1,,1185705
586,1,57314572,
588,1,,1356286
590,0,26991615,
590,1,26994010,
592,1,,1688920
594,1,40935844,
596,1,,1598923
598,1,15246460,
598,0,15288698,
600,0,,995179
602,1,20312544,
604,1,,97938
606,0,46266792,
608,1,,2252023
610,0,41745937,
610,1,41751300,
612,1,,5475767
612,0,,366991
614,0,119954078,
616,1,,6330567
618,1,117968966,
618,0,118126488,
620,1,,4285612
622,0,109800212,
622,1,109803744,
624,1,,1895534
626,1,42604756,
628,1,,984716
628,0,,2023238
630,1,99688950,
632,1,,4690157
634,0,71940626,
634,1,71947962,
636,1,,2439074
638,0,63694253,
640,0,,1803487
640,1,,1128607
642,1,80983772,
644,1,,1210045
644,0,,1227446
646,0,63277300,
646,1,63309768,
648,0,,1383425
650,1,83115852,
650,0,83131010,
652,1,,731312
654,0,144563190,
654,1,144571992,
656,0,,1252058
658,0,89072082,
660,1,,2179151
662,1,92479076,
662,0,92493579,
664,1,,1041225
666,0,88559956,
668,1,,2026849
670,0,52669058,
670,1,52690352,
672,1,,1995459
672,0,,775334
674,1,62408566,
674,0,62350434,
676,1,,1440394
678,0,108434402,
678,1,108436664,
680,0,,1713274
680,1,,1700441
682,0,100125506,
682,1,100131029,
684,0,,1648490
684,1,,2898336
686,1,70754546,
686,0,70789574,
688,1,,3160215
690,0,77795704,
690,1,77811177,
692,1,,2799378
694,0,105015342,
694,1,105037998,
696,0,,1959309
698,0,93219190,
700,0,,1094559
700,1,,1352845
702,1,117239346,
702,0,117264072,
704,0,,1407859
704,1,,917621
706,1,103169428,
708,0,,2140518
710,1,93638020,
710,0,93640712,
712,0,,3455614
712,1,,478500
714,0,98566258,
714,1,98581082,
716,0,,1862350
718,1,100502428,
718,0,100506922,
720,0,,1544246
720,1,,1798216
722,0,90899016,
724,1,,305624
724,0,,2966824
726,1,127261100,
726,0,127283191,
728,1,,2707780
730,0,108989954,
730,1,108994050,
732,1,,54741
732,0,,6443361
734,0,102696266,
736,1,,1556398
736,0,,5407218
738,1,147854668,
738,0,147848846,
740,0,,7716207
740,1,,143759
742,0,21879726,
744,1,,71133
746,0,95275672,
748,1,,1564063
750,1,84153708,
752,1,,1973416
754,1,126693488,
754,0,126834814,
756,0,,2466093
758,0,55189324,
758,1,55207094,
760,1,,2098637
762,1,61886930,
764,1,,2104182
766,1,9381280,
768,1,,504401
770,0,20684924,
772,1,,488536
774,0,148021809,
776,0,,6507862
778,0,169666156,
780,0,,5046929
782,0,187558498,
782,1,188637410,
784,0,,5707574
786,0,165458530,
788,1,,5692715
790,0,207448184,
792,0,,6155598
794,0,153391098,
796,0,,5283958
798,0,157083816,
800,0,,5136253
802,0,189221313,
804,0,,6615800
806,0,258574710,
806,1,258682222,
808,0,,6161341
810,0,204017806,
812,0,,6326755
814,0,246082748,
816,1,,5142303
816,0,,5921622
818,0,179620504,
820,1,,1800880
820,0,,5937903
822,0,73500984,
824,1,,478062
826,0,22605318,
828,0,,181842
828,1,,1302420
830,0,122587061,
832,1,,1126095
832,0,,4112846
834,1,102141096,
836,1,,3576466
838,0,108447322,
838,1,108448118,
840,0,,987255
840,1,,3717136
842,1,102638506,
844,1,,3621622
844,0,,134661
846,0,115841356,
848,1,,63226
848,0,,3653289
850,0,100629622,
852,0,,2733393
852,1,,2460681
854,0,100757032,
856,0,,72742
856,1,,3604209
858,1,107638968,
860,0,,3115695
862,1,101850472,
862,0,101859582,
864,0,,3402456
864,1,,383653
866,1,114700874,
868,0,,566862
870,0,1355826,
870,1,1358022,
872,0,,471359
872,1,,517542
874,1,9000126,
876,1,,351413
878,0,12797451,
878,1,12817432,
880,0,,2774156
882,0,179407204,
884,0,,5695479
886,0,165842612,
888,0,,5137259
890,1,193718752,
890,0,194118650,
892,0,,5381925
894,0,163970553,
896,0,,4549619
898,0,164212308,
900,0,,5287964
900,1,,5134330
902,0,191052858,
904,0,,5158016
904,1,,5392891
906,0,156889178,
908,1,,4543375
910,1,144292110,
910,0,144385818,
912,1,,4625383
912,0,,3993906
914,0,147053402,
916,1,,3952500
918,1,221725410,
920,1,,5397686
920,0,,3912587
922,0,239281964,
924,0,,4249620
926,1,217899014,
928,1,,5726494
928,0,,5174225
930,0,220345204,
932,0,,6839315
934,1,207391340,
934,0,207409230,
936,0,,4040539
936,1,,6587360
938,1,173062436,
940,0,,4814760
942,0,234890092,
944,0,,11351664
946,0,278521708,
948,0,,12785666
950,0,319528642,
950,1,319597030,
952,1,,16328570
954,1,427676608,
954,0,427702142,
956,0,,18009736
958,0,417450726,
960,1,,16552627
962,0,419326268,
962,1,420426769,
964,1,,14206166
966,0,403317544,
968,0,,13369708
970,0,388800190,
970,1,389076526,
972,0,,17697347
974,0,370157692,
976,0,,12639316
978,1,318088390,
978,0,318320100,
980,0,,3936629
982,0,297271219,
984,0,,13291779
986,0,405027598,
988,1,,13605385
988,0,,17158126
990,0,381058462,
992,0,,11018901
994,1,362293202,
996,1,,18357144
998,0,300134210,
1000,1,,4509095
1002,0,264481336,
1004,0,,17874493
1006,1,213629950,
1008,1,,17630543
1010,1,230684004,
1012,1,,17650650
1014,1,225197310,
1016,1,,17049690
1018,1,197909616,
1020,1,,11490123
1022,1,131534576,
1024,0,,1801643
1026,0,46377918,
1028,0,,894915
1028,1,,1111853
1030,0,42229448,
1030,1,42217350,
1032,0,,823301
1034,1,55536276,
1036,1,,1411227
1038,1,38578958,
1040,0,,2700427
1042,0,110551790,
1044,0,,838243
1046,1,148501986,
1048,0,,15107729
1050,0,233688766,
1052,0,,18478797
1054,1,238826128,
1056,1,,17847534
1058,1,228330228,
1060,1,,8374118
1060,0,,11141645
1062,1,222953408,
1064,1,,17390317
1066,0,190549048,
1068,0,,15305235
1070,1,211428904,
1072,1,,16618622
1072,0,,52393
1074,1,210342074,
1074,0,209963698,
1076,0,,14362145
1078,0,169866712,
1080,0,,13918900
1080,1,,535946
1082,0,84977289,
1084,0,,2863693
1086,0,153578528,
1088,0,,9656421
1090,0,226514960,
1092,1,,1784940
1092,0,,16116597
1094,0,226091845,
1096,0,,12248434
1098,0,222300864,
1100,1,,4046600
1102,0,202173346,
1104,1,,2287600
1106,1,200739034,
1108,0,,6433304
1108,1,,9722543
1110,1,155388244,
1112,1,,3850064
1114,0,66162620,
1116,1,,7277410
1118,1,231904309,
1120,1,,18590619
1122,1,237027716,
1122,0,237050912,
1124,0,,18173191
1126,0,229075556,
1128,1,,4332546
1130,1,225591481,
1132,1,,17429684
1134,0,195070522,
1136,1,,14926942
1138,1,217799455,
1140,1,,16017134
1142,0,216070455,
1144,1,,13596793
1146,1,126537100,
1148,1,,2532419
1148,0,,1048690
1150,0,30477640,
1152,1,,1354384
1154,1,32822407,
1156,0,,1950462
1158,0,23358336,
1160,1,,285291
1162,1,35536062,
1164,0,,425848
1166,0,22200122,
1168,0,,1987737
1170,1,36181089,
1172,0,,1512484
1174,1,91788464,
1174,0,91787334,
1176,1,,2587486
1176,0,,4161935
1178,1,109161864,
1178,0,109141398,
1180,1,,20658
1180,0,,6988764
1182,1,92293001,
1184,1,,5191366
1186,1,34982622,
1188,0,,710140
1190,0,72777538,
1192,0,,3053729
1194,0,58202128,
1194,1,58249718,
1196,0,,2196333
1196,1,,1707314
1198,0,79637810,
1200,0,,2108959
1202,1,60355590,
1202,0,60379730,
1204,0,,1247034
1204,1,,1584002
1206,0,61526600,
1208,1,,2227274
1208,0,,323498
1210,0,107927322,
1212,1,,870256
1214,1,58110710,
1214,0,58125764,
1216,0,,3748240
1218,0,46376868,
1220,0,,1381607
1220,1,,1759435
1222,0,102375222,
1224,1,,1967841
1226,0,43652562,
1228,1,,2114410
1228,0,,1493898
1230,1,69524002,
1232,0,,1255138
1232,1,,2217583
1234,0,84116314,
1236,0,,1998711
1238,0,98184174,
1238,1,98198712,
1240,0,,1434188
1242,1,71575430,
1242,0,71592425,
1244,1,,2987266
1244,0,,3094768
1246,1,77220958,
1248,0,,2601702
1248,1,,2439332
1250,0,107793408,
1250,1,107802756,
1252,1,,1176969
1252,0,,2204505
1254,0,94540568,
1256,0,,1919456
1258,0,107141922,
1258,1,107150296,
1260,1,,1032302
1260,0,,1866147
1262,0,94085178,
1264,1,,1828773
1264,0,,2329380
1266,1,89286834,
1266,0,90869518,
1268,0,,1218216
1270,0,109335790,
1272,0,,2357344
1274,0,68591934,
1276,1,,2527214
1276,0,,544311
1278,1,118857083,
1280,1,,308233
1280,0,,4955638
1282,1,101787758,
1284,1,,3759483
1286,0,141151666,
1288,1,,145103
1290,0,91537754,
1290,1,91709760,
1292,1,,2467533
1294,0,78942304,
1296,0,,1628785
1296,1,,1755436
1298,1,107222907,
1298,0,107264298,
1300,0,,1798704
1300,1,,1071990
1302,1,79655336,
1304,0,,1094888
1306,1,46910292,
1308,0,,715901
1310,0,11403750,
1310,1,11505161,
1312,1,,7474382
1314,1,163836332,
1316,0,,134117
1318,0,192515566,
1320,1,,6887984
1322,1,189148886,
1324,0,,930086
1326,0,187488059,
1328,0,,118437
1328,1,,6864177
1330,1,185672408,
1330,0,185852624,
1332,1,,6847784
1334,0,184230007,
1336,0,,4710660
1338,1,188356330,
1340,1,,6887773
1342,0,184804344,
1344,0,,5859080
1344,1,,1281666
1346,0,190726646,
1346,1,190464566,
1348,0,,137018
1350,0,184047592,
1352,0,,2082667
1354,0,187571626,
1356,1,,205247
1356,0,,7010676
1358,0,185689803,
1358,1,185822458,
1360,1,,4432950
1362,1,185366646,
1362,0,185381026,
1364,0,,5192204
1364,1,,1920410
1366,1,192832380,
1366,0,193004934,
1368,1,,126284
1368,0,,6996906
1370,0,186509684,
1372,1,,2238512
1374,1,186811599,
1374,0,186833114,
1376,0,,7077371
1378,1,184211934,
1380,1,,6535177
1382,1,184821950,
1384,0,,152686
1384,1,,6843940
1386,1,192227998,
1386,0,192294918,
1388,1,,4593765
1390,0,183391110,
1392,1,,6822444
1392,0,,522268
1394,1,192282974,
1394,0,192270478,
1396,1,,6868655
1398,0,184718760,
1398,1,184690581,
1400,1,,6488685
1400,0,,1880207
1402,1,186460542,
1402,0,186445682,
1404,1,,128731
1404,0,,7087599
1406,0,186964823,
1408,0,,2679825
1408,1,,5257522
1410,1,184201634,
1412,1,,6882686
1414,0,194850596,
1416,1,,2394812
1416,0,,4782932
1418,0,183650148,
1418,1,183658336,
1420,1,,6956774
1422,1,185713414,
1422,0,185734760,
1424,0,,7062445
1426,0,186278928,
1428,0,,6829013
1430,1,184139716,
1430,0,184143740,
1432,0,,7038529
1434,1,195777604,
1434,0,195782292,
1436,1,,6895458
1438,1,184965158,
1440,1,,1465664
1442,1,186743840,
1444,0,,146442
1446,1,185157402,
1448,0,,4571279
1448,1,,3727681
1450,0,183477476,
1450,1,183474992,
1452,0,,18270
1452,1,,6883118
1454,0,187494282,
1456,1,,1454447
1458,0,184501292,
1458,1,184502456,
1460,1,,6881612
1462,1,192335400,
1464,1,,6900848
1466,0,184156688,
1468,1,,4995586
1468,0,,3041802
1470,0,184559176,
1472,0,,6930406
1474,0,187475344,
1476,1,,1055370
1476,0,,6970153
1478,0,184592014,
1480,0,,7100343
1480,1,,77379
1482,1,185743804,
1484,0,,88013
1484,1,,6852445
1486,0,184600030,
1486,1,184572968,
1488,0,,355869
1490,1,186485104,
1492,0,,119467
1492,1,,6875862
1494,1,185556496,
1494,0,185682664,
1496,0,,2610531
1498,1,184968222,
1498,0,184986978,
1500,1,,6866600
1502,1,188198756,
1504,1,,297352
1504,0,,7157221
1506,1,184709624,
1506,0,184712951,
1508,1,,748305
1508,0,,6943327
1510,1,191072198,
1512,0,,38931
1514,1,184089086,
1514,0,184273943,
1516,0,,5084899
1518,1,184399726,
1518,0,184380620,
1520,1,,110721
1520,0,,7078482
1522,1,186939119,
1522,0,186907794,
1524,1,,582426
1524,0,,7374598
1526,1,184732520,
1526,0,184728252,
1528,1,,117215
1528,0,,7074303
1530,0,191902620,
1532,1,,157509
1534,1,186979776,
1534,0,186991546,
1536,0,,4610124
1536,1,,3653321
1538,1,184521918,
1538,0,184541686,
1540,1,,46918
1540,0,,7045832
1542,1,189543364,
1544,0,,1759295
1544,1,,6061813
1546,0,184299905,
1546,1,184267393,
1548,1,,6910754
1550,0,194752900,
1552,0,,5526707
1554,0,185433788,
1556,0,,6428188
1556,1,,1116973
1558,1,192187480,
1560,1,,6921806
1562,1,185115904,
1562,0,185314668,
1564,1,,5139682
1566,1,186098932,
1568,0,,64819
1568,1,,6862552
1570,1,194529934,
1570,0,194558002,
1572,0,,25975
1572,1,,6888155
1574,1,185813242,
1576,1,,6539370
1576,0,,752243
1578,0,185179814,
1578,1,185192412,
1580,0,,103613
1580,1,,6878223
1582,1,186465990,
1584,0,,3493339
1586,1,184323509,
1588,1,,6881484
1590,0,189460552,
1590,1,189515316,
1592,1,,6157095
1594,1,184942908,
1596,1,,6900049
1598,0,193268384,
1600,0,,39285
1600,1,,6916112
1602,1,183475892,
1604,1,,7293817
1606,1,187396930,
1606,0,187423898,
1608,0,,7028630
1610,0,187128960,
1610,1,187455936,
1612,1,,5198118
1614,1,186792582,
1614,0,186801930,
1616,0,,7006261
1616,1,,166779
1618,1,187799324,
1618,0,187868606,
1620,1,,165324
1620,0,,7036202
1622,1,186096146,
1624,1,,6429168
1626,0,186737476,
1628,0,,4337296
1630,1,187027088,
1630,0,187043660,
1632,1,,4140882
1634,1,184466876,
1634,0,184482940,
1636,1,,116106
1636,0,,7042184
1638,0,190026516,
1640,1,,471181
1640,0,,7276468
1642,1,185124318,
1644,1,,269830
1644,0,,7110376
1646,1,194537764,
1648,0,,6438804
1650,0,184663026,
1650,1,184671198,
1652,0,,4684531
