time,cpu,FSB,L2miss
2,0,23177714,
4,0,,59151
6,1,977298,
8,1,,313954
10,1,10040980,
12,0,,34936
14,0,3539614,
16,0,,717879
18,1,1430122,
20,0,,89991
22,0,19203800,
24,0,,58560
26,1,1985918,
28,1,,350293
30,1,11479208,
32,0,,94219
34,0,4525364,
36,1,,614022
38,0,207854,
40,1,,32591
42,0,18308496,
44,0,,19499
46,1,1833818,
48,0,,233879
50,1,11316774,
52,1,,78682
54,1,5937004,
56,0,,618211
58,0,1405820,
58,1,1407576,
60,1,,137969
62,0,18754838,
64,0,,28905
66,0,800830,
68,0,,246897
70,0,10136266,
72,1,,43435
74,1,5139770,
76,1,,553084
78,1,1340700,
80,1,,76427
80,0,,33717
82,0,19344422,
84,1,,5176
84,0,,67108
86,1,2126134,
88,0,,244320
90,1,11154740,
92,1,,82866
94,1,5999150,
94,0,6025720,
96,0,,434458
98,0,204032,
100,0,,31082
102,1,18013468,
104,0,,13371
106,1,1901152,
108,1,,381083
108,0,,211908
110,1,11086426,
112,0,,44342
114,0,7333272,
114,1,7346366,
116,1,,553680
118,0,1482996,
118,1,1482906,
120,0,,32657
122,0,18656856,
124,0,,31778
126,0,823810,
128,0,,372052
128,1,,279380
130,0,9009854,
132,1,,24052
134,0,7322686,
134,1,7342474,
136,0,,409492
138,0,1331784,
138,1,1337472,
140,1,,78038
142,1,19144718,
144,1,,56191
146,0,1984707,
146,1,1987518,
148,0,,454668
148,1,,256480
150,0,10125354,
152,0,,62687
154,1,7665294,
156,0,,407181
158,1,276346,
158,0,292606,
160,0,,41622
162,0,18139420,
164,1,,7524
164,0,,9593
166,0,1864319,
168,1,,421010
170,0,9103128,
172,1,,13047
174,1,8715282,
176,0,,474332
178,1,1362762,
180,1,,32480
182,0,18435430,
184,0,,45469
186,1,819334,
188,0,,372757
190,0,7653502,
192,0,,55964
194,0,7427606,
194,1,7440456,
196,1,,469783
198,0,1478984,
200,1,,34061
202,1,19365440,
204,0,,66542
206,1,2018210,
208,0,,402997
208,1,,458385
210,0,8350242,
212,0,,85440
214,1,7818384,
214,0,7845938,
216,0,,426649
218,1,304648,
220,0,,33365
222,1,18410806,
224,0,,8024
226,0,2029866,
228,0,,483912
228,1,,392393
230,1,8033760,
232,0,,49133
234,1,8730574,
236,0,,458028
238,1,1420006,
238,0,1421186,
240,1,,32814
242,0,18916830,
244,0,,40400
246,1,831084,
248,0,,356510
250,0,6283048,
252,1,,47061
254,1,7581634,
256,1,,496985
258,1,1351494,
260,0,,75462
262,0,19461354,
264,0,,63169
266,1,2014480,
268,0,,443605
268,1,,521856
270,1,7267408,
272,1,,76975
274,1,8113464,
276,1,,456821
278,0,218334,
280,1,,44961
282,0,18057746,
284,1,,11191
286,1,1961776,
288,1,,488517
288,0,,536059
290,0,6322746,
292,1,,74607
294,0,8754014,
296,1,,484209
298,1,1403285,
300,1,,36226
302,1,41353662,
302,0,41362284,
304,0,,209848
306,1,9016046,
306,0,9020438,
308,0,,1071277
310,1,45878056,
312,0,,84022
312,1,,2356035
314,0,49427945,
314,1,49490190,
316,1,,2069101
318,1,32985692,
320,0,,113605
322,0,44831466,
322,1,44855390,
324,0,,101978
324,1,,1764842
326,0,295073460,
326,1,295062760,
328,0,,1434512
328,1,,5934062
330,1,122950428,
332,0,,98466
332,1,,4044860
334,1,94642454,
336,0,,767405
336,1,,4742977
338,0,66649526,
338,1,66650666,
340,0,,11819
340,1,,3451145
342,1,119178792,
342,0,119213912,
344,0,,10084194
346,1,118726216,
346,0,118754000,
348,1,,314067
348,0,,11855294
350,1,127165005,
350,0,127143666,
352,1,,156838
352,0,,9992329
354,1,146648042,
354,0,146663182,
356,1,,1347656
356,0,,4523175
358,1,38359286,
360,0,,106659
362,0,61748330,
364,0,,2161386
366,1,31841290,
366,0,31851503,
368,0,,1512395
370,1,44445568,
372,0,,51281
372,1,,928276
374,1,145436467,
376,0,,3568734
376,1,,1065925
378,1,146056842,
380,1,,4342875
382,1,97851556,
384,0,,3986417
386,1,88524322,
386,0,88528186,
388,0,,3654286
390,1,105665146,
390,0,105688018,
392,1,,85904
392,0,,4350997
394,0,166340818,
396,0,,8461882
398,0,124147382,
398,1,124164090,
400,0,,14015
400,1,,9124243
402,1,85611380,
404,0,,483353
406,1,36574926,
408,0,,318373
410,0,22407510,
412,1,,69597
414,1,12772461,
416,1,,1862141
418,0,78702264,
418,1,78708196,
420,0,,130241
420,1,,3811053
422,1,65971102,
422,0,66026154,
424,1,,3189219
426,0,50204454,
426,1,50200752,
428,0,,167475
430,0,26090586,
432,1,,187204
432,0,,3790262
434,1,270217716,
434,0,270225634,
436,0,,8165805
436,1,,2053598
438,0,274183676,
440,1,,125185
440,0,,9631219
442,1,271657411,
442,0,271636718,
