Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	28	24	17	19	3150	7575	5250	7575	5325	7575	5250	7875	5250
5	28	31	24	17	19	3150	7575	5250	7575	5325	7575	5250	7950	5250
10	25	28	24	17	19	3225	7500	5250	7500	5325	7500	5250	7875	5250
15	26	28	24	17	19	3150	7575	5250	7500	5325	7500	5325	7875	5250
20	28	32	24	17	19	3150	7575	5250	7575	5400	7575	5250	7950	5250
25	26	29	24	18	19	3150	7575	5250	7575	5400	7575	5325	7875	5250
30	26	29	24	18	19	3225	7500	5250	7500	5325	7500	5250	7875	5250
35	30	31	24	18	19	3150	7575	5250	7575	5400	7575	5325	7875	5250
40	26	29	24	18	19	3225	7575	5250	7575	5325	7575	5325	7950	5250
45	26	29	24	18	19	3150	7500	5250	7500	5400	7500	5325	7950	5250
50	30	31	24	18	19	3225	7575	5250	7575	5325	7575	5325	7950	5250
55	26	29	24	18	19	3150	7500	5250	7500	5400	7500	5250	7950	5250
60	26	29	24	18	19	3150	7575	5250	7575	5400	7575	5250	7950	5250
65	30	31	24	18	20	3150	7500	5250	7500	5400	7575	5250	7950	5250
70	27	29	24	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
75	27	29	24	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
80	31	30	24	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
85	26	29	24	18	20	3225	7575	5250	7575	5325	7575	5250	7950	5250
90	27	29	24	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
95	30	31	24	18	20	3225	7500	5250	7500	5400	7500	5250	7950	5250
100	27	29	24	18	20	3150	7500	5250	7500	5400	7500	5325	7875	5250
105	27	29	24	18	20	3150	7500	5250	7500	5400	7500	5325	7950	5250
110	30	31	24	18	20	3225	7575	5325	7575	5400	7575	5325	7875	5325
115	26	29	24	18	20	3150	7575	5250	7575	5325	7575	5250	7950	5250
120	27	29	24	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
125	29	32	24	18	20	3150	7500	5250	7500	5400	7500	5250	7950	5250
130	27	29	24	18	20	3150	7575	5250	7575	5400	7575	5250	7875	5250
135	27	29	24	18	20	3225	7575	5250	7575	5400	7575	5250	7950	5250
140	29	32	24	18	20	3150	7575	5325	7575	5325	7575	5325	7950	5250
145	27	29	24	18	20	3225	7500	5250	7500	5400	7500	5250	7950	5250
150	27	29	24	18	20	3225	7500	5250	7500	5325	7500	5325	7950	5250
155	28	32	24	18	20	3150	7500	5250	7500	5400	7500	5250	7875	5250
160	27	29	24	18	20	3225	7500	5250	7500	5325	7500	5250	7875	5250
165	27	29	24	18	20	3150	7500	5250	7500	5325	7575	5250	7950	5175
170	31	31	24	18	20	3225	7575	5250	7575	5325	7575	5250	7950	5250
175	27	29	24	18	20	3150	7575	5250	7575	5400	7575	5250	7950	5250
180	27	29	24	18	20	3150	7575	5250	7575	5325	7575	5250	7875	5250
185	30	31	24	18	20	3225	7575	5250	7575	5400	7575	5325	7950	5250
190	27	29	24	18	20	3225	7500	5250	7500	5400	7500	5250	7875	5250
195	27	29	24	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
200	30	30	24	18	20	3150	7575	5250	7575	5325	7500	5250	7875	5250
205	27	29	24	18	20	3225	7575	5250	7575	5325	7500	5250	7950	5250
210	27	29	24	18	20	3225	7500	5250	7500	5325	7500	5250	7875	5250
215	30	31	24	18	20	3150	7575	5250	7575	5325	7575	5325	7950	5250
220	27	29	24	18	20	3225	7500	5250	7500	5325	7575	5250	7950	5250
225	27	29	24	18	20	3225	7500	5250	7500	5400	7500	5250	7950	5250
230	29	34	24	18	20	3150	7575	5325	7575	5325	7575	5250	7950	5325
235	28	30	24	18	20	3150	7500	5250	7500	5325	7500	5325	7950	5250
240	28	36	24	18	20	3150	7500	5250	7500	5325	7500	5250	7875	5250
245	30	37	24	18	20	3150	7500	5250	7500	5325	7500	5325	7950	5250
250	30	36	24	18	20	3150	7500	5250	7500	5325	7500	5250	7950	5250
255	30	38	24	18	21	3225	7500	5250	7500	5400	7500	5325	7875	5250
260	30	38	24	18	21	3150	7500	5250	7500	5325	7500	5250	7950	5250
265	32	34	24	18	21	3225	7500	5250	7500	5325	7500	5250	7950	5250
270	33	37	24	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
275	30	38	24	19	21	3150	7500	5325	7500	5325	7500	5325	7950	5325
280	34	34	25	19	21	3150	7575	5250	7575	5325	7575	5325	7950	5325
285	34	38	25	19	21	3225	7500	5250	7575	5325	7575	5250	7875	5250
290	30	38	25	19	21	3150	7575	5250	7575	5325	7575	5325	7950	5250
295	34	34	25	19	21	3150	7500	5250	7575	5400	7575	5325	7950	5250
300	34	37	25	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
305	30	39	25	19	21	3225	7500	5250	7500	5325	7500	5325	7950	5250
310	34	35	25	19	21	3150	7500	5250	7500	5325	7500	5250	7875	5250
315	32	38	25	19	21	3150	7575	5250	7575	5325	7575	5325	7950	5250
320	32	38	25	19	21	3225	7575	5250	7575	5400	7575	5325	7950	5250
325	29	34	25	19	21	3150	7575	5250	7575	5400	7575	5250	7875	5250
330	36	37	25	19	21	3150	7575	5250	7575	5325	7575	5325	7950	5250
335	37	34	25	19	21	3150	7500	5250	7500	5325	7500	5250	7950	5250
340	35	39	25	19	21	3225	7575	5250	7500	5325	7500	5250	7950	5250
345	34	39	25	19	21	3150	7500	5250	7500	5325	7500	5250	7950	5250
350	35	36	25	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
355	37	39	26	19	21	3225	7575	5250	7575	5400	7575	5250	7950	5250
360	33	40	26	19	21	3225	7575	5250	7575	5325	7575	5250	7950	5250
365	33	40	26	19	21	3150	7500	5250	7500	5400	7500	5325	7950	5250
370	36	39	26	19	21	3150	7500	5250	7500	5400	7500	5250	7950	5250
375	33	41	26	19	22	3150	7575	5250	7575	5400	7575	5250	7950	5250
380	36	36	26	19	22	3150	7500	5250	7500	5400	7500	5325	7950	5250
385	37	39	26	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
390	33	40	26	19	21	3150	7500	5250	7500	5400	7500	5250	7950	5250
395	34	40	26	19	22	3150	7575	5250	7575	5325	7575	5325	7950	5250
400	36	41	26	19	22	3150	7500	5250	7575	5325	7575	5325	7875	5250
405	33	41	26	19	22	3150	7500	5250	7500	5325	7500	5250	7950	5250
410	36	38	26	19	22	3150	7575	5250	7500	5325	7575	5325	7950	5250
415	36	37	26	19	22	3150	7500	5250	7500	5325	7500	5250	7950	5250
420	36	37	26	19	22	3150	7575	5250	7575	5325	7575	5250	7875	5250
425	37	41	27	19	22	3150	7575	5250	7575	5325	7575	5250	7875	5250
430	37	36	27	19	22	3150	7575	5325	7575	5400	7575	5250	7950	5325
435	34	40	27	19	22	3225	7500	5250	7500	5325	7500	5250	7875	5250
440	36	39	27	19	21	3150	7575	5250	7575	5325	7575	5325	7875	5250
445	35	38	27	19	21	3225	7575	5250	7575	5400	7575	5250	7950	5250
450	34	40	27	19	21	3225	7575	5250	7500	5400	7575	5250	7950	5250
455	36	39	27	19	22	3150	7575	5250	7575	5325	7575	5250	7950	5250
460	37	36	27	19	22	3150	7500	5250	7500	5400	7500	5325	7950	5250
465	35	40	27	19	21	3150	7500	5325	7500	5400	7500	5250	7950	5250
470	35	40	27	19	22	3225	7575	5250	7575	5325	7575	5250	7875	5250
475	35	38	27	19	22	3225	7500	5250	7500	5400	7500	5250	7950	5250
480	31	35	27	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5325
485	35	35	27	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
490	30	38	27	19	21	3150	7500	5250	7500	5325	7500	5250	7875	5250
495	36	37	27	19	21	3225	7575	5250	7575	5325	7575	5250	7950	5250
500	34	35	27	19	21	3150	7500	5250	7500	5400	7500	5325	7875	5250
505	31	38	27	19	21	3150	7575	5250	7575	5400	7575	5325	7950	5250
510	35	37	27	19	21	3225	7500	5250	7500	5400	7500	5250	7875	5250
515	31	39	27	19	21	3150	7575	5250	7500	5400	7500	5325	7950	5250
520	31	39	27	19	21	3225	7575	5250	7575	5400	7575	5250	7950	5250
525	35	37	27	19	21	3225	7500	5250	7500	5400	7500	5250	7950	5250
530	33	37	27	19	21	3150	7575	5250	7575	5325	7575	5325	7875	5250
535	31	38	27	19	21	3150	7500	5250	7575	5400	7575	5325	7950	5250
540	34	39	27	19	21	3150	7575	5250	7575	5400	7575	5325	7950	5250
545	34	39	27	19	21	3225	7575	5250	7575	5325	7575	5250	7950	5250
550	35	35	27	19	22	3150	7575	5250	7575	5400	7575	5250	7875	5325
555	35	40	27	19	21	3150	7575	5325	7575	5400	7575	5250	7950	5325
560	36	36	27	19	21	3150	7575	5250	7575	5325	7575	5250	7950	5250
565	36	37	27	19	21	3225	7500	5250	7575	5400	7575	5325	7950	5250
