Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 42 46 33 43 3488.800 3645.600 8662 8449
5 42 46 33 43 3567.200 3567.200 8875 8449
10 42 46 33 43 3567.200 3645.600 8449 8449
15 42 46 33 43 3567.200 3567.200 8662 8662
20 42 46 33 43 3567.200 3567.200 8662 8449
25 42 46 33 43 3567.200 3567.200 8662 8449
30 42 46 33 43 3567.200 3567.200 8449 8449
35 42 46 33 43 3567.200 3567.200 8662 8662
40 42 46 33 43 3567.200 3645.600 8662 8449
45 42 46 33 43 3567.200 3567.200 8662 8662
50 42 46 33 43 3488.800 3567.200 8449 8449
55 42 46 33 43 3567.200 3567.200 8662 8449
60 42 46 33 43 3567.200 3567.200 8662 8449
65 42 46 33 43 3567.200 3567.200 8662 8662
70 42 46 33 43 3567.200 3645.600 8662 8662
75 42 46 33 43 3567.200 3567.200 8449 8449
80 42 46 33 43 3567.200 3567.200 8875 8449
85 42 46 33 43 3488.800 3567.200 8662 8662
90 42 46 33 43 3488.800 3567.200 8449 8662
95 42 46 33 43 3488.800 3645.600 8449 8662
100 42 46 33 43 3567.200 3645.600 8662 8449
105 42 46 33 43 3567.200 3567.200 8662 8449
110 42 46 33 43 3567.200 3567.200 8662 8662
115 42 46 33 43 3567.200 3645.600 8662 8449
120 42 46 33 43 3567.200 3645.600 8662 8662
125 42 46 33 43 3645.600 3567.200 8662 8449
130 42 46 33 43 3488.800 3567.200 8662 8662
135 42 46 33 43 3567.200 3567.200 8449 8449
140 42 46 33 43 3567.200 3567.200 8662 8449
145 42 46 33 43 3567.200 3567.200 8449 8662
150 42 46 33 43 3567.200 3567.200 8449 8662
155 42 46 33 43 3645.600 3567.200 8662 8449
160 42 46 33 43 3488.800 3567.200 8449 8449
165 42 46 33 43 3488.800 3567.200 8662 8449
170 42 46 33 43 3567.200 3645.600 8662 8662
175 42 46 33 43 3567.200 3567.200 8662 8662
180 42 46 33 43 3567.200 3567.200 8662 8449
185 42 45 33 44 3567.200 3567.200 8449 8662
190 42 46 33 43 3567.200 3567.200 8662 8662
195 42 46 33 43 3567.200 3567.200 8449 8449
200 42 46 33 43 3645.600 3567.200 8449 8662
205 42 46 33 43 3488.800 3567.200 8662 8662
210 42 46 33 43 3488.800 3645.600 8662 8662
215 42 46 33 43 3567.200 3645.600 8662 8449
220 42 46 33 43 3567.200 3645.600 8662 8662
225 42 46 33 43 3567.200 3567.200 8662 8662
230 42 46 33 43 3567.200 3567.200 8662 8449
235 42 46 33 43 3567.200 3567.200 8662 8662
240 42 46 33 43 3567.200 3567.200 8662 8662
245 42 46 33 43 3645.600 3567.200 8662 8449
250 42 46 33 43 3567.200 3567.200 8449 8449
255 42 46 33 43 3567.200 3645.600 8662 8662
260 42 46 33 43 3567.200 3645.600 8449 8449
265 42 46 33 43 3567.200 3567.200 8662 8662
270 42 48 33 43 3567.200 3567.200 8662 8662
275 42 47 33 44 3567.200 3567.200 8662 8662
280 42 47 33 43 3567.200 3567.200 8449 8662
285 42 48 33 44 3645.600 3567.200 8662 8662
290 42 48 33 44 3645.600 3645.600 8449 8662
295 42 48 33 44 3567.200 3567.200 8662 8662
300 42 48 33 44 3567.200 3567.200 8662 8662
305 42 48 33 44 3567.200 3567.200 8662 8662
310 42 48 33 44 3645.600 3567.200 8662 8662
315 42 48 33 44 3645.600 3567.200 8449 8449
320 42 48 33 44 3567.200 3567.200 8662 8449
325 42 48 33 44 3645.600 3567.200 8662 8662
330 42 49 33 44 3567.200 3567.200 8662 8662
335 42 49 33 44 3488.800 3567.200 8875 8449
340 42 49 33 44 3567.200 3645.600 8662 8662
345 42 49 33 45 3645.600 3567.200 8662 8449
350 42 48 34 44 3567.200 3567.200 8449 8662
355 42 49 33 45 3488.800 3567.200 8875 8662
360 42 49 34 45 3567.200 3567.200 8662 8662
365 42 49 34 45 3567.200 3567.200 8662 8449
370 42 48 34 45 3567.200 3567.200 8449 8662
375 42 49 34 45 3567.200 3567.200 8662 8449
380 42 49 34 45 3488.800 3567.200 8662 8449
385 42 49 34 45 3488.800 3567.200 8662 8662
390 42 49 34 45 3567.200 3567.200 8662 8662
395 42 49 34 45 3567.200 3567.200 8662 8449
400 42 49 34 45 3567.200 3567.200 8662 8662
405 42 49 34 45 3488.800 3567.200 8662 8662
410 42 49 34 45 3567.200 3567.200 8662 8449
415 42 49 34 45 3488.800 3567.200 8662 8662
420 42 50 34 46 3645.600 3567.200 8662 8662
425 42 50 34 45 3567.200 3567.200 8662 8449
430 42 50 34 45 3488.800 3567.200 8662 8662
435 42 50 34 45 3567.200 3567.200 8662 8449
440 42 50 34 45 3567.200 3567.200 8662 8662
445 42 49 34 45 3488.800 3567.200 8662 8662
450 42 50 34 45 3567.200 3567.200 8662 8449
455 42 50 34 45 3567.200 3567.200 8662 8662
460 42 50 34 45 3567.200 3567.200 8662 8662
465 42 50 34 46 3567.200 3567.200 8662 8662
470 42 50 34 45 3567.200 3567.200 8662 8449
475 42 50 34 46 3488.800 3567.200 8449 8449
480 42 49 34 46 3567.200 3567.200 8662 8662
485 42 50 34 46 3567.200 3567.200 8449 8662
490 42 50 34 45 3488.800 3645.600 8662 8662
495 42 50 34 46 3567.200 3567.200 8449 8662
500 42 50 34 46 3567.200 3567.200 8449 8662
505 42 50 34 46 3567.200 3567.200 8449 8662
510 42 50 34 46 3567.200 3645.600 8662 8662
515 42 50 34 46 3567.200 3567.200 8662 8662
520 42 50 34 46 3567.200 3567.200 8449 8449
525 42 50 34 46 3567.200 3567.200 8662 8662
530 42 50 34 46 3567.200 3567.200 8662 8662
535 42 49 34 46 3488.800 3567.200 8662 8662
540 42 50 34 46 3567.200 3567.200 8662 8662
545 42 50 34 46 3567.200 3567.200 8662 8449
550 42 50 34 46 3567.200 3645.600 8662 8449
555 42 50 34 46 3567.200 3567.200 8449 8662
560 42 50 34 46 3567.200 3567.200 8662 8449
565 42 50 34 46 3567.200 3567.200 8662 8449
570 42 50 34 46 3567.200 3567.200 8662 8662
575 42 50 34 46 3567.200 3567.200 8662 8449
580 42 50 34 46 3567.200 3567.200 8662 8662
585 42 50 34 46 3567.200 3567.200 8449 8662
590 42 50 34 46 3567.200 3567.200 8662 8875
595 42 50 34 46 3567.200 3567.200 8449 8449
600 42 50 34 46 3567.200 3567.200 8662 8449
605 42 50 34 46 3645.600 3567.200 8449 8449
610 42 50 34 46 3567.200 3567.200 8662 8662
615 42 50 34 46 3567.200 3567.200 8662 8662
620 42 50 34 46 3567.200 3567.200 8662 8449
625 42 50 34 46 3567.200 3567.200 8662 8449
630 42 50 34 46 3567.200 3567.200 8662 8662
635 42 50 34 46 3567.200 3567.200 8662 8449
640 42 50 34 46 3567.200 3645.600 8449 8449
645 42 50 34 46 3567.200 3567.200 8449 8449
650 42 50 34 46 3567.200 3567.200 8662 8449
655 42 49 34 46 3488.800 3645.600 8662 8662
660 42 50 34 46 3567.200 3567.200 8449 8662
665 42 50 34 46 3567.200 3567.200 8662 8662
670 42 49 34 46 3567.200 3645.600 8662 8662
675 42 50 34 46 3567.200 3567.200 8662 8449
680 42 50 34 46 3567.200 3645.600 8662 8449
685 42 50 34 46 6232.800 5997.600 8662 8449
690 42 49 34 46 3567.200 3567.200 8662 8662
695 41 49 34 46 3567.200 3567.200 8662 8662
