 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6510380 7538720 132 1732 0 0 0 0  0  1  0  0  0  513 1390  271 25  2 73
 0 0 0 6510636 7538816 148 1832 0 0 0 0  0  0  0  0  0  502 1491  268 25  3 72
 0 0 0 6510316 7538640 147 1823 0 0 0 0  0  0  0  0  0  493 1502  273 25  3 72
 0 0 0 6510600 7538772 148 1828 0 0 0 0  0  0  0  0  0  493 1490  268 25  3 72
 0 0 0 6510328 7538644 148 1827 0 0 0 0  0  0  0  0  0  503 1563  308 25  3 72
 0 0 0 6510424 7538588 148 1837 0 0 0 0  0  0  0  0  0  504 1493  271 25  3 72
 0 0 0 6510068 7538368 148 1825 0 1 1 0  0  1  0  0  0  536 1503  277 25  3 72
 0 0 0 6510036 7538340 148 1826 0 0 0 0  0  0  0  0  0  504 1488  268 25  3 72
 0 0 0 6510320 7538476 148 1825 0 0 0 0  0  0  0  0  0  486 1502  274 25  3 72
 0 0 0 6510320 7538476 16 94 0  0  0  0  0  0  0  0  0  415  622  186 25  1 74
 0 0 0 6510036 7538340 132 1731 0 0 0 0  0  0  0  0  0  497 1405  289 25  2 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6510284 7538456 148 1827 0 0 0 0  0  0  0  0  0  503 1488  271 25  3 72
 0 0 0 6509992 7538304 179 1989 0 3 3 0  0  0  0  0  0  543 1962  283 25  3 72
 0 0 0 6510248 7538416 148 1827 0 0 0 0  0  0  0  0  0  498 1487  268 25  3 72
 0 0 0 6509996 7538308 148 1826 0 0 0 0  0  0  0  0  0  506 1503  271 25  3 72
 0 0 0 6509964 7538268 148 1828 0 0 0 0  0  0  0  0  0  498 1488  270 25  3 72
 0 0 0 6510168 7538328 148 1829 0 0 0 0  0  0  0  0  0  490 1500  267 25  3 72
 0 0 0 6509768 7538072 148 1834 0 1 1 0  0  0  0  0  0  509 1492  269 25  3 72
 0 0 0 6509992 7538144 148 1825 0 0 0 0  0  2  0  0  0  532 1501  272 25  3 72
 0 0 0 6509992 7538144 16 96 0  0  0  0  0  0  0  0  0  418  602  184 25  1 74
