Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 18 38.400 26.400 37.800 31.200 39 19.800 37.200 10020 10200 10380 9660 10860 10740
5 18 38.400 26.400 37.800 31.200 39 19.800 37.200 10020 10200 10380 9660 10860 10740
10 18 39.600 26.400 37.800 31.200 39 19.800 37.200 10080 10260 10440 9600 10860 10680
15 18 39.600 26.400 37.800 31.200 39 19.800 37.200 10080 10260 10440 9600 10860 10680
20 18 40.200 26.400 37.800 31.200 39 19.800 37.200 10020 10260 10440 9600 10860 10740
25 17.400 40.200 26.400 37.800 31.200 39 19.800 37.200 10020 10260 10440 9600 10860 10740
30 17.400 40.200 26.400 38.400 31.200 39 19.800 37.200 10080 10260 10380 9660 10860 10680
35 17.400 40.200 26.400 38.400 31.200 39 19.800 37.200 10080 10260 10380 9660 10860 10680
40 16.800 40.200 27 37.200 31.200 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
45 16.800 40.200 27 37.200 31.200 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
50 17.400 40.800 27 37.800 31.200 37.800 19.800 37.200 10020 10260 10380 9660 10860 10740
55 16.800 40.800 27 37.800 31.200 37.800 19.800 37.200 10020 10260 10380 9660 10860 10740
60 16.800 40.800 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9660 10920 10680
65 16.800 40.800 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9660 10920 10680
70 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
75 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
80 17.400 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
85 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
90 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10920 10740
95 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10920 10740
100 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10740
105 16.800 40.800 27 37.200 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10740
110 16.800 40.800 27 37.800 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10680
115 16.800 40.800 27 37.800 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10680
120 16.800 40.800 27 37.200 30 37.800 19.800 37.200 10080 10260 10380 9600 10860 10680
125 16.800 40.800 27 37.200 30 37.800 19.800 37.200 10080 10260 10380 9600 10860 10680
130 16.800 40.200 27 37.800 30 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
135 16.800 40.200 27 37.800 30 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
140 16.800 40.800 27 36.600 30 37.800 19.200 37.200 10020 10200 10380 9660 10860 10680
145 16.800 40.800 27 36.600 30 37.800 19.200 37.200 10020 10200 10380 9660 10860 10680
150 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
155 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
160 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10080 10260 10380 9660 10860 10680
165 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10080 10260 10380 9660 10860 10680
170 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10680
175 16.800 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10680
180 16.800 39 27.600 37.800 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
185 16.800 39 27.600 37.800 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
190 16.800 39 27.600 37.200 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10740
195 16.800 39 27.600 37.200 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10740
200 16.800 40.800 27.600 37.200 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
205 16.800 40.800 27.600 37.200 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
210 16.800 39.600 27.600 37.800 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10740
215 16.800 39.600 27.600 37.800 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10740
220 16.200 39 27.600 37.200 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
225 16.200 39 27.600 37.200 30 37.800 19.200 37.200 10020 10200 10380 9600 10860 10680
230 15.600 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10680
235 16.200 39.600 27.600 36.600 30 37.800 19.200 37.200 10020 10260 10380 9600 10860 10680
240 16.200 39 27.600 37.200 30 37.200 19.200 37.200 10020 10260 10380 9600 10860 10740
245 16.800 39 27.600 37.200 30 37.200 19.200 37.200 10020 10260 10380 9600 10860 10740
250 16.800 40.800 27.600 36 30 37.200 19.200 37.200 10020 10260 10440 9600 10860 10740
255 16.800 40.800 27.600 36 30 37.200 19.200 37.200 10020 10260 10440 9600 10860 10740
260 16.200 39.600 27.600 36 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
265 16.800 39.600 27.600 36 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
270 16.200 40.800 27.600 36.600 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
275 16.200 40.800 27.600 36.600 30 37.200 19.200 37.200 10020 10200 10380 9600 10860 10680
280 16.800 39.600 27.600 37.200 29.400 37.200 19.200 37.200 9960 10200 10380 9600 10860 10740
285 17.400 39.600 27.600 37.200 29.400 37.200 19.200 37.200 9960 10200 10380 9600 10860 10740
290 17.400 39.600 27.600 37.200 30 37.200 19.200 36 10020 10200 10380 9600 10860 10680
295 16.800 39.600 27.600 37.200 30 37.200 19.200 36 10020 10200 10380 9600 10860 10680
300 16.800 40.800 27.600 36 30 37.200 19.200 36 10020 10200 10380 9540 10860 10740
305 16.800 40.800 27.600 36 30 37.200 19.200 36 10020 10200 10380 9540 10860 10740
310 17.400 40.800 27.600 36.600 30 37.200 19.200 36 10020 10200 10380 9600 10860 10740
315 16.800 40.800 27.600 36.600 30 37.200 19.200 36 10020 10200 10380 9600 10860 10740
320 16.800 40.200 27.600 37.200 30 37.200 19.200 36 9960 10200 10380 9600 10860 10680
325 17.400 40.200 27.600 37.200 30 37.200 19.200 36 9960 10200 10380 9600 10860 10680
330 16.800 40.200 27.600 36.600 30 37.200 19.200 36 10020 10260 10380 9600 10860 10680
335 16.800 40.200 27.600 36.600 30 37.200 19.200 36 10020 10260 10380 9600 10860 10680
340 17.400 40.800 27.600 36.600 30 37.200 19.200 36 10020 10200 10440 9600 10860 10740
345 16.800 40.800 27.600 36.600 30 37.200 19.200 36 10020 10200 10440 9600 10860 10740
350 16.800 40.200 27.600 37.800 30 37.200 19.200 36 10020 10260 10440 9660 10920 10740
355 17.400 40.200 27.600 37.800 30 37.200 19.200 36 10020 10260 10440 9660 10920 10740
360 18 40.200 27.600 37.800 30 37.200 19.800 36 10020 10260 10380 9600 10860 10680
365 18 40.200 27.600 37.800 30 37.200 19.800 36 10020 10260 10380 9600 10860 10680
370 17.400 39.600 27.600 37.800 30 19.800 36 10020 10260 10440 9600 10860 10740
375 17.400 39.600 27.600 37.800 30 37.200 19.800 36 10020 10260 10440 9600 10860 10740
380 17.400 40.200 27.600 37.800 30 37.200 19.800 36 10020 10200 10380 9660 10920 10680
385 17.400 40.200 27.600 37.800 30 37.200 19.800 36 10020 10200 10380 9660 10920 10680
390 17.400 39.600 27.600 37.800 30 37.200 19.800 36 9960 10260 10440 9600 10860 10740
395 18 39.600 27.600 37.800 30 37.200 19.800 36 9960 10260 10440 9600 10860 10740
400 18 40.800 27.600 37.200 30 37.200 19.800 36 10020 10200 10440 9660 10860 10740
