 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5884332 6935016 45 678 0 0  0  0  0  1  0  0  0  456  829  208 25  0 75
 0 0 0 5884076 6934908 148 1840 0 0 0 0  0  0  0  0  0  514 1510  277 25  3 72
 0 0 0 5884332 6935012 148 1840 0 0 0 0  0  0  0  0  0  539 1486  262 25  3 72
 0 0 0 5884056 6934896 148 1839 0 0 0 0  0  0  0  0  0  532 1504  272 25  3 72
 0 0 0 5884024 6934868 148 1842 0 0 0 0  0  0  0  0  0  521 1490  266 25  3 72
 0 0 0 5884308 6934992 148 1841 0 0 0 0  0  0  0  0  0  512 1503  270 25  3 72
 0 0 0 5884024 6934848 148 1839 0 0 0 0  0  0  0  0  0  509 1489  269 25  3 72
 0 0 0 5884308 6934984 148 1840 0 0 0 0  0  0  0  0  0  506 1500  274 25  3 72
 0 0 0 5884052 6934876 148 1839 0 1 1 0  0  0  0  0  0  526 1486  265 25  3 72
 0 0 0 5884308 6934980 90 1017 0 0 0  0  0  0  0  0  0  459 1137  234 25  2 72
 0 0 0 5884308 6934976 58 824 0 0  0  0  0  1  0  0  0  448  893  219 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5884056 6934868 148 1840 0 0 0 0  0  0  0  0  0  518 1504  272 25  3 72
 0 0 0 5943324 7049664 154 44991 0 0 0 0 0  0  0  0  0  507 1530  272 19  9 72
 0 0 0 5887452 6937728 148 1841 0 0 0 0  0  0  0  0  0  529 1502  274 25  3 72
 0 0 0 5887168 6937592 148 1840 0 1 1 0  0  0  0  0  0  512 1487  267 25  3 72
 0 0 0 5887432 6937712 148 1839 0 0 0 0  0  0  0  0  0  527 1502  272 25  3 72
 0 0 0 5887172 6937588 148 1843 0 0 0 0  0  0  0  0  0  507 1490  263 25  3 72
 0 0 0 5887428 6937696 148 1840 0 0 0 0  0  0  0  0  0  528 1504  278 25  3 72
 0 0 0 5887168 6937580 148 1841 0 0 0 0  0  1  0  0  0  510 1488  267 25  3 72
 0 0 0 5887420 6937688 90 1015 0 0 0  0  0  0  0  0  0  479 1120  230 25  2 73
 0 0 0 5887136 6937552 58 824 0 0  0  0  0  0  0  0  0  471  908  220 25  1 74
 0 0 0 5887328 6937636 179 2003 0 3 3 0  0  1  0  0  0  556 1963  284 25  3 72
 0 0 0 5887024 6937488 148 1840 0 0 0 0  0  0  0  0  0  503 1487  268 25  3 72
 0 0 0 5887308 6937620 148 1840 0 0 0 0  0  0  0  0  0  528 1566  311 25  3 72
 0 0 0 5887052 6937512 148 1840 0 0 0 0  0  0  0  0  0  511 1487  269 25  3 72
 0 0 0 5887240 6937580 148 1841 0 0 0 0  0  0  0  0  0  500 1508  274 25  3 72
 0 0 0 5887284 6937592 148 1840 0 1 1 0  0  1  0  0  0  540 1487  268 25  3 72
 0 0 0 5887000 6937452 148 1839 0 0 0 0  0  0  0  0  0  526 1503  276 25  3 72
 0 0 0 5886024 6936476 148 1910 0 1 1 0  0  0  0  0  0  518 1490  267 25  3 72
 0 0 0 5885668 6936200 90 1016 0 0 0  0  0  1  0  0  0  502 1094  230 25  2 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5885712 6936204 57 824 0 0  0  0  0  0  0  0  0  481  938  222 25  1 74
 0 0 0 5885712 6936204 148 1840 0 0 0 0  0  0  0  0  0  527 1500  271 25  3 72
 0 0 0 5885460 6936096 148 1841 0 0 0 0  0  1  0  0  0  525 1488  269 25  3 72
 0 0 0 5885696 6936212 148 1839 0 1 1 0  0  0  0  0  0  507 1500  273 25  3 72
 0 0 0 5885712 6936204 147 1839 0 0 0 0  0  0  0  0  0  505 1485  267 25  3 72
 0 0 0 5885428 6936060 148 1840 0 0 0 0  0  0  0  0  0  543 1504  271 25  3 72
 0 0 0 5885712 6936192 148 1842 0 0 0 0  0  0  0  0  0  525 1489  265 25  3 72
 0 0 0 5885456 6936084 148 1840 0 0 0 0  0  0  0  0  0  531 1505  276 25  3 72
 0 0 0 5885688 6936180 148 1838 0 1 1 0  0  0  0  0  0  533 1486  267 25  3 72
 0 0 0 5885436 6936060 18 110 0 0  0  0  0  0  0  0  0  434  663  188 25  1 74
 0 0 0 5885688 6936164 130 1729 0 0 0 0  0  0  0  0  0  521 1364  266 25  2 73
