pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus1_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus1_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.002   0  tick   1401558     16345     16345     16345 
  5.002   1  tick   7127121  11504999  11505000  11505015 
 10.002   0  tick   1617376     19488     19488     19488 
 10.002   1  tick   7631011  12646075  12646074  12646059 
 15.002   0  tick   1662431     18965     18965     18965 
 15.002   1  tick   6920129  11814316  11814316  11814316 
 20.002   1  tick   1411456    562953    562953    562953 
 20.005   0  tick    681269      8579      8579      8579 
 25.002   0  tick   2300491     10101     10101     10101 
 25.002   1  tick   5739452  11381814  11381829  11381846 
 30.002   0  tick   1599416     21654     21654     21654 
 30.002   1  tick   9100578  12318735  12318720  12318703 
 35.002   1  tick   6936086  12135947  12135947  12135957 
 35.002   0  tick   1657599     18505     18505     18505 
 40.002   0  tick     35103       625       625       625 
 40.003   1  tick   1369022    629092    629092    629082 
 45.002   0  tick   1574690     18053     18053     18053 
 45.002   1  tick   8136721  11939404  11939404  11939404 
 50.002   0  tick   2855719     18560     18560     18560 
 50.002   1  tick   9271700  12239903  12239904  12239919 
 55.002   0  tick   1201383     12758     12758     12758 
 55.007   1  tick   3823854   7729009   7729008   7728993 
 60.002   0  tick   6392140      7832      7832      7832 
 60.212   1  tick   8784010   6182348   6182348   6182348 
 65.002   0  tick    442329      2359      2359      2359 
 65.002   1  tick   3713191   5414370   5414370   5414370 
 70.002   0  tick   1629373     18257     18257     18257 
 70.002   1  tick   7803974  12444721  12444721  12444721 
 75.002   0  tick   1604515     18335     18335     18335 
 75.002   1  tick   7714332  12308673  12308685  12308703 
 80.002   1  tick   7437402  12364440  12364436  12364418 
 80.002   0  tick   1649912     18252     18252     18252 
 85.002   1  tick    378233    499148    499140    499140 
 85.005   0  tick     65757       979       979       979 
 90.002   0  tick   2900046     21101     21101     21101 
 90.002   1  tick   7575484  11966116  11966132  11966132 
 95.002   0  tick   1618100     18938     18938     18938 
 95.002   1  tick   7148361  11561853  11561837  11561837 
100.002   1  tick   4572742   7579246   7579246   7579246 
100.009   0  tick   1262995     13438     13438     13438 
105.002   0  tick    397311      5175      5175      5175 
105.002   1  tick   3373119   5148723   5148723   5148723 
110.002   0  tick   1642239     18273     18273     18273 
