Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,16.800,38.400,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
5,16.800,38.400,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
10,17.400,39.600,25.800,36,29.400,36,19.200,36,10020,10200,10380,9600,10860,10680
15,17.400,39.600,25.800,36,29.400,36,19.200,36,10020,10200,10380,9600,10860,10680
20,16.800,39,25.800,37.200,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10740
25,17.400,39,25.800,37.200,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10740
30,17.400,40.800,25.800,36,29.400,36,19.200,36,10020,10200,10380,9600,10860,10680
35,16.800,40.800,25.800,36,29.400,36,19.200,36,10020,10200,10380,9600,10860,10680
40,16.800,41.400,25.800,37.800,29.400,36,19.200,36,9960,10200,10380,9600,10860,10680
45,16.800,41.400,25.800,37.800,29.400,36,19.200,36,9960,10200,10380,9600,10860,10680
50,17.400,41.400,25.800,36.600,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10740
55,17.400,41.400,25.800,36.600,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10740
60,17.400,41.400,25.800,36.600,29.400,36,19.200,36,10020,10200,10380,9600,10860,10740
65,17.400,41.400,25.800,36.600,29.400,36,19.200,36,10020,10200,10380,9600,10860,10740
70,16.800,42,25.800,36.600,29.400,36,19.200,36,9960,10200,10380,9600,10860,10740
75,16.800,42,25.800,36.600,29.400,36,19.200,36,9960,10200,10380,9600,10860,10740
80,17.400,42,25.800,37.200,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10740
85,18,42,25.800,37.200,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10740
90,18,42,25.800,36.600,29.400,37.200,19.800,36,9960,10200,10380,9600,10860,10740
95,18,42,25.800,36.600,29.400,37.200,19.800,36,9960,10200,10380,9600,10860,10740
100,17.400,42,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9660,10860,10680
105,17.400,42,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9660,10860,10680
110,17.400,41.400,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10680
115,18,41.400,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10860,10680
120,18,42.600,26.400,37.200,30,37.200,19.800,36,9960,10260,10440,9600,10860,10680
125,18,42.600,26.400,37.200,30,37.200,19.800,36,9960,10260,10440,9600,10860,10680
130,18,42,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
135,18,42,26.400,37.200,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
140,18,41.400,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
145,18,41.400,26.400,37.200,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
150,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10200,10440,9600,10860,10680
155,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10200,10440,9600,10860,10680
160,18,42,26.400,37.200,30,36,19.800,36,10020,10200,10380,9600,10860,10680
165,18,42,26.400,37.200,30,36,19.800,36,10020,10200,10380,9600,10860,10680
170,18,41.400,26.400,38.400,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
175,18,41.400,26.400,38.400,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
180,18,42,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
185,18,42,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
190,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
195,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
200,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
205,18,43.200,26.400,37.800,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
210,18,42,27,38.400,30,37.200,19.800,36,9960,10260,10380,9600,10860,10680
215,18,42,27,38.400,30,37.200,19.800,36,9960,10260,10380,9600,10860,10680
220,18,42,27,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
225,18,42,27,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
230,18,43.200,27,38.400,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
235,18,43.200,27,38.400,30,37.200,19.800,36,10020,10200,10380,9600,10920,10740
240,18,42,27,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
245,18,42,27,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
250,18,42,27,37.800,30,37.200,19.800,36,10020,10260,10380,10920,10740
255,18.600,42,27,37.800,30,37.200,19.800,10020,10260,10380,9600,10920,10740
260,18.600,42,27,39,30.600,37.200,19.800,36,10020,10260,10380,9600,10860,10740
265,18,42,27,39,30.600,37.200,19.800,36,10020,10260,10380,9600,10860,10740
270,18,42,27,38.400,30.600,37.200,19.800,36,10020,10200,10380,9600,10860,10740
275,18,42,27,38.400,30.600,37.200,19.800,36,10020,10200,10380,9600,10860,10740
280,18,42,27,37.800,30.600,37.200,19.800,36,10020,10200,10440,9600,10860,10740
285,18,42,27,37.800,30.600,37.200,19.800,36,10020,10200,10440,9600,10860,10740
290,18,42,27,37.800,30.600,37.200,19.800,36,10020,10260,10380,9600,10920,10680
295,18,42,27,37.800,30.600,37.200,19.800,36,10020,10260,10380,9660,10920,10680
300,18,42,27,38.400,30.600,37.200,19.800,36,9960,10200,10440,9600,10860,10680
305,18,41.400,27,38.400,30.600,37.200,19.800,36,9960,10200,10440,9600,10860,10680
310,18,41.400,27,38.400,30.600,37.200,19.800,36,9960,10200,10440,9600,10920,10740
