Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	20	3150	7575	5250	7425	5400	7650	5250	7875	5250
5	25	29	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
10	26	29	24	18	20	3150	7650	5250	7425	5400	7650	5250	7950	5250
15	26	29	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
20	26	29	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
25	26	29	24	18	20	3150	7650	5250	7425	5325	7650	5250	7875	5250
30	26	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
35	26	30	24	18	20	3150	7650	5250	7425	5400	7650	5250	7950	5250
40	27	30	24	18	20	3150	7575	5325	7425	5325	7575	5325	7950	5325
45	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
50	27	30	24	18	20	3150	7575	5325	7425	5400	7575	5325	7950	5325
55	27	30	24	18	20	3150	7650	5250	7425	5400	7650	5250	7950	5250
60	27	30	24	18	20	3150	7575	5325	7425	5400	7575	5325	7950	5325
65	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
70	27	30	24	18	20	3150	7575	5325	7425	5400	7575	5325	7950	5250
75	27	30	24	18	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
80	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
85	27	30	24	18	20	3075	7575	5250	7425	5400	7575	5325	7950	5250
90	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
95	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
100	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
105	27	30	24	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
110	27	31	24	18	21	3150	7575	5250	7425	5400	7650	5250	7950	5325
115	27	30	24	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5325
120	27	30	24	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
