 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8339460 5189696 8 255 0  0  0  0  0  0  0  0  0  374  198   99  1  1 98
 0 0 0 7594412 4430748 178 4264 0 0 0 0  0  0  0  0  0  435 2767  253  1 11 88
 0 0 0 7594228 4430596 156 3842 0 0 0 0  0  2  0  0  0  417 2360  296  1 10 89
 0 0 0 7594396 4430704 205 4926 0 0 0 0  0  0  0  0  0  399 2744  302  1 10 89
 0 0 0 7594464 4430796 103 2513 0 0 0 0  0  0  0  0  0  379 1729  199  0  5 94
 0 0 0 7594220 4430632 157 3754 0 0 0 0  0  0  0  0  0  385 2351  249  1 10 89
 0 0 0 7594432 4430724 203 4997 0 0 0 0  0  0  0  0  0  400 2780  306  1 10 89
 0 0 0 7594440 4430704 101 2519 0 0 0 0  0  0  0  0  0  384 1731  197  0  5 94
 0 0 0 7594196 4430616 153 3752 0 0 0 0  0  2  0  0  0  410 2355  293  1 10 89
 0 0 0 7594608 4430836 208 5000 0 0 0 0  0  0  0  0  0  398 2781  307  1 10 89
 0 0 0 7594440 4430772 103 2512 0 0 0 0  0  0  0  0  0  379 1739  195  0  5 94
 0 0 0 7594200 4430608 157 3760 0 0 0 0  0  0  0  0  0  369 2355  250  1 10 89
 0 0 0 7594380 4430680 171 4292 0 0 0 0  0  0  0  0  0  389 2545  275  1 10 89
 0 0 0 7594412 4430708 186 4476 0 0 0 0  0  0  0  0  0  395 2566  276  1 10 89
 0 0 0 7594440 4430692 101 2507 0 0 0 0  0  2  0  0  0  374 1779  226  1  5 94
 0 0 0 7594176 4430608 156 3767 0 0 0 0  0  0  0  0  0  375 2313  249  1 10 89
 0 0 0 7594348 4430676 210 5003 0 0 0 0  0  0  0  0  0  394 2704  300  1 10 89
 0 0 0 7594400 4430652 101 2519 0 0 0 0  0  0  0  0  0  373 1712  197  0  5 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7594156 4430564 152 3754 0 0 0 0  0  0  0  0  0  379 2319  255  1 10 89
 0 0 0 7594200 4430592 204 5004 0 0 0 0  0  0  0  0  0  386 2833  343  1 10 89
 0 0 0 7594376 4430628 101 2514 0 0 0 0  0  2  0  0  0  405 1756  239  0  5 94
 0 0 0 7594132 4430564 156 3760 0 0 0 0  0  0  0  0  0  390 2348  252  1 10 89
 0 0 0 7594344 4430656 193 4840 0 0 0 0  0  0  0  0  0  395 2676  294  1 10 89
 0 0 0 7594368 4430624 116 2670 0 0 0 0  0  0  0  0  0  382 1852  204  0  5 94
 0 0 0 7594128 4430540 152 3757 0 0 0 0  0  0  0  0  0  385 2327  254  1 10 89
 0 0 0 7594128 4430540 161 4048 0 0 0 0  0  0  0  0  0  390 2413  261  1 10 89
 0 0 0 7594340 4430632 195 4716 0 0 0 0  0  2  0  0  0  420 2713  330  1 10 89
 0 0 0 7594368 4430660 105 2524 0 0 0 0  0  0  0  0  0  369 1797  197  0  5 94
 0 0 0 7594128 4430548 157 3753 0 0 0 0  0  0  0  0  0  371 2329  243  1 10 89
 0 0 0 7594360 4430660 204 5014 0 0 0 0  0  0  0  0  0  379 2811  302  1 10 89
 0 0 0 7594308 4430576 101 2513 0 0 0 0  0  0  0  0  0  377 1818  201  0  5 94
 0 0 0 7594068 4430492 152 3773 0 0 0 0  0  0  0  0  0  371 2330  242  1 10 89
 0 0 0 7594388 4430692 204 5019 0 0 0 0  0  4  0  0  0  432 2821  369  1 10 89
 0 0 0 7594308 4430600 106 2520 0 0 0 0  0  0  0  0  0  377 1825  203  0  5 94
 0 0 0 7594068 4430488 157 3768 0 0 0 0  0  0  0  0  0  385 2337  251  1 10 89
 0 0 0 7594280 4430568 175 4417 0 0 0 0  0  0  0  0  0  382 2616  273  1 10 89
 0 0 0 7594292 4430548 181 4373 0 0 0 0  0  0  0  0  0  377 2588  273  1 10 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7594308 4430564 102 2537 0 0 0 0  0  0  0  0  0  392 1759  199  0  5 94
 0 0 0 7594068 4430476 153 3763 0 0 0 0  0  3  0  0  0  417 2397  300  1 10 89
 0 0 0 7594136 4430564 208 5006 0 0 0 0  0  0  0  0  0  405 2836  302  1 10 89
 0 0 0 7594308 4430644 103 2513 0 0 0 0  0  0  0  0  0  382 1703  195  0  5 94
 0 0 0 7594068 4430480 156 3764 0 0 0 0  0  0  0  0  0  401 2273  248  1 10 89
 0 0 0 7594260 4430552 203 5016 0 0 0 0  0  0  0  0  0  397 2719  308  1 10 89
 0 0 0 7594284 4430540 101 2513 0 0 0 0  0  0  0  0  0  376 1790  242  0  5 94
 0 0 0 7594044 4430456 153 3768 0 0 0 0  0  2  0  0  0  402 2302  288  1 10 89
 0 0 0 7594256 4430572 189 4774 0 0 0 0  0  0  0  0  0  382 2651  293  1 10 89
 0 0 0 7594284 4430620 121 2758 0 0 0 0  0  0  0  0  0  377 1816  201  0  5 94
