timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    8.708,  0.3613,   45.23,   9.049,   6.787
40,1,    10.74,  0.3761,   46.35,   9.578,   7.184
40,2,    9.097,  0.2383,   42.85,   8.698,   6.523
40,3,    12.77,  0.1325,   44.73,   9.604,   7.203
45,0,    11.16,  0.4505,   45.23,   9.473,   7.105
45,1,       13,  0.5406,   46.35,   9.981,   7.486
45,2,    11.66,  0.3069,   42.98,   9.157,   6.868
45,3,    17.09,   0.157,   44.85,   10.35,   7.762
50,0,    13.59,  0.5312,   45.23,   9.891,   7.418
50,1,    15.02,  0.7092,   46.23,   10.32,   7.744
50,2,     14.2,  0.3756,   42.98,   9.592,   7.194
50,3,    21.73,  0.1739,   44.98,   11.15,   8.359
55,0,    15.99,  0.6057,   45.23,    10.3,   7.728
55,1,    16.79,  0.8937,   46.23,   10.65,   7.989
55,2,    16.72,  0.4438,   42.98,   10.02,   7.517
55,3,    26.65,  0.1851,   45.23,   12.01,   9.008
60,0,    18.38,  0.6758,   45.23,   10.71,   8.035
60,1,    18.31,   1.093,    46.1,   10.92,   8.188
60,2,    19.21,  0.5122,   42.85,   10.43,   7.822
60,3,    31.79,  0.1922,    45.1,   12.85,   9.636
65,0,    20.69,  0.7435,    45.1,   11.09,   8.317
65,1,    19.53,   1.306,   45.85,   11.11,   8.335
65,2,    21.61,  0.5782,   42.73,   10.82,   8.114
65,3,    36.89,  0.1997,    45.1,    13.7,   10.27
70,0,    22.93,  0.8094,    45.1,   11.47,   8.605
70,1,    20.66,   1.518,   45.73,   11.32,   8.488
70,2,    23.95,  0.6422,    42.6,    11.2,   8.399
70,3,    41.92,  0.2075,    45.1,   14.54,    10.9
75,0,    25.16,  0.8746,   45.23,   11.88,   8.908
75,1,    21.93,   1.719,   45.98,    11.6,   8.703
75,2,    26.26,  0.7056,    42.6,   11.59,   8.696
75,3,    46.91,  0.2151,    45.1,   15.37,   11.53
80,0,    27.47,  0.9418,   45.35,   12.29,    9.22
80,1,    23.66,   1.893,    46.1,   11.94,   8.957
80,2,    28.67,  0.7713,    42.6,   12.01,   9.006
80,3,    51.91,  0.2224,    45.1,    16.2,   12.15
85,0,    29.86,   1.011,   45.48,   12.72,   9.543
85,1,    25.88,   2.042,    46.6,   12.42,   9.315
