 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8370980 5219656 7 220 0  0  0  0  0  0  0  0  0  373  174   97  1  0 98
 0 0 0 7635944 4472360 155 4001 0 0 0 0  0  0  0  0  0  436 2570  247  1  9 91
 0 0 0 7636204 4472328 12 100 0 0  0  0  0  0  0  0  0  372  785   98  0  2 98
 0 0 0 7635936 4472288 130 3528 0 0 0 0  0  0  0  0  0  384 2085  244  1  7 93
 0 0 0 7636204 4472336 31 693 0 0  0  0  0  0  0  0  0  375 1046  116  0  4 96
 0 0 0 7635964 4472288 111 2940 0 0 0 0  0  2  0  0  0  411 1827  264  1  5 94
 0 0 0 7635996 4472448 74 1352 0 0 0  0  0  0  0  0  0  376 1319  143  0  5 94
 0 0 0 7635936 4472260 78 2277 0 0 0  0  0  0  0  0  0  381 1573  190  0  3 96
 0 0 0 7635968 4472292 63 1348 0 0 0  0  0  0  0  0  0  380 1359  147  0  7 93
 0 0 0 7636180 4472372 78 2293 0 0 0  0  0  0  0  0  0  376 1527  191  0  2 98
 0 0 0 7635936 4472248 142 3634 0 0 0 0  0  0  0  0  0  380 2206  243  1  9 91
 0 0 0 7636176 4472368 0  0  0  0  0  0  0  3  0  0  0  414  681  152  0  0 100
 0 0 0 7635732 4472292 152 3651 0 0 0 0  0  0  0  0  0  389 2227  252  1  9 91
 0 0 0 7636176 4472336 0  0  0  0  0  0  0  0  0  0  0  360  720   88  0  0 100
 0 0 0 7635816 4472256 142 3639 0 0 0 0  0  0  0  0  0  383 2186  247  1  9 91
 0 0 0 7636160 4472320 0  0  0  0  0  0  0  0  0  0  0  362  650   92  0  0 100
 0 0 0 7635920 4472232 142 3627 0 0 0 0  0  0  0  0  0  380 2163  242  1  9 91
 0 0 0 7636160 4472352 0  0  0  0  0  0  0  2  0  0  0  385  653  134  0  0 100
 kthr      memory            page            disk          faults      cpu
