Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
464 38 38 27 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
472 38 38 27 19 22 3225 7575 5250 7425 5400 7575 5250 7875 5325 54h
480 39 37 27 19 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
488 35 41 28 19 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
496 36 37 28 19 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
504 37 39 28 20 22 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
512 37 37 28 20 22 3150 7575 5325 7425 5325 7575 5250 7875 5250 54h
520 38 36 28 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
528 38 36 28 20 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
536 38 36 28 20 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
544 36 39 28 20 22 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
552 39 36 28 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
560 36 40 28 20 22 3225 7650 5250 7425 5400 7575 5325 7950 5325 54h
568 34 42 28 20 22 3225 7575 5250 7425 5400 7575 5250 7950 5250 54h
576 37 40 28 20 22 3150 7575 5250 7500 5325 7575 5325 7950 5325 54h
584 39 37 28 20 22 3150 7575 5250 7500 5400 7575 5325 7875 5325 54h
592 35 41 28 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
600 37 37 28 20 22 3150 7575 5250 7425 5325 7575 5325 7950 5325 54h
608 38 36 29 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
616 39 36 29 20 22 3150 7575 5250 7500 5400 7500 5325 7875 5250 54h
624 35 40 29 20 22 3150 7650 5250 7425 5325 7575 5250 7950 5250 54h
632 36 42 29 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
640 39 39 29 20 22 3150 7650 5250 7425 5400 7575 5325 7950 5250 54h
648 39 40 29 20 22 3150 7650 5250 7425 5325 7575 5325 7950 5250 54h
656 37 42 29 20 23 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
664 37 41 29 20 23 3225 7575 5325 7500 5400 7575 5325 7950 5250 54h
672 36 41 29 20 23 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
680 39 41 29 20 23 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
688 37 40 29 20 23 3150 7575 5325 7500 5400 7575 5325 7875 5250 54h
696 37 39 29 20 23 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
704 36 41 29 20 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
712 37 38 29 20 23 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
720 35 41 29 20 22 3150 7650 5325 7425 5400 7575 5325 7950 5250 54h
728 39 37 29 20 22 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
736 38 39 29 20 22 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
744 38 37 29 20 22 3150 7575 5325 7425 5400 7575 5325 7875 5250 54h
752 37 37 29 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
760 38 37 29 20 22 3225 7575 5250 7500 5400 7575 5250 7875 5250 54h
768 39 37 29 20 22 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
776 35 41 29 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
784 39 37 29 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
792 36 40 29 19 22 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
800 34 41 29 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
808 35 39 29 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
816 34 41 29 19 22 3150 7650 5325 7425 5325 7500 5325 7875 5250 54h
824 34 41 29 19 22 3225 7575 5250 7425 5325 7500 5250 7950 5250 54h
832 36 37 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
840 38 36 29 19 22 3150 7575 5325 7425 5325 7500 5250 7875 5250 54h
848 37 36 29 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
856 40 36 29 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
864 40 37 29 19 21 3150 7650 5325 7425 5325 7575 5325 7950 5250 54h
872 38 38 29 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
880 38 37 29 19 21 3150 7650 5250 7425 5325 7500 5250 7875 5325 54h
888 37 38 29 19 21 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
896 37 39 29 19 21 3150 7575 5325 7500 5400 7500 5250 7875 5250 54h
904 37 40 29 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
912 36 40 29 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
920 36 40 29 18 22 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
928 34 42 29 18 22 3150 7575 5325 7425 5400 7575 5325 7875 5250 54h
936 37 37 29 19 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
944 34 41 29 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
952 33 41 29 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
960 37 37 29 18 22 3150 7575 5250 7500 5400 7500 5250 7875 5325 54h
968 34 40 28 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
976 37 37 28 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
984 37 36 28 18 21 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
992 34 41 28 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1000 35 37 28 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1008 32 42 28 18 21 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1016 32 41 28 18 21 3150 7650 5250 7425 5400 7500 5250 7950 5250 54h
1024 34 41 28 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1032 34 37 28 18 21 3150 7650 5250 7500 5400 7500 5250 7875 5250 54h
1040 32 39 28 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1048 35 37 28 18 21 3150 7650 5250 7500 5400 7575 5250 7875 5250 54h
1056 34 40 28 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1064 36 36 28 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1072 33 40 28 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1080 33 41 28 18 21 3150 7650 5250 7500 5400 7575 5250 7875 5325 54h
1088 34 41 28 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1096 33 41 28 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1104 33 41 28 18 21 3150 7575 5175 7425 5325 7575 5175 7875 5250 54h
1112 36 40 28 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1120 34 40 28 18 21 3225 7575 5250 7425 5400 7575 5250 7950 5250 54h
1128 37 38 28 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1136 32 34 28 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1144 35 39 28 18 21 3150 7650 5250 7425 5400 7500 5250 7950 5250 54h
1152 34 39 28 18 21 3225 7575 5325 7425 5325 7575 5250 7875 5250 54h
1160 33 40 28 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1168 34 37 28 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1176 34 40 27 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1184 34 36 27 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1192 33 38 27 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1200 35 36 27 18 21 3150 7650 5250 7500 5400 7575 5250 7875 5250 54h
1208 36 35 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1216 33 36 27 18 21 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1224 34 36 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1232 34 36 27 17 21 3150 7575 5325 7425 5325 7575 5250 7950 5250 54h
1240 33 38 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1248 33 40 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1256 36 35 27 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
1264 32 39 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1272 36 35 27 18 21 3150 7650 5250 7425 5400 7500 5250 7875 5250 54h
1280 36 35 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1288 36 34 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1296 37 34 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1304 37 36 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1312 35 37 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5175 54h
1320 36 38 27 18 20 3150 7650 5250 7425 5325 7575 5325 7950 5250 54h
1328 33 41 27 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1336 31 41 27 17 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1344 36 38 27 17 21 3150 7650 5250 7425 5325 7575 5250 7875 5325 54h
1352 35 40 27 17 21 3150 7575 5250 7500 5400 7500 5250 7875 5325 54h
1360 34 39 27 17 21 3150 7575 5325 7500 5325 7575 5250 7950 5250 54h
1368 36 38 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1376 34 37 27 18 20 3150 7650 5250 7500 5325 7575 5250 7875 5325 54h
1384 34 39 27 18 20 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
1392 34 39 27 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1400 37 36 27 18 21 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
1408 32 40 27 18 20 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
1416 33 39 27 18 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1424 34 36 27 17 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1432 34 39 27 18 20 3225 7650 5250 7500 5325 7575 5250 7950 5250 54h
1440 35 39 27 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1448 36 36 27 18 20 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
1456 32 39 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1464 33 39 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1472 31 40 27 17 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1480 32 40 27 17 21 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
1488 33 39 27 17 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1496 34 36 27 18 21 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
1504 36 35 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1512 33 38 27 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1520 31 40 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1528 35 35 27 18 21 3150 7650 5250 7425 5325 7575 5250 7950 5250 54h
1536 34 35 27 18 20 3150 7650 5250 7500 5400 7575 5250 7875 5250 54h
1544 35 34 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1552 37 36 27 18 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1560 36 37 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1568 36 40 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1576 38 37 27 18 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1584 37 37 27 18 20 3150 7650 5250 7500 5325 7575 5250 7950 5250 54h
1592 36 38 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1600 35 37 27 18 20 3150 7575 5250 7500 5325 7575 5325 7875 5250 54h
1608 37 38 27 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1616 37 37 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1624 38 37 27 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1632 37 36 27 18 20 3150 7500 5250 7425 5400 7500 5325 7875 5250 54h
1640 37 36 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1648 34 38 27 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1656 34 36 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1664 35 36 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1672 35 35 27 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1680 35 38 27 18 20 3075 7575 5250 7425 5400 7575 5250 7950 5325 54h
1688 37 34 27 18 20 3150 7500 5250 7500 5400 7500 5250 7950 5250 54h
1696 35 35 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1704 32 39 27 18 20 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
1712 38 35 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1720 38 34 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1728 32 38 27 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1736 35 34 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1744 32 39 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1752 34 39 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1760 35 34 27 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1768 33 38 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1776 31 39 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1784 35 39 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1792 35 39 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1800 36 38 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1808 35 37 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1816 35 38 27 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1824 35 41 27 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1832 35 38 27 18 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
1840 37 39 27 18 21 3150 7575 5325 7425 5400 7575 5325 7875 5250 54h
1848 36 37 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1856 36 36 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1864 37 36 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
1872 33 39 27 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1880 36 35 27 18 20 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
1888 34 37 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1896 35 35 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1904 34 38 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1912 32 40 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1920 36 35 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1928 32 40 27 18 20 3150 7575 5325 7500 5400 7575 5250 7950 5250 54h
1936 36 36 27 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1944 36 35 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
1952 33 39 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1960 32 39 27 17 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1968 31 41 27 17 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1976 33 39 27 17 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1984 35 35 27 17 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1992 33 39 27 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2000 31 40 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2008 32 40 27 17 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2016 33 40 27 17 21 3150 7575 5325 7425 5400 7575 5325 7875 5250 54h
2024 36 36 27 17 21 3150 7575 5325 7425 5325 7575 5325 7950 5250 54h
2032 34 38 27 17 21 3225 7575 5250 7500 5325 7575 5250 7875 5250 54h
2040 34 41 27 17 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2048 34 38 27 17 20 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
2056 29 36 27 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
2064 30 34 27 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2072 29 33 27 17 20 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
2080 27 31 27 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2088 26 31 27 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2096 26 30 26 16 19 3150 7500 5250 7500 5325 7500 5250 7875 5250 54h
2104 26 30 26 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2112 26 30 26 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2120 25 29 26 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2128 25 29 26 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2136 25 29 26 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2144 25 29 25 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2152 25 29 25 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2160 25 29 25 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2168 28 29 25 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2176 27 31 25 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2184 26 31 25 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2192 28 30 25 16 18 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
2200 28 32 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2208 26 29 24 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2216 25 29 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2224 25 29 24 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2232 25 28 24 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2240 25 29 24 16 18 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2248 25 28 24 16 18 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2256 25 28 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2264 25 28 24 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2272 25 28 24 16 18 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2280 25 28 24 16 19 3075 7500 5250 7500 5325 7500 5250 7950 5250 54h
2288 25 28 24 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
2296 25 31 24 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2304 27 31 24 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2312 26 31 23 16 19 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
2320 28 29 23 16 19 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
2328 28 32 23 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2336 25 30 23 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2344 25 29 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2352 25 29 23 16 19 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
2360 25 28 23 16 19 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
2368 25 28 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2376 25 28 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2384 25 28 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2392 25 28 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2400 25 28 23 17 19 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
2408 25 28 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2416 25 28 23 17 19 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
2424 26 31 23 17 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2432 27 32 23 17 19 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
2440 27 30 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2448 26 32 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2456 27 32 23 17 19 3150 7500 5250 7500 5325 7500 5250 7950 5250 54h
2464 26 30 23 17 19 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
2472 26 29 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2480 25 29 23 17 19 3150 7575 5250 7500 5325 7575 5250 7875 5325 54h
2488 26 29 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2496 25 29 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
2504 25 29 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2512 25 29 23 17 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2520 25 29 23 17 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2528 25 29 23 17 19 3075 7575 5250 7425 5400 7575 5250 7950 5250 54h
2536 25 29 23 17 19 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
2544 26 29 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
