 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10023680 7284112 979 955 0 0 7 0 1443 33 -0 0 0 1521 9555 3783  6  2 91
 0 0 0 10356304 7214340 110 2415 0 0 0 0 0 21  0  0  0  767 2248  446  0  4 96
 1 0 0 10355544 7214036 149 2186 0 0 0 0 0  0  0  0  0  618 1772  331  0  4 96
 0 0 0 10355476 7213924 129 2147 0 0 0 0 0  0  0  0  0  633 1735  320  0  4 96
 0 0 0 10355528 7213896 131 2174 0 0 0 0 0  0  0  0  0  581 1712  282  0  4 96
 0 0 0 10355228 7214008 134 2158 0 0 0 0 0  0  0  0  0  593 1699  275  0  4 96
 0 0 0 10355152 7213912 129 2156 0 0 0 0 0  0  0  0  0  593 1678  274  0  3 96
 0 0 0 10355440 7214080 147 2167 0 0 0 0 0  3  0  0  0  648 1706  331  0  4 96
 0 0 0 10354972 7213712 12 98 0 0  0  0  0  0  0  0  0  460  773  202  0  1 99
 0 0 0 10355384 7213964 117 2060 0 0 0 0 0  0  0  0  0  585 1582  256  0  3 97
 0 0 0 10355068 7213836 129 2156 0 0 0 0 0  0  0  0  0  579 1672  265  0  4 96
 0 0 0 10355348 7213948 134 2158 0 0 0 0 0  0  0  0  0  585 1686  265  0  4 96
 0 0 0 10355072 7213812 129 2159 0 0 0 0 0  0  0  0  0  585 1673  260  0  3 96
 0 0 0 10355000 7213756 136 2163 0 0 0 0 0  2  0  0  0  619 1693  318  0  4 96
 0 0 0 10355260 7213868 131 2158 0 0 0 0 0  0  0  0  0  581 1671  262  0  4 96
 0 0 0 10355008 7213748 129 2157 0 0 0 0 0  0  0  0  0  593 1689  268  0  4 96
 0 0 0 10354964 7213708 101 1538 0 0 0 0 0  0  0  0  0  550 1516  290  0  3 96
 0 0 0 10355232 7213824 33 620 0 0 0  0  0  0  0  0  0  498  938  210  0  0 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10355188 7213768 129 2159 0 0 0 0 0  0  0  0  0  575 1673  263  0  4 96
 0 0 0 10355044 7213816 129 2159 0 0 0 0 0  3  0  0  0  636 1705  349  0  4 96
 0 0 0 10354804 7213572 147 2164 0 0 0 0 0  0  0  0  0  596 1677  287  0  4 96
 0 0 0 10354984 7213564 128 2156 0 0 0 0 0  0  0  0  0  596 1688  267  0  4 96
 0 0 0 10354760 7213484 131 2159 0 0 0 0 0  0  0  0  0  581 1675  261  0  4 96
 0 0 0 10354844 7213504 132 2159 0 0 0 0 0  0  0  0  0  585 1691  267  0  4 96
 0 0 0 10354844 7213424 129 2158 0 0 0 0 0  0  0  0  0  584 1674  260  0  4 96
 0 0 0 10354780 7213504 94 1187 0 0 0 0  0  2  0  0  0  563 1241  276  0  2 98
 0 0 0 10354812 7213392 52 979 0 0 0  0  0  0  0  0  0  513 1119  217  0  2 98
 0 0 0 10354700 7213324 129 2155 0 0 0 0 0  0  0  0  0  596 1687  263  0  4 96
 0 0 0 10354732 7213344 129 2159 0 0 0 0 0  0  0  0  0  590 1671  263  0  4 96
 0 0 0 10354364 7213144 134 2160 0 0 0 0 0  0  0  0  0  573 1698  266  0  4 96
 0 0 0 10354944 7213784 129 2162 0 0 0 0 0  0  0  0  0  567 1696  272  0  4 96
 0 0 0 10355168 7214568 140 2162 0 0 0 0 0  2  0  0  0  686 1706  324  0  4 96
 0 0 0 10355464 7214880 130 2159 0 0 0 0 0  0  0  0  0  661 1673  285  0  4 96
 0 0 0 10355928 7215164 129 2157 0 0 0 0 0  0  0  0  0  569 1683  263  0  4 96
 0 0 0 10355616 7215020 17 98 0 0  0  0  0  0  0  0  0  452  740  179  0  1 99
 0 0 0 10355812 7215048 117 2059 0 0 0 0 0  0  0  0  0  588 1613  259  0  3 97
 0 0 0 10355444 7214844 129 2159 0 0 0 0 0  0  0  0  0  584 1671  257  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10355620 7215000 129 2159 0 0 0 0 0  3  0  0  0  628 1688  329  0  4 96
 0 0 0 10355240 7214760 147 2168 0 0 0 0 0  0  0  0  0  594 1675  262  0  4 96
 0 0 0 10355128 7214532 129 2163 0 0 0 0 0  0  0  0  0  587 1690  263  0  4 96
 0 0 0 10355472 7214728 131 2163 0 0 0 0 0  0  0  0  0  588 1769  313  0  4 96
 0 0 0 10355216 7214640 131 2161 0 0 0 0 0  0  0  0  0  572 1692  267  0  3 96
 0 0 0 10355084 7214484 77 1183 0 0 0 0  0  0  0  0  0  518 1265  220  0  3 97
 1 0 0 10355272 7214652 52 981 0 0 0  0  0  2  0  0  0  565 1107  280  0  1 99
 0 0 0 10355020 7214256 147 2168 0 0 0 0 0  0  0  0  0  584 1671  275  0  4 96
 0 0 0 10354732 7214128 129 2166 0 0 0 0 0  0  0  0  0  591 1694  270  0  4 96
 0 0 0 10354664 7214108 129 2164 0 0 0 0 0  0  0  0  0  590 1676  271  0  4 96
 0 0 0 10354964 7214240 134 2164 0 0 0 0 0  0  0  0  0  588 1690  265  0  4 96
 0 0 0 10354608 7213984 129 2168 0 0 0 0 0  0  0  0  0  576 1680  259  0  4 96
 0 0 0 10354420 7213788 147 2178 0 0 0 0 0  2  0  0  0  614 1698  317  0  4 96
 0 0 0 10354564 7213768 129 2165 0 0 0 0 0  0  0  0  0  579 1678  261  0  4 96
 0 0 0 10354220 7213584 12 98 0 0  0  0  0  0  0  0  0  468  789  179  0  1 99
 0 0 0 10354336 7213592 117 2065 0 0 0 0 0  0  0  0  0  591 1572  269  0  3 97
 0 0 0 10353904 7213276 134 2166 0 0 0 0 0  0  0  0  0  589 1694  273  0  4 96
 0 0 0 10354088 7213292 129 2166 0 0 0 0 0  0  0  0  0  588 1678  262  0  4 96
 0 0 0 10353708 7213220 129 2169 0 0 0 0 0  2  0  0  0  636 1706  316  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 10353576 7213092 147 2180 0 0 0 0 0  0  0  0  0  588 1684  285  0  4 96
 0 0 0 10353824 7213028 129 2169 0 0 0 0 0  0  0  0  0  576 1691  260  0  4 96
 0 0 0 10353468 7212832 134 2170 0 0 0 0 0  0  0  0  0  580 1681  262  0  4 96
 0 0 0 10353288 7212656 77 1251 0 0 0 0  0  0  0  0  0  528 1320  236  0  3 97
 0 0 0 10353448 7212652 72 1335 0 0 0 0  0  0  0  0  0  532 1228  221  0  1 99
 0 0 0 10274644 7141492 178 6633 0 0 0 0 0 151 0  0  0 2133 10041 1098 23 8 69
 0 0 0 8277264 5558740 203 89510 0 0 0 0 0 489 0  0  0 6534 2392  734 32 19 49
 0 0 0 8226040 5085028 129 2412 0 0 0 0  0  0  0  0  0  814 1739  251 50  4 46
 0 0 0 8221576 5080508 129 2264 0 0 0 0  0  0  0  0  0  834 1789  289 50  4 46
 0 0 0 8217280 5076520 134 2188 0 0 0 0  0  0  0  0  0  799 1714  258 50  4 46
 0 0 0 8216868 5076088 129 2173 0 0 0 0  0  0  0  0  0 1094 1696  242 50  4 46
 0 0 0 8216912 5076096 147 2177 0 0 0 0  0  4  0  0  0 1161 1720  320 50  4 46
 0 0 0 8216320 5075532 12 98 0  0  0  0  0  0  0  0  0  491  757  200 50  1 49
 0 0 0 8216496 5075544 117 2072 0 0 0 0  0  0  0  0  0  758 1617  244 50  3 47
 0 0 0 8216004 5075264 129 2173 0 0 0 0  0  0  0  0  0  806 1686  251 50  4 46
 0 0 0 8216132 5075200 134 2172 0 0 0 0  0  0  0  0  0  829 1710  257 50  4 46
 0 0 0 8215696 5074916 129 2173 0 0 0 0  0  0  0  0  0  768 1689  235 50  4 46
 0 0 0 8215472 5074708 146 2178 0 0 0 0  0  2  0  0  0  972 1696  305 50  4 46
 0 0 0 8215512 5074652 129 2172 0 0 0 0  0  0  0  0  0  816 1689  245 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8215556 5074636 129 2172 0 0 0 0  0  0  0  0  0  778 1700  236 50  4 46
 0 0 0 8215416 5074608 82 1188 0 0 0  0  0  0  0  0  0  649 1230  214 50  2 48
 0 0 0 8215512 5074580 53 985 0 0  0  0  0  0  0  0  0  602 1153  209 50  2 48
 0 0 0 8215348 5074508 129 2171 0 0 0 0  0  0  0  0  0  794 1690  241 50  4 46
 0 0 0 8215416 5074692 129 2173 0 0 0 0  0  2  0  0  0  998 1716  306 50  4 46
 0 0 0 8215160 5074368 147 2178 0 0 0 0  0  0  0  0  0  826 1684  255 50  4 46
 0 0 0 8215104 5074312 129 2173 0 0 0 0  0  0  0  0  0  786 1704  242 50  4 46
 0 0 0 8215288 5074360 134 2173 0 0 0 0  0  0  0  0  0  805 1688  238 50  4 46
 0 0 0 8215036 5074256 129 2171 0 0 0 0  0  0  0  0  0  797 1701  244 50  4 46
 0 0 0 8214976 5074200 83 1295 0 0 0  0  0  0  0  0  0  648 1342  209 50  3 47
 0 0 0 8215216 5074480 46 878 0 0  0  0  0  2  0  0  0  686 1040  252 50  1 49
 0 0 0 8215148 5074212 147 2178 0 0 0 0  0  0  0  0  0  789 1692  239 50  4 46
 0 0 0 8214836 5074052 129 2174 0 0 0 0  0  0  0  0  0  815 1703  251 50  4 46
 0 0 0 8214748 5073988 129 2174 0 0 0 0  0  0  0  0  0  787 1779  288 50  4 46
 0 0 0 8215040 5074112 132 2170 0 0 0 0  0  0  0  0  0  830 1707  250 50  4 46
 0 0 0 8214816 5074032 129 2173 0 0 0 0  0  0  0  0  0 1129 1711  249 50  4 46
 0 0 0 8214792 5074080 147 2178 0 0 0 0  0  2  0  0  0  955 1714  309 50  4 46
 0 0 0 8215004 5074056 129 2169 0 0 0 0  0  0  0  0  0  834 1687  256 50  4 46
 0 0 0 8214780 5073992 12 99 0  0  0  0  0  0  0  0  0  457  771  172 50  1 49
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8215012 5074116 117 2074 0 0 0 0  0  0  0  0  0  786 1608  245 50  3 47
 0 0 0 8221308 5080476 143 2780 0 0 0 0  0  0  0  0  0  825 1933  248 50  4 46
 0 0 0 8228136 5087048 129 2400 0 0 0 0  0  0  0  0  0  798 1725  239 50  4 46
 0 0 0 8225292 5084356 141 2279 0 0 0 0  0  3  0  0  0  951 1707  321 50  4 46
 0 0 0 8224184 5083272 130 2186 0 0 0 0  0  0  0  0  0  803 1696  244 50  4 46
 0 0 0 8224284 5083188 129 2173 0 0 0 0  0  0  0  0  0  814 1694  251 50  4 46
 0 0 0 8224028 5083100 134 2172 0 0 0 0  0  0  0  0  0  827 1680  254 50  4 46
 0 0 0 8224276 5083196 77 1187 0 0 0  0  0  0  0  0  0  633 1254  211 50  2 48
 0 0 0 8224260 5083160 53 986 0 0  0  0  0  0  0  0  0  621 1131  209 50  2 48
 0 0 0 8224228 5083356 129 2170 0 0 0 0  0  2  0  0  0  943 1712  310 50  4 46
 0 0 0 8224060 5083032 147 2180 0 0 0 0  0  0  0  0  0  823 1680  260 50  4 46
 0 0 0 8224084 5083032 129 2172 0 0 0 0  0  0  0  0  0  814 1702  245 50  4 46
 0 0 0 8224040 5083016 132 2170 0 0 0 0  0  0  0  0  0  807 1685  246 50  4 46
 0 0 0 8224112 5083040 132 2173 0 0 0 0  0  0  0  0  0  799 1699  250 50  4 46
 0 0 0 8224064 5083020 129 2170 0 0 0 0  0  0  0  0  0  794 1684  245 50  4 46
 0 0 0 8223784 5083008 95 1223 0 0 0  0  0  2  0  0  0  749 1317  263 50  3 47
 0 0 0 8224028 5082928 52 959 0 0  0  0  0  0  0  0  0  627 1052  202 50  1 49
 0 0 0 8223984 5082880 129 2173 0 0 0 0  0  0  0  0  0  801 1696  251 50  4 46
 0 0 0 8223704 5082816 129 2170 0 0 0 0  0  0  0  0  0  810 1774  290 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8223660 5082744 134 2172 0 0 0 0  0  0  0  0  0  820 1700  252 50  4 46
 0 0 0 8223956 5082852 129 2175 0 0 0 0  0  0  0  0  0 1107 1685  246 50  4 46
 0 0 0 8223704 5082816 147 2180 0 0 0 0  0  2  0  0  0 1005 1707  304 50  4 46
 0 0 0 8223516 5082580 129 2172 0 0 0 0  0  0  0  0  0  840 1693  256 50  4 46
 0 0 0 8223748 5082644 129 2171 0 0 0 0  0  0  0  0  0  822 1699  257 50  4 46
 0 0 0 8223488 5082584 17 98 0  0  0  0  0  0  0  0  0  469  741  180 50  1 50
 0 0 0 8223744 5082640 117 2071 0 0 0 0  0  0  0  0  0  803 1627  253 50  3 47
 0 0 0 8222340 5081464 138 3324 0 0 0 0  0  0  0  0  0  796 1921  243 50  4 46
 0 0 0 8211952 5071104 129 2547 0 0 0 0  0  2  0  0  0  928 1719  305 50  4 46
 0 0 0 8208364 5067428 147 2642 0 0 0 0  0  0  0  0  0  810 1715  242 50  4 46
 0 0 0 8201772 5060720 129 2173 0 0 0 0  0  0  0  0  0  788 1691  248 50  4 46
 0 0 0 8194996 5053928 134 2635 0 0 0 0  0  0  0  0  0  812 1712  246 50  4 46
 0 0 0 8191236 5050148 129 2259 0 0 0 0  0  0  0  0  0  801 1709  247 50  4 46
 0 0 0 8189340 5048412 31 450 0 0  0  0  0  0  0  0  0  525  919  187 50  2 48
 0 0 0 8181396 5040512 98 2095 0 0 0  0  0  2  0  0  0  832 1481  292 50  2 48
 0 0 0 8180204 5039272 147 2269 0 0 0 0  0  0  0  0  0  835 1694  264 50  4 46
 0 0 0 8178404 5037304 129 2407 0 0 0 0  0  0  0  0  0  800 1702  250 50  4 46
 0 0 0 8174024 5033092 129 2170 0 0 0 0  0  0  0  0  0  789 1690  258 50  4 46
 0 0 0 8173688 5032764 129 2237 0 0 0 0  0  0  0  0  0  792 1711  246 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8172836 5031744 129 2173 0 0 0 0  0  0  0  0  0  794 1685  239 50  4 46
 0 0 0 8172096 5031340 147 2213 0 0 0 0  0  3  0  0  0  955 1695  308 50  4 46
 0 0 0 8171752 5030820 77 1190 0 0 0  0  0  0  0  0  0  609 1283  208 50  3 47
 0 0 0 8172044 5030944 52 982 0 0  0  0  0  0  0  0  0  624 1079  203 50  1 49
 0 0 0 8172036 5031000 129 2172 0 0 0 0  0  0  0  0  0  797 1769  290 50  4 46
 0 0 0 8171760 5030828 135 2175 0 0 0 0  0  0  0  0  0  808 1712  250 50  4 46
 0 0 0 8171656 5030732 129 2172 0 0 0 0  0  0  0  0  0 1254 1686  238 50  4 46
 0 0 0 8171936 5030904 147 2176 0 0 0 0  0  3  0  0  0 1004 1715  304 50  4 46
 0 0 0 8171556 5030628 129 2172 0 0 0 0  0  0  0  0  0  842 1682  260 50  4 46
 0 0 0 8171504 5030584 129 2172 0 0 0 0  0  0  0  0  0  793 1699  246 50  4 46
 0 0 0 8171768 5030720 134 2172 0 0 0 0  0  0  0  0  0  788 1683  239 50  4 46
 0 0 0 8171424 5030496 12 99 0  0  0  0  0  0  0  0  0  469  767  172 50  1 49
 0 0 0 8171660 5030580 117 2073 0 0 0 0  0  0  0  0  0  786 1593  240 50  3 47
