time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
50,47,50,36,46,3645.6,3645.6,9372,9656,1.59E+06,7.96E+07,2.69E+08,5.54E+06,6.79E+07,1.63E+06,688118,1.586388,79.62707,268.6883,55.4118,679.2346,16.30457,6.88118,2035,1153,1628,1221,61.05,64.713,0,0,0,0,0,0
55,47,49,36,46,3645.6,3645.6,9656,9656,781108,87190135,126401608,5.54E+06,64885529,247947,688118,0.781108,87.190135,126.401608,55.4118,648.85529,2.47947,6.88118,2054,1152,1643.2,1232.4,61.62,65.3172,0,0,0,0,0,0
60,47,50,36,46,3645.6,3645.6,9372,9656,1.05E+06,6.22E+07,1.78E+08,7300704,41085124,247947,534088,1.049591,62.23138,177.7214,73.00704,410.85124,2.47947,5.34088,2020,1151,1616,1212,60.6,64.236,0,0,0,0,0,0
65,47,50,36,46,3645.6,3645.6,9372,9656,1.19E+06,9.36E+07,1.31E+08,7300704,68654037,247947,268219,1.19129,93.58829,130.7636,73.00704,686.54037,2.47947,2.68219,2036,1152,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
70,47,49,36,46,3645.6,3645.6,9656,9656,1.86E+05,1.19E+08,8.83E+07,7300704,4.88E+07,1.90E+04,31757,0.1859233,118.8561,88.27787,73.00704,487.8835,0.1898467,0.31757,2107,1151,1685.6,1264.2,63.21,67.0026,0,17.4,0,552.5,0,552500
75,47,50,36,46,3645.6,3645.6,9372,9372,653567,92024360,131224706,7300704,65268182,208149,31757,0.653567,92.02436,131.224706,73.00704,652.68182,2.08149,0.31757,2114,1151,1691.2,1268.4,63.42,67.2252,0,0,0,0,0,0
80,47,49,36,46,3645.6,3645.6,9656,9656,1590451,92024360,278125363,7300704,94827449,208149,31757,1.590451,92.02436,278.125363,73.00704,948.27449,2.08149,0.31757,2043,1151,1634.4,1225.8,61.29,64.9674,0,0,0,0,0,0
85,47,49,36,46,3645.6,3645.6,9656,9656,7.95E+05,96358276,1.40E+08,7300704,66100808,208149,260673,0.7953555,96.358276,139.8043,73.00704,661.00808,2.08149,2.60673,2127,1150,1701.6,1276.2,63.81,67.6386,0,0,0,0,0,0
90,47,50,36,46,3724,3645.6,9656,9656,1564879,96358276,2.64E+08,3.13E+07,40131434,208149,260673,1.564879,96.358276,263.5429,312.6068,401.31434,2.08149,2.60673,2039,1152,1631.2,1223.4,61.17,64.8402,0,0,0,0,0,0
95,47,49,36,46,3645.6,3645.6,9656,9656,8.59E+05,94484477,133715115,3.13E+07,70113898,208149,2.70E+05,0.8586735,94.484477,133.715115,312.6068,701.13898,2.08149,2.699585,2041,1152,1632.8,1224.6,61.23,64.9038,0,0,0,0,0,0
100,47,50,36,46,3645.6,3645.6,9372,9656,788342,9.02E+07,1.31E+08,3.13E+07,6.64E+07,208149,895246,0.788342,90.16633,131.3011,312.6068,664.2107,2.08149,8.95246,2024,1151,1619.2,1214.4,60.72,64.3632,0,11.6,0,98.9,0,98900
105,47,49,36,46,3567.2,3645.6,9656,9656,1566677,9.02E+07,260559249,8054823,6.64E+07,208149,895246,1.566677,90.16633,260.559249,80.54823,664.2107,2.08149,8.95246,2047,1152,1637.6,1228.2,61.41,65.0946,0,0,0,0,0,0
110,48,49,36,46,3645.6,3645.6,9656,9656,7.84E+05,91531494,1.29E+08,8054823,6.21E+07,2.22E+05,895246,0.7843345,91.531494,129.0819,80.54823,621.3182,2.217325,8.95246,2030,1152,1624,1218,60.9,64.554,0,0,0,0,0,0
115,48,49,36,46,3645.6,3645.6,9656,9656,7.84E+05,181015182,1.29E+08,8054823,6.21E+07,297569,895246,0.7843345,181.015182,129.0819,80.54823,621.3182,2.97569,8.95246,2044,1151,1635.2,1226.4,61.32,64.9992,0,0,0,0,0,0
120,48,49,36,46,3645.6,3645.6,9656,9656,1.43E+05,8.91E+07,1.30E+08,8054823,6.63E+07,297569,1.34E+05,0.1432685,89.14487,129.9393,80.54823,662.6661,2.97569,1.338195,2086,1152,1668.8,1251.6,62.58,66.3348,0,0,0,0,0,0
125,48,49,36,46,3645.6,3645.6,9656,9656,1929860,8.91E+07,280516715,3.45E+07,4.14E+07,297569,1.34E+05,1.92986,89.14487,280.516715,345.2452,414.0735,2.97569,1.338195,2047,1151,1637.6,1228.2,61.41,65.0946,0,0,0,0,0,0
130,48,50,36,46,3645.6,3645.6,9656,9656,794743,9.52E+07,138615231,3.45E+07,5.22E+07,279263,1.34E+05,0.794743,95.18107,138.615231,345.2452,521.6191,2.79263,1.338195,2102,1152,1681.6,1261.2,63.06,66.8436,0,23.2,0,234.1,0,234100
135,48,49,36,46,3645.6,3645.6,9656,9656,7.76E+05,9.20E+07,1.31E+08,3.45E+07,6.08E+07,279263,246398,0.7764935,91.98251,131.2288,345.2452,608.2353,2.79263,2.46398,2033,1150,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
140,48,49,36,46,3645.6,3645.6,9656,9656,5.34E+05,123965688,8.84E+07,3.45E+07,48298125,1.63E+05,1.79E+05,0.5338263,123.965688,88.36095,345.2452,482.98125,1.632273,1.785213,2031,1152,1624.8,1218.6,60.93,64.5858,0,0,0,0,0,0
145,48,49,36,46,3567.2,3645.6,9656,9656,779855,96570921,1.42E+08,3.45E+07,6.61E+07,1.63E+05,2.46E+05,0.779855,96.570921,141.7897,345.2452,660.8362,1.632273,2.456515,2027,1153,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
150,48,50,36,46,3645.6,3645.6,9656,9656,1580216,96570921,260020879,24352054,6.61E+07,1.63E+05,2.46E+05,1.580216,96.570921,260.020879,243.52054,660.8362,1.632273,2.456515,2046,1152,1636.8,1227.6,61.38,65.0628,0,0,0,0,0,0
155,48,49,36,46,3645.6,3645.6,9372,9656,858480,1.10E+08,1.58E+08,24352054,66230708,1.63E+05,2.78E+05,0.85848,110.0536,157.5473,243.52054,662.30708,1.632273,2.778795,2030,1152,1624,1218,60.9,64.554,0,0,0,0,0,0
160,48,49,37,46,3724,3645.6,9656,9372,7.91E+05,100003311,148420637,24352054,6.15E+07,1.63E+05,2.72E+05,0.7914455,100.003311,148.420637,243.52054,615.0125,1.632273,2.720345,2042,1152,1633.6,1225.2,61.26,64.9356,0,10.8,0,73.4,0,73400
165,48,49,36,46,3645.6,3724,9656,9372,1092842,100003311,253324727,2.62E+07,4.20E+07,1.63E+05,2.72E+05,1.092842,100.003311,253.324727,262.2392,419.9047,1.632273,2.720345,2073,1152,1658.4,1243.8,62.19,65.9214,0,0,0,0,0,0
170,48,49,37,46,3724,3645.6,9656,9372,261960,1.20E+08,8.67E+07,2.62E+07,4.67E+07,7.98E+04,93768,0.26196,120.3019,86.73833,262.2392,467.3539,0.7980133,0.93768,2232,1151,1785.6,1339.2,66.96,70.9776,0,0,0,0,0,0
175,48,50,37,46,3645.6,3645.6,9656,9656,7.94E+05,9.95E+07,1.45E+08,2.62E+07,5.26E+07,2.46E+05,93768,0.7944595,99.45147,145.0191,262.2392,526.2532,2.462845,0.93768,2053,1152,1642.4,1231.8,61.59,65.2854,0,0,0,0,0,0
180,48,49,37,46,3645.6,3645.6,9656,9372,1573705,9.95E+07,2.60E+08,1.54E+07,5.59E+07,2.46E+05,93768,1.573705,99.45147,260.255,154.4414,558.8733,2.462845,0.93768,2135,1153,1708,1281,64.05,67.893,0,0,0,0,0,0
185,48,49,37,46,3724,3645.6,9656,9656,846602,94375273,1.33E+08,1.54E+07,55714350,2.46E+05,282597,0.846602,94.375273,133.043,154.4414,557.1435,2.462845,2.82597,2034,1153,1627.2,1220.4,61.02,64.6812,0,0,0,0,0,0
190,48,49,37,46,3724,3645.6,9656,9656,7.85E+05,96640615,1.41E+08,1.54E+07,6.29E+07,2.46E+05,2.31E+06,0.7847095,96.640615,141.2592,154.4414,629.3229,2.462845,23.13258,2034,1153,1627.2,1220.4,61.02,64.6812,0,10.6,0,74.7,0,74700
195,48,49,37,46,3645.6,3645.6,9656,9656,1579505,96640615,258376417,1.54E+07,133422171,2.46E+05,2.31E+06,1.579505,96.640615,258.376417,154.4414,1334.22171,2.462845,23.13258,2027,1153,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
200,48,49,37,46,3645.6,3645.6,9656,9656,783241,8.96E+07,127586450,1.54E+07,53502682,2.46E+05,2.54E+05,0.783241,89.5801,127.58645,154.4414,535.02682,2.462845,2.535675,2041,1153,1632.8,1224.6,61.23,64.9038,0,0,0,0,0,0
205,48,49,37,46,3645.6,3645.6,9656,9656,787817,88725792,127495268,1.54E+07,5.60E+07,228758,2.54E+05,0.787817,88.725792,127.495268,154.4414,559.9876,2.28758,2.535675,2033,1153,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
210,48,49,37,46,3645.6,3645.6,9656,9656,795370,9.38E+07,1.35E+08,1.54E+07,6.02E+07,232513,2.54E+05,0.79537,93.82632,134.935,154.4414,602.4796,2.32513,2.535675,2045,1154,1636,1227,61.35,65.031,0,0,0,0,0,0
215,48,49,37,46,3645.6,3645.6,9656,9656,4.00E+05,8.49E+07,123666133,1.22E+07,6.02E+07,46182,2.54E+05,0.4000475,84.91626,123.666133,121.7428,602.4796,0.46182,2.535675,2052,1152,1641.6,1231.2,61.56,65.2536,0,0,0,0,0,0
220,48,49,37,46,3724,3567.2,9372,9656,599230,9.10E+07,1.33E+08,1.22E+07,5.99E+07,46182,272102,0.59923,91.0347,132.6065,121.7428,598.5527,0.46182,2.72102,2091,1152,1672.8,1254.6,62.73,66.4938,0,11.8,0,75.6,0,75600
225,49,49,37,46,3645.6,3645.6,9656,9372,7.92E+05,1.02E+08,1.45E+08,1.22E+07,6.53E+07,46182,244510,0.7919665,101.6244,145.1102,121.7428,653.4629,0.46182,2.4451,2079,1153,1663.2,1247.4,62.37,66.1122,0,0,0,0,0,0
230,48,49,37,46,3724,3645.6,9656,9656,7.92E+05,194985933,1.45E+08,1.22E+07,6.53E+07,46182,490120,0.7919665,194.985933,145.1102,121.7428,653.4629,0.46182,4.9012,2114,1153,1691.2,1268.4,63.42,67.2252,0,0,0,0,0,0
235,48,49,37,46,3724,3645.6,9656,9656,795896,8.92E+07,129268242,1.22E+07,7.03E+07,2.45E+05,490120,0.795896,89.24844,129.268242,121.7428,702.7947,2.445355,4.9012,2027,1152,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
240,48,49,37,46,3645.6,3645.6,9656,9656,795896,189949588,129268242,1.22E+07,7.03E+07,2.45E+05,566935,0.795896,189.949588,129.268242,121.7428,702.7947,2.445355,5.66935,2036,1152,1628.8,1221.6,61.08,64.7448,0,0,0,0,0,0
245,48,49,37,46,3645.6,3645.6,9656,9656,795896,180885598,129268242,1.22E+07,7.03E+07,418785,566935,0.795896,180.885598,129.268242,121.7428,702.7947,4.18785,5.66935,2030,1154,1624,1218,60.9,64.554,0,0,0,0,0,0
250,48,49,37,46,3645.6,3724,9656,9656,787106,8.92E+07,128614771,1.22E+07,6.58E+07,2.18E+05,566935,0.787106,89.1587,128.614771,121.7428,657.9987,2.178785,5.66935,2052,1153,1641.6,1231.2,61.56,65.2536,0,11.2,0,76.4,0,76400
255,48,49,37,46,3645.6,3645.6,9656,9656,7.91E+05,89539466,1.28E+08,1.22E+07,65603903,256701,566935,0.7914435,89.539466,127.7429,121.7428,656.03903,2.56701,5.66935,2044,1152,1635.2,1226.4,61.32,64.9992,0,0,0,0,0,0
260,48,50,37,46,3645.6,3645.6,9656,9656,1590435,89539466,264561860,1.22E+07,122066635,256701,566935,1.590435,89.539466,264.56186,121.7428,1220.66635,2.56701,5.66935,2042,1153,1633.6,1225.2,61.26,64.9356,0,0,0,0,0,0
265,48,49,37,46,3645.6,3724,9656,9656,1.43E+05,83036431,122926265,1.22E+07,5.90E+07,256701,58436,0.1430835,83.036431,122.926265,121.7428,590.4799,2.56701,0.58436,2191,1152,1752.8,1314.6,65.73,69.6738,0,0,0,0,0,0
270,48,50,37,46,3645.6,3645.6,9656,9656,789512,8.86E+07,126990302,1.22E+07,5.57E+07,256701,274941,0.789512,88.58307,126.990302,121.7428,557.1433,2.56701,2.74941,2082,1152,1665.6,1249.2,62.46,66.2076,0,0,0,0,0,0
275,49,49,37,46,3724,3645.6,9656,9656,1706461,8.86E+07,278437260,2.56E+06,6.93E+07,256701,274941,1.706461,88.58307,278.43726,25.5789,692.559,2.56701,2.74941,2051,1153,1640.8,1230.6,61.53,65.2218,0,0,0,0,0,0
280,48,50,37,46,3645.6,3645.6,9656,9656,7.85E+05,95603454,1.38E+08,2.56E+06,62844178,245215,274941,0.7853795,95.603454,138.4146,25.5789,628.44178,2.45215,2.74941,2144,1152,1715.2,1286.4,64.32,68.1792,0,11.4,0,77.3,0,77300
285,48,50,37,46,3724,3645.6,9656,9656,1576826,95603454,2.60E+08,17505807,5.28E+07,245215,274941,1.576826,95.603454,260.3012,175.05807,528.095,2.45215,2.74941,2033,1153,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
290,48,49,37,46,3645.6,3645.6,9656,9656,1583448,95603454,257661176,1.19E+07,59426260,245215,274941,1.583448,95.603454,257.661176,118.676,594.2626,2.45215,2.74941,2032,1152,1625.6,1219.2,60.96,64.6176,0,0,0,0,0,0
295,48,50,37,46,3724,3645.6,9656,9656,791213,8.94E+07,1.30E+08,1.19E+07,71825161,2.72E+05,274941,0.791213,89.36188,130.2523,118.676,718.25161,2.723285,2.74941,2041,1152,1632.8,1224.6,61.23,64.9038,0,0,0,0,0,0
300,48,50,37,46,3645.6,3645.6,9656,9372,7.90E+05,88757824,125700448,1.19E+07,68200032,226625,274941,0.7902635,88.757824,125.700448,118.676,682.00032,2.26625,2.74941,2027,1153,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
305,48,50,37,46,3645.6,3645.6,9656,9656,860011,93843763,1.34E+08,1.19E+07,50511458,2.34E+05,274941,0.860011,93.843763,134.0424,118.676,505.11458,2.343715,2.74941,2032,1155,1625.6,1219.2,60.96,64.6176,0,0,0,0,0,0
310,49,49,37,46,3645.6,3645.6,9656,9656,845290,5.61E+07,164218643,1.65E+06,4.46E+07,9.43E+04,274941,0.84529,56.11003,164.218643,16.49186,446.2172,0.9433433,2.74941,2054,1155,1643.2,1232.4,61.62,65.3172,0,11.4,0,78.1,0,78100
315,48,50,37,46,3724,3645.6,9656,9372,3.05E+05,8.42E+07,1.21E+08,1.65E+06,69858372,9.43E+04,1.37E+05,0.3046925,84.20534,121.1747,16.49186,698.58372,0.9433433,1.370265,2108,1155,1686.4,1264.8,63.24,67.0344,0,0,0,0,0,0
320,48,49,37,46,3645.6,3645.6,9372,9656,5.26E+05,1.26E+08,8.98E+07,1.65E+06,3.28E+07,1.43E+05,165061,0.5258093,126.4404,89.83343,16.49186,328.1066,1.433183,1.65061,2046,1155,1636.8,1227.6,61.38,65.0628,0,0,0,0,0,0
325,48,49,37,46,3645.6,3645.6,9656,9372,7.82E+05,89730140,128852429,1.65E+06,4.99E+07,2.52E+05,165061,0.7821575,89.73014,128.852429,16.49186,499.0621,2.521275,1.65061,2076,1155,1660.8,1245.6,62.28,66.0168,0,0,0,0,0,0
330,48,49,37,46,3645.6,3645.6,9656,9656,791529,89627043,128025670,1.65E+06,6.06E+07,2.52E+05,2.48E+05,0.791529,89.627043,128.02567,16.49186,605.5117,2.521275,2.478555,2042,1155,1633.6,1225.2,61.26,64.9356,0,0,0,0,0,0
335,48,50,37,46,3645.6,3645.6,9372,9656,842975,99176275,1.43E+08,1.65E+06,67405617,244696,2.48E+05,0.842975,99.176275,142.6812,16.49186,674.05617,2.44696,2.478555,2055,1155,1644,1233,61.65,65.349,0,0,0,0,0,0
340,48,50,37,46,3645.6,3645.6,9656,9656,7.96E+05,94664404,1.37E+08,1.65E+06,4.77E+07,257106,2.48E+05,0.7958605,94.664404,137.0583,16.49186,476.994,2.57106,2.478555,2115,1155,1692,1269,63.45,67.257,0,11.4,0,79.6,0,79600
345,49,49,37,46,3724,3645.6,9656,9656,782732,91780899,1.30E+08,1.65E+06,5.65E+07,2.52E+05,2.48E+05,0.782732,91.780899,129.635,16.49186,564.7743,2.523805,2.478555,2134,1155,1707.2,1280.4,64.02,67.8612,0,0,0,0,0,0
350,48,49,37,46,3645.6,3645.6,9656,9656,1570992,91780899,2.55E+08,4433692,64966131,2.52E+05,2.48E+05,1.570992,91.780899,255.3494,44.33692,649.66131,2.523805,2.478555,2093,1154,1674.4,1255.8,62.79,66.5574,0,0,0,0,0,0
355,48,49,37,46,3567.2,3645.6,9656,9656,7.96E+05,91397748,132812246,4433692,5.75E+07,2.52E+05,1053847,0.7956715,91.397748,132.812246,44.33692,574.5353,2.523805,10.53847,2079,1154,1663.2,1247.4,62.37,66.1122,0,0,0,0,0,0
360,49,49,37,46,3724,3645.6,9656,9656,447830,8.28E+07,1.21E+08,2.10E+07,5.75E+07,8.02E+04,1053847,0.44783,82.8387,120.5017,210.1672,574.5353,0.801635,10.53847,2063,1154,1650.4,1237.8,61.89,65.6034,0,0,0,0,0,0
365,48,49,37,46,3645.6,3645.6,9656,9656,5.40E+05,86758799,123742353,2.10E+07,6.38E+07,8.02E+04,200074,0.5398435,86.758799,123.742353,210.1672,637.7162,0.801635,2.00074,2068,1153,1654.4,1240.8,62.04,65.7624,0,0,0,0,0,0
370,48,50,37,46,3645.6,3724,9656,9656,795819,87563810,126493018,2.10E+07,5.71E+07,248900,200074,0.795819,87.56381,126.493018,210.1672,571.3847,2.489,2.00074,2022,1155,1617.6,1213.2,60.66,64.2996,0,11.6,0,80.5,0,80500
375,48,49,37,46,3645.6,3645.6,9656,9656,783721,88814070,1.26E+08,2.10E+07,59699473,254386,200074,0.783721,88.81407,125.8378,210.1672,596.99473,2.54386,2.00074,2055,1155,1644,1233,61.65,65.349,0,0,0,0,0,0
380,48,50,37,46,3645.6,3645.6,9656,9656,805220,95840166,1.41E+08,2.10E+07,5.24E+07,254386,2.52E+05,0.80522,95.840166,140.5215,210.1672,523.5562,2.54386,2.520355,2028,1154,1622.4,1216.8,60.84,64.4904,0,0,0,0,0,0
385,48,50,37,46,3645.6,3645.6,9656,9656,1570235,95840166,2.48E+08,1.00E+07,5.92E+07,254386,2.52E+05,1.570235,95.840166,248.4966,99.9647,591.7044,2.54386,2.520355,2033,1155,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
390,49,49,37,46,3645.6,3645.6,9656,9656,7.93E+05,92773723,132425476,1.00E+07,60530476,2.66E+05,2.52E+05,0.7925165,92.773723,132.425476,99.9647,605.30476,2.658005,2.520355,2045,1155,1636,1227,61.35,65.031,0,0,0,0,0,0
395,48,49,37,46,3645.6,3645.6,9656,9656,8.65E+05,9.29E+07,132176044,1.00E+07,4.11E+07,2.66E+05,228136,0.8649335,92.91073,132.176044,99.9647,411.1005,2.658005,2.28136,2048,1154,1638.4,1228.8,61.44,65.1264,0,0,0,0,0,0
400,49,49,37,46,3645.6,3645.6,9656,9656,7.88E+05,86901287,1.26E+08,1.00E+07,65944667,2.65E+05,228136,0.7877165,86.901287,126.0779,99.9647,659.44667,2.653695,2.28136,2047,1155,1637.6,1228.2,61.41,65.0946,0,14.6,0,93.6,0,93600
405,49,50,37,46,3645.6,3645.6,9656,9656,1568007,86901287,2.54E+08,13490265,53671183,2.65E+05,228136,1.568007,86.901287,254.1131,134.90265,536.71183,2.653695,2.28136,2059,1155,1647.2,1235.4,61.77,65.4762,0,0,0,0,0,0
410,49,50,37,46,3645.6,3645.6,9656,9656,206281,9.10E+07,136914377,5750139,2.84E+07,5.32E+05,1.70E+04,0.206281,91.01361,136.914377,57.50139,284.2186,5.316222,0.1697525,2091,1155,1672.8,1254.6,62.73,66.4938,0,0,0,0,0,0
415,49,49,37,46,3645.6,3645.6,9656,9656,721274,91793083,1.33E+08,5750139,6.70E+07,5.32E+05,248992,0.721274,91.793083,133.2435,57.50139,670.1259,5.316222,2.48992,2135,1153,1708,1281,64.05,67.893,0,0,0,0,0,0
420,49,50,37,46,3645.6,3645.6,9656,9656,8.01E+05,89783162,1.28E+08,5750139,6.23E+07,5.32E+05,268990,0.8011435,89.783162,127.7609,57.50139,623.2661,5.316222,2.6899,2165,1154,1732,1299,64.95,68.847,0,0,0,0,0,0
425,49,50,37,46,3645.6,3645.6,9656,9656,857451,87254133,1.25E+08,5750139,53056220,262494,268990,0.857451,87.254133,125.0934,57.50139,530.5622,2.62494,2.6899,2037,1154,1629.6,1222.2,61.11,64.7766,0,0,0,0,0,0
430,49,49,37,46,3645.6,3645.6,9656,9656,7.91E+05,8.73E+07,1.26E+08,5750139,6.76E+07,262494,248117,0.7913205,87.271,126.1829,57.50139,675.8806,2.62494,2.48117,2023,1154,1618.4,1213.8,60.69,64.3314,0,12.4,0,82.9,0,82900
435,49,50,37,46,3645.6,3645.6,9656,9656,7.97E+05,9.13E+07,1.29E+08,5750139,59642248,2.47E+05,248117,0.7972295,91.32835,129.2943,57.50139,596.42248,2.473815,2.48117,2083,1154,1666.4,1249.8,62.49,66.2394,0,0,0,0,0,0
440,49,49,37,46,3645.6,3645.6,9656,9656,787685,86889859,1.25E+08,5750139,47952616,2.47E+05,275275,0.787685,86.889859,124.5173,57.50139,479.52616,2.473815,2.75275,2037,1155,1629.6,1222.2,61.11,64.7766,0,0,0,0,0,0
445,49,50,37,46,3645.6,3645.6,9656,9656,1573795,86889859,2.46E+08,6643073,62233878,2.47E+05,275275,1.573795,86.889859,245.6675,66.43073,622.33878,2.473815,2.75275,2055,1155,1644,1233,61.65,65.349,0,0,0,0,0,0
450,49,49,37,46,3645.6,3645.6,9656,9656,7.82E+05,8.90E+07,1.26E+08,6643073,53472110,2.47E+05,2.48E+05,0.7822165,88.95164,125.5661,66.43073,534.7211,2.473815,2.477095,2026,1155,1620.8,1215.6,60.78,64.4268,0,0,0,0,0,0
455,49,49,37,46,3645.6,3645.6,9656,9656,7.96E+05,8.50E+07,1.23E+08,9.69E+06,2.48E+07,99105,72378,0.7957428,84.97607,122.6531,96.94152,248.036,0.99105,0.72378,2027,1155,1621.6,1216.2,60.81,64.4586,0,0,0,0,0,0
460,49,50,37,46,3645.6,3645.6,9656,9656,2.04E+05,81579332,119429825,9.69E+06,67451809,8.17E+04,72378,0.2038345,81.579332,119.429825,96.94152,674.51809,0.816715,0.72378,2115,1152,1692,1269,63.45,67.257,0,12.4,0,84.3,0,84300
465,49,50,37,46,3645.6,3645.6,9656,9656,785099,89136357,124951223,9.69E+06,62862006,230694,72378,0.785099,89.136357,124.951223,96.94152,628.62006,2.30694,0.72378,2044,1153,1635.2,1226.4,61.32,64.9992,0,0,0,0,0,0
470,48,50,37,46,3645.6,3645.6,9656,9656,791218,86818519,1.24E+08,9.69E+06,46719763,2.20E+05,72378,0.791218,86.818519,124.4496,96.94152,467.19763,2.202465,0.72378,2033,1153,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
475,49,50,37,46,3645.6,3645.6,9656,9372,786554,8.55E+07,122879100,9.69E+06,6.51E+07,209585,72378,0.786554,85.53408,122.8791,96.94152,650.7105,2.09585,0.72378,2033,1154,1626.4,1219.8,60.99,64.6494,0,0,0,0,0,0
480,49,49,37,46,3645.6,3645.6,9656,9372,1571110,8.55E+07,247519976,2.70E+07,40632324,209585,72378,1.57111,85.53408,247.519976,269.8146,406.32324,2.09585,0.72378,2039,1155,1631.2,1223.4,61.17,64.8402,0,0,0,0,0,0
485,49,50,37,46,3645.6,3724,9656,9656,5.73E+05,1.25E+08,8.93E+07,27774026,40632324,2.00E+05,182516,0.5731313,124.9069,89.26603,277.74026,406.32324,2.002483,1.82516,2043,1155,1634.4,1225.8,61.29,64.9674,0,0,0,0,0,0
490,49,50,37,46,3645.6,3645.6,9656,9656,779007,8.82E+07,128196811,67007804,40632324,5.49E+05,182516,0.779007,88.20217,128.196811,670.07804,406.32324,5.490115,1.82516,2070,1153,1656,1242,62.1,65.826,0,12,0,110.8,0,110800
