Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 16.800 37.800 26.400 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10920 10680
5 16.800 37.800 26.400 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10920 10680
10 18 39 26.400 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
15 18 39 26.400 36 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
20 16.800 39 26.400 36.600 29.400 37.200 19.200 36 9960 10260 10380 9600 10860 10680
25 17.400 39 26.400 36.600 29.400 37.200 19.200 36 9960 10260 10380 9600 10860 10680
30 17.400 39 26.400 36.600 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
35 17.400 39 26.400 36.600 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
40 17.400 40.200 26.400 36.600 29.400 37.200 19.200 36 9960 10200 10380 9600 10860 10680
45 17.400 40.200 26.400 36.600 29.400 37.200 19.200 36 9960 10200 10380 9600 10860 10680
50 16.800 40.200 26.400 36.600 29.400 37.200 19.200 36 9960 10200 10380 9540 10860 10680
55 18 40.200 26.400 36.600 29.400 37.200 19.200 36 9960 10200 10380 9540 10860 10680
60 18 39 26.400 37.800 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
65 18 39 26.400 37.800 29.400 37.200 19.200 36 10020 10200 10380 9600 10860 10680
70 17.400 40.800 27 37.200 29.400 37.200 19.200 36 10020 10260 10380 9600 10860 10740
75 17.400 40.800 27 37.200 29.400 37.200 19.200 36 10020 10260 10380 9600 10860 10740
80 18 40.200 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10860 10680
85 18 40.200 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10860 10680
90 18 40.800 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10860 10740
95 18 40.800 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10860 10740
100 18 40.800 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10920 10740
105 18 40.800 27 36.600 29.400 37.200 19.800 36 10020 10200 10380 9600 10920 10740
110 17.400 40.800 27 36.600 30 37.200 19.800 36 10020 10260 10380 9600 10860 10740
115 17.400 40.800 27 36.600 30 37.200 19.800 36 10020 10260 10380 9600 10860 10740
120 18 40.800 27 36.600 30 37.200 19.800 36 10020 10260 10380 9600 10860 10680
125 18 40.800 27 36.600 30 37.200 19.800 36 10020 10260 10380 9600 10860 10680
130 18 41.400 27.600 37.200 30 37.200 19.800 36 9960 10200 10380 9600 10860 10740
135 18 41.400 27.600 37.200 30 37.200 19.800 36 9960 10200 10380 9600 10860 10740
