 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9449100 6323656 147 2926 0 0 0 0  0  0  0  0  0  839 1724  251 50  4 46
 0 0 0 9440992 6315628 129 2261 0 0 0 0  0  0  0  0  0  840 1688  244 50  4 46
 0 0 0 9436536 6311160 129 2547 0 0 0 0  0  0  0  0  0  851 1709  254 50  4 46
 0 0 0 9431996 6306500 134 2263 0 0 0 0  0  2  0  0  0  992 1693  297 50  4 46
 0 0 0 9424324 6298932 129 2545 0 0 0 0  0  0  0  0  0  837 1705  251 50  4 46
 0 0 0 9422240 6296796 95 1283 0 0 0  0  0  0  0  0  0  664 1235  209 50  2 48
 0 0 0 9419752 6294192 53 1358 0 0 0  0  0  0  0  0  0  668 1231  264 50  2 48
 0 0 0 9413816 6288252 129 2172 0 0 0 0  0  0  0  0  0  844 1680  261 50  4 46
 0 0 0 9412708 6287144 129 2259 0 0 0 0  0  0  0  0  0 1310 1702  256 50  4 46
 0 0 0 9410792 6285408 135 2412 0 0 0 0  0  2  0  0  0  984 1679  314 50  4 46
 0 0 0 9406768 6281376 129 2169 0 0 0 0  0  0  0  0  0  889 1700  276 50  4 46
 0 0 0 9407024 6281528 129 2237 0 0 0 0  0  0  0  0  0  834 1687  251 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9405712 6280584 148 2182 0 0 0 0  0  0  0  0  0  855 1690  255 50  4 46
 0 0 0 9405528 6280004 77 1219 0 0 0  0  0  0  0  0  0  678 1235  209 50  2 48
 0 0 0 9405312 6279752 53 985 0 0  0  0  0  0  0  0  0  668 1120  213 50  2 48
 0 0 0 9405128 6279708 134 2171 0 0 0 0  0  2  0  0  0 1015 1676  295 50  4 46
 0 0 0 9405308 6279744 129 2172 0 0 0 0  0  0  0  0  0  841 1693  249 50  4 46
 0 0 0 9405220 6279780 129 2174 0 0 0 0  0  0  0  0  0  843 1678  246 50  4 46
 0 0 0 9405000 6279752 147 2179 0 0 0 0  0  0  0  0  0  830 1699  253 50  4 46
 0 0 0 9405300 6279740 129 2172 0 0 0 0  0  0  0  0  0  856 1676  253 50  4 46
 0 0 0 9405044 6279644 129 2171 0 0 0 0  0  0  0  0  0  845 1693  246 50  4 46
 0 0 0 9405000 6279648 79 1188 0 0 0  0  0  2  0  0  0  803 1281  266 50  3 47
 0 0 0 9405140 6279576 53 985 0 0  0  0  0  0  0  0  0  714 1087  235 50  1 49
 0 0 0 9405300 6279804 129 2174 0 0 0 0  0  0  0  0  0  865 1675  254 50  4 46
 0 0 0 9405028 6279688 147 2178 0 0 0 0  0  0  0  0  0  827 1695  250 50  4 46
 0 0 0 9404976 6279584 129 2173 0 0 0 0  0  0  0  0  0  847 1685  252 50  4 46
 0 0 0 9405248 6279740 129 2172 0 0 0 0  0  0  0  0  0  847 1689  250 50  4 46
 0 0 0 9405292 6279784 135 2174 0 0 0 0  0  3  0  0  0 1003 1693  298 50  4 46
 0 0 0 9405216 6279692 129 2169 0 0 0 0  0  0  0  0  0  847 1689  252 50  4 46
 0 0 0 9405136 6279612 119 1722 0 0 0 0  0  0  0  0  0  763 1492  230 50  4 46
 0 0 0 9405164 6279616 28 459 0 0  0  0  0  0  0  0  0  581  952  240 50  1 50
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9405168 6279592 130 2171 0 0 0 0  0  0  0  0  0  852 1688  248 50  4 46
 0 0 0 9404928 6279524 130 2243 0 0 0 0  0  0  0  0  0 1313 1734  264 50  4 46
 0 0 0 9404888 6279500 134 2173 0 0 0 0  0  2  0  0  0  965 1685  291 50  4 46
 0 0 0 9404968 6279392 129 2172 0 0 0 0  0  0  0  0  0  900 1697  282 50  4 46
 0 0 0 9404916 6279576 129 2171 0 0 0 0  0  0  0  0  0  840 1674  248 50  4 46
 0 0 0 9404868 6279680 147 2181 0 0 0 0  0  0  0  0  0  855 1690  256 50  4 46
 0 0 0 9404864 6279452 96 1520 0 0 0  0  0  0  0  0  0  734 1419  228 50  3 46
 0 0 0 9405160 6279596 33 653 0 0  0  0  0  0  0  0  0  611  933  202 50  1 49
 0 0 0 9405164 6279588 134 2171 0 0 0 0  0  2  0  0  0  966 1677  312 50  4 46
 0 0 0 9404908 6279492 129 2171 0 0 0 0  0  0  0  0  0  849 1699  250 50  4 46
 0 0 0 9404864 6279524 129 2171 0 0 0 0  0  0  0  0  0  841 1678  242 50  4 46
 0 0 0 9405160 6279724 147 2180 0 0 0 0  0  0  0  0  0  843 1698  250 50  4 46
 0 0 0 9404904 6279488 129 2172 0 0 0 0  0  0  0  0  0  854 1679  263 50  4 46
 0 0 0 9404864 6279452 129 2171 0 0 0 0  0  0  0  0  0  865 1686  259 50  4 46
 0 0 0 9405112 6279612 132 2173 0 0 0 0  0  2  0  0  0  980 1677  310 50  4 46
 0 0 0 9405000 6279420 12 98 0  0  0  0  0  0  0  0  0  563  728  202 50  0 50
 0 0 0 9405140 6279640 117 2076 0 0 0 0  0  0  0  0  0  854 1632  256 50  4 46
 0 0 0 9405112 6279604 147 2180 0 0 0 0  0  0  0  0  0  858 1685  266 50  4 46
 0 0 0 9404836 6279420 129 2171 0 0 0 0  0  0  0  0  0  865 1678  252 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9405132 6279564 129 2172 0 0 0 0  0  0  0  0  0  836 1696  243 50  4 46
 0 0 0 9404880 6279500 134 2172 0 0 0 0  0  2  0  0  0  960 1680  302 50  4 46
 0 0 0 9404840 6279424 129 2173 0 0 0 0  0  0  0  0  0  849 1697  249 50  4 46
 0 0 0 9405132 6279548 147 2178 0 0 0 0  0  0  0  0  0  843 1672  256 50  4 46
 0 0 0 9404880 6279460 12 99 0  0  0  0  0  0  0  0  0  525  860  227 50  1 49
 0 0 0 9405136 6279552 117 2073 0 0 0 0  0  0  0  0  0  838 1588  249 50  3 47
 0 0 0 9404840 6279436 129 2172 0 0 0 0  0  0  0  0  0 1152 1691  254 50  4 46
 0 0 0 9405128 6279568 134 2170 0 0 0 0  0  2  0  0  0  987 1673  307 50  4 46
 0 0 0 9404776 6279360 129 2175 0 0 0 0  0  0  0  0  0  903 1701  274 50  4 46
 0 0 0 9404776 6279476 129 2170 0 0 0 0  0  0  0  0  0  835 1675  247 50  4 46
 0 0 0 9405020 6279704 148 2182 0 0 0 0  0  0  0  0  0  853 1690  253 50  4 46
 0 0 0 9405104 6279520 129 2174 0 0 0 0  0  0  0  0  0  856 1687  251 50  4 46
 0 0 0 9405024 6279484 59 935 0 0  0  0  0  0  0  0  0  657 1122  209 50  2 48
 0 0 0 9405104 6279508 76 1238 0 0 0  0  0  3  0  0  0  873 1237  284 50  2 48
 0 0 0 9404996 6279508 129 2177 0 0 0 0  0  0  0  0  0  849 1691  253 50  4 46
 0 0 0 9405104 6279580 129 2175 0 0 0 0  0  0  0  0  0  830 1682  239 50  4 46
 0 0 0 9404848 6279540 147 2184 0 0 0 0  0  0  0  0  0  874 1687  268 50  4 46
 0 0 0 9404812 6279384 129 2177 0 0 0 0  0  0  0  0  0  857 1677  254 50  4 46
 0 0 0 9405108 6279528 129 2177 0 0 0 0  0  0  0  0  0  858 1684  258 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9404852 6279476 134 2176 0 0 0 0  0  2  0  0  0  984 1680  303 50  4 46
