time,cpu,FSB,L2miss
2,0,19555336,
4,1,,20616
6,1,9540950,
8,1,,454861
10,1,891830,
12,1,,579928
14,1,3231616,
16,1,,419208
18,1,12904460,
20,0,,60921
20,1,,82667
22,1,20406354,
24,1,,7208
26,0,3861897,
28,1,,880555
30,1,1360072,
32,1,,941702
34,1,296262,
34,0,299238,
36,0,,346104
38,0,11388286,
40,1,,5393
40,0,,45940
42,1,12953744,
44,0,,498913
46,0,9481002,
46,1,9499978,
48,1,,391273
50,0,2434906,
52,0,,871636
54,1,1527284,
54,0,1526964,
56,1,,79883
58,0,19348684,
60,1,,94250
62,0,21135504,
64,1,,32454
66,0,9011126,
68,1,,528874
70,1,2439310,
70,0,2463133,
72,0,,670127
74,1,1266648,
76,0,,85789
78,1,18696051,
80,0,,60141
82,0,21717772,
84,1,,74085
86,0,10482910,
88,0,,555846
90,1,1318002,
90,0,1320428,
92,0,,630802
92,1,,538109
94,0,5334652,
96,1,,264274
98,0,12221902,
100,1,,32834
102,0,20154709,
104,0,,54768
106,0,3534268,
108,1,,763897
110,0,1488080,
110,1,1485604,
112,0,,913413
114,1,1515164,
116,1,,437818
116,0,,274703
118,0,12517754,
120,0,,4870
120,1,,99416
122,0,10558776,
124,1,,422338
126,1,5700370,
126,0,5759797,
128,0,,648902
130,1,1870104,
132,0,,675148
134,1,1313890,
134,0,1314306,
136,1,,297354
138,0,12100896,
140,1,,7565
140,0,,53718
142,1,19326285,
144,0,,139795
146,0,10028316,
148,0,,468189
150,0,2760116,
150,1,2787103,
152,0,,853187
154,1,249222,
156,1,,88754
156,0,,62805
158,0,18193414,
160,0,,44075
162,0,21409484,
164,0,,7581
166,1,10214184,
168,0,,464463
170,1,1344088,
170,0,1344402,
172,0,,429747
174,0,11677716,
176,0,,325472
176,1,,223382
178,1,14851886,
180,0,,150628
180,1,,35044
182,0,20373444,
184,1,,8752
186,0,9728682,
186,1,9761204,
188,0,,537276
190,1,1084456,
190,0,1083312,
192,0,,712555
192,1,,795973
194,0,2414142,
196,0,,387179
198,0,12728766,
200,0,,34861
202,0,20621398,
204,0,,72692
206,1,3891213,
208,0,,811146
210,1,1419559,
210,0,1421022,
212,0,,956954
214,1,391057,
214,0,390434,
216,1,,273814
218,0,11666076,
220,1,,3525
220,0,,57242
222,0,13605920,
222,1,13630496,
224,0,,416621
226,0,9570737,
226,1,9590882,
228,1,,451032
230,0,2533188,
232,0,,680026
234,0,1507496,
236,1,,125333
238,0,19342116,
240,1,,9527
240,0,,95203
242,0,21185758,
242,1,21195921,
244,1,,23407
246,0,9000046,
248,1,,486814
250,1,2285856,
252,1,,760729
254,1,1246512,
256,0,,40983
258,1,18996844,
260,0,,7987
262,0,21640850,
264,0,,78542
266,1,10421626,
268,0,,529191
270,0,1459440,
272,1,,552740
272,0,,497467
274,0,6936200,
276,0,,283902
276,1,,356835
278,1,12177768,
280,0,,38415
282,0,20920374,
284,1,,10502
286,0,3542628,
286,1,3547072,
288,0,,786559
290,1,1448014,
290,0,1449438,
292,0,,954709
292,1,,662389
294,1,1550540,
294,0,1555438,
296,0,,391688
298,0,13033788,
300,1,,54356
302,1,44992498,
302,0,45008132,
304,1,,499008
306,1,205187278,
306,0,205237896,
308,1,,809293
308,0,,4236763
310,1,75684156,
310,0,75686585,
312,1,,1607532
314,1,153528933,
314,0,153552579,
316,1,,566545
318,1,90477512,
320,0,,111309
322,1,185812076,
324,0,,1677083
324,1,,1965406
326,1,72531942,
328,1,,1061440
328,0,,4122246
330,1,159183427,
332,0,,4217949
332,1,,511773
334,1,68402636,
334,0,68435754,
336,1,,363262
336,0,,4648122
338,1,168887652,
340,1,,599981
342,1,82555888,
344,1,,250671
346,1,136132402,
348,0,,3851499
350,0,54998688,
352,1,,2874113
354,1,129630802,
354,0,129680617,
356,1,,145016
356,0,,4475799
358,1,100924252,
358,0,100926380,
360,1,,5100240
362,1,95710830,
364,1,,4533934
366,0,92220794,
368,1,,2353319
370,0,93314360,
372,1,,1845691
372,0,,3351332
374,1,97707160,
374,0,97710868,
376,1,,376318
376,0,,4624185
378,1,89243080,
380,0,,1775290
382,0,125695246,
384,1,,820090
384,0,,4005611
386,1,86098686,
388,0,,3243272
390,1,151914328,
390,0,151931966,
392,1,,1402013
394,1,77954138,
394,0,77962642,
396,1,,1505356
396,0,,2221562
398,1,172201308,
398,0,172037394,
400,1,,3580170
402,0,69477606,
404,0,,4203283
406,1,141624169,
406,0,141691704,
408,1,,4489346
410,0,61442850,
412,0,,4520489
412,1,,1391208
414,1,149509095,
414,0,149534824,
416,0,,4055868
416,1,,385410
418,1,73199119,
420,0,,4884288
420,1,,197422
422,1,153646767,
424,0,,29293
424,1,,4174482
426,1,51382400,
426,0,51413719,
428,1,,4617023
428,0,,2473767
430,1,115535810,
432,0,,4426846
432,1,,146675
434,1,101108930,
436,1,,4894487
438,0,108507806,
440,1,,866074
440,0,,3217951
442,1,116183640,
442,0,116244455,
444,1,,4623264
446,1,89478306,
448,1,,2727887
450,1,114634472,
452,1,,4013739
454,1,97941142,
456,1,,2759354
458,0,152432814,
458,1,152507714,
460,1,,3108418
462,1,78498946,
464,0,,2085010
466,1,168317352,
466,0,169110786,
468,1,,955591
470,1,86171042,
472,1,,3893413
472,0,,207336
474,1,175449932,
474,0,175283240,
476,1,,431609
476,0,,3514506
478,1,58072748,
478,0,58052416,
480,1,,3186869
482,0,152940384,
484,0,,3695427
484,1,,95876
486,0,78101098,
488,1,,4912461
490,0,147356526,
492,1,,4110995
494,1,60379002,
496,1,,5007122
498,1,122750488,
498,0,122783499,
500,1,,3225800
502,1,78260494,
504,1,,4545144
506,0,88680674,
508,0,,134640
510,1,97731264,
512,0,,895700
514,0,93983224,
516,1,,1158975
516,0,,3816310
518,1,106062722,
518,0,106068628,
520,0,,4097817
522,1,79098672,
524,1,,3559778
524,0,,393219
526,0,140054918,
528,1,,3678196
530,1,95050426,
532,1,,2629866
534,1,160582094,
536,1,,3573720
538,1,80033206,
538,0,80041014,
540,1,,2109618
542,1,169900388,
544,1,,3598002
546,1,76692690,
548,0,,4063133
550,1,172735810,
552,0,,4001795
554,0,70654550,
556,0,,623861
556,1,,4995366
558,1,153594094,
560,1,,3886965
562,1,68094830,
564,1,,5346387
564,0,,161520
566,0,155908568,
568,1,,708561
568,0,,3968489
570,0,70195372,
572,1,,223541
572,0,,5595968
574,0,105823966,
576,1,,723183
576,0,,4751522
578,1,98650287,
580,1,,2058172
582,1,92266300,
584,1,,3540111
584,0,,116936
586,1,129128372,
588,1,,2999994
590,0,89127739,
592,1,,3886236
594,0,120992936,
596,1,,4635375
598,1,81327262,
600,0,,1218491
602,1,138993314,
602,0,139016916,
604,0,,3877283
604,1,,351930
606,1,89217416,
608,1,,3145258
610,1,166371462,
610,0,166405384,
612,0,,3297761
614,0,76679636,
614,1,76743538,
616,0,,1232465
616,1,,4171190
618,0,154194578,
620,1,,2490974
620,0,,2480385
622,0,62982436,
624,1,,904562
624,0,,4023001
626,0,157930284,
628,0,,3728098
630,0,81059692,
632,1,,1418701
634,1,143232946,
636,0,,694046
638,1,50625798,
640,1,,5418102
642,1,131009708,
644,0,,4426554
646,1,98979072,
646,0,98992730,
648,1,,132821
648,0,,4991735
650,0,100309378,
652,1,,4367536
654,1,101726561,
654,0,101744502,
656,1,,1172543
658,0,94180638,
