time,cpu,FSB,L2miss
2,0,21078752,
4,1,,7697
6,0,2220620,
8,0,,605177
10,1,164156,
12,0,,500551
12,1,,711266
14,1,2021252,
16,0,,374459
16,1,,292122
18,1,11235248,
20,0,,18016
22,0,8381472,
24,0,,456695
26,0,2546616,
28,0,,546020
30,0,150902,
32,0,,690502
34,1,183796,
36,0,,301844
38,0,9922044,
40,1,,3316
42,1,11361353,
44,1,,357724
46,0,9167076,
46,1,9180740,
48,1,,520395
50,1,1116534,
52,1,,651171
54,0,125102,
56,0,,65328
58,1,16087270,
60,0,,5433
62,0,18021076,
62,1,18041248,
64,0,,5913
66,0,8151384,
66,1,8177064,
68,0,,484849
70,1,87630,
72,0,,346284
74,1,10084322,
76,0,,89024
76,1,,214916
78,0,15646109,
80,0,,16599
80,1,,8941
82,1,18059926,
82,0,18136123,
84,0,,7505
86,0,2614528,
88,0,,625689
90,0,96340,
92,0,,591179
92,1,,562666
94,1,2290778,
96,0,,231409
98,0,10375514,
100,1,,6638
102,0,8535138,
104,0,,431467
106,1,2199678,
108,0,,511916
110,0,4402974,
112,0,,259483
114,0,10501410,
116,1,,69237
116,0,,54110
118,1,16363646,
120,0,,6188
122,0,2581824,
124,1,,699682
126,0,740670,
128,0,,562797
130,0,177062,
132,0,,307154
134,1,10625712,
136,1,,128890
138,0,12546125,
138,1,12559904,,1
140,0,,328784,
142,0,7737198,,
142,1,7761142,,
144,0,,397522,
146,1,1979256,,
148,1,,616144,
150,0,91772,,
152,0,,56783,
154,1,15927030,,
156,0,,24242,
158,0,17498870,,
160,1,,6224,
160,0,,17361,
162,0,8341532,,
164,0,,371116,
166,1,2239590,
168,1,,425640
170,0,7640430,
172,1,,308716
174,0,10668440,
176,0,,53336
178,0,16603338,
180,1,,7737
182,0,2364088,
184,1,,677835
186,1,674720,
188,1,,775945
190,1,170530,
192,0,,230238
192,1,,319464
194,1,10861484,
196,0,,24728
198,0,8731239,
200,0,,386715
202,1,5957608,
204,0,,486223
206,0,2268546,
208,1,,687883
210,1,100270,
212,0,,55128
214,1,16019396,
216,0,,30685
218,0,17607109,
218,1,17632646,
220,1,,5202
220,0,,18562
222,0,8122474,
222,1,8142804,
224,0,,421424
226,1,2222000,
226,0,2224632,
228,0,,214983
230,0,9634966,
232,0,,157040
234,0,14542450,
236,0,,28929
238,0,17542304,
240,0,,15983
242,0,2156780,
244,1,,569978
246,0,734692,
248,0,,525236
248,1,,705548
250,1,1014952,
252,0,,267884
254,0,11263944,
256,0,,149842
258,0,8441332,
258,1,8469476,
260,1,,411582
262,0,2660278,
264,0,,697040
266,1,1159030,
268,1,,566469
270,0,113466,
272,0,,81186
274,0,16391806,
276,1,,27829
278,0,14375126,
278,1,14400804,
280,1,,125014
282,0,7989652,
284,1,,542678
286,0,2209580,
288,0,,242809
290,1,9861886,
292,0,,21613
294,1,12974376,
296,0,,197556
298,1,7303335,
300,0,,381706
302,0,22929002,
302,1,22968750,
304,0,,1738080
306,0,1322916,
308,1,,69070
310,0,34613860,
310,1,34635044,
312,0,,1787000
312,1,,588015
314,1,38069116,
316,0,,948779
316,1,,504271
318,1,36361916,
318,0,36413870,
320,1,,628479
322,1,29922096,
322,0,29935662,
324,1,,1612601
324,0,,2068107
326,1,22413042,
326,0,22394946,
328,0,,1905745
328,1,,54338
330,1,44532010,
332,0,,43325
332,1,,1894233
334,1,39179644,
334,0,39196662,
336,0,,217867
336,1,,1837489
338,1,29050572,
340,1,,1235606
342,0,28251104,
344,1,,1620200
346,0,26467322,
348,1,,1583113
348,0,,79924
350,1,50525866,
352,1,,1862138
354,0,38055866,
356,0,,434626
358,1,26991888,
360,1,,1474452
362,1,24362976,
364,0,,636913
364,1,,2151572
366,0,31751216,
366,1,31749204,
368,1,,1599427
370,1,33898144,
370,0,33912150,
372,1,,79334
372,0,,2135133
374,1,34587416,
374,0,34617954,
376,1,,572317
376,0,,2049472
378,1,29497440,
378,0,29533074,
380,0,,587589
380,1,,2841846
382,0,28820662,
384,0,,1444563
384,1,,1529283
386,0,30003838,
388,0,,1774580
388,1,,285707
390,1,35630956,
392,1,,255915
392,0,,2144823
394,1,43813742,
396,0,,38418
396,1,,1609771
398,1,26128551,
400,1,,2149174
402,1,25100040,
404,0,,1348677
406,1,42181750,
406,0,42190994,
408,0,,360530
408,1,,2017143
410,1,34546420,
410,0,34561216,
412,1,,1679107
412,0,,99737
414,1,45545604,
416,0,,2588604
