time,cpu,FSB,L2miss
2,0,24613518,
4,1,,51794
6,0,10827574,
8,1,,603157
10,1,304206,
12,1,,517904
14,0,4084718,
16,0,,76735
18,0,20573730,
20,0,,30221
22,0,10304426,
22,1,10330004,
24,1,,483640
26,1,3662082,
26,0,3687820,
28,1,,798336
30,1,1775358,
32,1,,283499
34,0,14124410,
36,1,,43452
38,1,18806478,
40,0,,9245
42,1,9689400,
44,0,,555290
46,0,1966782,
48,1,,683602
48,0,,708736
50,1,3143234,
52,1,,12450
52,0,,80324
54,1,20933351,
56,0,,81391
58,0,9832086,
60,1,,424296
62,0,4395680,
64,1,,830146
66,1,2014010,
68,0,,335656
70,0,11745468,
72,0,,69779
74,0,18688298,
76,1,,81035
78,1,11962362,
80,0,,431002
82,1,2112642,
84,0,,693724
86,1,2116718,
88,1,,243166
90,1,12853299,
92,0,,57067
92,1,,148755
94,1,19238406,
96,1,,20966
96,0,,128348
98,1,5014744,
100,1,,615393
102,1,1065372,
102,0,963716,
104,0,,732627
106,0,2031878,
108,1,,289890
110,0,11953966,
112,0,,44168
114,0,17462020,
114,1,17502392,
116,0,,224058
118,0,1467658,
120,1,,788106
122,1,2021872,
124,1,,393583
126,1,12953028,
128,0,,110036
130,0,17821482,
132,0,,27652
134,0,8487294,
134,1,8502182,
136,0,,547122
138,1,2491274,
140,0,,778651
142,1,2050086,
144,1,,302798
146,0,12616208,
148,0,,32918
150,0,20782128,
150,1,20801352,
152,0,,46936
154,0,9435448,
156,0,,492436
156,1,,579694
158,1,2128972,
158,0,2152494,
160,1,,655681
162,0,1069642,
162,1,1074874,
164,1,,69814
166,1,19533582,
168,0,,66845
170,1,9090788,
172,1,,446640
174,0,2821856,
176,0,,823206
176,1,,676549
178,0,1349716,
178,1,1354020,
180,0,,572822
180,1,,490251
182,0,8856262,
184,0,,88910
186,0,21393616,
186,1,21405004,
188,0,,23376
190,0,8579008,
192,1,,562806
194,1,2170087,
196,1,,836840
198,0,1341708,
200,0,,241248
202,0,14909006,
204,0,,87699
206,0,20692192,
208,0,,4964
208,1,,77932
210,0,10362216,
212,1,,588385
214,0,1492038,
214,1,1492530,
216,1,,877987
218,1,1487342,
220,1,,293249
222,1,12643732,
224,1,,57084
226,1,19989630,
228,0,,4239
228,1,,60687
230,1,16400652,
232,0,,305905
234,0,1484836,
236,0,,774701
236,1,,805553
238,0,1439774,
240,1,,222882
242,1,13101838,
244,0,,36939
244,1,,133531
246,0,19670626,
248,0,,56399
250,1,7889914,
252,0,,526183
254,1,1821796,
254,0,1791528,
256,1,,703552
258,0,1321170,
260,0,,270752
262,1,12646662,
264,0,,58369
266,0,21300742,
266,1,21324378,
268,1,,11107
270,0,9911690,
272,0,,620622
274,1,2898778,
276,1,,809146
278,1,757922,
280,0,,64565
282,1,18472638,
284,1,,6287
284,0,,30580
286,1,9884542,
288,0,,478328
290,0,2445880,
292,0,,716242
294,0,1465152,
296,1,,461011
298,0,9060108,
300,0,,92519
302,1,47243136,
302,0,47245586,
304,1,,157366
304,0,,1691192
306,1,206441168,
308,1,,1886955
308,0,,2513425
310,1,77685792,
312,0,,2183102
312,1,,2435621
314,0,134956156,
316,0,,3423472
316,1,,663409
318,0,89597620,
320,1,,2512326
322,0,172639458,
324,1,,76389
324,0,,3459795
326,1,86848043,
328,0,,4182121
330,0,164400296,
332,1,,2426372
332,0,,2982811
334,1,57664338,
334,0,57657302,
336,1,,405041
336,0,,4835572
338,0,168181590,
338,1,168046922,
340,0,,78694
340,1,,3622081
342,1,80453174,
342,0,80393366,
344,1,,50449
344,0,,4828232
346,0,143228764,
348,0,,3656962
350,0,53229980,
352,0,,4096501
354,1,132163182,
354,0,132186540,
356,1,,466472
356,0,,4653587
358,0,87504668,
358,1,87542278,
360,1,,323330
360,0,,4882936
362,1,98865956,
364,0,,100681
364,1,,4432191
366,1,92640934,
368,0,,934505
368,1,,4641978
370,1,92001582,
372,1,,2865240
372,0,,2204342
374,1,97909744,
376,1,,3345620
378,0,84148306,
380,1,,54917
380,0,,3386595
382,0,134564972,
384,1,,155796
386,1,91469720,
386,0,91380600,
388,1,,1969931
390,1,151340438,
390,0,151410186,
392,0,,2332528
394,1,78099060,
396,1,,3203239
398,0,171855538,
398,1,171870778,
400,1,,72782
400,0,,3622590
402,0,79233376,
402,1,79182514,
404,1,,930647
406,1,146843395,
408,0,,570009
408,1,,4686282
410,1,60451026,
412,1,,1841702
412,0,,4058590
414,1,147117788,
416,1,,390158
416,0,,4015455
418,1,69124332,
420,1,,5226443
422,1,154439380,
424,1,,4196992
426,0,61748124,
426,1,61755296,
428,0,,2863608
428,1,,3673711
430,1,107674636,
432,1,,3240825
434,1,89825390,
434,0,89848012,
436,0,,5064193
438,0,103435826,
438,1,103449242,
440,0,,97508
440,1,,3612032
442,1,131393721,
442,0,131414024,
444,1,,86998
444,0,,4843018
446,0,87849524,
448,1,,3667139
450,0,118900456,
452,1,,2402069
454,1,80673808,
456,1,,2746394
458,1,142668128,
458,0,142692096,
460,0,,3476465
462,1,97597664,
462,0,97608881,
464,0,,56102
464,1,,3080293
466,1,163919732,
468,0,,491463
468,1,,3998194
470,0,79965230,
472,0,,1288434
474,1,158433096,
476,0,,409739
476,1,,4053713
478,1,67731126,
480,1,,3901498
482,0,168723430,
482,1,168738472,
484,0,,99800
484,1,,3579532
486,1,60740244,
488,0,,1020542
488,1,,5403946
490,1,128692550,
492,0,,4436849
494,1,52435692,
496,1,,3572816
498,1,136922548,
500,1,,611700
502,0,96182222,
502,1,96192604,
504,0,,94174
504,1,,4936557
506,1,90018796,
506,0,90076920,
508,1,,3609325
510,1,87043642,
512,0,,2544391
512,1,,3689330
514,0,91765052,
516,1,,3604301
518,1,125162636,
520,1,,4091192
522,0,98877582,
522,1,98879357,
524,0,,48678
526,0,136870990,
526,1,136900978,
528,1,,804095
528,0,,3941090
530,0,78168430,
530,1,78074433,
532,1,,2085231
532,0,,2205725
534,1,158964278,
534,0,158972386,
536,0,,3785837
538,1,92995998,
538,0,92998124,
540,0,,2950270
542,1,173043926,
544,0,,619933
544,1,,3438428
546,0,68486762,
548,1,,1728316
548,0,,3633945
550,1,156733588,
550,0,156695302,
552,0,,3415424
554,1,59863368,
556,0,,336547
558,1,170586585,
558,0,170592980,
560,1,,121745
560,0,,3778086
562,0,80216484,
564,1,,815974
564,0,,4102588
566,0,143159034,
568,0,,621898
570,1,52112396,
572,0,,684793
572,1,,5977755
574,1,132113942,
576,0,,128127
578,0,96122268,
578,1,96150684,
580,0,,803578
580,1,,4523091
582,0,87971858,
582,1,87953968,
584,1,,5060309
586,1,101452168,
586,0,101525802,
588,1,,2877645
588,0,,3510472
590,1,91800634,
592,1,,3851861
594,1,121033516,
594,0,121056072,
596,1,,140385
596,0,,4691566
598,1,99422294,
598,0,99484874,
600,1,,2808882
602,1,123569794,
602,0,123477472,
604,0,,1354465
604,1,,3930336
606,1,81746894,
608,1,,2549774
610,0,147457928,
610,1,147460130,
612,1,,3915996
614,0,89855206,
616,1,,3360446
618,0,185021526,
620,0,,69173
622,1,71615388,
624,1,,3967085
626,0,142900470,
626,1,142904210,
628,0,,878824
630,1,64720962,
632,1,,4418732
632,0,,581553
634,1,161349470,
636,1,,211080
638,1,80815658,
638,0,80834330,
640,0,,5035316
642,1,144105332,
644,0,,1061204
646,1,52038097,
646,0,52056296,
648,0,,3636321
650,1,117271368,
652,0,,4809398
652,1,,540707
654,1,90985104,
654,0,91011442,
656,0,,4956870
658,0,108102432,
660,1,,3434867
662,1,102752954,
662,0,102608208,
664,1,,3022170
666,1,93523858,
666,0,93456926,
668,1,,2571430
668,0,,2602226
670,1,117445634,
670,0,117440436,
672,1,,375933
672,0,,4857740
674,1,90784892,
676,0,,139236
676,1,,3170561
678,0,146179672,
680,1,,3594849
682,0,82282113,
682,1,82017632,
684,1,,2942344
686,1,165317776,
688,1,,3660313
688,0,,376501
690,1,91491682,
692,1,,3655769
692,0,,177560
694,1,183240868,
696,0,,202623
696,1,,3782739
698,0,66542492,
698,1,66435126,
700,0,,544361
700,1,,4847150
702,1,158483380,
704,1,,4297445
706,0,59667232,
708,1,,4712358
710,1,150472080,
710,0,150496263,
712,1,,93519
712,0,,3839237
714,1,78884098,
716,0,,259871
716,1,,5268481
718,0,143607058,
718,1,143521984,
720,0,,2982441
722,0,73536214,
722,1,73541628,
724,0,,3347720
724,1,,3175947
726,1,96264744,
728,1,,4788710
730,1,94770892,
732,1,,111067
732,0,,4670496
734,0,111116576,
734,1,111051432,
736,0,,44345
736,1,,3526495
738,0,105473514,
740,0,,2708919
740,1,,2924951
742,0,78442581,
742,1,78429470,
744,1,,1979658
744,0,,3103948
746,1,117715686,
746,0,117711764,
748,0,,4025179
750,1,93031640,
752,1,,2340493
752,0,,531507
754,1,166482488,
756,0,,196230
756,1,,3452561
758,1,80194380,
760,1,,3502831
762,1,160808890,
764,0,,308360
766,1,73683996,
768,1,,201347
768,0,,4011174
770,1,159105922,
772,1,,90298
772,0,,4019397
774,1,71791634,
776,1,,4668217
778,0,146472836,
778,1,146414828,
780,1,,3983466
782,1,57252374,
784,1,,5260515
786,0,149427494,
786,1,149440818,
788,0,,77947
790,0,67674848,
792,0,,52126
792,1,,5476334
794,1,107488944,
796,1,,3940522
798,1,84953914,
800,1,,2231278
800,0,,4382622
802,1,90741044,
802,0,90746072,
804,1,,1046427
804,0,,3498328
806,1,118996547,
808,1,,937813
808,0,,3868383
810,0,104541297,
812,0,,3137185
814,1,119258901,
816,1,,2831647
816,0,,2979088
818,1,80170172,
818,0,80174144,
820,0,,3769695
