timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.6429,  0.0612,   37.48,   6.363,   4.772
40,1,     1.01, 0.06247,    39.6,   6.779,   5.084
40,2,    1.003,   0.706,    32.1,   5.635,   4.226
40,3,   0.6542, 0.05626,   35.48,   6.031,   4.523
45,0,   0.8353, 0.07478,   38.73,   6.606,   4.954
45,1,    1.198, 0.07697,   40.98,   7.042,   5.281
45,2,    1.148,  0.9027,   33.35,     5.9,   4.425
45,3,   0.7569, 0.06825,   36.73,   6.258,   4.694
50,0,   0.8882, 0.08461,   39.35,    6.72,    5.04
50,1,    1.149, 0.08837,   41.73,    7.16,    5.37
50,2,    1.196,   1.117,   33.98,   6.048,   4.536
50,3,   0.7421, 0.07642,   37.35,   6.361,   4.771
55,0,   0.9152, 0.09435,   39.85,    6.81,   5.107
55,1,    1.104, 0.09986,    42.1,   7.217,   5.413
55,2,      1.3,   1.327,   34.35,   6.163,   4.622
55,3,   0.7329, 0.08433,   37.98,   6.465,   4.849
60,0,   0.8903,  0.1042,   40.48,   6.912,   5.184
60,1,    1.036,  0.1113,   42.48,    7.27,   5.453
60,2,    1.238,   1.527,   34.73,   6.248,   4.686
60,3,   0.8985, 0.09221,   38.48,   6.578,   4.933
65,0,   0.8611,   0.114,   40.85,   6.971,   5.228
65,1,   0.9496,  0.1227,   42.85,    7.32,    5.49
65,2,    1.019,    1.72,    35.1,   6.306,    4.73
65,3,    1.058, 0.09996,   38.85,   6.668,   5.001
70,0,   0.8487,   0.124,    41.1,   7.012,   5.259
70,1,    1.063,  0.1342,   43.23,   7.404,   5.553
70,2,    1.079,   1.903,   35.35,   6.389,   4.791
70,3,    1.019,  0.1076,   39.23,   6.725,   5.044
75,0,   0.8561,   0.134,   41.48,   7.078,   5.308
75,1,   0.9397,  0.1457,    43.6,   7.448,   5.586
75,2,   0.8834,   2.085,    35.6,   6.428,   4.821
75,3,    1.008,  0.1152,   39.85,   6.829,   5.122
80,0,    1.046,  0.1441,   41.85,   7.173,    5.38
80,1,    1.054,  0.1573,   43.98,   7.531,   5.648
80,2,   0.8003,   2.287,   35.85,   6.489,   4.867
80,3,   0.9745,  0.1229,    40.1,   6.866,    5.15
85,0,   0.9806,  0.1542,   42.23,   7.227,    5.42
85,1,   0.9683,  0.1687,   44.23,    7.56,    5.67
85,2,   0.6634,   2.492,    36.1,   6.543,   4.907
85,3,   0.9198,  0.1306,   40.35,     6.9,   5.175
90,0,   0.9535,  0.1642,    42.6,   7.286,   5.465
90,1,   0.9179,  0.1798,   44.48,   7.595,   5.697
90,2,   0.6852,   2.699,   36.35,   6.622,   4.967
90,3,   0.8863,  0.1382,   40.73,   6.958,   5.219
95,0,    1.007,  0.1741,   42.98,   7.359,   5.519
95,1,   0.9088,  0.1907,   44.85,   7.658,   5.744
95,2,   0.6872,   2.908,    36.6,   6.699,   5.024
95,3,    0.917,  0.1459,   40.98,   7.006,   5.255
100,0,   0.8863,  0.1839,   43.23,   7.383,   5.537
100,1,   0.9136,  0.2016,    45.1,   7.703,   5.777
100,2,   0.6528,   3.118,   36.98,   6.791,   5.093
100,3,   0.7546,  0.1535,   41.23,   7.022,   5.267
105,0,   0.9377,  0.1937,   43.48,   7.434,   5.576
105,1,   0.8956,  0.2126,   45.23,   7.722,   5.792
105,2,   0.8114,   3.326,   37.35,   6.915,   5.186
105,3,    0.769,  0.1612,   41.48,   7.068,   5.301
110,0,   0.9537,  0.2034,   43.73,    7.48,    5.61
110,1,   0.8858,  0.2235,   45.48,   7.764,   5.823
110,2,   0.7335,   3.536,   37.73,   6.999,   5.249
110,3,    0.746,  0.1688,   41.73,   7.107,    5.33
115,0,    1.117,  0.2129,   43.85,    7.53,   5.648
115,1,   0.8043,  0.2343,    45.6,   7.773,    5.83
115,2,   0.8043,   3.734,    38.1,   7.106,    5.33
115,3,   0.6661,  0.1764,   41.85,   7.115,   5.337
120,0,    1.123,  0.2224,    44.1,   7.574,   5.681
120,1,   0.7306,  0.2451,   45.73,   7.783,   5.838
120,2,   0.8193,   3.937,   38.48,   7.205,   5.404
120,3,   0.6382,   0.184,    42.1,   7.154,   5.365
125,0,    1.183,  0.2319,   44.35,   7.627,   5.721
125,1,    0.667,  0.2558,   45.98,   7.816,   5.862
125,2,    1.003,   4.152,   38.85,   7.334,   5.501
125,3,   0.6433,  0.1917,   42.35,   7.197,   5.398
130,0,    1.225,  0.2416,   44.48,   7.657,   5.743
