 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10637812 7593928 100 191 0 0 0 0 460 5  7  0  0  492 1415  571  0  1 99
 0 0 0 10693540 7548772 155 4119 0 0 0 0 0 18  0  0  0  541 2801  360  1 10 89
 0 0 0 10693344 7548560 132 3759 0 0 0 0 0  0  0  0  0  412 2311  259  1 10 89
 0 0 0 10693420 7548508 116 3587 0 0 0 0 0  0  0  0  0  397 2002  262  1  6 94
 0 0 0 10693196 7548440 150 3900 0 0 0 0 0  0  0  0  0  414 2347  265  1 10 89
 0 0 0 10693368 7548500 133 3740 0 0 0 0 0  0  0  0  0  414 2290  259  1 10 89
 0 0 0 10693608 7548744 121 3596 0 0 0 0 0  0  0  0  0  401 2050  258  1  6 94
 0 0 0 10693052 7548528 157 3911 0 0 0 0 0  2  0  0  0  437 2298  306  1 10 90
 0 0 0 10693276 7548604 134 3744 0 0 0 0 0  0  0  0  0  400 2234  275  1 10 89
 0 0 0 10693456 7548648 116 3595 0 0 0 0 0  0  0  0  0  407 2038  261  1  6 94
 0 0 0 10693008 7548456 151 3901 0 0 0 0 0  0  0  0  0  400 2306  278  1 10 90
 0 0 0 10692996 7548448 134 3754 0 0 0 0 0  0  0  0  0  392 2276  262  1 10 89
 0 0 0 10693448 7548672 122 3605 0 0 0 0 0  0  0  0  0  407 2057  254  1  6 93
 0 0 0 10692988 7548448 156 3903 0 0 0 0 0  2  0  0  0  442 2335  327  1  9 90
 0 0 0 10692960 7548408 134 3750 0 0 0 0 0  0  0  0  0  396 2286  274  1 10 89
 0 0 0 10693388 7548568 116 3600 0 0 0 0 0  0  0  0  0  386 2073  252  1  6 93
 0 0 0 10693184 7548472 134 3749 0 0 0 0 0  0  0  0  0  405 2218  279  1  8 91
 0 0 0 10692900 7548348 134 3759 0 0 0 0 0  0  0  0  0  386 2251  296  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10693280 7548516 139 3749 0 0 0 0 0  0  0  0  0  394 2212  268  1  9 91
 0 0 0 10693060 7548404 139 3753 0 0 0 0 0  2  0  0  0  436 2255  309  1  9 91
 0 0 0 10692804 7548256 134 3751 0 0 0 0 0  0  0  0  0  395 2256  264  1  8 91
 0 0 0 10693312 7548484 134 3745 0 0 0 0 0  0  0  0  0  389 2225  263  1  9 91
 0 0 0 10692956 7548256 133 3754 0 0 0 0 0  0  0  0  0  406 2257  261  1  9 91
 0 0 0 10692712 7548160 133 3744 0 0 0 0 0  0  0  0  0  413 2273  259  1  8 91
