time,cpu,FSB,L2miss
2,1,18351422,
4,0,,34636
6,1,8866064,
8,0,,441683
10,1,2314206,
12,0,,694458
14,0,525680,
16,1,,318445
16,0,,241940
18,0,9924133,
20,1,,55847
20,0,,34038
22,0,16500850,
24,1,,6321
24,0,,18692
26,0,17022254,
28,1,,119374
30,1,829544,
32,0,,701575
34,0,391452,
36,0,,216097
38,0,9343450,
40,0,,36918
42,0,16228843,
44,0,,5999
46,0,8254362,
48,0,,341290
50,0,1398450,
52,0,,494117
54,0,171132,
56,0,,390128
58,0,4987612,
60,1,,58230
62,0,17828275,
64,0,,30554
66,0,8685462,
68,0,,421605
70,1,1904078,
72,1,,718948
74,0,103008,
76,0,,261576
76,1,,291385
78,1,10096942,
78,0,10121964,
80,0,,12620
82,0,8548370,
84,0,,347346
86,1,3013930,
88,0,,651720
90,0,730399,
92,0,,247743
94,1,10412386,
96,1,,42446
98,0,7616428,
100,0,,312312
102,0,2827106,
104,0,,615769
106,0,1137054,
108,0,,678155
110,0,298731,
112,1,,86679
112,0,,55748
114,0,15761344,
116,0,,53934
118,1,12571572,
118,0,12577130,
120,0,,263929
122,1,7984788,
124,0,,391855
126,0,1094556,
128,0,,313620
130,1,9699245,
132,0,,59871
134,0,15823702,
136,0,,36607
138,0,16986954,
140,1,,20165
142,1,2103864,
144,0,,606145
146,0,1581768,
148,0,,483495
148,1,,321767
150,0,7117120,
152,0,,250386
152,1,,295592
154,1,10491135,
156,0,,33362
158,1,7589171,
160,1,,401325
162,0,2766284,
164,0,,505154
166,0,1135990,
168,0,,529046
170,1,326446,
172,0,,85327
172,1,,75490
174,0,15919838,
176,1,,73035
178,0,11186974,
178,1,11193762,
180,0,,341470
182,0,7823108,
184,0,,399095
186,0,1046422,
188,0,,182259
190,1,9821278,
192,0,,93889
194,0,15406080,
196,0,,36494
198,0,17095638,
200,0,,20654
202,1,1997774,
204,0,,584228
206,0,1633736,
208,0,,231437
210,0,8754680,
212,0,,281251
212,1,,192203
214,0,11343154,
216,0,,42820
218,0,7521352,
220,1,,453921
222,0,2687548,
224,0,,560503
226,0,14737828,
228,0,,638409
230,0,313400,
232,1,,77734
232,0,,69561
234,0,15948686,
236,0,,46510
238,0,9052472,
240,0,,468352
242,1,5375947,
244,0,,449589
246,0,1165726,
248,0,,263495
250,0,9951496,
252,0,,65424
254,0,16159278,
256,0,,35209
258,1,16955150,
260,0,,21353
262,1,1919112,
264,0,,649090
266,0,1796978,
268,1,,387576
268,0,,193325
270,0,9407458,
272,1,,87087
272,0,,146541
274,0,14547984,
276,1,,33027
278,1,7327868,
280,0,,461129
282,0,2685445,
284,0,,561810
286,0,1251104,
288,0,,633793
288,1,,559609
290,0,885350,
292,1,,43300
294,0,17004036,
296,0,,35257
298,1,8903858,
300,0,,422141
302,0,24899154,
304,0,,1109916
306,0,30750826,
308,0,,1430012
310,1,11586992,
312,1,,33612
314,0,7906184,
316,0,,479135
318,0,1452900,
320,0,,588181
322,0,1249864,
324,1,,278287
324,0,,211717
326,1,12424586,
328,1,,139103
328,0,,24526
330,0,17011810,
332,1,,49819
334,1,16603094,
334,0,16691002,
336,0,,1189440
338,0,214474,
340,0,,229058
342,0,11605154,
344,1,,33906
344,0,,57586
346,1,18357114,
348,1,,19152
348,0,,15454
350,0,12325189,
352,0,,250585
354,1,6811698,
356,0,,589349
358,1,1196426,
360,0,,232368
360,1,,265371
362,1,11357980,
362,0,11391804,
364,0,,91708
366,0,17582230,
368,0,,4975
370,0,10572828,
370,1,10585497,
372,0,,385933
374,1,5158044,
376,0,,569245
378,0,169804,
380,0,,311345
382,1,12105663,
384,0,,46333
386,1,19178106,
386,0,19180176,
388,0,,23346
390,0,8641872,
392,0,,429285
394,1,2442608,
394,0,2455516,
396,0,,655355
398,1,502611,
398,0,500756,
400,1,,576869
402,0,1722128,
404,0,,3969
406,1,19080356,
408,0,,16569
410,0,8297578,
412,1,,187330
414,0,1883980,
416,1,,691816
418,0,1105621,
420,1,,414155
420,0,,654123
422,1,3279884,
422,0,3222812,
424,1,,35299
426,1,19800280,
426,0,19808020,
428,1,,18182
428,0,,8288
430,0,8180980,
432,0,,426671
434,0,1549574,
434,1,1591301,
436,0,,738105
438,1,325222,
440,0,,301749
442,1,9558379,
442,0,9563100,
444,0,,131383
444,1,,207006
446,0,15137039,
448,0,,76779
450,0,8002037,
452,0,,410988
454,1,1958498,
454,0,1985400,
456,1,,558816
458,0,188140,
460,1,,155874
462,1,10992892,
462,0,11005448,
464,1,,104511
466,1,16687006,
468,0,,456137
470,1,13912595,
470,0,13946906,
472,1,,752953
474,0,6419214,
476,1,,907503
478,0,3503030,
480,0,,272428
482,0,11992966,
484,0,,64018
484,1,,57515
486,1,17515356,
486,0,17574656,
488,0,,25182
490,0,13689830,
492,0,,221771
494,0,7585128,
496,0,,432467
498,0,1187032,
500,0,,269550
502,0,11288810,
504,0,,38363
504,1,,79086
506,1,18884290,
508,0,,37629
510,0,10760410,
512,0,,329388
514,0,5261866,
514,1,5300906,
516,1,,342305
518,0,1175784,
520,0,,236889
520,1,,274168
522,1,11577337,
