Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	20	3075	7575	5250	7425	5325	7575	5250	7875	5250
5	28	32	24	17	20	3150	7575	5325	7425	5400	7575	5250	7950	5325
10	25	29	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
15	26	29	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
20	26	32	24	17	20	3150	7575	5250	7425	5325	7650	5250	7950	5250
25	26	29	24	17	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
30	26	29	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
35	28	32	24	17	20	3150	7575	5250	7425	5400	7575	5250	7875	5250
40	26	29	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
45	26	29	24	18	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
50	29	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
55	26	29	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
60	26	30	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
65	29	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
70	26	30	24	18	20	3150	7575	5250	7425	5325	7575	5325	7950	5250
75	27	30	24	18	20	3150	7575	5325	7425	5325	7575	5250	7950	5325
80	29	30	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
85	26	30	24	18	20	3150	7575	5325	7425	5400	7575	5250	7875	5250
90	27	30	24	18	20	3150	7575	5250	7350	5325	7575	5250	7950	5250
95	29	30	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
100	26	30	24	18	20	3150	7575	5250	7500	5400	7575	5250	7875	5250
105	28	31	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
110	27	32	24	18	20	3150	7575	5250	7425	5325	7575	5325	7950	5250
115	26	30	24	18	20	3150	7575	5250	7425	5400	7500	5250	7875	5250
120	27	31	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
125	29	31	24	18	20	3150	7575	5250	7425	5400	7575	5250	7875	5250
130	26	30	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
135	27	31	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
140	28	31	24	18	20	3150	7500	5250	7425	5325	7575	5250	7875	5325
145	26	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
150	27	31	24	18	20	3150	7575	5250	7425	5400	7575	5325	7875	5250
155	29	31	24	18	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
160	26	30	24	18	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
165	28	31	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
170	29	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7875	5250
175	26	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7875	5325
180	28	31	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
185	27	31	24	18	20	3150	7575	5325	7425	5325	7575	5250	7950	5325
190	27	30	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
195	29	31	24	18	20	3150	7575	5325	7425	5400	7575	5250	7875	5250
200	27	31	24	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
205	26	30	24	18	20	3150	7575	5250	7425	5325	7575	5250	7875	5325
210	29	33	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
215	26	30	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
220	26	30	24	18	20	3150	7500	5250	7425	5400	7500	5250	7875	5250
225	29	34	24	18	20	3150	7575	5325	7425	5400	7575	5250	7950	5325
230	30	30	24	18	20	3150	7500	5250	7425	5325	7575	5250	7875	5250
235	27	35	24	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
240	31	36	24	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
245	30	34	24	18	21	3150	7575	5325	7425	5400	7575	5250	7950	5325
250	32	32	24	18	21	3150	7575	5250	7500	5400	7575	5250	7875	5250
255	33	36	24	18	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
260	28	38	24	19	21	3150	7575	5325	7425	5400	7575	5250	7875	5325
265	33	33	25	19	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
270	32	38	25	19	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
275	29	38	25	19	21	3150	7575	5325	7425	5400	7575	5250	7950	5325
280	31	38	25	19	21	3150	7575	5250	7500	5400	7575	5250	7875	5250
285	31	39	25	19	21	3150	7575	5250	7425	5400	7575	5250	7875	5250
290	29	39	25	19	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
295	34	38	25	19	22	3150	7575	5250	7500	5400	7500	5325	7950	5250
300	29	40	25	19	22	3150	7575	5250	7425	5325	7575	5325	7950	5250
305	29	40	25	19	22	3150	7575	5325	7425	5325	7575	5250	7950	5325
310	33	41	25	19	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
315	29	40	25	19	22	3150	7575	5325	7425	5325	7575	5250	7950	5325
320	34	35	25	19	22	3150	7575	5250	7425	5400	7575	5325	7950	5250
325	33	40	25	19	22	3150	7575	5250	7425	5400	7575	5250	7950	5250
330	29	41	25	19	22	3225	7575	5250	7350	5400	7500	5250	7875	5250
335	34	35	25	19	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
340	32	40	25	19	22	3150	7575	5250	7425	5400	7575	5250	7875	5250
345	30	41	25	19	22	3150	7575	5250	7350	5400	7500	5250	7950	5250
350	34	37	26	19	22	3150	7575	5250	7425	5400	7575	5250	7950	5250
355	35	38	26	19	22	3150	7575	5325	7425	5400	7575	5250	7875	5325
360	34	36	26	19	22	3150	7650	5250	7425	5400	7500	5250	7950	5250
365	32	39	26	19	22	3150	7650	5325	7425	5400	7575	5250	7950	5325
370	32	40	26	19	22	3225	7575	5250	7425	5400	7575	5250	7875	5250
375	30	41	26	19	22	3150	7575	5325	7425	5400	7500	5250	7950	5250
380	35	41	26	19	22	3150	7575	5250	7500	5400	7575	5250	7875	5250
385	30	41	26	19	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
390	30	41	26	19	22	3150	7575	5250	7350	5400	7575	5250	7875	5250
395	34	42	26	19	22	3150	7575	5250	7425	5400	7575	5250	7875	5250
400	34	36	26	19	22	3150	7650	5250	7425	5400	7575	5325	7875	5250
405	34	36	26	19	22	3150	7650	5325	7425	5325	7575	5250	7950	5250
410	34	40	26	19	22	3150	7575	5250	7425	5400	7575	5250	7950	5325
415	30	41	26	19	22	3150	7575	5325	7425	5400	7575	5250	7875	5250
420	35	35	26	19	22	3150	7650	5250	7425	5400	7575	5250	7950	5250
425	34	39	26	19	22	3150	7650	5250	7425	5400	7575	5250	7875	5250
430	35	35	26	19	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
435	32	40	26	19	22	3150	7575	5250	7425	5400	7575	5250	7875	5250
440	33	41	26	19	22	3150	7650	5250	7425	5400	7575	5325	7875	5250
445	30	41	26	19	22	3150	7575	5250	7425	5325	7575	5325	7950	5250
450	32	39	26	19	22	3150	7575	5250	7425	5400	7575	5250	7950	5250
