 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8281844 5133660 10 303 0 0  0  0  0  0  0  0  0  375  227  101  2  1 98
 0 0 0 7552144 4388340 161 4113 0 0 0 0  0  0  0  0  0  433 2661  254  1  9 90
 0 0 0 7551760 4388136 153 3771 0 0 0 0  0  0  0  0  0  382 2258  256  1  9 91
 0 0 0 7552064 4388280 152 3741 0 0 0 0  0  0  0  0  0  379 2222  250  1  9 91
 0 0 0 7551964 4388196 153 3765 0 0 0 0  0  3  0  0  0  427 2239  307  1  9 91
 0 0 0 7551760 4388164 152 3747 0 0 0 0  0  0  0  0  0  376 2226  253  1  9 91
 0 0 0 7551856 4388280 156 3756 0 0 0 0  0  0  0  0  0  387 2232  250  1  9 91
 0 0 0 7552148 4388312 159 3770 0 0 0 0  0  0  0  0  0  378 2235  250  1  9 91
 0 0 0 7551736 4388156 153 3748 0 0 0 0  0  0  0  0  0  391 2247  253  1  9 91
 0 0 0 7551732 4388140 153 3753 0 0 0 0  0  0  0  0  0  387 2223  253  1  9 91
 0 0 0 7552184 4388332 152 3757 0 0 0 0  0  4  0  0  0  433 2245  327  1  9 90
 0 0 0 7551952 4388224 153 3760 0 0 0 0  0  0  0  0  0  385 2246  252  1  9 91
 0 0 0 7551736 4388164 161 3769 0 0 0 0  0  0  0  0  0  396 2251  255  1  9 91
 0 0 0 7551948 4388256 154 3753 0 0 0 0  0  0  0  0  0  392 2249  251  1  9 91
 0 0 0 7551940 4388196 153 3757 0 0 0 0  0  0  0  0  0  379 2257  252  1  9 91
 0 0 0 7551736 4388144 152 3757 0 0 0 0  0  0  0  0  0  379 2238  245  1  9 90
 0 0 0 7551936 4388228 153 3758 0 0 0 0  0  2  0  0  0  431 2273  288  1  9 91
 0 0 0 7552164 4388324 153 3768 0 0 0 0  0  0  0  0  0  379 2256  253  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7551716 4388144 160 3759 0 0 0 0  0  0  0  0  0  385 2256  244  1  9 91
 0 0 0 7551688 4388116 153 3756 0 0 0 0  0  0  0  0  0  390 2276  251  1  9 91
 0 0 0 7551932 4388216 153 3757 0 0 0 0  0  0  0  0  0  395 2263  257  1  9 90
 0 0 0 7551896 4388152 153 3756 0 0 0 0  0  0  0  0  0  382 2249  248  1  9 91
 0 0 0 7551692 4388100 152 3763 0 0 0 0  0  4  0  0  0  509 2282  317  1  9 90
 0 0 0 7551784 4388180 152 3751 0 0 0 0  0  0  0  0  0  388 2265  257  1  9 90
 0 0 0 7552180 4388344 158 3757 0 0 0 0  0  0  0  0  0  380 2363  297  1  9 91
 0 0 0 7551688 4388136 158 3764 0 0 0 0  0  0  0  0  0  387 2285  248  1  9 91
 0 0 0 7551684 4388096 153 3753 0 0 0 0  0  0  0  0  0  379 2285  251  1  9 91
 0 0 0 7552140 4388300 152 3771 0 0 0 0  0  0  0  0  0  390 2252  252  1  9 90
 0 0 0 7551892 4388148 152 3749 0 0 0 0  0  2  0  0  0  423 2300  296  1  9 91
 0 0 0 7551684 4388104 152 3766 0 0 0 0  0  0  0  0  0  390 2217  251  1  9 91
 0 0 0 7551904 4388244 159 3770 0 0 0 0  0  0  0  0  0  380 2231  247  1  9 91
 0 0 0 7551868 4388148 155 3774 0 0 0 0  0  0  0  0  0  387 2228  254  1  9 91
 0 0 0 7551664 4388072 152 3772 0 0 0 0  0  0  0  0  0  396 2235  258  1  9 91
 0 0 0 7551660 4388068 152 3764 0 0 0 0  0  0  0  0  0  385 2228  252  1  9 91
 0 0 0 7552184 4388312 152 3767 0 0 0 0  0  4  0  0  0  435 2246  316  1  9 90
 0 0 0 7551868 4388140 153 3770 0 0 0 0  0  0  0  0  0  388 2233  254  1  9 91
 0 0 0 7551660 4388092 160 3771 0 0 0 0  0  0  0  0  0  389 2247  247  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7551976 4388228 154 3784 0 0 0 0  0  0  0  0  0  385 2246  251  1  9 91
 0 0 0 7551868 4388124 153 3768 0 0 0 0  0  0  0  0  0  390 2242  252  1  9 91
 0 0 0 7551660 4388072 152 3757 0 0 0 0  0  0  0  0  0  381 2247  241  1  9 90
 0 0 0 7551660 4388068 153 3760 0 0 0 0  0  4  0  0  0  514 2268  319  1  9 90
 0 0 0 7552108 4388308 153 3759 0 0 0 0  0  0  0  0  0  382 2235  254  1  9 90
 0 0 0 7551844 4388168 158 3775 0 0 0 0  0  0  0  0  0  382 2267  245  1  9 91
 0 0 0 7551636 4388084 158 3758 0 0 0 0  0  0  0  0  0  384 2264  250  1  9 91
 0 0 0 7551880 4388184 153 3768 0 0 0 0  0  0  0  0  0  389 2247  258  1  9 90
 0 0 0 7551844 4388100 152 3767 0 0 0 0  0  0  0  0  0  382 2265  250  1  9 91
 0 0 0 7551636 4388048 153 3765 0 0 0 0  0  2  0  0  0  422 2279  283  1  9 90
