Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	29	25	18	20	3150	7650	5250	7500	5400	7650	5325	8025	5250
5	26	29	25	18	20	3150	7650	5250	7500	5400	7650	5325	7950	5250
10	26	30	25	18	20	3150	7650	5325	7500	5400	7650	5250	7950	5325
15	27	31	25	18	20	3150	7575	5250	7425	5400	7575	5325	8025	5250
20	27	31	25	18	20	3150	7650	5250	7425	5400	7650	5325	8025	5250
25	27	30	25	18	20	3150	7650	5325	7425	5400	7650	5250	7950	5325
30	27	31	25	18	20	3150	7575	5325	7425	5400	7575	5250	8025	5325
35	27	30	25	18	20	3150	7650	5325	7500	5400	7650	5250	7950	5325
40	27	31	25	18	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
45	28	31	25	18	20	3150	7650	5325	7500	5400	7650	5250	7950	5325
50	27	31	25	18	20	3150	7650	5250	7425	5400	7650	5325	8025	5250
55	27	31	25	18	21	3225	7575	5250	7500	5400	7650	5250	8025	5250
60	30	32	25	18	21	3225	7650	5250	7500	5400	7650	5250	7950	5250
65	30	31	25	18	21	3225	7650	5250	7500	5400	7650	5250	7950	5250
70	30	32	25	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
75	29	35	25	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
80	29	32	25	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
85	28	34	25	18	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
90	29	35	25	18	21	3150	7650	5250	7500	5400	7650	5325	7950	5325
95	31	33	25	18	21	3150	7650	5250	7500	5400	7650	5325	8025	5325
100	30	31	25	18	21	3150	7650	5250	7500	5400	7650	5325	8025	5325
105	30	32	25	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
110	31	33	25	18	21	3225	7650	5325	7500	5400	7650	5325	7950	5325
115	29	33	25	18	21	3225	7650	5325	7500	5400	7650	5325	7950	5325
120	30	32	25	18	21	3150	7575	5325	7500	5400	7575	5325	7950	5325
125	31	32	25	18	21	3150	7650	5325	7500	5400	7650	5325	7950	5325
130	31	32	25	18	21	3150	7575	5250	7500	5400	7575	5250	8025	5250
135	29	33	25	18	21	3150	7575	5250	7500	5400	7575	5250	8025	5250
140	29	34	25	18	21	3225	7575	5325	7425	5400	7575	5325	7950	5325
145	31	33	25	18	21	3150	7650	5325	7500	5400	7650	5325	8025	5250
150	29	33	25	18	21	3150	7650	5325	7500	5400	7650	5325	8025	5250
155	28	34	25	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
160	31	33	25	18	21	3225	7575	5325	7500	5400	7575	5250	8025	5250
165	30	34	25	18	21	3150	7575	5250	7500	5400	7575	5325	7950	5325
170	30	33	25	18	21	3150	7575	5250	7500	5400	7575	5325	7950	5325
175	31	32	25	18	21	3225	7650	5325	7500	5400	7650	5250	8025	5325
180	32	34	25	19	21	3150	7650	5325	7425	5400	7650	5325	8025	5250
185	29	33	25	19	21	3150	7650	5325	7425	5400	7650	5325	8025	5250
190	29	34	25	19	21	3150	7575	5325	7500	5400	7575	5325	8025	5325
195	32	33	25	19	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
200	31	33	25	19	21	3150	7575	5250	7425	5400	7575	5325	7950	5250
205	30	32	25	19	21	3150	7575	5250	7425	5400	7575	5325	7950	5250
210	31	32	25	19	21	3150	7575	5325	7500	5400	7575	5250	7950	5325
215	30	35	25	19	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
220	29	33	25	19	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
225	28	35	25	19	21	3150	7650	5325	7500	5325	7650	5250	8025	5325
