 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6806040 7822464 265 603 218 1 1 0 752 28 0 0  0 1190 3473 1571  1  8 91
 0 0 0 6776864 7789316 142 1949 49 0 0 0 0 13  0  0  0  913 2331  463  0  3 96
 0 0 0 6777124 7789408 144 1829 0 0 0 0  0  0  0  0  0  492 1367  272  0  3 97
 0 0 0 6776840 7789272 144 1826 0 0 0 0  0  0  0  0  0  503 1486  292  0  3 97
 0 0 0 6777120 7789404 144 1825 0 0 0 0  0  0  0  0  0  503 1498  289  0  3 97
 0 0 0 6776864 7789296 144 1824 0 0 0 0  0  0  0  0  0  503 1550  331  0  3 97
 0 0 0 6777120 7789400 144 1825 0 0 0 0  0  0  0  0  0  497 1500  269  0  3 97
 0 0 0 6776864 7789288 144 1823 0 1 1 0  0  1  0  0  0  502 1493  273  0  3 97
 0 0 0 6776808 7789240 144 1829 0 0 0 0  0  0  0  0  0  508 1502  297  0  3 97
 0 0 0 6777036 7789348 88 1008 0 0 0  0  0  0  0  0  0  450 1120  226  0  3 97
 0 0 0 6777036 7789336 56 817 0 0  0  0  0  0  0  0  0  467  905  251  0  1 99
 0 0 0 6776748 7789192 144 1823 0 0 0 0  0  0  0  0  0  500 1485  290  0  3 97
 0 0 0 6777032 7789328 144 1827 0 0 0 0  0  0  0  0  0  528 1504  293  0  3 97
 0 0 0 6776776 7789212 144 1829 0 1 1 0  0  2  0  0  0  520 1488  299  0  3 97
 0 0 0 6777028 7789284 144 1824 0 0 0 0  0  0  0  0  0  514 1499  292  0  3 97
 0 0 0 6776776 7789176 144 1826 0 0 0 0  0  0  0  0  0  497 1490  272  0  3 97
 0 0 0 6776732 7789132 144 1825 0 0 0 0  0  0  0  0  0  497 1500  296  0  3 97
 0 0 0 6777016 7789268 144 1826 0 0 0 0  0  0  0  0  0  505 1488  292  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6776732 7789136 144 1822 0 1 1 0  0  0  0  0  0  527 1501  300  1  3 96
 0 0 0 6777016 7789268 88 1010 0 0 0  0  0  1  0  0  0  469 1115  227  0  2 98
 0 0 0 6776992 7789256 56 818 0 0  0  0  0  0  0  0  0  460  916  252  0  1 99
 0 0 0 6776736 7789128 144 1823 0 0 0 0  0  0  0  0  0  502 1485  298  0  3 97
 0 0 0 6776992 7789236 144 1827 0 0 0 0  0  0  0  0  0  496 1503  270  0  3 97
 0 0 0 6776740 7789128 143 1824 0 0 0 0  0  0  0  0  0  493 1485  269  0  3 97
 0 0 0 6776708 7789100 144 1825 0 0 0 0  0  0  0  0  0  509 1502  267  0  3 97
 0 0 0 6776992 7789232 144 1825 0 1 1 0  0  1  0  0  0  519 1488  274  0  3 97
 0 0 0 6776672 7789040 174 1989 4 2 2 0  0  2  0  0  0  538 1962  303  0  3 97
 0 0 0 6776936 7789152 144 1825 0 0 0 0  0  0  0  0  0  507 1486  293  0  3 97
 0 0 0 6776680 7789044 144 1825 0 0 0 0  0  0  0  0  0  502 1507  292  0  3 97
 0 0 0 6776936 7789152 88 1007 0 0 0  0  0  0  0  0  0  446 1156  258  0  2 98
 0 0 0 6776936 7789148 56 818 0 0  0  0  0  1  0  0  0  481  936  249  0  1 99
 0 0 0 6776680 7789040 144 1825 0 1 1 0  0  1  0  0  0  522 1492  303  0  3 97
 0 0 0 6776620 7788992 144 1826 0 0 0 0  0  0  0  0  0  509 1499  288  0  3 97
 0 0 0 6776900 7789112 144 1825 0 0 0 0  0  0  0  0  0  508 1488  296  0  3 97
 0 0 0 6776616 7788976 144 1826 0 0 0 0  0  0  0  0  0  507 1502  290  0  3 97
 0 0 0 6776900 7789108 144 1824 0 0 0 0  0  0  0  0  0  491 1485  266  0  3 97
 0 0 0 6776644 7789000 144 1825 0 1 1 0  0  0  0  0  0  528 1503  301  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6776900 7789108 144 1825 0 0 0 0  0  1  0  0  0  509 1488  292  0  3 97
 0 0 0 6776648 7789000 144 1826 0 0 0 0  0  0  0  0  0  505 1499  292  0  3 97
 0 0 0 6776900 7789108 88 1008 0 0 0  0  0  0  0  0  0  470 1079  251  0  2 98
 0 0 0 6776616 7788968 56 817 0 0  0  0  0  0  0  0  0  448  949  228  0  1 99
 0 0 0 6776900 7789096 144 1824 0 0 0 0  0  0  0  0  0  504 1485  290  0  3 97
 0 0 0 6776616 7788960 144 1827 0 0 0 0  0  0  0  0  0  524 1504  298  0  3 97
 0 0 0 6776876 7789084 144 1825 0 1 1 0  0  1  0  0  0  515 1489  291  0  3 97
 0 0 0 6776620 7788964 143 1826 0 0 0 0  0  0  0  0  0  494 1500  267  0  3 97
 0 0 0 6776876 7789068 144 1824 0 0 0 0  0  0  0  0  0  482 1483  268  0  3 97
 0 0 0 6776624 7788960 144 1826 0 0 0 0  0  0  0  0  0  501 1505  299  0  3 97
 0 0 0 6776592 7788928 144 1825 0 0 0 0  0  0  0  0  0  497 1486  298  0  3 97
 0 0 0 6776876 7789064 144 1824 0 1 1 0  0  0  0  0  0  525 1502  272  0  3 97
 0 0 0 6776876 7789060 88 1008 0 0 0  0  0  1  0  0  0  473 1070  254  0  2 98
 0 0 0 6776640 7788948 56 817 0 0  0  0  0  0  0  0  0  463  954  251  0  1 98
 0 0 0 6776876 7789060 144 1826 0 0 0 0  0  0  0  0  0  489 1486  269  0  3 97
 0 0 0 6776620 7788952 143 1826 0 0 0 0  0  0  0  0  0  495 1503  273  0  3 97
 0 0 0 6776876 7789056 144 1824 0 0 0 0  0  0  0  0  0  500 1552  302  0  3 97
