Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	27	29	25	19	20	3150	7650	5325	7500	5325	7575	5325	7950	5250
5	26	29	25	19	20	3150	7575	5325	7500	5400	7575	5250	7950	5250
10	27	29	25	19	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
15	27	29	25	19	20	3150	7650	5325	7425	5400	7575	5250	7950	5250
20	27	29	25	19	20	3150	7650	5325	7500	5400	7500	5250	7950	5250
25	27	29	25	19	20	3150	7650	5325	7500	5325	7575	5250	7875	5250
30	28	29	25	19	20	3150	7575	5325	7500	5325	7575	5325	7950	5250
35	27	30	25	19	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
40	27	30	25	19	20	3225	7650	5325	7425	5400	7575	5250	7950	5250
45	28	30	25	19	20	3150	7650	5250	7500	5325	7575	5325	7950	5250
50	28	30	25	20	20	3150	7575	5325	7500	5400	7575	5250	7950	5250
55	28	30	25	20	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
60	28	30	25	20	20	3150	7650	5325	7500	5400	7575	5250	7950	5325
65	28	30	25	20	20	3225	7650	5325	7425	5325	7500	5325	7950	5250
70	28	30	25	20	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
75	28	30	25	20	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
80	28	30	25	20	20	3150	7575	5325	7500	5400	7500	5250	7950	5250
85	28	30	25	20	20	3150	7650	5325	7500	5400	7500	5250	7950	5325
90	28	30	25	20	20	3150	7575	5325	7500	5325	7575	5250	7950	5250
95	28	31	25	20	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
100	28	30	25	20	20	3150	7575	5325	7500	5400	7500	5250	7950	5250
105	28	30	25	20	20	3150	7650	5325	7425	5325	7575	5325	7950	5250
110	28	31	25	20	20	3150	7650	5325	7425	5325	7575	5250	7950	5250
115	28	30	25	20	20	3150	7575	5325	7425	5325	7575	5250	7950	5250
120	28	30	25	20	20	3150	7650	5325	7425	5400	7500	5250	7950	5325
125	29	30	25	20	20	3150	7650	5325	7425	5400	7575	5250	7950	5250
130	29	30	25	20	20	3150	7650	5325	7425	5400	7575	5250	7950	5250
135	28	30	25	20	20	3150	7575	5325	7425	5325	7575	5250	7950	5325
140	29	31	25	20	20	3150	7575	5325	7425	5400	7575	5325	7950	5250
145	28	30	25	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
150	28	31	25	20	21	3150	7650	5325	7425	5400	7500	5325	7950	5250
155	29	31	25	20	21	3150	7650	5325	7500	5325	7500	5325	7950	5250
160	29	31	25	20	21	3150	7575	5325	7500	5325	7500	5325	7950	5250
165	29	31	25	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
170	29	31	25	20	21	3150	7575	5325	7500	5400	7500	5325	7875	5250
175	29	31	26	20	21	3150	7575	5325	7425	5325	7575	5325	7950	5250
180	28	31	26	20	21	3150	7650	5325	7500	5325	7500	5250	7950	5250
185	29	31	26	20	21	3150	7575	5250	7500	5325	7500	5250	7950	5250
190	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
195	28	31	26	20	21	3150	7650	5250	7500	5400	7500	5325	7950	5250
200	29	31	26	20	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
205	29	31	26	20	21	3150	7575	5250	7500	5325	7575	5250	7950	5325
210	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
215	29	31	26	20	21	3150	7575	5325	7500	5325	7500	5250	7950	5250
220	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5325	7950	5250
225	28	31	26	20	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
230	29	31	26	20	21	3225	7575	5325	7500	5400	7575	5250	7950	5250
235	29	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
240	28	31	26	20	21	3150	7650	5325	7425	5400	7575	5325	7950	5325
245	28	31	26	20	21	3150	7575	5325	7425	5325	7500	5250	7950	5250
250	29	31	26	20	21	3225	7650	5250	7500	5400	7575	5250	7950	5250
255	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
260	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
265	28	31	26	20	21	3150	7650	5325	7500	5325	7575	5250	7950	5250
270	29	31	26	20	21	3150	7575	5325	7500	5325	7575	5250	7950	5325
275	28	31	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
280	29	31	26	20	21	3150	7575	5250	7500	5325	7575	5250	7950	5250
285	29	31	26	20	21	3225	7575	5325	7500	5400	7575	5250	7950	5325
290	28	31	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
295	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5250	7950	5325
300	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5325	7950	5325
305	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
310	28	31	26	20	21	3150	7650	5325	7425	5325	7575	5250	7950	5250
315	29	31	26	20	21	3150	7575	5250	7425	5325	7575	5250	7950	5250
320	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
325	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
330	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5325	7950	5325
335	29	31	26	20	21	3150	7575	5250	7425	5325	7575	5250	7950	5250
340	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
345	28	31	26	20	21	3150	7575	5325	7425	5325	7500	5250	7950	5250
350	29	31	26	20	21	3225	7650	5325	7425	5400	7575	5325	7950	5325
355	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
360	28	31	26	20	21	3150	7650	5325	7425	5400	7575	5325	7950	5325
365	29	31	26	20	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
370	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
375	29	31	26	20	21	3150	7575	5250	7500	5325	7575	5325	7950	5250
380	28	31	26	20	21	3150	7650	5325	7425	5325	7575	5250	7875	5325
385	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5325
390	29	31	26	20	21	3150	7575	5325	7500	5325	7575	5250	7950	5250
395	29	31	26	20	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
400	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
405	31	35	26	20	21	3150	7575	5325	7500	5325	7575	5325	7950	5325
410	29	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
415	29	31	26	20	21	3150	7575	5325	7500	5400	7500	5250	7950	5250
420	31	35	26	20	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
425	29	32	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
430	29	31	26	20	21	3225	7575	5325	7425	5400	7575	5250	7950	5325
435	32	33	26	20	21	3150	7650	5325	7425	5325	7500	5325	7950	5250
440	29	32	26	20	21	3150	7650	5325	7425	5400	7500	5325	7875	5325
445	29	31	26	20	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
450	31	34	26	20	21	3150	7650	5250	7425	5400	7500	5250	7950	5250
455	30	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
460	29	31	26	20	21	3150	7575	5325	7500	5400	7575	5325	7950	5250
465	31	34	26	20	21	3150	7575	5325	7425	5325	7575	5250	7875	5250
470	29	32	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
475	29	31	26	20	21	3150	7650	5325	7425	5325	7575	5250	7950	5250
480	31	34	26	20	21	3150	7575	5325	7500	5325	7575	5325	7950	5250
485	30	31	26	20	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
490	29	31	26	20	21	3225	7650	5325	7500	5325	7575	5250	7950	5250
495	31	35	26	20	21	3150	7575	5325	7500	5400	7575	5325	7950	5250
500	30	32	26	20	21	3150	7575	5325	7425	5325	7575	5325	7950	5250
505	29	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
510	30	35	26	20	21	3150	7575	5250	7500	5400	7575	5325	8025	5250
515	30	33	26	20	21	3150	7650	5325	7425	5400	7500	5250	7950	5250
520	29	32	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
525	32	32	26	20	21	3150	7650	5325	7425	5325	7575	5325	7950	5250
530	30	33	26	20	21	3150	7575	5325	7425	5325	7575	5325	7950	5250
535	29	31	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
540	31	33	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
545	30	32	26	20	21	3150	7575	5250	7425	5325	7575	5325	7950	5250
550	29	31	26	20	21	3150	7650	5325	7500	5400	7650	5325	7950	5250
555	32	31	26	20	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
560	32	33	26	20	21	3150	7575	5325	7425	5325	7650	5250	7950	5325
565	29	32	26	20	21	3150	7575	5325	7425	5325	7650	5250	7950	5325
570	30	34	26	20	21	3225	7650	5325	7500	5400	7650	5250	7950	5325
575	31	34	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
580	30	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
585	29	34	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
590	33	33	26	20	21	3150	7650	5325	7500	5325	7650	5325	7950	5250
595	29	32	26	20	21	3150	7650	5325	7500	5325	7650	5325	7950	5250
600	30	34	26	20	21	3150	7650	5325	7425	5325	7575	5250	7950	5250
605	32	34	26	20	21	3150	7575	5325	7500	5325	7575	5250	7950	5250
610	30	32	26	20	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
615	29	32	26	20	21	3225	7575	5325	7425	5325	7575	5250	7950	5325
620	30	35	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5325
625	29	33	26	20	21	3225	7575	5325	7500	5325	7575	5250	7950	5325
630	28	32	26	20	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
635	30	35	26	20	21	3225	7650	5325	7425	5400	7575	5250	7950	5325
640	29	34	26	20	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
645	29	31	26	20	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
650	32	33	26	20	21	3150	7650	5325	7425	5325	7575	5325	7950	5250
655	31	32	26	20	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
660	29	32	26	20	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
665	31	32	26	20	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
670	31	33	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
675	30	31	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
680	29	34	26	20	21	3150	7650	5250	7500	5325	7575	5250	7950	5325
685	30	35	26	20	21	3150	7575	5400	7425	5400	7650	5250	8025	5325
690	29	31	26	20	21	3150	7575	5400	7425	5400	7650	5250	8025	5325
695	31	32	26	20	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
700	31	34	26	20	21	3150	7650	5325	7425	5325	7575	5250	7950	5250
705	29	32	26	20	21	3150	7650	5325	7425	5325	7575	5250	7950	5250
710	29	34	26	20	21	3225	7575	5325	7425	5325	7575	5250	7950	5250
715	32	34	26	20	21	3150	7650	5325	7425	5400	7650	5250	8025	5250
720	30	32	26	20	21	3150	7650	5325	7425	5400	7650	5250	8025	5250
725	29	35	26	20	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
730	32	33	26	20	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
