pic0: pic0=NB_ht_bus0_bandwidth,umask=0x0f
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x0f
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x0f,sys
   time cpu event      pic0      pic1      pic2 
155.003   2  tick         0 4986651543         0 
155.003   3  tick         0 4986648101         0 
160.003   2  tick         0 4986642235         0 
160.003   0  tick 4986647400         0 4986647401 
160.003   1  tick 4986662513         0 4986662512 
160.003   3  tick         0 4986649370         0 
165.003   1  tick 4986632795         0 4986632797 
165.003   0  tick 4986647464         0 4986647464 
165.003   2  tick         0 4986647720         0 
165.003   3  tick         0 4986652226         0 
170.003   1  tick 4986648313         0 4986648317 
170.003   0  tick 4986648420         0 4986648419 
170.003   2  tick         0 4986648375         0 
170.003   3  tick         0 4986653124         0 
175.003   0  tick 4986649147         0 4986649149 
175.003   1  tick 4986662707         0 4986662702 
175.003   2  tick         0 4986656984         0 
175.003   3  tick         0 4986646892         0 
180.003   1  tick 4986635356         0 4986635356 
180.003   2  tick         0 4986640663         0 
180.003   0  tick 4986651561         0 4986651565 
180.003   3  tick         0 4986637842         0 
185.003   1  tick 4986647462         0 4986647462 
185.003   0  tick 4986643447         0 4986643441 
185.003   2  tick         0 4986647710         0 
185.003   3  tick         0 4986648555         0 
190.003   1  tick 4986648578         0 4986648582 
190.003   2  tick         0 4986655182         0 
190.003   3  tick         0 4986652665         0 
190.003   0  tick 4986669191         0 4986669193 
195.003   1  tick 4986650239         0 4986650234 
195.003   0  tick 4986627358         0 4986627356 
195.003   3  tick         0 4986645349         0 
195.004   2  tick         0 4987715829         0 
200.003   1  tick 4986644778         0 4986644785 
200.003   0  tick 4986649706         0 4986649712 
200.003   2  tick         0 4985579444         0 
200.003   3  tick         0 4986656538         0 
205.003   2  tick         0 4986642056         0 
205.003   0  tick 4986647480         0 4986647475 
205.003   1  tick 4986662753         0 4986662747 
205.003   3  tick         0 4986644347         0 
210.003   1  tick 4986633028         0 4986633027 
210.003   0  tick 4986648008         0 4986648015 
210.003   2  tick         0 4986650353         0 
210.003   3  tick         0 4986643265         0 
215.003   1  tick 4986649140         0 4986649141 
215.003   0  tick 4986649401         0 4986649394 
215.003   2  tick         0 4986651502         0 
215.003   3  tick         0 4986648671         0 
220.003   2  tick         0 4986642215         0 
220.003   0  tick 4986646263         0 4986646263 
220.003   1  tick 4986662513         0 4986662518 
220.003   3  tick         0 4986649499         0 
225.003   1  tick 4986632265         0 4986632259 
225.003   0  tick 4986649031         0 4986649032 
225.003   2  tick         0 4986651226         0 
225.003   3  tick         0 4986649642         0 
230.003   1  tick 4986648861         0 4986648862 
230.003   0  tick 4986648864         0 4986648868 
230.003   2  tick         0 4986650055         0 
230.003   3  tick         0 4986652635         0 
235.003   0  tick 4986646503         0 4986646499 
235.003   2  tick         0 4986645980         0 
235.003   1  tick 4986663684         0 4986663686 
235.003   3  tick         0 4986642475         0 
240.003   1  tick 4986637680         0 4986637679 
240.003   2  tick         0 4986654702         0 
240.003   3  tick         0 4986651438         0 
240.004   0  tick 4988103944         0 4988103949 
245.003   1  tick 4986644628         0 4986644626 
245.003   0  tick 4985197814         0 4985197809 
245.003   2  tick         0 4986645120         0 
245.003   3  tick         0 4986641649         0 
250.003   1  tick 4986646606         0 4986646609 
250.003   2  tick         0 4986640737         0 
250.003   3  tick         0 4986648990         0 
250.003   0  tick 4986656390         0 4986656390 
255.003   1  tick 4986648466         0 4986648463 
255.003   0  tick 4986637316         0 4986637314 
255.003   2  tick         0 4986652040         0 
255.003   3  tick         0 4986648207         0 
260.003   1  tick 4986649260         0 4986649262 
260.003   2  tick         0 4986645412         0 
260.003   0  tick 4986643839         0 4986643847 
260.003   3  tick         0 4986654298         0 
265.003   2  tick         0 4986650027         0 
265.003   0  tick 4986651933         0 4986651925 
265.003   1  tick 4986662149         0 4986662147 
265.003   3  tick         0 4986650461         0 
270.003   1  tick 4986633666         0 4986633668 
270.003   0  tick 4986645962         0 4986645966 
270.003   2  tick         0 4986645850         0 
270.003   3  tick         0 4986638847         0 
275.003   1  tick 4986647710         0 4986647709 
275.003   2  tick         0 4986654325         0 
275.003   3  tick         0 4986652358         0 
275.003   0  tick 4986653823         0 4986653820 
280.003   1  tick 4986648908         0 4986648909 
280.003   2  tick         0 4986642137         0 
280.003   3  tick         0 4986645246         0 
280.003   0  tick 4986656412         0 4986656418 
285.003   1  tick 4986646665         0 4986646663 
285.003   2  tick         0 4986646822         0 
285.003   0  tick 4986632985         0 4986632979 
285.003   3  tick         0 4986647722         0 
290.003   1  tick 4986651590         0 4986651592 
290.003   0  tick 4986650632         0 4986650634 
290.003   3  tick         0 4986656798         0 
290.003   2  tick         0 4986954393         0 
295.003   2  tick         0 4986343985         0 
295.003   1  tick 4986662272         0 4986662270 
295.003   0  tick 4986649060         0 4986649059 
295.003   3  tick         0 4986657675         0 
300.003   1  tick 4986630575         0 4986630575 
300.003   0  tick 4986646590         0 4986646588 
300.003   2  tick         0 4986649998         0 
300.003   3  tick         0 4986629767         0 
305.003   1  tick 4986658934         0 4986658934 
305.003   0  tick 4986666359         0 4986666371 
305.003   2  tick         0 4986664665         0 
305.003   3  tick         0 4986668804         0 
310.003   3  tick         0 4986628504         0 
310.003   2  tick         0 4986642951         0 
310.003   0  tick 4986648129         0 4986648125 
310.003   1  tick 4986660245         0 4986660251 
315.003   1  tick 4986632124         0 4986632120 
315.003   3  tick         0 4986650212         0 
315.003   0  tick 4986646192         0 4986646194 
315.003   2  tick         0 4986644435         0 
320.003   1  tick 4986649084         0 4986649090 
320.003   2  tick         0 4986651647         0 
320.003   3  tick         0 4986654318         0 
320.003   0  tick 4986655226         0 4986655221 
325.003   1  tick 4986660981         0 4986660973 
325.003   0  tick 4986644556         0 4986644561 
325.003   2  tick         0 4986664132         0 
325.003   3  tick         0 4986656680         0 
330.003   3  tick         0 4986626819         0 
330.003   2  tick         0 4986625549         0 
330.003   0  tick 4986635068         0 4986635064 
330.003   1  tick 4986654461         0 4986654467 
335.003   3  tick         0 4986648389         0 
335.003   2  tick         0 4986644468         0 
335.003   0  tick 4986645167         0 4986645168 
335.003   1  tick 4986645254         0 4986645253 
340.003   3  tick         0 4986676169         0 
340.003   0  tick 4986685553         0 4986685552 
340.003   2  tick         0 4986714531         0 
340.003   1  tick 4986926296         0 4986926291 
345.003   1  tick 4986352504         0 4986352507 
345.003   3  tick         0 4986631616         0 
345.003   2  tick         0 4986586357         0 
345.003   0  tick 4986632663         0 4986632663 
350.003   1  tick 4986677039         0 4986677040 
350.003   2  tick         0 4986684112         0 
350.003   0  tick 4986674325         0 4986674328 
350.003   3  tick         0 4987009228         0 
355.003   1  tick 4986618255         0 4986618257 
355.003   0  tick 4986608276         0 4986608267 
355.003   3  tick         0 4986278585         0 
355.003   2  tick         0 4986645485         0 
360.003   1  tick 4986672391         0 4986672391 
360.003   3  tick         0 4986676455         0 
360.003   2  tick         0 4986643047         0 
360.003   0  tick 4986681427         0 4986681432 
365.003   1  tick 4986632270         0 4986632266 
365.003   3  tick         0 4986632431         0 
365.003   2  tick         0 4986631019         0 
365.003   0  tick 4986632354         0 4986632355 
370.003   1  tick 4986641170         0 4986641176 
370.003   0  tick 4986634727         0 4986634726 
370.003   3  tick         0 4986653553         0 
370.003   2  tick         0 4986664355         0 
375.003   1  tick 4986654520         0 4986654512 
375.003   2  tick         0 4986631151         0 
375.003   3  tick         0 4986648263         0 
375.003   0  tick 4986663490         0 4986663491 
380.003   1  tick 4986666897         0 4986666905 
380.003   2  tick         0 4986662624         0 
380.003   0  tick 4986664820         0 4986664822 
380.003   3  tick         0 4986671448         0 
385.003   1  tick 4986648972         0 4986648970 
385.003   0  tick 4986625353         0 4986625345 
385.003   3  tick         0 4986655707         0 
385.003   2  tick         0 4986667989         0 
390.003   1  tick 4986653542         0 4986653542 
390.003   3  tick         0 4986629102         0 
390.003   2  tick         0 4986631584         0 
390.003   0  tick 4986670707         0 4986670713 
395.003   1  tick 4986635388         0 4986635384 
395.003   3  tick         0 4986640228         0 
395.003   2  tick         0 4986646340         0 
395.003   0  tick 4986643481         0 4986643486 
400.003   1  tick 4986629370         0 4986629374 
400.003   3  tick         0 4986627066         0 
400.003   0  tick 4986617806         0 4986617801 
400.003   2  tick         0 4986636985         0 
405.003   1  tick 4986677965         0 4986677961 
405.003   2  tick         0 4986666604         0 
405.003   3  tick         0 4986683657         0 
405.003   0  tick 4986689154         0 4986689154 
410.003   1  tick 4986624563         0 4986624563 
410.003   0  tick 4986614717         0 4986614721 
410.003   3  tick         0 4986630739         0 
410.003   2  tick         0 4986634170         0 
415.003   2  tick         0 4986657440         0 
415.003   1  tick 4986682520         0 4986682523 
415.003   3  tick         0 4986673356         0 
415.003   0  tick 4986677862         0 4986677858 
420.003   1  tick 4986608498         0 4986608499 
420.003   3  tick         0 4986616177         0 
420.003   0  tick 4986616674         0 4986616676 
420.003   2  tick         0 4986630011         0 
425.003   1  tick 4986648264         0 4986648260 
425.003   2  tick         0 4986638108         0 
425.003   0  tick 4986648299         0 4986648301 
425.003   3  tick         0 4986650670         0 
430.003   1  tick 4986662344         0 4986662349 
430.003   2  tick         0 4986654367         0 
430.003   0  tick 4986649716         0 4986649713 
430.003   3  tick         0 4986653395         0 
435.003   3  tick         0 4986632190         0 
435.003   2  tick         0 4986645161         0 
435.003   1  tick 4986651659         0 4986651662 
435.003   0  tick 4987224114         0 4987224107 
440.003   1  tick 4986629337         0 4986629334 
440.003   3  tick         0 4986651431         0 
440.003   0  tick 4986070225         0 4986070236 
440.003   2  tick         0 4986654960         0 
445.003   1  tick 4986661285         0 4986661278 
445.003   3  tick         0 4986647560         0 
445.003   2  tick         0 4986647205         0 
445.003   0  tick 4986649559         0 4986649560 
450.003   1  tick 4986635718         0 4986635725 
450.003   3  tick         0 4986647090         0 
450.003   2  tick         0 4986648111         0 
450.003   0  tick 4986645843         0 4986645840 
455.003   1  tick 4986648032         0 4986648029 
455.003   3  tick         0 4986652952         0 
455.003   0  tick 4986650439         0 4986650436 
455.003   2  tick         0 4986652274         0 
460.003   1  tick 4986663029         0 4986663030 
460.003   3  tick         0 4986649685         0 
460.003   2  tick         0 4986646382         0 
460.003   0  tick 4986653599         0 4986653604 
465.003   1  tick 4986634242         0 4986634237 
465.003   3  tick         0 4986648499         0 
465.003   2  tick         0 4986649601         0 
465.003   0  tick 4986645510         0 4986645505 
470.003   2  tick         0 4986631178         0 
470.003   0  tick 4986631178         0 4986631178 
470.003   3  tick         0 4986644938         0 
470.003   1  tick 4986663070         0 4986663079 
475.003   1  tick 4986632725         0 4986632722 
475.003   0  tick 4986656151         0 4986656145 
475.003   3  tick         0 4986647309         0 
475.003   2  tick         0 4986686791         0 
480.003   2  tick         0 4986604833         0 
480.003   0  tick 4986638188         0 4986638196 
480.003   3  tick         0 4986642001         0 
480.003   1  tick 4986664288         0 4986664293 
485.003   1  tick 4986650175         0 4986650165 
485.003   0  tick 4986667803         0 4986667800 
485.003   3  tick         0 4986688522         0 
485.003   2  tick         0 4987219557         0 
490.003   3  tick         0 4986633717         0 
490.003   2  tick         0 4986112904         0 
490.003   1  tick 4986668788         0 4986668795 
490.003   0  tick 4986668285         0 4986668289 
495.003   1  tick 4986614327         0 4986614329 
495.003   3  tick         0 4986631940         0 
495.003   2  tick         0 4986635956         0 
495.003   0  tick 4986633847         0 4986633844 
500.003   1  tick 4986662726         0 4986662717 
500.003   2  tick         0 4986659612         0 
500.003   0  tick 4986659720         0 4986659723 
500.003   3  tick         0 4986671839         0 
505.003   2  tick         0 4986644286         0 
505.003   1  tick 4986663363         0 4986663370 
505.003   3  tick         0 4986649470         0 
505.003   0  tick 4986651846         0 4986651845 
510.003   1  tick 4986616835         0 4986616829 
510.003   2  tick         0 4986629432         0 
510.003   3  tick         0 4986621398         0 
510.003   0  tick 4986622298         0 4986622298 
515.003   1  tick 4986657257         0 4986657257 
515.003   2  tick         0 4986657129         0 
515.003   0  tick 4986660614         0 4986660612 
515.003   3  tick         0 4986660919         0 
520.003   1  tick 4986650037         0 4986650035 
520.003   3  tick         0 4986637137         0 
520.003   0  tick 4986636775         0 4986636778 
520.003   2  tick         0 4986645429         0 
525.003   1  tick 4986633937         0 4986633933 
525.003   3  tick         0 4986643433         0 
525.003   0  tick 4986648413         0 4986648413 
525.003   2  tick         0 4986662592         0 
530.003   0  tick 4986627806         0 4986627797 
530.003   1  tick 4986646448         0 4986646460 
530.003   2  tick         0 4986620998         0 
530.003   3  tick         0 4986668130         0 
535.003   2  tick         0 4986645288         0 
535.003   3  tick         0 4986640817         0 
535.003   0  tick 4986694903         0 4986694909 
535.003   1  tick 4987245938         0 4987245931 
540.003   1  tick 4986052354         0 4986052354 
540.003   3  tick         0 4986640441         0 
540.003   2  tick         0 4986659911         0 
540.003   0  tick 4986621509         0 4986621511 
545.003   1  tick 4986646820         0 4986646815 
545.003   2  tick         0 4986648603         0 
545.003   3  tick         0 4986645329         0 
545.003   0  tick 4986653147         0 4986653147 
550.003   1  tick 4986663634         0 4986663640 
550.003   2  tick         0 4986651218         0 
550.003   0  tick 4986642009         0 4986642009 
550.003   3  tick         0 4986650935         0 
555.003   2  tick         0 4986635917         0 
555.003   1  tick 4986636562         0 4986636565 
555.003   3  tick         0 4986642208         0 
555.003   0  tick 4986652838         0 4986652835 
560.003   1  tick 4986647989         0 4986647990 
560.003   0  tick 4986642108         0 4986642109 
560.003   2  tick         0 4986659278         0 
560.003   3  tick         0 4986661053         0 
565.003   1  tick 4986658524         0 4986658518 
565.003   0  tick 4986657438         0 4986657443 
565.003   3  tick         0 4986651936         0 
565.003   2  tick         0 4986667333         0 
570.003   2  tick         0 4986620422         0 
570.003   1  tick 4986641390         0 4986641398 
570.003   3  tick         0 4986633338         0 
570.003   0  tick 4986644352         0 4986644349 
575.003   0  tick 4986625219         0 4986625217 
575.003   3  tick         0 4986639682         0 
575.003   2  tick         0 4986646365         0 
575.003   1  tick 4986663337         0 4986663335 
580.003   2  tick         0 4986663847         0 
580.003   1  tick 4986651296         0 4986651295 
580.003   3  tick         0 4986675634         0 
580.003   0  tick 4986689320         0 4986689320 
585.003   1  tick 4986626943         0 4986626940 
585.003   3  tick         0 4986630696         0 
585.003   2  tick         0 4986641959         0 
585.003   0  tick 4986635429         0 4986635431 
590.003   1  tick 4986646697         0 4986646698 
590.003   2  tick         0 4986649499         0 
590.003   3  tick         0 4986648856         0 
590.003   0  tick 4986639312         0 4986639312 
595.003   1  tick 4986643949         0 4986643952 
595.003   0  tick 4986643263         0 4986643258 
595.003   3  tick         0 4986637665         0 
595.003   2  tick         0 4986669339         0 
600.003   1  tick 4986655450         0 4986655449 
600.003   2  tick         0 4986622778         0 
600.003   3  tick         0 4986659806         0 
600.003   0  tick 4986657738         0 4986657744 
605.003   1  tick 4986661615         0 4986661612 
605.003   3  tick         0 4986661571         0 
605.003   2  tick         0 4986665997         0 
605.003   0  tick 4986667446         0 4986667443 
610.003   3  tick         0 4986634504         0 
610.003   2  tick         0 4986633359         0 
610.003   1  tick 4986652942         0 4986652945 
610.003   0  tick 4986622732         0 4986622732 
615.003   1  tick 4986628279         0 4986628285 
615.003   2  tick         0 4986640543         0 
615.003   3  tick         0 4986643940         0 
615.003   0  tick 4986648335         0 4986648335 
620.003   1  tick 4986646967         0 4986646961 
620.003   2  tick         0 4986654777         0 
620.003   3  tick         0 4986653114         0 
620.003   0  tick 4986650321         0 4986650323 
625.003   1  tick 4986670448         0 4986670443 
625.003   2  tick         0 4986664803         0 
625.003   3  tick         0 4986670031         0 
625.003   0  tick 4986671907         0 4986671905 
630.003   0  tick 4986604387         0 4986604389 
630.003   1  tick 4986622276         0 4986622284 
630.003   2  tick         0 4986638728         0 
630.003   3  tick         0 4986657092         0 
635.003   1  tick 4986666728         0 4986666721 
635.003   2  tick         0 4986652565         0 
635.003   3  tick         0 4986635803         0 
635.003   0  tick 4986691302         0 4986691302 
640.003   1  tick 4986627444         0 4986627454 
640.003   0  tick 4986617420         0 4986617418 
640.003   2  tick         0 4986624952         0 
640.003   3  tick         0 4986643269         0 
645.003   0  tick 4986636307         0 4986636310 
645.003   2  tick         0 4986646232         0 
645.003   3  tick         0 4986621655         0 
645.003   1  tick 4986672191         0 4986672188 
650.003   1  tick 4986633980         0 4986633980 
650.003   3  tick         0 4986656895         0 
650.003   2  tick         0 4986660340         0 
650.003   0  tick 4986668634         0 4986668631 
655.003   3  tick         0 4986643422         0 
655.003   2  tick         0 4986639095         0 
655.003   0  tick 4986647970         0 4986647970 
655.003   1  tick 4986661262         0 4986661259 
660.003   1  tick 4986632401         0 4986632402 
660.003   3  tick         0 4986655559         0 
660.003   0  tick 4986647481         0 4986647482 
660.003   2  tick         0 4986660578         0 
665.003   0  tick 4986632161         0 4986632161 
665.003   3  tick         0 4986639852         0 
665.003   2  tick         0 4986646725         0 
665.003   1  tick 4986664997         0 4986664997 
670.003   2  tick         0 4986637116         0 
670.003   1  tick 4986631250         0 4986631252 
670.003   0  tick 4986660278         0 4986660276 
670.003   3  tick         0 4986671542         0 
675.003   1  tick 4986640750         0 4986640742 
675.003   0  tick 4986632628         0 4986632629 
675.003   3  tick         0 4986638128         0 
675.003   2  tick         0 4986675315         0 
680.003   1  tick 4986664824         0 4986664829 
680.003   3  tick         0 4986649539         0 
680.003   0  tick 4986672563         0 4986672565 
680.003   2  tick         0 4986720124         0 
685.003   1  tick 4986648964         0 4986648959 
685.003   3  tick         0 4986638714         0 
685.003   2  tick         0 4986561510         0 
685.003   0  tick 4986641235         0 4986641233 
690.003   0  tick 4986630745         0 4986630740 
690.003   1  tick 4986633186         0 4986633192 
690.003   3  tick         0 4986645462         0 
690.003   2  tick         0 4986656495         0 
695.003   1  tick 4986648315         0 4986648311 
695.003   3  tick         0 4986651812         0 
695.003   0  tick 4986664636         0 4986664645 
695.003   2  tick         0 4986687975         0 
700.003   1  tick 4986661711         0 4986661715 
700.003   2  tick         0 4986596489         0 
700.003   0  tick 4986651290         0 4986651291 
700.003   3  tick         0 4986666868         0 
705.003   1  tick 4986633620         0 4986633617 
705.003   2  tick         0 4986641202         0 
705.003   0  tick 4986646343         0 4986646342 
705.003   3  tick         0 4986639086         0 
710.003   1  tick 4986653535         0 4986653539 
710.003   2  tick         0 4986657042         0 
710.003   3  tick         0 4986642417         0 
710.003   0  tick 4986649740         0 4986649740 
715.003   1  tick 4986658542         0 4986658536 
715.003   3  tick         0 4986647189         0 
715.003   2  tick         0 4986654568         0 
715.003   0  tick 4986656192         0 4986656193 
720.003   2  tick         0 4986629057         0 
720.003   3  tick         0 4986637753         0 
720.003   0  tick 4986626299         0 4986626294 
720.003   1  tick 4986641316         0 4986641323 
725.003   1  tick 4986658923         0 4986658916 
725.003   3  tick         0 4986673406         0 
725.003   2  tick         0 4986676449         0 
725.003   0  tick 4986683779         0 4986683781 
730.003   2  tick         0 4986637752         0 
730.003   0  tick 4986627499         0 4986627497 
730.003   1  tick 4986670682         0 4986670687 
730.004   3  tick         0 4987916138         0 
735.003   0  tick 4986627779         0 4986627774 
735.003   1  tick 4986604816         0 4986604884 
735.003   3  tick         0 4985354347         0 
735.003   2  tick         0 4986673239         0 
740.003   1  tick 4986649034         0 4986648966 
740.003   2  tick         0 4986610863         0 
740.003   0  tick 4986660890         0 4986660898 
740.003   3  tick         0 4986671734         0 
745.003   1  tick 4986647389         0 4986647390 
745.003   0  tick 4986645500         0 4986645491 
745.003   3  tick         0 4986624097         0 
745.003   2  tick         0 4986677682         0 
750.003   0  tick 4986639026         0 4986639031 
750.003   2  tick         0 4986613888         0 
750.003   1  tick 4986655923         0 4986655922 
750.003   3  tick         0 4986656168         0 
755.003   2  tick         0 4986645324         0 
755.003   3  tick         0 4986640943         0 
755.003   0  tick 4986652084         0 4986652087 
755.003   1  tick 4986663784         0 4986663786 
760.003   1  tick 4986640087         0 4986640086 
760.003   3  tick         0 4986655501         0 
760.003   2  tick         0 4986660098         0 
760.003   0  tick 4986655993         0 4986655993 
765.003   0  tick 4986633844         0 4986633836 
765.003   2  tick         0 4986635976         0 
765.003   3  tick         0 4986639378         0 
765.003   1  tick 4986646177         0 4986646178 
770.003   1  tick 4986637084         0 4986637076 
770.003   2  tick         0 4986656842         0 
770.003   3  tick         0 4986655751         0 
770.003   0  tick 4986660763         0 4986660773 
775.003   2  tick         0 4986654250         0 
775.003   1  tick 4986661257         0 4986661263 
775.003   3  tick         0 4986666298         0 
775.003   0  tick 4986666783         0 4986666781 
780.003   2  tick         0 4986645766         0 
780.003   3  tick         0 4986631336         0 
780.003   0  tick 4986631936         0 4986631934 
780.013   1  tick 4996947619         0 4996947615 
785.003   2  tick         0 4986639948         0 
785.003   1  tick 4976339621         0 4976339627 
785.003   3  tick         0 4986645967         0 
785.003   0  tick 4986653985         0 4986653987 
790.003   1  tick 4986656009         0 4986656007 
790.003   2  tick         0 4986656978         0 
790.003   0  tick 4986642350         0 4986642350 
790.003   3  tick         0 4986664569         0 
795.003   1  tick 4986641804         0 4986641806 
795.003   2  tick         0 4986646242         0 
795.003   3  tick         0 4986637334         0 
795.003   0  tick 4986662504         0 4986662505 
800.003   1  tick 4986641898         0 4986641898 
800.003   2  tick         0 4986644376         0 
800.003   0  tick 4986631595         0 4986631595 
800.003   3  tick         0 4986652282         0 
805.003   1  tick 4986646565         0 4986646565 
805.003   3  tick         0 4986631456         0 
805.003   0  tick 4986647295         0 4986647288 
805.003   2  tick         0 4986680363         0 
810.003   1  tick 4986648938         0 4986648931 
810.003   3  tick         0 4986656236         0 
810.003   2  tick         0 4986622221         0 
810.003   0  tick 4986653976         0 4986653982 
815.003   3  tick         0 4986639048         0 
815.003   2  tick         0 4986634184         0 
815.003   0  tick 4986632716         0 4986632715 
815.003   1  tick 4986667330         0 4986667334 
820.003   1  tick 4986629346         0 4986629346 
820.003   0  tick 4986661106         0 4986661108 
820.003   2  tick         0 4986667371         0 
820.003   3  tick         0 4986675721         0 
825.003   3  tick         0 4986620156         0 
825.003   1  tick 4986656650         0 4986656653 
825.003   2  tick         0 4986642466         0 
825.004   0  tick 4987716284         0 4987716278 
830.003   1  tick 4986638820         0 4986638822 
830.003   2  tick         0 4986642702         0 
830.003   0  tick 4985579546         0 4985579553 
830.003   3  tick         0 4986669014         0 
835.003   1  tick 4986663680         0 4986663673 
835.003   3  tick         0 4986642161         0 
835.003   0  tick 4986658282         0 4986658280 
