time,Temp0,Temp1,Planar_Temp,VRD_0_Temp,VRD_1_Temp,Fan_1,Fan_2A,Fan_2B,Fan_3A,Fan_3B,Fan_4A,Fan_4B,Fan_5A,Fan_5B,fsb,l2miss,fsb_scaled,l2miss_scaled,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
120,27,31,25,17,20,3150,7575,5250,7425,5400,7575,5325,8025,5250,1.44E+07,58466,1.44E+01,0.58466,1401,1120.8,840.6,42.03,42.03,0,0,0,0,0,0
125,27,31,25,17,20,3150,7650,5250,7500,5325,7575,5325,7950,5325,8.45E+06,1.76E+05,8.45E+00,1.7553,1981,1584.8,1188.6,59.43,59.43,0,0,0,0,0,0
130,27,31,25,17,20,3150,7650,5325,7500,5400,7575,5250,7950,5325,2.67E+06,1.11E+06,2.67E+00,11.111,1945,1556,1167,58.35,58.35,0,12.6,0,39.3,0,39300
135,27,31,25,17,20,3150,7650,5325,7500,5400,7575,5325,7950,5250,8.18E+06,67267,8.18E+00,0.67267,1404,1123.2,842.4,42.12,42.12,0,0,0,0,0,0
140,27,31,25,17,20,3150,7575,5250,7425,5325,7650,5250,7950,5325,2.68E+07,19726,2.68E+01,0.19726,1546,1236.8,927.6,46.38,46.38,0,0,0,0,0,0
145,27,31,25,17,20,3150,7650,5325,7425,5400,7650,5250,8025,5325,8.58E+06,2.29E+05,8.58E+00,2.2879,1953,1562.4,1171.8,58.59,58.59,0,0,0,0,0,0
150,27,31,25,17,20,3150,7575,5325,7425,5400,7575,5250,8025,5325,2.96E+06,1.45E+06,2.96E+00,14.459,1407,1125.6,844.2,42.21,42.21,0,0,0,0,0,0
155,27,31,25,17,20,3150,7650,5250,7500,5400,7650,5325,7950,5250,8.49E+06,4.77E+05,8.49E+00,4.7729,1402,1121.6,841.2,42.06,42.06,0,0,0,0,0,0
160,27,31,25,17,20,3150,7650,5325,7500,5400,7575,5250,7950,5325,2.42E+07,37168,2.42E+01,0.37168,1939,1551.2,1163.4,58.17,58.17,0,12.6,0,41.9,0,41900
165,27,31,25,17,20,3150,7650,5325,7500,5400,7575,5250,7950,5325,2.45E+06,2.88E+05,2.45E+00,2.8797,1405,1124,843,42.15,42.15,0,0,0,0,0,0
170,27,31,25,17,20,3150,7650,5250,7500,5400,7575,5325,7950,5250,3.40E+05,1.17E+06,3.40E-01,11.739,1408,1126.4,844.8,42.24,42.24,0,0,0,0,0,0
175,27,31,25,17,20,3150,7650,5325,7500,5400,7575,5325,7950,5250,5.26E+06,95158,5.26E+00,0.95158,1950,1560,1170,58.5,58.5,0,0,0,0,0,0
180,26,31,25,17,20,3150,7650,5325,7425,5400,7575,5250,7950,5325,2.30E+07,57704,2.30E+01,0.57704,1950,1560,1170,58.5,58.5,0,0,0,0,0,0
185,26,31,25,17,20,3150,7575,5250,7500,5400,7575,5325,7950,5325,1.27E+07,2.96E+05,1.27E+01,2.9607,1403,1122.4,841.8,42.09,42.09,0,0,0,0,0,0
190,26,31,25,17,20,3150,7650,5325,7425,5400,7575,5250,7950,5250,5.44E+06,8.46E+05,5.44E+00,8.4637,1937,1549.6,1162.2,58.11,58.11,0,12.6,0,44.3,0,44300
195,26,31,25,17,20,3150,7650,5325,7425,5400,7575,5250,8025,5250,6.15E+06,3.87E+05,6.15E+00,3.8686,1937,1549.6,1162.2,58.11,58.11,0,0,0,0,0,0
200,26,31,25,17,20,3150,7650,5250,7425,5400,7575,5325,7950,5250,2.35E+07,12432,2.35E+01,0.12432,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
205,26,31,25,17,20,3150,7650,5250,7425,5400,7575,5325,8025,5250,8.33E+06,1.84E+05,8.33E+00,1.8389,1953,1562.4,1171.8,58.59,58.59,0,0,0,0,0,0
210,26,31,25,17,20,3150,7650,5325,7500,5400,7575,5250,8025,5250,1.91E+06,6.64E+05,1.91E+00,6.6363,1955,1564,1173,58.65,58.65,0,0,0,0,0,0
215,26,31,25,17,20,3150,7650,5325,7500,5400,7575,5250,7950,5325,1.63E+07,5.26E+05,1.63E+01,5.263,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
220,26,31,25,17,20,3150,7650,5250,7500,5325,7575,5325,7950,5325,3.54E+07,1.05E+05,3.54E+01,1.054,1946,1556.8,1167.6,58.38,58.38,0,12.4,0,47,0,47000
225,26,30,25,17,20,3150,7650,5325,7425,5400,7575,5325,8025,5250,8.64E+06,1.49E+05,8.64E+00,1.4873,1940,1552,1164,58.2,58.2,0,0,0,0,0,0
230,26,31,25,17,20,3150,7575,5250,7500,5400,7575,5325,7950,5250,1.11E+06,6.50E+05,1.11E+00,6.4975,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
235,26,31,25,17,20,3150,7650,5250,7425,5325,7575,5325,7950,5250,6.09E+06,2.77E+05,6.09E+00,2.7658,1821,1456.8,1092.6,54.63,54.63,0,0,0,0,0,0
240,26,30,24,17,20,3150,7650,5250,7500,5400,7575,5250,7950,5325,9.05E+06,34240,9.05E+00,0.3424,1956,1564.8,1173.6,58.68,58.68,0,0,0,0,0,0
245,26,30,24,17,20,3150,7575,5325,7500,5400,7575,5250,7950,5250,1.05E+07,3.25E+05,1.05E+01,3.2483,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
250,26,31,24,17,20,3150,7575,5250,7500,5400,7575,5250,8025,5250,2.15E+06,9.00E+05,2.15E+00,9.0033,1424,1139.2,854.4,42.72,42.72,0,17.2,0,58.2,0,58200
255,26,31,24,17,20,3150,7650,5325,7425,5400,7575,5325,7950,5325,5.90E+06,4.01E+05,5.90E+00,4.0133,1937,1549.6,1162.2,58.11,58.11,0,0,0,0,0,0
260,26,30,24,17,20,3150,7650,5250,7425,5400,7575,5250,8025,5325,2.61E+07,2.71E+05,2.61E+01,2.7138,1418,1134.4,850.8,42.54,42.54,0,0,0,0,0,0
265,26,30,24,17,20,3150,7575,5325,7425,5400,7575,5325,7950,5250,7.99E+06,3.18E+05,7.99E+00,3.1805,1421,1136.8,852.6,42.63,42.63,0,0,0,0,0,0
270,26,31,24,17,20,3150,7650,5250,7425,5400,7575,5250,7950,5250,1.94E+06,8.90E+05,1.94E+00,8.9021,1948,1558.4,1168.8,58.44,58.44,0,0,0,0,0,0
275,26,30,24,17,20,3225,7575,5325,7425,5400,7575,5325,8025,5250,9.20E+06,1.08E+05,9.20E+00,1.076,1420,1136,852,42.6,42.6,0,0,0,0,0,0
280,26,30,24,17,20,3150,7650,5325,7425,5400,7575,5325,7950,5250,1.33E+07,1.63E+05,1.33E+01,1.6331,1425,1140,855,42.75,42.75,0,21,0,173.2,0,173200
285,26,30,24,17,20,3150,7650,5325,7425,5400,7575,5325,7950,5325,2.81E+06,3.95E+05,2.81E+00,3.9511,1423,1138.4,853.8,42.69,42.69,0,0,0,0,0,0
290,26,31,24,17,20,3150,7575,5250,7500,5400,7575,5325,7950,5250,4.25E+06,3.81E+05,4.25E+00,3.8122,1422,1137.6,853.2,42.66,42.66,0,0,0,0,0,0
295,26,31,24,17,20,3150,7575,5325,7500,5400,7575,5250,7950,5250,1.31E+07,22768,1.31E+01,0.22768,1424,1139.2,854.4,42.72,42.72,0,0,0,0,0,0
300,26,30,24,17,20,3150,7575,5250,7500,5400,7575,5325,7950,5250,7.23E+07,1.20E+06,7.23E+01,11.993,1920,1536,1152,57.6,57.6,0,0,0,0,0,0
305,26,31,24,17,20,3150,7650,5325,7500,5400,7575,5250,7950,5325,1.46E+08,3.74E+06,1.46E+02,37.371,2095,1676,1257,62.85,62.85,6,0,513.1,0,513100,0
310,27,34,24,17,20,3150,7575,5325,7425,5400,7575,5250,7950,5325,4.50E+08,7.81E+06,4.50E+02,78.119,2074,1659.2,1244.4,62.22,62.22,0,18.4,0,472.1,0,472100
315,30,37,24,17,20,3225,7650,5325,7500,5400,7575,5250,7950,5250,2.99E+08,7.75E+06,2.99E+02,77.546,2079,1663.2,1247.4,62.37,62.37,0,0,0,0,0,0
320,32,37,24,17,20,3225,7650,5325,7500,5400,7575,5325,7950,5325,5.94E+08,1.23E+07,5.94E+02,123.33,2043,1634.4,1225.8,61.29,61.29,0,0,0,0,0,0
325,32,39,24,17,20,3150,7650,5250,7425,5325,7575,5325,8025,5325,4.45E+08,6.02E+06,4.45E+02,60.152,2051,1640.8,1230.6,61.53,61.53,0,0,0,0,0,0
330,33,36,24,17,20,3150,7650,5250,7425,5325,7575,5325,8025,5325,8.93E+08,1.04E+07,8.93E+02,104.35,2109,1687.2,1265.4,63.27,63.27,0,0,0,0,0,0
335,34,36,24,17,20,3150,7575,5250,7500,5400,7575,5250,7950,5250,4.47E+08,4.03E+06,4.47E+02,40.296,2072,1657.6,1243.2,62.16,62.16,0,0,0,0,0,0
340,36,39,24,17,20,3150,7650,5325,7500,5400,7575,5325,7950,5325,2.98E+08,8.21E+06,2.98E+02,82.081,2068,1654.4,1240.8,62.04,62.04,0,10,0,55.6,0,55600
345,35,37,24,17,20,3150,7575,5325,7425,5400,7575,5250,7950,5250,4.46E+08,6.69E+05,4.46E+02,6.693,2100,1680,1260,63,63,0,0,0,0,0,0
350,34,39,24,17,20,3150,7575,5250,7425,5400,7500,5325,7950,5250,5.98E+08,3.99E+06,5.98E+02,39.891,2066,1652.8,1239.6,61.98,61.98,0,0,0,0,0,0
355,34,37,25,17,20,3150,7650,5325,7425,5400,7575,5250,8025,5250,4.47E+08,7.96E+06,4.47E+02,79.553,2075,1660,1245,62.25,62.25,0,0,0,0,0,0
360,35,38,25,17,20,3150,7650,5325,7425,5400,7575,5325,7950,5250,5.95E+08,6.69E+06,5.95E+02,66.9,2106,1684.8,1263.6,63.18,63.18,0,0,0,0,0,0
365,35,38,25,17,21,3150,7650,5250,7425,5400,7650,5325,7950,5250,5.95E+08,5.90E+06,5.95E+02,59.041,2037,1629.6,1222.2,61.11,61.11,0,0,0,0,0,0
370,36,38,25,17,21,3150,7575,5250,7425,5400,7575,5325,7950,5250,7.46E+08,1.19E+07,7.46E+02,118.63,2083,1666.4,1249.8,62.49,62.49,0,10.8,0,58.8,0,58800
375,35,39,25,17,21,3150,7575,5325,7425,5400,7575,5250,7950,5250,5.96E+08,7.89E+06,5.96E+02,78.9,2050,1640,1230,61.5,61.5,0,0,0,0,0,0
380,35,39,25,17,21,3150,7650,5250,7500,5400,7575,5325,8025,5250,7.42E+08,1.27E+07,7.42E+02,127.27,2068,1654.4,1240.8,62.04,62.04,0,0,0,0,0,0
385,35,37,25,18,21,3150,7650,5250,7425,5400,7575,5325,7950,5250,5.93E+08,7.98E+06,5.93E+02,79.84,2029,1623.2,1217.4,60.87,60.87,0,0,0,0,0,0
390,35,39,25,18,21,3150,7575,5325,7425,5400,7575,5250,8025,5250,6.01E+08,1.19E+07,6.01E+02,118.53,2045,1636,1227,61.35,61.35,0,0,0,0,0,0
395,35,41,25,18,21,3150,7575,5325,7425,5400,7575,5250,8025,5250,4.53E+08,7.85E+06,4.53E+02,78.522,2070,1656,1242,62.1,62.1,0,0,0,0,0,0
400,36,39,25,17,21,3150,7650,5325,7500,5400,7575,5325,7950,5250,4.49E+08,1.14E+07,4.49E+02,114.15,2057,1645.6,1234.2,61.71,61.71,0,15.8,0,69.4,0,69400
405,35,41,25,18,21,3150,7650,5250,7500,5325,7650,5325,7950,5250,5.97E+08,8.33E+06,5.97E+02,83.276,2055,1644,1233,61.65,61.65,0,0,0,0,0,0
410,35,41,25,18,21,3150,7650,5325,7500,5400,7575,5250,7950,5250,7.54E+08,3.98E+06,7.54E+02,39.771,2024,1619.2,1214.4,60.72,60.72,0,0,0,0,0,0
415,37,37,25,18,21,3150,7650,5250,7425,5400,7575,5250,7950,5250,4.57E+08,4.03E+06,4.57E+02,40.3,2057,1645.6,1234.2,61.71,61.71,0,0,0,0,0,0
420,37,39,25,18,21,3150,7650,5250,7425,5325,7575,5250,8025,5250,7.48E+08,1.30E+07,7.48E+02,129.86,2063,1650.4,1237.8,61.89,61.89,0,0,0,0,0,0
425,36,39,25,18,21,3150,7650,5250,7425,5325,7575,5250,8025,5250,4.50E+08,8.41E+06,4.50E+02,84.114,2060,1648,1236,61.8,61.8,0,0,0,0,0,0
430,37,38,26,18,21,3150,7575,5325,7425,5400,7575,5325,7950,5325,4.52E+08,7.74E+06,4.52E+02,77.449,2077,1661.6,1246.2,62.31,62.31,0,10.2,0,64.6,0,64600
435,35,38,26,18,21,3150,7575,5250,7500,5325,7575,5250,7950,5325,3.00E+08,3.92E+06,3.00E+02,39.191,2016,1612.8,1209.6,60.48,60.48,0,0,0,0,0,0
440,37,38,26,18,21,3150,7650,5325,7500,5400,7575,5325,7950,5325,2.99E+08,6.76E+06,2.99E+02,67.585,2068,1654.4,1240.8,62.04,62.04,0,0,0,0,0,0
445,34,39,26,18,21,3150,7575,5325,7500,5400,7575,5250,7950,5250,4.47E+08,2.14E+06,4.47E+02,21.413,2105,1684,1263,63.15,63.15,0,0,0,0,0,0
450,36,38,26,18,21,3150,7575,5325,7500,5400,7575,5325,7950,5250,5.97E+08,7.80E+06,5.97E+02,77.967,2043,1634.4,1225.8,61.29,61.29,0,0,0,0,0,0
455,36,39,26,18,21,3150,7575,5325,7500,5400,7575,5325,7950,5250,5.99E+08,7.85E+06,5.99E+02,78.49,2077,1661.6,1246.2,62.31,62.31,0,0,0,0,0,0
460,34,39,26,18,21,3150,7575,5325,7500,5400,7575,5325,7950,5250,5.98E+08,6.36E+06,5.98E+02,63.551,2064,1651.2,1238.4,61.92,61.92,0,10.4,0,67,0,67000
465,38,39,26,18,21,3150,7650,5325,7500,5400,7650,5325,8025,5250,5.96E+08,4.79E+06,5.96E+02,47.898,2028,1622.4,1216.8,60.84,60.84,0,0,0,0,0,0
470,35,39,26,18,21,3150,7650,5250,7500,5400,7575,5325,7950,5250,4.52E+08,7.79E+06,4.52E+02,77.926,2074,1659.2,1244.4,62.22,62.22,0,0,0,0,0,0
475,36,41,26,18,21,3150,7575,5250,7500,5400,7575,5250,7950,5325,2.99E+08,7.96E+06,2.99E+02,79.62,2041,1632.8,1224.6,61.23,61.23,0,0,0,0,0,0
480,35,40,26,18,21,3150,7650,5250,7500,5400,7575,5325,7950,5250,4.45E+08,7.43E+06,4.45E+02,74.252,2047,1637.6,1228.2,61.41,61.41,0,0,0,0,0,0
485,36,38,26,18,21,3150,7650,5325,7500,5400,7650,5250,8025,5325,2.97E+08,4.00E+06,2.97E+02,40.007,2097,1677.6,1258.2,62.91,62.91,0,0,0,0,0,0
490,36,40,26,18,21,3150,7650,5325,7500,5400,7650,5250,8025,5325,6.00E+08,1.05E+07,6.00E+02,104.54,2075,1660,1245,62.25,62.25,0,14.8,0,78.2,0,78200
495,35,40,26,18,21,3150,7575,5325,7500,5400,7650,5250,8025,5250,4.48E+08,7.83E+06,4.48E+02,78.315,2041,1632.8,1224.6,61.23,61.23,0,0,0,0,0,0
500,36,40,26,18,21,3150,7575,5250,7425,5400,7575,5325,7950,5250,4.45E+08,1.09E+07,4.45E+02,109.48,2083,1666.4,1249.8,62.49,62.49,0,0,0,0,0,0
505,36,39,26,18,21,3150,7650,5250,7425,5400,7575,5325,7950,5250,4.43E+08,3.87E+06,4.43E+02,38.727,2032,1625.6,1219.2,60.96,60.96,0,0,0,0,0,0
510,34,41,26,18,21,3150,7650,5250,7500,5400,7575,5325,7950,5325,8.97E+08,7.91E+06,8.97E+02,79.052,2062,1649.6,1237.2,61.86,61.86,0,0,0,0,0,0
515,34,40,26,18,21,3150,7650,5250,7425,5325,7575,5325,7950,5325,4.50E+08,7.90E+06,4.50E+02,78.978,2085,1668,1251,62.55,62.55,0,0,0,0,0,0
520,33,43,26,18,21,3225,7575,5325,7500,5400,7575,5325,8025,5250,8.94E+08,1.30E+07,8.94E+02,129.51,2071,1656.8,1242.6,62.13,62.13,0,12,0,73.1,0,73100
525,36,40,26,18,21,3150,7650,5250,7425,5400,7575,5325,7950,5250,2.96E+08,5.97E+06,2.96E+02,59.667,2055,1644,1233,61.65,61.65,0,0,0,0,0,0
530,35,41,26,18,21,3150,7650,5250,7425,5400,7575,5325,7950,5250,4.50E+08,1.01E+07,4.50E+02,100.87,2072,1657.6,1243.2,62.16,62.16,0,0,0,0,0,0
535,36,40,26,18,21,3150,7650,5250,7500,5325,7575,5325,8025,5325,2.96E+08,33509,2.96E+02,0.33509,2059,1647.2,1235.4,61.77,61.77,0,0,0,0,0,0
540,37,40,27,17,21,3225,7650,5325,7500,5400,7575,5250,7950,5325,5.93E+08,1.24E+07,5.93E+02,123.89,2058,1646.4,1234.8,61.74,61.74,0,0,0,0,0,0
545,35,42,27,17,21,3225,7575,5250,7500,5400,7575,5325,7950,5250,4.46E+08,7.76E+06,4.46E+02,77.626,2096,1676.8,1257.6,62.88,62.88,0,0,0,0,0,0
550,35,39,27,17,21,3225,7650,5250,7500,5400,7575,5325,7950,5325,6.02E+08,3.94E+06,6.02E+02,39.403,2064,1651.2,1238.4,61.92,61.92,0,11,0,101.6,0,101600
555,34,40,27,17,21,3150,7650,5250,7500,5400,7575,5325,8025,5325,4.52E+08,7.73E+06,4.52E+02,77.302,2045,1636,1227,61.35,61.35,0,0,0,0,0,0
560,35,40,27,17,21,3225,7650,5325,7500,5400,7575,5250,7950,5250,7.46E+08,1.28E+07,7.46E+02,128.25,2086,1668.8,1251.6,62.58,62.58,0,0,0,0,0,0
565,34,39,27,17,21,3225,7650,5325,7500,5400,7575,5250,7950,5250,5.97E+08,8.46E+06,5.97E+02,84.554,2068,1654.4,1240.8,62.04,62.04,0,0,0,0,0,0
570,37,40,27,17,21,3150,7575,5325,7425,5400,7575,5250,7950,5250,5.99E+08,1.17E+07,5.99E+02,117.17,2082,1665.6,1249.2,62.46,62.46,0,0,0,0,0,0
575,36,41,27,17,21,3150,7650,5325,7425,5400,7575,5250,7950,5325,4.46E+08,4.75E+06,4.46E+02,47.463,2079,1663.2,1247.4,62.37,62.37,0,0,0,0,0,0
580,34,40,27,17,21,3150,7650,5325,7425,5400,7575,5250,8025,5250,6.01E+08,7.92E+06,6.01E+02,79.226,2234,1787.2,1340.4,67.02,67.02,0,14.4,0,86.2,0,86200
585,35,37,27,17,21,3150,7650,5325,7425,5400,7500,5250,7950,5250,5.99E+08,7.86E+06,5.99E+02,78.569,2063,1650.4,1237.8,61.89,61.89,0,0,0,0,0,0
590,34,41,27,17,21,3150,7650,5250,7500,5400,7575,5325,7950,5250,4.52E+08,7.95E+05,4.52E+02,7.949,2083,1666.4,1249.8,62.49,62.49,0,0,0,0,0,0
595,35,41,27,17,21,3150,7650,5325,7500,5400,7575,5250,7950,5250,5.98E+08,8.30E+06,5.98E+02,82.978,2066,1652.8,1239.6,61.98,61.98,0,0,0,0,0,0
600,34,41,27,17,21,3150,7650,5325,7500,5400,7575,5325,8025,5250,8.94E+08,1.30E+07,8.94E+02,129.73,2079,1663.2,1247.4,62.37,62.37,0,0,0,0,0,0
605,36,39,27,17,21,3150,7650,5250,7500,5400,7575,5325,7950,5250,5.99E+08,8.10E+06,5.99E+02,80.959,2059,1647.2,1235.4,61.77,61.77,0,0,0,0,0,0
610,35,38,27,17,21,3150,7650,5325,7425,5400,7575,5325,8025,5325,9.01E+08,1.17E+07,9.01E+02,117.42,2073,1658.4,1243.8,62.19,62.19,0,10.2,0,78.9,0,78900
615,38,36,27,18,21,3150,7575,5325,7500,5400,7575,5325,7950,5250,4.48E+08,6.68E+06,4.48E+02,66.786,2363,1890.4,1417.8,70.89,70.89,0,0,0,0,0,0
620,32,40,27,18,21,3150,7650,5325,7425,5400,7575,5325,7950,5250,7.49E+08,4.04E+06,7.49E+02,40.351,2438,1950.4,1462.8,73.14,73.14,0,0,0,0,0,0
625,32,40,27,18,21,3150,7650,5250,7425,5325,7575,5250,7950,5250,6.04E+08,7.79E+06,6.04E+02,77.924,2433,1946.4,1459.8,72.99,72.99,0,0,0,0,0,0
630,35,36,27,18,21,3150,7650,5325,7425,5400,7575,5325,7950,5250,8.96E+08,1.24E+07,8.96E+02,124.28,2443,1954.4,1465.8,73.29,73.29,0,0,0,0,0,0
635,38,36,27,18,21,3150,7575,5250,7500,5400,7650,5250,7950,5250,4.46E+08,8.59E+06,4.46E+02,85.872,2441,1952.8,1464.6,73.23,73.23,0,0,0,0,0,0
640,35,37,27,18,21,3150,7650,5325,7500,5400,7575,5325,7950,5250,7.52E+08,1.22E+07,7.52E+02,121.73,2421,1936.8,1452.6,72.63,72.63,0,10.6,0,80.1,0,80100
645,33,42,27,18,21,3150,7650,5325,7425,5400,7575,5325,7950,5250,4.49E+08,7.76E+06,4.49E+02,77.63,2290,1832,1374,68.7,68.7,0,0,0,0,0,0
650,33,38,27,18,21,3150,7650,5325,7500,5400,7575,5325,7950,5325,8.87E+08,1.26E+07,8.87E+02,126.13,2440,1952,1464,73.2,73.2,0,0,0,0,0,0
655,34,40,27,18,21,3150,7650,5325,7500,5400,7575,5325,7950,5325,4.44E+08,6.30E+06,4.44E+02,62.968,2441,1952.8,1464.6,73.23,73.23,0,0,0,0,0,0
660,33,38,27,18,21,3150,7650,5325,7500,5400,7650,5325,7950,5325,4.45E+08,1.21E+07,4.45E+02,120.7,2447,1957.6,1468.2,73.41,73.41,0,0,0,0,0,0
665,33,40,27,18,21,3150,7650,5325,7500,5400,7575,5325,7950,5250,4.52E+08,6.97E+06,4.52E+02,69.684,2416,1932.8,1449.6,72.48,72.48,0,0,0,0,0,0
670,36,36,27,17,21,3150,7575,5325,7425,5400,7575,5325,7950,5250,8.91E+08,1.16E+07,8.91E+02,116.07,2427,1941.6,1456.2,72.81,72.81,0,10.2,0,82.9,0,82900
675,33,41,27,18,21,3150,7650,5325,7425,5400,7575,5325,7950,5250,4.45E+08,8.00E+06,4.45E+02,80.014,2438,1950.4,1462.8,73.14,73.14,0,0,0,0,0,0
680,32,41,27,17,21,3150,7650,5250,7500,5400,7575,5250,8025,5250,4.46E+08,3.93E+06,4.46E+02,39.287,2400,1920,1440,72,72,0,0,0,0,0,0
685,33,41,27,17,21,3150,7650,5325,7500,5400,7650,5325,7950,5250,2.97E+08,7.77E+06,2.97E+02,77.744,2166,1732.8,1299.6,64.98,64.98,0,0,0,0,0,0
690,36,37,27,17,21,3150,7650,5325,7500,5400,7575,5325,7950,5250,6.00E+08,1.03E+07,6.00E+02,103.21,2441,1952.8,1464.6,73.23,73.23,0,0,0,0,0,0
695,33,40,27,17,21,3150,7650,5250,7500,5400,7575,5250,7950,5250,5.96E+08,8.90E+06,5.96E+02,89.008,2463,1970.4,1477.8,73.89,73.89,0,0,0,0,0,0
