time,cpu,FSB,L2miss
2,0,21727490,
4,0,,52316
6,0,9777392,
8,0,,505192
10,0,1243504,
10,1,1246868,
12,0,,653992
12,1,,631086
14,1,920200,
14,0,936310,
16,0,,284416
18,1,10791872,
20,1,,30963
22,0,17034360,
24,0,,8079
26,1,2582254,
28,0,,553199
30,0,378712,
32,0,,572593
34,1,664274,
34,0,665474,
36,0,,404027
36,1,,212810
38,0,11131738,
40,1,,3094
40,0,,89123
42,0,14258938,
42,1,14293126,
44,0,,202585
46,0,8109538,
46,1,8135562,
48,0,,454041
50,0,1281838,
52,0,,696497
54,0,170352,
56,1,,47147
58,0,16163480,
60,1,,6042
60,0,,25049
62,1,18680638,
64,1,,7552
64,0,,58862
66,0,9556019,
66,1,9584684,
68,0,,561305
70,1,1156080,
72,1,,305239
74,1,8074638,
74,0,8090847,
76,1,,337830
76,0,,196855
78,0,11174584,
80,1,,54363
82,0,17384966,
84,0,,7855
86,0,2317974,
88,0,,715049
90,1,478546,
92,0,,700369
92,1,,647437
94,1,544160,
94,0,554932,
96,1,,242305
96,0,,379737
98,1,11551464,
100,0,,4321
100,1,,85034
102,0,8835322,
104,0,,423592
106,1,745831,
106,0,747134,
108,1,,671378
110,1,193912,
112,1,,301408
114,0,10368334,
116,1,,44593
118,0,16900848,
120,1,,26985
122,1,3997050,
124,1,,662701
126,0,1871392,
126,1,1958768,
128,0,,611337
130,1,1077046,
130,0,1079438,
132,0,,320302
134,0,9928216,
136,0,,29824
138,1,17405529,
140,0,,54134
142,0,8152750,
144,0,,361388
146,0,2056668,
148,0,,655002
150,1,337819,
150,0,338548,
152,1,,49594
154,1,16349096,
156,0,,7362
156,1,,122867
158,0,18934612,
160,0,,5854
160,1,,76374
162,0,8528700,
164,0,,383668
166,0,737906,
166,1,740954,
168,0,,514160
168,1,,578110
170,0,3555808,
172,1,,300205
174,0,10672414,
176,0,,40478
178,1,16749618,
180,0,,14132
182,0,2756104,
184,0,,681987
186,0,1922126,
188,0,,621131
190,1,990131,
190,0,992227,
192,0,,289355
194,0,10095518,
196,0,,29115
198,0,12040360,
198,1,12059312,
200,0,,211812
202,0,8053724,
202,1,8066610,
204,0,,340273
206,0,1907588,
208,1,,693323
210,1,302878,
212,0,,43367
214,1,16587994,
216,1,,110019
218,0,18966208,
220,0,,5903
220,1,,67420
222,0,8423896,
224,0,,453381
226,0,796970,
228,0,,386666
230,1,8581656,
232,0,,232096
232,1,,285247
234,0,11438230,
236,0,,54699
238,1,17540950,
240,1,,4115
240,0,,27148
242,1,2628674,
244,0,,738733
246,0,1941452,
248,0,,804299
250,1,892452,
252,1,,255528
254,0,10323602,
256,0,,15069
258,0,8541494,
260,0,,325821
262,0,723850,
264,1,,691526
266,0,802094,
268,1,,276524
270,0,10744752,
272,1,,46829
274,1,17001050,
276,0,,65433
