 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43349624 30800676 40 1133 0 0 0 0 7 -0  1 -0  0  752  735  279  1  2 97
 0 0 0 43311968 30736180 103 3304 0 0 0 0 0 0  2  0  0  871 1841  339  0  3 97
 0 0 0 43311484 30735828 110 3198 0 0 0 0 0 0  0  0  0  738 1737  313  0  4 96
 0 0 0 43311488 30735816 100 3120 0 0 0 0 0 0  0  0  0  771 1678  302  0  4 96
 0 0 0 43311588 30735868 91 3042 0 0 0 0 0  0  2  0  0  772 1626  334  0  3 96
 0 0 0 43310876 30735608 57 1589 0 0 0 0 0  0  0  0  0  689 1106  247  0  6 94
 0 0 0 43310976 30735636 97 3088 0 0 0 0 0  0  0  0  0  740 1680  314  0  6 94
 0 0 0 43311216 30735696 144 4636 0 0 0 0 0 0  2  0  0  793 2232  395  0  5 95
 0 0 0 43311052 30735632 102 3118 0 0 0 0 0 0  0  0  0  758 1680  303  0  5 95
 0 0 0 43310968 30735604 55 1588 0 0 0 0 0  0  0  0  0  787 1108  246  0  5 95
 0 0 0 43311264 30735692 142 4609 0 0 0 0 0 0  2  0  0  881 2266  417  0  4 96
 0 0 0 43311012 30735568 102 3114 0 0 0 0 0 0  0  0  0  714 1683  311  0  5 95
 0 0 0 43311388 30735720 100 3119 0 0 0 0 0 0  0  0  0  752 1675  309  0  4 96
 0 0 0 43311268 30735680 100 3115 0 0 0 0 0 0  2  0  0  756 1679  335  0  4 96
 0 0 0 43311228 30735632 101 3122 0 0 0 0 0 0  0  0  0  746 1682  303  0  4 96
 0 0 0 43311348 30735680 100 3119 0 0 0 0 0 0  0  0  0  875 1677  306  0  3 97
 0 0 0 43311352 30735708 100 3120 0 0 0 0 0 0  2  0  0  788 1681  327  0  4 96
 0 0 0 43310980 30735548 101 3115 0 0 0 0 0 0  0  0  0  761 1682  310  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43310896 30735528 55 1599 0 0 0 0 0  0  0  0  0  727 1135  246  0  5 95
 0 0 0 43311196 30735616 145 4644 0 0 0 0 0 0  2  0  0  751 2221  397  0  4 96
 0 0 0 43311248 30735580 101 3125 0 0 0 0 0 0  0  0  0  829 1696  315  0  3 97
 0 0 0 43311024 30735508 100 3112 0 0 0 0 0 0  0  0  0  762 1678  314  0  4 95
 0 0 0 43310896 30735468 100 3121 0 0 0 0 0 0  2  0  0  889 1720  350  0  5 94
 0 0 0 43311016 30735512 102 3120 0 0 0 0 0 0  0  0  0  727 1680  310  0  4 96
 0 0 0 43311000 30735484 100 3124 0 0 0 0 0 0  0  0  0  845 1678  312  0  4 96
 0 0 0 43310872 30735428 100 3123 0 0 0 0 0 0  2  0  0  796 1685  340  0  5 95
 0 0 0 43311052 30735452 101 3121 0 0 0 0 0 0  0  0  0  775 1679  313  0  4 96
 0 0 0 43311252 30735504 100 3126 0 0 0 0 0 0  0  0  0  762 1681  312  0  3 97
 0 0 0 43310960 30735384 100 3168 0 0 0 0 0 0  2  0  0  785 1695  332  0  3 97
