time,offcore_req,l2_cache_miss,offcore_req_scaled,l2_cache_miss_scaled,Temp0,Temp1,Temp2,Ambient_Temp0,Temp3,Ambient_Temp1,Ambient_Temp2,Planar_Temp,Temp4,Temp5,Temp6,FAN_MOD_1A_RPM,FAN_MOD_2A_RPM,FAN_MOD_3A_RPM,FAN_MOD_4A_RPM,FAN_MOD_5A_RPM,FAN_MOD_6A_RPM,FAN_MOD_1B_RPM,FAN_MOD_2B_RPM,FAN_MOD_3B_RPM,FAN_MOD_4B_RPM,FAN_MOD_5B_RPM,FAN_MOD_6B_RPM,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_kbytes,disk_write_kbytes
180,6754363,5222793,0.6754363,0.5222793,53,60,37,29,35,27,16,38,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1379,1103.2,827.4,41.37,41.37,0,0
190,15473649,9997068,1.5473649,0.9997068,57,60,38,29,35,27,16,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1487,1189.6,892.2,44.61,44.61,0,0
200,11060058,7500075,1.1060058,0.7500075,56,60,37,29,35,27,17,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1376,1100.8,825.6,41.28,41.28,0,22.6
210,12935105,9949810,1.2935105,0.994981,54,60,38,29,35,27,17,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1380,1104,828,41.4,41.4,0,0
220,27675286,20237885,2.7675286,2.0237885,53,60,37,29,35,27,17,38,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1411,1128.8,846.6,42.33,42.33,0,0
230,15093363,11398824,1.5093363,1.1398824,53,60,37,29,35,27,17,38,28,29,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1369,1095.2,821.4,41.07,41.07,0,21.9
240,15841718,11711430,1.5841718,1.171143,53,60,38,30,35,27,17,38,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1379,1103.2,827.4,41.37,41.37,0,0
250,21403156,14967459,2.1403156,1.4967459,56,57,37,30,35,27,17,38,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1380,1104,828,41.4,41.4,0,0
260,18417825,12545358,1.8417825,1.2545358,52,60,37,30,35,27,17,38,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1387,1109.6,832.2,41.61,41.61,0,27.8
270,14547545,10194412,1.4547545,1.0194412,52,60,38,30,35,27,17,38,29,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1381,1104.8,828.6,41.43,41.43,0,0
280,14187491,10158520,1.4187491,1.015852,57,57,38,30,35,27,17,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1389,1111.2,833.4,41.67,41.67,0,0
290,13918543,10344284,1.3918543,1.0344284,57,57,38,30,35,27,17,38,28,29,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1394,1115.2,836.4,41.82,41.82,0,24.4
300,13315116,9137126,1.3315116,0.9137126,57,57,38,30,35,27,17,38,28,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1382,1105.6,829.2,41.46,41.46,0,0
310,134504535,83276328,13.4504535,8.3276328,52,52,38,30,35,28,17,38,28,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1511,1208.8,906.6,45.33,45.33,0,0
320,179777824,114572038,17.9777824,11.4572038,57,51,38,30,36,28,17,38,29,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1602,1281.6,961.2,48.06,48.06,0,41.9
330,189895078,120320439,18.9895078,12.0320439,55,51,38,30,36,27,17,38,29,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1798,1438.4,1078.8,53.94,53.94,0,0
340,177655281,113627525,17.7655281,11.3627525,57,50,38,30,36,28,17,38,28,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1582,1265.6,949.2,47.46,47.46,0,0
350,186298472,118160402,18.6298472,11.8160402,57,49,38,30,36,28,17,38,29,31,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1770,1416,1062,53.1,53.1,0,796.6
360,177192627,111672406,17.7192627,11.1672406,57,50,38,30,36,27,17,38,28,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1569,1255.2,941.4,47.07,47.07,0,0
370,169147718,106086542,16.9147718,10.6086542,56,49,38,30,36,27,17,38,28,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1577,1261.6,946.2,47.31,47.31,0,0
380,177938607,112795773,17.7938607,11.2795773,57,49,38,30,36,28,17,38,28,31,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1616,1292.8,969.6,48.48,48.48,0,27.2
390,178503475,112538955,17.8503475,11.2538955,57,49,38,30,36,28,17,38,28,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1576,1260.8,945.6,47.28,47.28,0,0
400,175336279,111677500,17.5336279,11.16775,57,49,38,30,36,28,17,38,28,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1567,1253.6,940.2,47.01,47.01,0,0
410,175279428,110698106,17.5279428,11.0698106,53,48,38,30,36,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,28.7
420,180998773,114619615,18.0998773,11.4619615,54,48,38,30,36,28,17,38,29,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1607,1285.6,964.2,48.21,48.21,0,0
430,179835766,115119675,17.9835766,11.5119675,56,48,38,30,36,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1586,1268.8,951.6,47.58,47.58,0,0
440,184092524,116634337,18.4092524,11.6634337,52,48,38,30,36,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1728,1382.4,1036.8,51.84,51.84,0,29.7
450,182042063,116611469,18.2042063,11.6611469,56,47,38,30,37,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1633,1306.4,979.8,48.99,48.99,0,0
460,171604229,108406326,17.1604229,10.8406326,52,47,38,30,36,28,17,38,29,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1743,1394.4,1045.8,52.29,52.29,0,0
470,183658334,116155938,18.3658334,11.6155938,56,47,38,30,37,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1658,1326.4,994.8,49.74,49.74,0,35.6
480,180270392,113882468,18.0270392,11.3882468,56,47,38,30,36,28,17,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,0
490,180507500,114612829,18.05075,11.4612829,52,47,38,30,36,28,17,38,29,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1570,1256,942,47.1,47.1,0,0
500,175662143,110151497,17.5662143,11.0151497,56,46,38,30,36,28,17,38,29,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1636,1308.8,981.6,49.08,49.08,0,45.1
510,174612709,110843876,17.4612709,11.0843876,56,46,38,30,36,28,16,38,29,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1585,1268,951,47.55,47.55,0,0
520,172920307,108719515,17.2920307,10.8719515,56,46,38,30,37,28,16,38,29,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1290.4,967.8,48.39,48.39,0,0
530,173482006,110972308,17.3482006,11.0972308,56,46,38,30,37,28,16,38,28,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1573,1258.4,943.8,47.19,47.19,0,32.5
540,193734369,122152546,19.3734369,12.2152546,57,46,38,30,36,28,16,38,28,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1662,1329.6,997.2,49.86,49.86,0,0
550,171685062,110186028,17.1685062,11.0186028,57,46,38,30,37,28,16,39,29,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1569,1255.2,941.4,47.07,47.07,0,0
560,186674106,117616978,18.6674106,11.7616978,56,45,38,30,37,28,16,39,28,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1640,1312,984,49.2,49.2,0,32.8
570,180736561,114707492,18.0736561,11.4707492,56,46,38,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1571,1256.8,942.6,47.13,47.13,0,0
580,171136992,107867310,17.1136992,10.786731,56,46,38,30,37,28,16,39,29,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1591,1272.8,954.6,47.73,47.73,0,0
590,184450182,117412506,18.4450182,11.7412506,57,45,38,30,37,28,16,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1581,1264.8,948.6,47.43,47.43,0,33.5
600,177247425,112490429,17.7247425,11.2490429,55,45,39,30,37,28,16,39,28,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1622,1297.6,973.2,48.66,48.66,0,0
610,170984849,107977295,17.0984849,10.7977295,53,45,38,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1577,1261.6,946.2,47.31,47.31,0,0
620,179332992,113266589,17.9332992,11.3266589,56,45,38,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1661,1328.8,996.6,49.83,49.83,0,33.8
630,184247469,115873208,18.4247469,11.5873208,56,45,39,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1775,1420,1065,53.25,53.25,0,0
640,162896005,102422202,16.2896005,10.2422202,55,45,39,30,37,27,16,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1578,1262.4,946.8,47.34,47.34,0,0
650,169273762,108104609,16.9273762,10.8104609,53,45,39,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1622,1297.6,973.2,48.66,48.66,0,34.1
660,179395973,112662986,17.9395973,11.2662986,56,45,39,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1760,1408,1056,52.8,52.8,0,0
670,169947059,108554005,16.9947059,10.8554005,56,45,39,30,37,28,16,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1279.2,959.4,47.97,47.97,0,0
680,178052104,111502160,17.8052104,11.150216,56,44,39,30,37,28,16,39,28,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1648,1318.4,988.8,49.44,49.44,0,39.5
690,181566011,115084234,18.1566011,11.5084234,56,44,38,30,37,28,16,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1290.4,967.8,48.39,48.39,0,0
700,178594063,114270578,17.8594063,11.4270578,56,45,39,30,37,28,15,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1616,1292.8,969.6,48.48,48.48,0,0
710,183218365,116583681,18.3218365,11.6583681,56,44,38,30,37,28,15,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1753,1402.4,1051.8,52.59,52.59,0,35.1
720,173134610,108721842,17.313461,10.8721842,55,45,39,30,37,27,15,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1648,1318.4,988.8,49.44,49.44,0,0
730,174668983,111489545,17.4668983,11.1489545,56,44,38,30,37,28,15,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2022,1617.6,1213.2,60.66,60.66,0,0
740,175694082,111437951,17.5694082,11.1437951,52,45,39,30,37,28,15,39,29,34,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1758,1406.4,1054.8,52.74,52.74,0,35.4
750,64484710,41786887,6.448471,4.1786887,56,50,39,30,37,28,15,39,29,34,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1679,1343.2,1007.4,50.37,50.37,0,0
760,31234023,22325876,3.1234023,2.2325876,51,53,39,30,37,28,15,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1552,1241.6,931.2,46.56,46.56,0,0
770,278027620,159307029,27.802762,15.9307029,50,50,38,30,37,28,15,39,29,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1765,1412,1059,52.95,52.95,0,110.6
780,269349332,151804613,26.9349332,15.1804613,49,51,39,30,37,28,15,39,29,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1743,1394.4,1045.8,52.29,52.29,0,0
790,276161658,157055434,27.6161658,15.7055434,48,54,39,30,37,27,15,39,30,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1793,1434.4,1075.8,53.79,53.79,0,0
800,257869511,144321865,25.7869511,14.4321865,49,55,39,30,37,28,15,39,30,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1692,1353.6,1015.2,50.76,50.76,0,433
810,247234252,141490878,24.7234252,14.1490878,48,51,39,30,37,28,15,39,30,33,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1939,1551.2,1163.4,58.17,58.17,0,0
820,277268603,157625457,27.7268603,15.7625457,48,55,39,30,37,28,15,39,30,33,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1749,1399.2,1049.4,52.47,52.47,0,0
830,265003207,148577080,26.5003207,14.857708,47,56,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1676,1340.8,1005.6,50.28,50.28,0,35.3
840,272110784,154068328,27.2110784,15.4068328,47,55,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1756,1404.8,1053.6,52.68,52.68,0,0
850,268412843,152237155,26.8412843,15.2237155,47,56,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1749,1399.2,1049.4,52.47,52.47,0,0
860,261014228,147443988,26.1014228,14.7443988,47,53,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1679,1343.2,1007.4,50.37,50.37,0,35.9
870,273973051,156024318,27.3973051,15.6024318,46,56,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1758,1406.4,1054.8,52.74,52.74,0,0
880,263394591,147629013,26.3394591,14.7629013,46,57,39,30,37,27,15,39,30,32,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1748,1398.4,1048.8,52.44,52.44,0,0
890,258077762,144714390,25.8077762,14.471439,46,57,39,30,37,27,15,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1622,1297.6,973.2,48.66,48.66,0,36.5
900,269249812,152680433,26.9249812,15.2680433,45,57,39,30,37,27,15,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1764,1411.2,1058.4,52.92,52.92,0,0
910,267907331,151402172,26.7907331,15.1402172,45,57,39,30,37,27,15,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1688,1350.4,1012.8,50.64,50.64,0,0
920,260539754,147717889,26.0539754,14.7717889,46,55,39,30,37,27,15,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1596,1276.8,957.6,47.88,47.88,0,36.4
930,268277007,151142383,26.8277007,15.1142383,45,55,39,30,37,27,15,39,31,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1765,1412,1059,52.95,52.95,0,0
940,258654196,144686147,25.8654196,14.4686147,44,58,39,30,37,27,14,39,31,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1691,1352.8,1014.6,50.73,50.73,0,0
950,267389810,150305748,26.738981,15.0305748,45,55,39,30,37,27,14,39,31,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1774,1419.2,1064.4,53.22,53.22,0,35.9
960,271266727,154497041,27.1266727,15.4497041,44,58,39,30,37,27,14,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1690,1352,1014,50.7,50.7,0,0
970,274975781,154653637,27.4975781,15.4653637,44,58,39,30,37,27,14,39,31,31,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1712,1369.6,1027.2,51.36,51.36,0,0
980,14889143,11035185,1.4889143,1.1035185,45,55,39,30,37,27,14,39,31,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1807,1445.6,1084.2,54.21,54.21,0,48.9
990,260650385,146009754,26.0650385,14.6009754,44,58,39,31,37,27,14,39,31,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1942,1553.6,1165.2,58.26,58.26,0,0
1000,264377340,148331173,26.437734,14.8331173,44,57,39,30,37,27,14,39,31,31,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1759,1407.2,1055.4,52.77,52.77,0,0
1010,266211065,150722107,26.6211065,15.0722107,43,58,39,31,37,27,14,39,31,31,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1693,1354.4,1015.8,50.79,50.79,0,36.5
1020,256521350,143230341,25.652135,14.3230341,44,56,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1692,1353.6,1015.2,50.76,50.76,0,0
1030,272224907,154814906,27.2224907,15.4814906,44,55,39,30,37,27,14,39,31,31,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1903,1522.4,1141.8,57.09,57.09,0,0
1040,264397477,149737613,26.4397477,14.9737613,43,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1691,1352.8,1014.6,50.73,50.73,0,36.7
1050,283844743,161343126,28.3844743,16.1343126,43,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1687,1349.6,1012.2,50.61,50.61,0,0
1060,266222277,151417145,26.6222277,15.1417145,44,56,39,31,37,27,14,39,31,30,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1689,1351.2,1013.4,50.67,50.67,0,0
1070,270690224,153699780,27.0690224,15.369978,43,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1772,1417.6,1063.2,53.16,53.16,0,41.5
1080,255031931,142513890,25.5031931,14.251389,43,59,39,30,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1692,1353.6,1015.2,50.76,50.76,0,0
1090,265088269,150092422,26.5088269,15.0092422,43,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1627,1301.6,976.2,48.81,48.81,0,0
1100,272757084,155277207,27.2757084,15.5277207,43,59,39,31,36,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1688,1350.4,1012.8,50.64,50.64,0,42.7
1110,269251370,151692596,26.925137,15.1692596,43,59,39,31,36,27,14,39,31,30,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1799,1439.2,1079.4,53.97,53.97,0,0
1120,259779010,145046019,25.977901,14.5046019,43,59,39,31,36,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1690,1352,1014,50.7,50.7,0,0
1130,276354792,155589894,27.6354792,15.5589894,43,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1847,1477.6,1108.2,55.41,55.41,0,38.5
1140,264330684,148352118,26.4330684,14.8352118,43,60,39,31,36,27,14,39,31,30,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1627,1301.6,976.2,48.81,48.81,0,0
1150,10561597,8278205,1.0561597,0.8278205,48,59,39,31,37,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1791,1432.8,1074.6,53.73,53.73,0,0
1160,46430752,30421777,4.6430752,3.0421777,46,60,39,31,36,27,14,39,31,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1562,1249.6,937.2,46.86,46.86,0,38.7
1170,16096965,11590663,1.6096965,1.1590663,48,60,39,31,36,27,14,39,30,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1393,1114.4,835.8,41.79,41.79,0,0
1180,24150603,17710973,2.4150603,1.7710973,50,57,39,31,36,27,14,39,31,29,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1556,1244.8,933.6,46.68,46.68,0,0
1190,2265802,1921334,0.2265802,0.1921334,51,57,39,31,36,27,14,39,30,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1650,1320,990,49.5,49.5,0,72.5
1200,9482389,6957598,0.9482389,0.6957598,48,59,39,31,36,27,14,39,30,30,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1819,1455.2,1091.4,54.57,54.57,0,0
1210,18518621,13662947,1.8518621,1.3662947,52,57,38,30,36,27,14,39,30,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1804,1443.2,1082.4,54.12,54.12,0,0
1220,21113254,15033482,2.1113254,1.5033482,53,57,38,30,36,27,14,39,29,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1506,1204.8,903.6,45.18,45.18,0,39.7
1230,18397959,13372551,1.8397959,1.3372551,53,59,38,30,36,27,14,39,29,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1510,1208,906,45.3,45.3,0,0
1240,21600914,16043163,2.1600914,1.6043163,53,57,38,30,36,27,14,39,29,30,42,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1549,1239.2,929.4,46.47,46.47,0,0
1250,12299075,9682892,1.2299075,0.9682892,50,60,38,30,36,27,14,39,29,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1573,1258.4,943.8,47.19,47.19,0,39.6
1260,14199117,10803413,1.4199117,1.0803413,53,59,38,30,36,27,14,39,29,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1511,1208.8,906.6,45.33,45.33,0,0
1270,17016735,12240966,1.7016735,1.2240966,50,60,38,30,36,27,14,39,29,30,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1554,1243.2,932.4,46.62,46.62,0,0
