Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	20	3075	7575	5250	7275	5400	7575	5250	7875	5250
5	25	29	24	17	20	3150	7575	5250	7275	5325	7500	5250	7875	5250
10	25	29	24	17	20	3150	7500	5250	7350	5325	7500	5250	7875	5250
15	28	32	24	17	20	3150	7575	5250	7350	5400	7575	5250	7875	5250
20	25	30	24	17	20	3150	7575	5250	7275	5400	7500	5175	7875	5250
25	26	29	24	17	20	3150	7575	5250	7350	5325	7500	5250	7950	5250
30	28	33	24	17	20	3150	7500	5250	7350	5400	7500	5175	7875	5250
35	26	30	24	17	20	3150	7500	5250	7350	5325	7500	5175	7950	5250
40	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
45	28	33	24	17	20	3150	7500	5250	7350	5325	7500	5250	7875	5250
50	26	30	24	17	20	3150	7500	5175	7350	5325	7500	5250	7875	5250
55	26	30	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5250
60	27	33	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5250
65	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
70	27	30	24	17	20	3150	7575	5250	7350	5400	7500	5175	7875	5250
75	26	32	24	17	20	3150	7575	5250	7350	5325	7500	5175	7875	5250
80	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5175	7875	5250
85	27	30	24	17	20	3150	7500	5250	7350	5400	7500	5250	7875	5250
90	29	30	24	17	20	3150	7575	5250	7275	5325	7500	5250	7875	5250
95	26	29	24	17	20	3150	7500	5250	7350	5325	7500	5250	7875	5250
100	27	30	24	17	20	3150	7575	5250	7275	5325	7575	5250	7875	5250
105	26	32	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5175
110	26	30	24	17	20	3150	7575	5175	7275	5325	7500	5250	7875	5175
115	27	30	24	17	20	3150	7500	5250	7350	5400	7500	5250	7950	5250
120	26	32	24	17	20	3150	7500	5250	7350	5325	7500	5250	7875	5250
125	26	30	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5250
130	27	31	24	17	20	3150	7575	5250	7350	5400	7575	5250	7950	5250
135	28	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
140	26	30	24	17	20	3150	7575	5175	7350	5400	7575	5250	7875	5175
145	27	31	24	17	20	3150	7575	5250	7350	5400	7575	5250	7875	5175
150	28	30	24	17	20	3150	7575	5250	7350	5325	7575	5175	7875	5250
155	26	30	24	17	20	3150	7575	5250	7275	5400	7500	5250	7875	5250
160	28	31	24	17	20	3150	7575	5250	7350	5400	7500	5175	7875	5250
165	26	31	24	17	20	3150	7500	5250	7350	5325	7500	5175	7875	5175
170	26	30	24	17	20	3150	7500	5250	7275	5400	7575	5250	7875	5250
175	29	31	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
180	26	30	24	17	20	3150	7575	5250	7350	5400	7575	5175	7875	5175
185	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5175	7875	5175
190	29	32	24	17	20	3150	7575	5250	7275	5325	7500	5250	7875	5250
195	26	30	24	17	20	3150	7575	5250	7350	5325	7575	5250	7950	5250
200	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7950	5250
205	28	33	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5250
210	26	30	24	17	20	3150	7575	5175	7350	5325	7500	5250	7875	5250
215	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
220	29	33	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5250
225	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5175	7875	5175
230	26	32	24	17	20	3150	7575	5250	7350	5400	7575	5250	7875	5175
235	36	38	24	18	21	3150	7575	5250	7350	5400	7575	5250	7875	5250
240	37	41	25	19	22	3150	7575	5250	7350	5325	7575	5250	7875	5250
245	37	42	25	19	22	3150	7575	5250	7350	5325	7500	5175	7875	5175
250	35	40	25	19	22	3150	7575	5250	7350	5400	7575	5250	7875	5250
255	36	35	25	19	22	3150	7575	5250	7350	5325	7500	5250	7950	5250
260	35	35	25	19	22	3150	7575	5250	7425	5400	7575	5250	7875	5250
265	36	37	25	19	22	3150	7575	5250	7350	5400	7575	5250	7875	5250
270	36	35	25	20	22	3150	7575	5250	7275	5400	7500	5250	7875	5250
275	32	39	25	20	22	3150	7575	5175	7350	5400	7575	5250	7875	5250
280	35	40	25	19	22	3150	7575	5250	7350	5400	7575	5250	7875	5250
285	34	37	26	19	22	3150	7575	5250	7350	5400	7575	5250	7875	5250
290	33	39	26	19	22	3150	7575	5250	7350	5325	7575	5250	7875	5250
295	35	37	26	19	22	3150	7500	5250	7350	5400	7500	5250	7875	5250
300	37	35	26	19	22	3150	7575	5250	7350	5325	7575	5250	7875	5250
305	36	39	26	20	22	3150	7575	5250	7350	5325	7575	5250	7875	5250
310	36	34	26	20	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
315	32	38	26	20	22	3150	7500	5250	7350	5325	7500	5250	7875	5250
320	36	38	26	20	22	3150	7500	5250	7350	5400	7500	5250	7875	5250
325	36	36	26	20	22	3150	7575	5250	7425	5400	7575	5250	7875	5250
330	34	38	26	20	22	3150	7575	5325	7350	5325	7575	5250	7875	5250
335	32	37	26	20	22	3150	7500	5250	7425	5400	7500	5250	7875	5250
340	39	42	27	20	22	3150	7575	5250	7350	5325	7575	5250	7875	5250
345	41	43	27	20	23	3225	7575	5250	7425	5325	7575	5250	7875	5250
350	41	44	27	20	23	3150	7500	5250	7350	5325	7575	5250	7800	5250
355	42	42	27	21	23	3150	7575	5250	7350	5400	7575	5175	7875	5250
360	41	42	27	21	23	3150	7575	5250	7350	5325	7575	5175	7875	5250
365	38	42	27	21	23	3150	7575	5250	7350	5400	7575	5250	7875	5250
370	36	37	27	20	23	3150	7575	5250	7350	5325	7575	5250	7950	5250
375	38	36	27	20	23	3150	7500	5250	7425	5325	7500	5250	7875	5250
380	38	39	28	20	23	3150	7500	5250	7350	5325	7500	5250	7950	5250
385	38	36	28	20	23	3150	7575	5250	7350	5325	7575	5175	7875	5250
390	33	41	28	20	22	3150	7575	5250	7350	5325	7575	5250	7875	5175
395	38	40	28	20	22	3150	7500	5250	7350	5325	7500	5250	7875	5250
400	32	41	28	20	22	3150	7575	5250	7425	5325	7575	5250	7875	5250
405	32	42	28	20	23	3150	7500	5250	7350	5400	7575	5250	7875	5250
410	36	40	28	20	23	3150	7575	5250	7350	5400	7500	5250	7875	5250
415	31	42	28	20	23	3150	7575	5175	7350	5400	7500	5250	7875	5250
420	31	42	28	20	23	3150	7575	5250	7350	5325	7575	5250	7875	5250
425	34	43	28	20	23	3150	7575	5175	7350	5325	7500	5175	7875	5250
430	36	36	28	20	23	3150	7575	5250	7350	5325	7500	5250	7875	5250
435	31	42	28	20	23	3150	7575	5250	7350	5325	7575	5250	7875	5250
440	33	43	28	19	23	3150	7575	5250	7350	5400	7500	5250	7875	5175
445	36	36	28	19	23	3150	7575	5250	7425	5325	7500	5250	7950	5250
450	32	42	28	20	23	3150	7575	5250	7350	5400	7500	5250	7875	5175
455	32	43	28	19	23	3150	7575	5250	7350	5325	7575	5250	7875	5250
460	30	43	28	19	23	3150	7575	5250	7350	5400	7575	5250	7875	5250
465	36	41	28	19	23	3150	7575	5250	7350	5325	7575	5250	7875	5250
470	31	42	28	19	23	3225	7575	5250	7350	5325	7575	5250	7875	5175
475	30	42	28	19	23	3150	7575	5250	7350	5325	7500	5250	7875	5250
480	35	41	28	19	23	3150	7575	5250	7350	5325	7500	5250	7875	5175
485	30	42	28	19	23	3150	7575	5250	7350	5325	7575	5250	7950	5250
