 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8572900 5419720 4 136 0  0  0  0  0  0  0  0  0  371  129   93  1  0 99
 0 0 0 7770260 4606672 155 4006 0 0 0 0  0  0  0  0  0  425 2571  239  1  9 91
 0 0 0 7770276 4606632 147 3625 0 0 0 0  0  0  0  0  0  394 2168  245  1  9 91
 0 0 0 7770528 4606660 136 3590 0 0 0 0  0  0  0  0  0  384 2149  245  1  9 91
 0 0 0 7770520 4606624 5 44  0  0  0  0  0  2  0  0  0  377  722  126  0  0 100
 0 0 0 7770076 4606484 141 3622 0 0 0 0  0  0  0  0  0  380 2182  242  1  9 91
 0 0 0 7770072 4606488 142 3648 0 0 0 0  0  0  0  0  0  387 2203  243  1  9 91
 0 0 0 7770476 4606692 139 3421 0 0 0 0  0  0  0  0  0  375 2075  228  1  9 91
 0 0 0 7770492 4606632 10 210 0 0  0  0  0  0  0  0  0  370  807  101  0  0 100
 0 0 0 7770048 4606480 141 3651 0 0 0 0  0  0  0  0  0  387 2205  244  1  9 91
 0 0 0 7770040 4606468 142 3645 0 0 0 0  0  2  0  0  0  428 2188  280  1  9 91
 0 0 0 7770552 4606668 124 3191 0 0 0 0  0  0  0  0  0  380 2039  220  1  8 91
 0 0 0 7770552 4606688 17 434 0 0  0  0  0  0  0  0  0  373  909  115  0  0 99
 0 0 0 7770236 4606572 147 3636 0 0 0 0  0  0  0  0  0  387 2183  238  1  9 91
 0 0 0 7770032 4606528 147 3625 0 0 0 0  0  0  0  0  0  389 2201  243  1  9 91
 0 0 0 7770268 4606552 107 2678 0 0 0 0  0  0  0  0  0  386 1873  205  0  8 91
 0 0 0 7770444 4606624 35 951 0 0  0  0  0  3  0  0  0  404 1052  180  0  1 99
 0 0 0 7770236 4606520 142 3638 0 0 0 0  0  0  0  0  0  385 2155  236  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7770032 4606464 142 3631 0 0 0 0  0  0  0  0  0  385 2162  248  1  9 91
 0 0 0 7770248 4606600 97 2127 0 0 0  0  0  0  0  0  0  379 1704  217  0  8 92
 0 0 0 7770388 4606620 53 1515 0 0 0  0  0  0  0  0  0  364 1218  154  0  1 99
 0 0 0 7770212 4606496 141 3640 0 0 0 0  0  0  0  0  0  394 2169  241  1  9 91
