Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
760 -56 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
765 -57 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
770 -55 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
775 -57 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
780 -57 -41 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
785 -56 -43 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
790 -57 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
795 -52 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
800 -56 -42 38 29 30 27 15 39 5Dh 76h 29 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
805 -57 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
810 -57 -41 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
815 -57 -41 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
820 -56 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
825 -56 -42 38 30 30 27 15 39 5Dh 76h 29 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
830 -55 -42 38 29 30 27 15 39 5Dh 76h 29 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
835 -56 -42 38 30 30 27 15 39 5Dh 76h 29 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
840 -57 -42 38 30 30 27 15 39 5Dh 76h 28 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
