 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43536616 31018156 149 4034 0 0 0 0 46 -0 3 -0 0  828 2751  749  3  6 91
 0 0 0 43629544 31053272 20 439 0 0 0 0  0  0  0  0  0  893 1295  189  0  6 94
 0 0 0 43629024 31052692 209 6263 0 0 0 0 0 0  0  0  0  746 3171  451  0  6 94
 0 0 0 43629016 31052692 98 3027 0 0 0 0 0  0  1  0  0  732 2013  373  0  6 94
 0 0 0 43629004 31052684 106 3121 0 0 0 0 0 0 385 0  0  764 2127  332  0  6 94
 0 0 0 43629176 31052748 302 9172 0 0 0 0 0 0  0  0  0  743 4407  578  0  6 94
 0 0 0 43628944 31052680 109 3119 0 0 0 0 0 0  0  0  0  765 2031  315  0  6 94
 0 0 0 43629260 31052828 98 3021 0 0 0 0 0  0  0  0  0  704 2073  325  0  6 94
 0 0 0 43629016 31052724 106 3126 0 0 0 0 0 0  0  0  0  720 2040  322  0  6 94
 0 0 0 43629016 31052712 204 6144 0 0 0 0 0 0  1  0  0  756 3269  474  0  6 94
 0 0 0 43628912 31052612 204 6145 0 0 0 0 0 0 471 0  0  925 3260  539  0  6 94
 0 0 0 43629128 31052672 210 6209 0 0 0 0 0 0  0  0  0  756 3347  452  0  5 95
 0 0 0 43628956 31052680 102 3020 0 0 0 0 0 0  0  0  0  738 2077  328  0  6 94
 0 0 0 43628956 31052652 106 3127 0 0 0 0 0 0  0  0  0  723 2062  319  0  6 94
 0 0 0 43628896 31052596 204 6146 0 0 0 0 0 0  0  0  0  793 3266  451  0  6 94
 0 0 0 43629108 31052700 98 3021 0 0 0 0 0  0  1  0  0  725 1994  344  0  6 94
 0 0 0 43628932 31052628 106 3125 0 0 0 0 0 0 437 0  0  769 2019  339  0  6 94
 0 0 0 43628908 31052600 204 6150 0 0 0 0 0 0  0  0  0  791 3295  444  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43628840 31052536 102 3021 0 0 0 0 0 0  0  0  0  790 2068  304  0  6 94
 0 0 0 43628884 31052588 204 6152 0 0 0 0 0 0  0  0  0  827 3196  452  0  6 94
 0 0 0 43628792 31052488 106 3123 0 0 0 0 0 0  0  0  0  800 2089  311  0  6 94
 0 0 0 43628728 31052432 99 3022 0 0 0 0 0  0  1  0  0  815 2051  333  0  6 94
 1 0 0 43628840 31052544 204 6151 0 0 0 0 0 0 475 0  0  846 3138  471  0  6 94
 0 0 0 43628828 31052496 204 6144 0 0 0 0 0 0  0  0  0  810 3378  448  0  6 94
 0 0 0 43628784 31052496 109 3126 0 0 0 0 0 0  0  0  0  805 2036  325  0  6 94
 0 0 0 43628696 31052392 204 6149 0 0 0 0 0 0  0  0  0  837 3265  447  0  6 94
 0 0 0 43628728 31052424 98 3021 0 0 0 0 0  0  0  0  0  811 2007  317  0  6 94
 0 0 0 43628796 31052492 106 3123 0 0 0 0 0 0  1  0  0  828 2062  342  0  6 94
 0 0 0 43628616 31052316 98 3028 0 0 0 0 0  0 491 0  0  931 2038  332  0  6 94
 0 0 0 43628580 31052276 310 9265 0 0 0 0 0 0  0  0  0  844 4431  592  0  6 94
 0 0 0 43628612 31052344 102 3026 0 0 0 0 0 0  0  0  0  812 2028  318  0  6 94
 0 0 0 43628696 31052288 106 3122 0 0 0 0 0 0  0  0  0  776 2035  313  0  6 94
 0 0 0 43628544 31052240 98 3022 0 0 0 0 0  0  0  0  0  755 1983  307  0  6 94
 0 0 0 43628508 31052204 106 3125 0 0 0 0 0 0  1  0  0  722 2022  349  0  6 94
 0 0 0 43628376 31052072 98 3026 0 0 0 0 0  0 398 0  0  980 2177  383  0  6 94
 0 0 0 43628384 31052080 204 6143 0 0 0 0 0 0  0  0  0  729 3229  452  0  6 94
 0 0 0 43628392 31052096 109 3126 0 0 0 0 0 0  0  0  0  718 2095  325  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43628292 31051992 98 3027 0 0 0 0 0  0  0  0  0  704 1982  326  0  6 94
 0 0 0 43628604 31052188 204 6143 0 0 0 0 0 0  0  0  0  755 3150  450  0  6 94
 0 0 0 43628388 31051980 106 3127 0 0 0 0 0 0  1  0  0  736 2139  342  0  6 94
 0 0 0 43628444 31052036 98 3025 0 0 0 0 0  0 596 0  0  757 1936  327  0  6 94
 0 0 0 43628224 31051924 119 3591 0 0 0 0 0 0  0  0  0  765 2340  348  0  6 94
 0 0 0 43628420 31052008 293 8709 0 0 0 0 0 0  0  0  0  804 4228  549  0  6 94
 0 0 0 43628208 31051904 106 3122 0 0 0 0 0 0  0  0  0  789 2091  324  0  6 94
 0 0 0 43628172 31051868 98 3021 0 0 0 0 0  0  0  0  0  798 2027  311  0  6 94
