timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    1.516, 0.05012,    32.1,   5.611,   4.208
40,1,    3.974,  0.1832,   33.73,   6.314,   4.735
40,2,    4.957,0.005162,   29.35,   5.719,   4.289
40,3,  0.06985,0.002364,    31.6,   5.279,   3.959
45,0,    2.033, 0.06783,    32.6,   5.784,   4.338
45,1,    5.623,  0.2191,   34.48,    6.72,    5.04
45,2,    6.233,0.006708,    30.1,   6.057,   4.542
45,3,  0.08278, 0.00293,    32.1,   5.364,   4.023
50,0,    2.579, 0.08639,   32.85,   5.919,   4.439
50,1,    7.191,  0.2347,   34.73,   7.025,   5.269
50,2,    7.507,0.008175,   30.48,   6.332,   4.749
50,3,   0.3601, 0.00614,    32.6,   5.494,   4.121
55,0,    3.119,  0.1037,   32.98,   6.033,   4.525
55,1,    8.508,  0.2655,   34.85,   7.271,   5.453
55,2,    8.811, 0.01014,   30.73,   6.591,   4.943
55,3,   0.6379,0.009355,   32.73,   5.562,   4.172
60,0,    3.893,  0.1274,   33.73,   6.291,   4.718
60,1,    9.825,  0.2963,   35.48,   7.599,     5.7
60,2,    9.228, 0.01184,   30.48,   6.619,   4.964
60,3,   0.9157, 0.01257,   32.98,   5.651,   4.238
65,0,    4.737,  0.1509,   33.48,   6.394,   4.795
65,1,     10.8,   0.324,    35.1,   7.704,   5.778
65,2,    9.639, 0.01307,    30.6,   6.709,   5.032
65,3,    1.882, 0.01545,    33.6,   5.916,   4.437
70,0,    5.431,  0.1692,   33.85,   6.575,   4.931
70,1,    11.77,  0.3517,   35.35,   7.912,   5.934
70,2,    10.46, 0.01687,    31.1,   6.929,   5.197
70,3,    2.849, 0.01834,   33.85,    6.12,    4.59
75,0,    6.102,  0.1791,   33.48,   6.626,   4.969
75,1,    12.61,  0.3696,   34.85,   7.972,   5.979
75,2,    11.52, 0.02264,   30.85,   7.066,   5.299
75,3,    3.816, 0.02123,    33.6,   6.239,    4.68
80,0,    6.667,  0.1951,   33.98,   6.806,   5.105
80,1,    13.45,  0.3876,   35.23,   8.178,   6.133
80,2,    12.35, 0.04369,   30.73,   7.187,    5.39
80,3,    4.782, 0.02411,   33.85,   6.443,   4.832
85,0,    7.289,  0.2113,   33.98,   6.913,   5.184
85,1,    13.79,  0.4052,   35.73,    8.32,    6.24
85,2,     13.2, 0.06559,   30.73,   7.332,   5.499
85,3,    5.749, 0.02699,   33.85,   6.604,   4.953
90,0,    7.857,  0.2265,    34.1,   7.031,   5.273
90,1,    15.04,  0.4234,   36.23,   8.614,   6.461
90,2,    14.04,  0.0875,   30.85,   7.497,   5.623
90,3,    6.445, 0.02718,   33.73,   6.699,   5.025
95,0,    8.537,  0.2431,   34.35,   7.188,   5.391
95,1,    16.24,  0.4251,   36.35,   8.836,   6.627
95,2,    15.03,  0.1109,   31.23,   7.728,   5.796
95,3,     7.14, 0.02737,   33.98,   6.857,   5.143
MARK: log cycle at timestamp 95
