 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9158436 6094808 120 2080 0 0 0 0  6  3 -0  0  0  711 1648  275 25  3 72
 0 0 0 9433228 6293404 151 2556 0 0 0 0  0  3  0  0  0  724 2119  322  0  4 96
 0 0 0 9433320 6293356 147 2163 0 0 0 0  0  0  0  0  0  579 1684  264  0  4 96
 0 0 0 9433068 6293196 129 2157 0 0 0 0  0  0  0  0  0  592 1674  257  0  4 96
 0 0 0 9433204 6293272 129 2156 0 0 0 0  0  0  0  0  0  586 1700  260  0  4 96
 0 0 0 9433312 6293472 134 2159 0 0 0 0  0  0  0  0  0  590 1675  259  0  4 96
 0 0 0 9433100 6293292 129 2155 0 0 0 0  0  0  0  0  0  604 1687  276  0  4 96
 0 0 0 9433256 6293464 147 2164 0 0 0 0  0  2  0  0  0  612 1679  296  0  4 96
 0 0 0 9433296 6293392 77 1180 0 0 0  0  0  0  0  0  0  525 1250  221  0  2 98
 0 0 0 9433292 6293388 52 979 0 0  0  0  0  0  0  0  0  510 1100  213  0  2 98
 0 0 0 9433252 6293408 129 2157 0 0 0 0  0  0  0  0  0  575 1687  254  0  4 96
 0 0 0 9433168 6293376 134 2160 0 0 0 0  0  0  0  0  0  581 1675  261  0  4 96
 0 0 0 9433288 6293384 129 2157 0 0 0 0  0  0  0  0  0  589 1687  256  0  4 96
 0 0 0 9433108 6293372 140 2161 0 0 0 0  0  2  0  0  0  613 1677  299  0  4 96
 0 0 0 9433244 6293412 132 2158 0 0 0 0  0  0  0  0  0  581 1685  263  0  4 96
 0 0 0 9433288 6293384 129 2160 0 0 0 0  0  0  0  0  0  562 1767  298  0  4 96
 0 0 0 9433296 6293404 134 2156 0 0 0 0  0  0  0  0  0  579 1683  257  0  4 96
 0 0 0 9433260 6293368 12 98 0  0  0  0  0  0  0  0  0  457  745  178  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9432956 6293184 117 2061 0 0 0 0  0  0  0  0  0  579 1609  270  0  3 97
 0 0 0 9433264 6293492 129 2158 0 0 0 0  0  2  0  0  0  605 1684  305  0  4 96
 0 0 0 9433272 6293472 147 2164 0 0 0 0  0  0  0  0  0  582 1682  260  0  4 96
 0 0 0 9433120 6293316 128 2155 0 0 0 0  0  0  0  0  0  579 1677  259  0  4 96
 0 0 0 9433260 6293376 129 2159 0 0 0 0  0  0  0  0  0  578 1701  257  0  4 96
 0 0 0 9433196 6293404 134 2159 0 0 0 0  0  0  0  0  0  568 1677  264  0  4 96
 0 0 0 9433196 6293340 129 2158 0 0 0 0  0  0  0  0  0  568 1688  260  0  4 96
 0 0 0 9433260 6293492 95 1186 0 0 0  0  0  2  0  0  0  557 1266  259  0  3 97
 1 0 0 9433256 6293352 52 979 0 0  0  0  0  0  0  0  0  498 1085  217  0  1 99
 0 0 0 9433200 6293340 129 2158 0 0 0 0  0  0  0  0  0  580 1675  260  0  4 96
 0 0 0 9433260 6293376 129 2156 0 0 0 0  0  0  0  0  0  577 1685  256  0  4 96
 0 0 0 9433232 6293384 134 2160 0 0 0 0  0  0  0  0  0  590 1677  263  0  4 96
 0 0 0 9432864 6293128 128 2160 0 0 0 0  0  0  0  0  0  601 1687  283  0  4 96
 0 0 0 9433236 6293344 144 2165 0 0 0 0  0  2  0  0  0  619 1681  300  0  4 96
 0 0 0 9433236 6293372 131 2157 0 0 0 0  0  0  0  0  0  588 1683  261  0  4 96
 0 0 0 9432936 6293200 128 2158 0 0 0 0  0  0  0  0  0  599 1675  256  0  4 96
 0 0 0 9433232 6293352 17 98 0  0  0  0  0  0  0  0  0  442  774  173  0  1 99
 0 0 0 9433220 6293316 117 2058 0 0 0 0  0  0  0  0  0  584 1571  259  0  3 97
 0 0 0 9432968 6293220 129 2162 0 0 0 0  0  0  0  0  0  587 1689  259  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9432920 6293320 129 2159 0 0 0 0  0  2  0  0  0  611 1679  300  0  4 96
 0 0 0 9433216 6293460 147 2168 0 0 0 0  0  0  0  0  0  589 1684  262  0  4 96
 0 0 0 9432968 6293220 129 2163 0 0 0 0  0  0  0  0  0  594 1773  306  0  4 96
 0 0 0 9432896 6293172 130 2160 0 0 0 0  0  0  0  0  0  572 1698  267  0  4 96
 0 0 0 9433188 6293284 128 2162 0 0 0 0  0  0  0  0  0  583 1673  263  0  4 96
 0 0 0 9432808 6293064 77 1184 0 0 0  0  0  0  0  0  0  523 1288  237  0  3 97
 0 0 0 9433192 6293424 52 980 0 0  0  0  0  2  0  0  0  529 1072  259  0  1 99
 0 0 0 9432896 6293160 147 2169 0 0 0 0  0  0  0  0  0  573 1682  265  0  4 96
 0 0 0 9433188 6293284 129 2169 0 0 0 0  0  0  0  0  0  569 1678  258  0  4 96
 0 0 0 9432936 6293220 129 2162 0 0 0 0  0  0  0  0  0  579 1686  260  0  4 96
 0 0 0 9432896 6293200 134 2165 0 0 0 0  0  0  0  0  0  570 1673  259  0  4 96
 0 0 0 9433192 6293288 129 2166 0 0 0 0  0  0  0  0  0  585 1688  256  0  4 96
 0 0 0 9432936 6293240 146 2175 0 0 0 0  0  2  0  0  0  661 1680  296  0  4 96
 0 0 0 9432892 6293156 129 2165 0 0 0 0  0  0  0  0  0  583 1686  268  0  4 96
 0 0 0 9433192 6293288 12 98 0  0  0  0  0  0  0  0  0  436  770  174  0  1 99
 0 0 0 9433184 6293320 117 2068 0 0 0 0  0  0  0  0  0  569 1584  258  0  3 97
 0 0 0 9432920 6293176 134 2168 0 0 0 0  0  0  0  0  0  567 1676  263  0  4 96
 0 0 0 9432740 6293004 129 2163 0 0 0 0  0  0  0  0  0  575 1681  270  0  4 96
 0 0 0 9433116 6293352 129 2173 0 0 0 0  0  4  0  0  0  624 1692  337  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9432864 6293316 147 2177 0 0 0 0  0  0  0  0  0  588 1690  263  0  4 96
 0 0 0 9432816 6293080 128 2168 0 0 0 0  0  0  0  0  0  571 1675  257  0  4 96
 0 0 0 9433112 6293220 134 2171 0 0 0 0  0  0  0  0  0  584 1697  259  0  4 96
 0 0 0 9432864 6293116 83 1294 0 0 0  0  0  0  0  0  0  539 1325  229  0  3 97
 0 0 0 9433112 6293208 53 962 0 0  0  0  0  0  0  0  0  504 1059  216  0  1 99
 0 0 0 9055876 5990208 385 56877 0 0 0 0 0  2  0  0  0 1212 10838 344 40 14 46
 0 0 0 8340848 5219252 147 2180 0 0 0 0  0  0  0  0  0  802 1698  245 50  4 46
 0 0 0 8340576 5219076 129 2170 0 0 0 0  0  0  0  0  0  784 1774  280 50  4 46
 0 0 0 8340512 5219104 129 2172 0 0 0 0  0  0  0  0  0 1114 1699  244 50  4 46
 0 0 0 8340656 5219380 132 2172 0 0 0 0  0  0  0  0  0  807 1685  244 50  4 46
 0 0 0 8340740 5219320 129 2172 0 0 0 0  0  0  0  0  0  829 1699  259 50  4 46
 0 0 0 8340636 5219456 145 2142 0 0 0 0  0  3  0  0  0  867 1676  289 50  4 46
 0 0 0 8340808 5219388 2 34  0  0  0  0  0  0  0  0  0  453  690  173 50  0 50
 0 0 0 8340508 5219256 129 2171 0 0 0 0  0  0  0  0  0  780 1687  239 50  4 46
 0 0 0 8340804 5219124 129 2194 0 0 0 0  0  0  0  0  0  802 1691  241 50  4 46
 0 0 0 8340540 5218808 134 2171 0 0 0 0  0  0  0  0  0  803 1682  249 50  4 46
 0 0 0 8340492 5218744 129 2172 0 0 0 0  0  0  0  0  0  817 1695  242 50  4 46
 0 0 0 8340156 5218516 146 2224 0 0 0 0  0  2  0  0  0  911 1692  281 50  4 46
 0 0 0 8339208 5217588 130 2205 0 0 0 0  0  0  0  0  0  784 1696  247 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8338996 5217144 129 2173 0 0 0 0  0  0  0  0  0  783 1688  242 50  4 46
 0 0 0 8339056 5217180 17 99 0  0  0  0  0  0  0  0  0  450  760  171 50  1 49
 0 0 0 8339008 5217144 117 2075 0 0 0 0  0  0  0  0  0  791 1616  245 50  3 46
 0 0 0 8338932 5217020 129 2172 0 0 0 0  0  0  0  0  0  776 1693  256 50  4 46
 0 0 0 8338744 5217136 129 2170 0 0 0 0  0  2  0  0  0  958 1685  296 50  4 46
 0 0 0 8338760 5217160 147 2179 0 0 0 0  0  0  0  0  0  816 1700  251 50  4 46
 0 0 0 8339052 5217140 129 2174 0 0 0 0  0  0  0  0  0  786 1685  234 50  4 46
 0 0 0 8338792 5217044 131 2172 0 0 0 0  0  0  0  0  0  809 1701  239 50  4 46
 0 0 0 8339004 5217148 129 2173 0 0 0 0  0  0  0  0  0  806 1688  250 50  4 46
 0 0 0 8339048 5217136 12 98 0  0  0  0  0  0  0  0  0  455  754  168 50  1 49
 0 0 0 8338888 5217256 117 2074 0 0 0 0  0  2  0  0  0  870 1601  291 50  3 47
 0 0 0 8338088 5216776 147 2214 0 0 0 0  0  0  0  0  0  792 1699  244 50  4 46
 0 0 0 8337204 5216320 129 2173 0 0 0 0  0  0  0  0  0  790 1773  285 50  4 46
 0 0 0 8337100 5216232 129 2170 0 0 0 0  0  0  0  0  0 1105 1694  241 50  4 46
 0 0 0 8337388 5216372 132 2174 0 0 0 0  0  0  0  0  0  820 1679  247 50  4 46
 0 0 0 8337052 5216164 129 2172 0 0 0 0  0  0  0  0  0  866 1694  258 50  4 46
 0 0 0 8337096 5216288 147 2179 0 0 0 0  0  4  0  0  0 1109 1696  316 50  4 46
 0 0 0 8337392 5216344 12 99 0  0  0  0  0  0  0  0  0  464  780  177 50  1 49
 0 0 0 8337388 5216340 117 2074 0 0 0 0  0  0  0  0  0  780 1581  244 50  3 47
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8337136 5216280 129 2174 0 0 0 0  0  0  0  0  0  813 1715  243 50  4 46
 0 0 0 8337316 5216364 134 2171 0 0 0 0  0  0  0  0  0  826 1683  247 50  4 46
 0 0 0 8337348 5216340 129 2173 0 0 0 0  0  0  0  0  0  832 1698  245 50  4 46
 0 0 0 8337388 5216340 147 2177 0 0 0 0  0  2  0  0  0  910 1684  284 50  4 46
 0 0 0 8337108 5216236 130 2173 0 0 0 0  0  0  0  0  0  779 1691  248 50  4 46
 0 0 0 8337068 5310352 135 7018 0 0 0 0  0  0  0  0  0  958 1723  239 46  8 46
 0 0 0 9111760 5990356 17 101 0 0  0  0  0  0  0  0  0  470  795  174 50  1 49
 0 0 0 9111756 5990316 118 2143 0 0 0 0  0  0  0  0  0  783 1609  245 50  3 47
 0 0 0 9111068 5989820 129 2244 0 0 0 0  0  0  0  0  0  820 1701  250 50  4 46
 0 0 0 9110120 5989064 129 2170 0 0 0 0  0  3  0  0  0  951 1692  295 50  4 46
 0 0 0 9110112 5989068 147 2179 0 0 0 0  0  0  0  0  0  793 1697  247 50  4 46
 0 0 0 9110180 5988932 129 2171 0 0 0 0  0  0  0  0  0  797 1682  237 50  4 46
 0 0 0 9108348 5986592 134 2285 0 0 0 0  0  0  0  0  0  823 1695  242 50  4 46
 0 0 0 9108312 5986560 129 2172 0 0 0 0  0  0  0  0  0  787 1684  247 50  4 46
 0 0 0 9108608 5986688 25 355 0 0  0  0  0  0  0  0  0  492  888  181 50  2 48
 0 0 0 9108584 5986816 104 1818 0 0 0 0  0  2  0  0  0  798 1480  270 50  3 47
 0 0 0 9108328 5986620 147 2178 0 0 0 0  0  0  0  0  0  782 1693  240 50  4 46
 0 0 0 9108396 5986608 129 2175 0 0 0 0  0  0  0  0  0  792 1776  285 50  4 46
 0 0 0 9108540 5986700 129 2172 0 0 0 0  0  0  0  0  0 1106 1705  245 50  4 46
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9108580 5986720 134 2171 0 0 0 0  0  0  0  0  0  804 1686  236 50  4 46
 0 0 0 9108228 5986468 129 2173 0 0 0 0  0  0  0  0  0  847 1694  266 50  4 46
 0 0 0 9108268 5986584 147 2181 0 0 0 0  0  4  0  0  0 1085 1696  314 50  4 46
 0 0 0 9109196 5987276 54 5639 0 0 0  0  0  0  0  0  0  609 1092  201 49  3 48
 0 0 0 9111712 5989784 80 1407 0 0 0  0  0  0  0  0  0  649 1305  207 50  2 48
 0 0 0 9111460 5989732 129 2173 0 0 0 0  0  0  0  0  0  809 1697  240 50  4 46
 0 0 0 9111420 5989676 134 2172 0 0 0 0  0  0  0  0  0  782 1686  246 50  4 46
 0 0 0 9111672 5989796 129 2170 0 0 0 0  0  0  0  0  0  824 1696  240 50  4 46
 0 0 0 9111692 5989772 147 2180 0 0 0 0  0  2  0  0  0  908 1687  287 50  4 46
 0 0 0 9111648 5989772 129 2174 0 0 0 0  0  0  0  0  0  792 1697  252 50  4 46
 0 0 0 9111396 5989632 129 2175 0 0 0 0  0  0  0  0  0  815 1686  236 50  4 46
 0 0 0 9111692 5989800 49 713 0 0  0  0  0  0  0  0  0  557 1025  194 50  2 48
 0 0 0 9111688 5989756 86 1459 0 0 0  0  0  0  0  0  0  679 1329  224 50  2 48
 0 0 0 9110684 5989044 129 2251 0 0 0 0  0  0  0  0  0  814 1699  255 50  4 46
 0 0 0 9109820 5988196 129 2172 0 0 0 0  0  2  0  0  0  917 1692  293 50  4 46
 0 0 0 9110036 5988296 147 2180 0 0 0 0  0  0  0  0  0  775 1697  243 50  4 46
 0 0 0 9110112 5988172 129 2172 0 0 0 0  0  0  0  0  0  779 1685  237 50  4 46
